Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
2014,BONEX.ST,Bonesupport Holding AB,Pharmaceuticals,Health Care,37.63,5.86,71.59,15.63,10.81,-41.71,0.0,,0.8391273076000959
2015,BONEX.ST,Bonesupport Holding AB,Pharmaceuticals,Health Care,59.04,9.09,102.17,18.17,9.07,21.27,0.0,,-2.0272684532204983
2016,BONEX.ST,Bonesupport Holding AB,Pharmaceuticals,Health Care,102.71,16.02,175.45,37.54,23.22,32.53,0.0,,-2.2883492161082075
2017,BONEX.ST,Bonesupport Holding AB,Pharmaceuticals,Health Care,125.21,16.34,204.29999999999998,58.72,33.21,451.08,0.0,981.05,-0.1550057639443114
2018,BONEX.ST,Bonesupport Holding AB,Pharmaceuticals,Health Care,90.48,14.19,241.35000000000002,61.87,1.35,271.81,0.0,1022.76,-0.3846068945219087
2019,BONEX.ST,Bonesupport Holding AB,Pharmaceuticals,Health Care,144.67,18.23,274.04999999999995,64.1,0.25,116.56,0.0,1598.71,-0.7185998627316401
2020,BONEX.ST,Bonesupport Holding AB,Pharmaceuticals,Health Care,185.11,19.71,232.55,59.26,0.46,416.53,0.0,5263.55,-0.020046575276690792
2021,BONEX.ST,Bonesupport Holding AB,Pharmaceuticals,Health Care,213.35,23.23,236.93,53.13,1.27,258.87,0.0,2750.5,0.019507861088577255
2022,BONEX.ST,Bonesupport Holding AB,Pharmaceuticals,Health Care,312.42,29.56,270.28,50.44,1.58,253.13,0.0,4885.85,0.24272113143444096
2023,BONEX.ST,Bonesupport Holding AB,Pharmaceuticals,Health Care,588.29,49.92,362.87,56.84,4.23,548.86,0.0,12542.67,0.41560689428998293
2024,BONEX.ST,Bonesupport Holding AB,Pharmaceuticals,Health Care,914.0,67.61,446.46000000000004,77.3,4.04,747.9,0.0,26528.53,0.6326915363016445
