Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
1999,TELIA.ST,Telia Company AB,Telecommunications Services,Communication Services,49207.36,29461.54,1766.4100000000003,1482.23,0.0,30989.57,197.85,,0.6240221217401118
2000,TELIA.ST,Telia Company AB,Telecommunications Services,Communication Services,51962.9,31744.43,219.13999999999965,1503.22,0.0,52158.9,298.11,129833.34,0.4099080370764556
2001,TELIA.ST,Telia Company AB,Telecommunications Services,Communication Services,49800.84,35206.95,406.6200000000001,1134.53,0.0,51273.42,174.66,114895.27,0.2978109192801753
2002,TELIA.ST,Telia Company AB,Telecommunications Services,Communication Services,48791.73,31319.3,15785.15,957.25,0.0,86853.85,4086.15,76736.54,0.029079942819441436
2003,TELIA.ST,Telia Company AB,Telecommunications Services,Communication Services,72362.61,40988.36,20333.52,0.0,0.0,104196.98,3190.07,159182.69,0.10281248996038163
2004,TELIA.ST,Telia Company AB,Telecommunications Services,Communication Services,75186.93,39553.04,19606.76,0.0,0.0,110640.71,6333.39,166007.49,0.13701434762054157
2005,TELIA.ST,Telia Company AB,Telecommunications Services,Communication Services,75715.85,40843.43,23394.260000000002,2483.24,0.0,107884.62,7340.97,165580.16,0.12116579311939303
2006,TELIA.ST,Telia Company AB,Telecommunications Services,Communication Services,79237.27,42324.85,20577.68,1598.49,0.0,108549.77,7739.44,224642.93,0.15421232975957103
2007,TELIA.ST,Telia Company AB,Telecommunications Services,Communication Services,83505.93,46974.25,15031.14,1501.21,0.0,98627.25,8227.49,223167.06,0.2152618592305778
2008,TELIA.ST,Telia Company AB,Telecommunications Services,Communication Services,88597.75,49482.51,21724.99,0.0,0.0,115943.52,9835.73,151719.46,0.13826008662001082
2009,TELIA.ST,Telia Company AB,Telecommunications Services,Communication Services,89839.57,50174.23,20342.93,0.0,0.0,109531.04,5766.54,184007.98,0.16758729888346316
2010,TELIA.ST,Telia Company AB,Telecommunications Services,Communication Services,89842.17,48449.55,20227.700000000004,635.74,0.0,109244.0,5863.62,202840.39,0.1893937169407203
2011,TELIA.ST,Telia Company AB,Telecommunications Services,Communication Services,90518.78,60456.979999999996,20976.579999999998,438.76,2606.6299999999997,100297.51,6380.26,172556.29,0.0648434064566592
2012,TELIA.ST,Telia Company AB,Telecommunications Services,Communication Services,90151.37,60836.58,20657.86,328.3,3310.48,90011.61,3386.46,160370.14,0.060758750154044854
2013,TELIA.ST,Telia Company AB,Telecommunications Services,Communication Services,91939.58,63274.68,20578.32,265.34,3310.44,102090.49,4344.72,214590.18,0.047366656203337236
2014,TELIA.ST,Telia Company AB,Telecommunications Services,Communication Services,74525.44,54719.909999999996,17452.14,209.44,3059.79,106760.79,4774.3,205406.03,-0.004455638131461539
2015,TELIA.ST,Telia Company AB,Telecommunications Services,Communication Services,82701.19,62033.060000000005,19353.48,140.55,2956.2799999999997,102441.84,4519.06,187743.51,-0.014033913327206509
2016,TELIA.ST,Telia Company AB,Telecommunications Services,Communication Services,82659.1,61662.91,18951.750000000004,169.88,2623.79,85190.29,4775.73,148022.71,-0.004551385067384333
2017,TELIA.ST,Telia Company AB,Telecommunications Services,Communication Services,77264.33,47609.7,17753.66,276.95,3415.35,101291.41,5294.42,155509.77,0.08221139714350402
2018,TELIA.ST,Telia Company AB,Telecommunications Services,Communication Services,78250.36,48848.06,17382.72,153.58,2414.2200000000003,95036.04,4928.09,174188.53,0.09762441787869312
2019,TELIA.ST,Telia Company AB,Telecommunications Services,Communication Services,79997.63,50327.83,18777.32,141.45,2953.67,85371.39,1321.17,156005.77,0.09320592216909968
2020,TELIA.ST,Telia Company AB,Telecommunications Services,Communication Services,91285.39,73545.38,22211.61,305.0,3542.27,65135.15,1167.42,145022.66,-0.11626804209851904
2021,TELIA.ST,Telia Company AB,Telecommunications Services,Communication Services,88537.98,72636.97,20890.010000000002,359.79,2858.29,78654.49,2739.67,141069.14,-0.09199062930313436
2022,TELIA.ST,Telia Company AB,Telecommunications Services,Communication Services,81313.38,43453.91,11112.89,0.0,3009.11,60465.94,3232.3,102625.75,0.37265503725063676
2023,TELIA.ST,Telia Company AB,Telecommunications Services,Communication Services,88365.63,48337.6,11360.09,1107.74,3857.69,53829.69,3549.85,101857.58,0.4516939313211645
2024,TELIA.ST,Telia Company AB,Telecommunications Services,Communication Services,90641.94,49547.1,10981.54,902.08,3785.27,56996.59,4028.08,123986.06,0.4462147849386159
