Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
1993,ABB.ST,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,0.0,0.0,0.0,0.0,0.0,26575.72,2327.64,,0.0
1998,ABB.ST,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,173160.86,129840.46,32429.93,0.0,4973.54,0.0,0.0,,
1999,ABB.ST,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,155896.99,112110.43,36314.61,0.0,4921.5,34232.49,2540.79,265218.43,0.06935606505593184
2000,ABB.ST,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,162695.18,118978.94,35207.07,0.0,3986.2,45340.88,2814.62,254200.63,0.09392426617935627
2001,ABB.ST,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,164661.0,121712.98,35287.07,0.0,5128.26,17668.15,1923.37,93222.77,0.12927480869274074
2002,ABB.ST,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,155256.25,120381.0,32291.9,0.0,2607.27,7018.57,1787.55,21306.11,-0.00271629276003523
2003,ABB.ST,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,143825.73,224326.26,27941.75,0.0,3848.18,19454.35,1900.75,61953.96,-5.258250254037677
2004,ABB.ST,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,127889.3,95773.85,24733.21,0.0,2391.15,17158.62,1786.34,63216.44,0.26345212658142314
2005,ABB.ST,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,135024.34,199792.74,24346.12,0.0,2621.39,23487.61,2299.53,123054.6,-3.5574286252760094
2006,ABB.ST,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,149151.37,105945.46,27714.82,4856.18,1966.82,37633.65,2810.99,219657.37,0.4544594784376864
2007,ABB.ST,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,170850.99,118348.11,29125.980000000003,5099.24,2242.26,59548.01,3217.34,325892.21,0.41796755694025417
2008,ABB.ST,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,197123.11,270705.5,32872.67,0.0,1970.55,77495.66,4250.52,215927.95,-1.3263691343130652
2009,ABB.ST,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,199708.07,282273.34,34722.01,6513.52,797.7,79890.99,3956.89,244254.6,-1.3306413948688984
2010,ABB.ST,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,190818.08,266513.45999999996,34413.58,6535.98,1045.03,86657.49,3335.89,292039.63,-1.162507842243507
2011,ABB.ST,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,212839.89,297561.26,37783.42,7681.06,1159.72,94292.82,3340.92,251768.39,-1.187944352024208
2012,ABB.ST,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,228732.13,325142.01,41983.07000000001,8512.91,1703.75,94048.08,3004.02,254527.27,-1.3558056961157976
2013,ABB.ST,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,245970.09,350969.37,44458.94,8640.22,2292.3,113306.35,3215.14,356410.22,-1.2281880363871074
2014,ABB.ST,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,251157.22,360876.92,47709.15,9452.29,2282.67,121561.97,4079.71,354972.01,-1.195934581581526
2015,ABB.ST,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,286079.58,408740.41000000003,56279.01,11336.43,2305.99,128009.14,4481.78,354038.16,-1.2824229766085102
2016,ABB.ST,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,284026.77,404377.94999999995,55826.35,10915.06,2191.41,115692.62,4335.77,389616.79,-1.3951189381112248
2017,ABB.ST,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,208263.81,286821.49,47759.490000000005,8373.2,1934.19,121619.53,4349.71,460397.97,-0.9516462907928951
2018,ABB.ST,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,225184.52,311262.94,52441.57,9337.24,2132.83,120527.14,5027.72,344347.01,-1.0458820948866496
2019,ABB.ST,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,246152.57,335593.82,58463.22,10540.1,1891.59,118736.64,3985.39,443564.68,-1.134726666434706
2020,ABB.ST,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,245943.02,343608.77,56672.11,10606.02,2258.6,134544.36,2693.46,501106.31,-1.0637770258956318
2021,ABB.ST,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,248773.02,334814.36,54842.659999999996,10476.92,1272.01,137199.58,3328.93,667649.28,-0.9370275825168858
2022,ABB.ST,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,282900.34,379224.42000000004,60507.58,11202.26,1248.97,125169.88,4016.57,584258.29,-1.1369487279819208
2023,ABB.ST,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,340123.05,443600.22,72382.32,13896.14,2901.62,135911.69,6557.41,845479.27,-1.1571980871641638
2024,ABB.ST,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,328577.28,399282.15,77870.97,13623.12,795.04,163882.03,6501.18,1143841.1,-0.7967202871691408
