Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
2004,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,552.45,231.52,261.82,0.0,0.0,228.53,0.0,859.91,0.2586531308799723
2005,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,661.48,291.89,319.22,0.0,4.1000000000000005,257.94,0.0,1031.43,0.1793828022020625
2006,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,818.65,440.35,346.74,20.62,3.06,309.75,0.0,1663.35,0.15857949959644857
2007,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,1002.16,478.19,398.77,104.94,5.62,370.02,0.0,940.14,0.6067780119993516
2008,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,895.16,395.82,459.06,111.18,4.88,452.84,0.0,387.2,0.3236904867061213
2009,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,1236.22,610.57,623.9,94.25,4.59,387.06,0.0,549.36,0.23616493566888852
2010,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,1343.19,656.68,613.21,25.51,5.27,390.25,2.27,624.61,0.23830632833995738
2011,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,1430.76,709.01,636.25,28.87,5.47,422.85,4.82,434.69,0.25463558351065074
2012,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,1448.97,708.11,667.72,19.22,5.430000000000001,439.5,4.98,573.23,0.19557685385169188
2013,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,1505.3,737.57,688.04,15.11,4.12,543.04,3.54,666.81,0.16590435068974344
2014,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,1647.72,815.28,760.5899999999999,15.14,3.77,634.49,4.4,904.38,0.13025716477014843
2015,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,2216.11,1147.6,966.11,16.09,5.37,744.43,0.0,1786.17,0.15195518719019954
2016,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,2410.54,1273.2,1023.44,10.54,4.859999999999999,766.56,0.0,1527.39,0.15599561678146504
2017,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,2188.77,1191.22,1010.38,11.56,5.78,696.28,6.2,1248.6,-0.010035872907413871
2018,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,2403.69,1324.09,1003.22,12.23,5.25,759.33,5.17,989.42,0.10903858731196878
2019,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,1627.83,820.47,810.51,21.52,5.579999999999999,714.16,2.03,997.67,0.017858389533503532
2020,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,1554.68,772.49,752.89,14.93,4.8,657.59,3.35,893.05,0.059657457560444244
2021,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,1462.94,687.66,739.0899999999999,13.06,3.9400000000000004,688.89,1.8,995.99,0.06560106560106578
2022,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,1665.56,888.96,776.36,10.38,8.78,632.96,-0.21,704.64,0.0029079415250887262
2023,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,1726.5,881.84,861.1200000000001,13.29,21.060000000000002,685.81,-4.84,573.36,-0.03558159683980233
2024,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,1539.88,769.73,764.09,14.73,27.21,652.78,-7.87,589.78,-0.009954877424756824
