Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
2007,CTTS.ST,CTT Systems AB,Aerospace & Defense,Industrials,43.82,13.88,41.8,0.95,0.0,50.8,0.0,316.73,-0.214763779527559
2008,CTTS.ST,CTT Systems AB,Aerospace & Defense,Industrials,32.16,10.26,56.96999999999999,3.85,5.3,60.65,0.0,149.5,-0.6021434460016486
2009,CTTS.ST,CTT Systems AB,Aerospace & Defense,Industrials,49.54,16.79,52.589999999999996,0.82,0.82,34.79,0.0,226.74,-0.5702788157516527
2010,CTTS.ST,CTT Systems AB,Aerospace & Defense,Industrials,58.11,18.56,68.01,1.01,0.76,35.05,0.0,254.02,-0.8048502139800288
2011,CTTS.ST,CTT Systems AB,Aerospace & Defense,Industrials,86.54,27.81,72.72999999999999,2.33,3.28,55.01,0.0,288.63,-0.2717687693146698
2012,CTTS.ST,CTT Systems AB,Aerospace & Defense,Industrials,130.72,46.15,83.79,4.55,1.63,56.67,0.0,389.08,0.06529027704252663
2013,CTTS.ST,CTT Systems AB,Aerospace & Defense,Industrials,135.56,55.96,91.79,0.0,2.35,60.88,0.0,325.3,-0.2388304862023655
2014,CTTS.ST,CTT Systems AB,Aerospace & Defense,Industrials,179.31,89.01,107.74999999999999,0.0,3.67,91.92,0.0,343.47,-0.22976501305483019
2015,CTTS.ST,CTT Systems AB,Aerospace & Defense,Industrials,189.4,74.48,109.67000000000002,0.0,1.82,118.16,0.0,655.64,0.029028436018957222
2016,CTTS.ST,CTT Systems AB,Aerospace & Defense,Industrials,247.06,82.88,129.01999999999998,0.0,2.36,134.0,0.0,1253.54,0.24477611940298527
2017,CTTS.ST,CTT Systems AB,Aerospace & Defense,Industrials,264.55,83.67,136.55,0.0,1.16,163.21,0.0,2093.77,0.26450585135714716
2018,CTTS.ST,CTT Systems AB,Aerospace & Defense,Industrials,295.27,102.26,133.64,0.0,1.12,193.51,0.0,1506.36,0.3010180352436567
2019,CTTS.ST,CTT Systems AB,Aerospace & Defense,Industrials,330.26,98.55,146.54999999999998,0.0,1.68,225.23,0.0,2077.12,0.37064334236114194
2020,CTTS.ST,CTT Systems AB,Aerospace & Defense,Industrials,205.52,63.25,142.98000000000002,0.0,1.23,230.25,0.0,1991.27,-0.008425624321389828
2021,CTTS.ST,CTT Systems AB,Aerospace & Defense,Industrials,151.53,37.78,123.26999999999998,0.0,8.92,207.42,0.0,2642.85,-0.08890174525118111
2022,CTTS.ST,CTT Systems AB,Aerospace & Defense,Industrials,228.6,46.94,123.43000000000002,0.0,8.55,253.48,0.0,2517.92,0.19599179422439633
2023,CTTS.ST,CTT Systems AB,Aerospace & Defense,Industrials,307.44,57.53,144.52,0.0,1.19,316.12,0.0,2888.65,0.3296216626597494
2024,CTTS.ST,CTT Systems AB,Aerospace & Defense,Industrials,305.2,63.66,153.97,0.0,7.22,298.66,0.0,3619.69,0.2690350231031942
