Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
2004,ITERA.OL,Itera ASA,Professional & Commercial Services,Industrials,238.89,32.15,196.29999999999998,0.0,0.34,127.17,0.0,212.72,0.07942124714948492
2005,ITERA.OL,Itera ASA,Professional & Commercial Services,Industrials,281.98,40.53,214.26,0.0,0.27,134.25,0.0,336.29,0.20052141527001882
2006,ITERA.OL,Itera ASA,Professional & Commercial Services,Industrials,354.49,64.7,252.60999999999999,0.0,0.26,129.74,0.0,424.32,0.2845691382765534
2007,ITERA.OL,Itera ASA,Professional & Commercial Services,Industrials,417.63,79.02,293.28000000000003,0.0,0.03,102.04,0.0,486.9,0.4439435515484122
2008,ITERA.OL,Itera ASA,Professional & Commercial Services,Industrials,447.85,74.94,329.75,0.0,0.35,87.24,0.0,167.27,0.49071526822558487
2009,ITERA.OL,Itera ASA,Professional & Commercial Services,Industrials,411.46,67.02,317.94,0.0,0.26,84.03,0.0,401.1,0.3122694275853862
2010,ITERA.OL,Itera ASA,Professional & Commercial Services,Industrials,373.2,74.47,296.88,0.0,0.16,76.98,0.0,250.9,0.021953754221876107
2011,ITERA.OL,Itera ASA,Professional & Commercial Services,Industrials,431.14,91.69,340.98999999999995,0.0,1.02,68.92,0.0,199.06,-0.03714451538015037
2012,ITERA.OL,Itera ASA,Professional & Commercial Services,Industrials,438.21,80.22,350.73,0.0,1.05,72.44,0.0,156.15,0.08572611816675858
2013,ITERA.OL,Itera ASA,Professional & Commercial Services,Industrials,465.19,90.63,352.04999999999995,0.0,0.55,86.94,0.0,228.48,0.25258799171842705
2014,ITERA.OL,Itera ASA,Professional & Commercial Services,Industrials,439.85,75.93,360.09000000000003,0.0,0.95,53.87,0.0,246.56,0.053462038240207614
2015,ITERA.OL,Itera ASA,Professional & Commercial Services,Industrials,435.39,67.36,347.89,0.0,0.95,54.4,0.0,287.65,0.3527573529411762
2016,ITERA.OL,Itera ASA,Professional & Commercial Services,Industrials,424.79,63.53,325.47,0.0,0.94,54.32,0.0,427.37,0.6415684830633278
2017,ITERA.OL,Itera ASA,Professional & Commercial Services,Industrials,475.03,73.36,362.34,0.0,0.72,50.64,0.0,586.81,0.7624407582938386
2018,ITERA.OL,Itera ASA,Professional & Commercial Services,Industrials,531.32,87.28,401.22999999999996,0.0,0.62,47.44,0.0,690.37,0.8893338954468828
2019,ITERA.OL,Itera ASA,Professional & Commercial Services,Industrials,560.32,77.31,426.8,0.0,0.51,46.37,0.0,945.15,1.2012076773776157
2020,ITERA.OL,Itera ASA,Professional & Commercial Services,Industrials,615.39,71.82,481.01,0.0,0.39,34.34,0.0,1232.8,1.8104251601630734
2021,ITERA.OL,Itera ASA,Professional & Commercial Services,Industrials,592.96,45.7,470.21,0.0,0.29,39.54,0.0,1253.35,1.941325240263025
2022,ITERA.OL,Itera ASA,Professional & Commercial Services,Industrials,735.84,51.69,606.9300000000001,0.0,0.53,49.44,0.0,1084.86,1.5511731391585766
2023,ITERA.OL,Itera ASA,Professional & Commercial Services,Industrials,871.58,57.9,735.3299999999999,0.0,0.57,47.89,0.0,990.35,1.6241386510753841
2024,ITERA.OL,Itera ASA,Professional & Commercial Services,Industrials,848.78,65.74,730.65,0.0,4.17,46.71,0.0,734.75,1.0323271248126735
