Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
2004,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Consumer Discretionary,554.69,357.1,147.82000000000002,9.58,2.21,246.83,0.0,334.68,0.2314953611797594
2005,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Consumer Discretionary,672.39,419.89,167.59,10.04,3.91,280.65,0.0,624.95,0.3243898093711028
2006,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Consumer Discretionary,1012.12,624.43,238.46000000000004,11.3,8.65,370.39,0.0,1283.44,0.4100542671238425
2007,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Consumer Discretionary,1146.99,705.06,256.5,15.9,7.29,448.14,0.0,1306.08,0.43298969072164967
2008,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Consumer Discretionary,1177.49,799.92,274.89,17.96,6.06,591.09,0.0,565.7,0.19384526890997994
2009,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Consumer Discretionary,682.27,450.63,257.89,18.28,6.8,481.44,0.0,714.07,-0.030678796942505814
2010,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Consumer Discretionary,857.7,554.94,247.55,18.81,6.37,490.51,0.0,1103.96,0.13791767751931658
2011,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Consumer Discretionary,1020.06,647.46,252.68,24.62,5.74,552.36,0.0,819.9,0.25128539358389435
2012,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Consumer Discretionary,949.48,599.47,264.78,29.2,5.53,538.98,0.0,971.71,0.2020483134810197
2013,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Consumer Discretionary,1057.24,624.4,284.69999999999993,26.53,7.42,695.1,0.0,1481.28,0.24061286145878302
2014,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Consumer Discretionary,1090.21,659.55,318.41999999999996,33.26,6.87,783.74,0.0,1324.52,0.17688263965090478
2015,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Consumer Discretionary,1257.52,743.68,385.03000000000003,38.83,6.27,912.08,0.0,1686.66,0.176925269713183
2016,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Consumer Discretionary,1516.04,901.42,436.63999999999993,45.96,9.72,972.35,0.0,2027.25,0.22031161618758682
2017,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Consumer Discretionary,2907.02,1872.92,670.04,103.03,30.88,2006.16,0.0,3460.11,0.21743529927822303
2018,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Consumer Discretionary,3270.57,2155.35,733.3,127.74,26.0,2172.7,0.0,3241.47,0.22260781516085992
2019,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Consumer Discretionary,3466.84,2299.98,736.6700000000001,127.18,52.57000000000001,2276.33,0.0,3868.68,0.22176046531039004
2020,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Consumer Discretionary,3221.06,2132.53,693.8399999999999,116.3,39.3,2610.69,0.0,4226.18,0.180676372912908
2021,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Consumer Discretionary,3619.19,2451.8,696.09,110.24,28.32,2721.7,0.0,4798.18,0.2032626667156556
2022,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Consumer Discretionary,4351.64,3071.52,820.5,127.68,71.1,3095.14,0.0,3452.04,0.16677759325910957
2023,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Consumer Discretionary,5712.64,3922.11,935.8500000000001,141.45,139.67000000000002,3698.93,0.0,6408.7,0.2315426353026416
2024,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Consumer Discretionary,5673.69,3837.32,1059.44,165.64,58.919999999999995,4248.85,0.0,8402.79,0.20797392235546072
