Method,Portfolio,Date,n_firms,raw_weight_sum,ucits_weight_sum,max_raw_weight,max_ucits_weight,cash_weight,large_position_weight,n_large_positions,n_names_single_cap_binding,aggregate_cap_relaxed
Method1_Raw,Q1,2010-01-31,60,0.9999999999999998,1.0000000000000002,0.5134673855383086,0.10000000000000002,0.0,0.4,4,2,False
Method1_Raw,Q2,2010-01-31,62,0.9999999999999998,1.0,0.21091778819246543,0.1,0.0,0.4,4,5,False
Method1_Raw,Q3,2010-01-31,60,0.9999999999999999,1.0,0.17655106073443838,0.1,0.0,0.4,4,4,False
Method1_Raw,Q4,2010-01-31,61,0.9999999999999999,1.0,0.2354273497687698,0.1,0.0,0.4,5,2,False
Method1_Raw,Q5,2010-01-31,60,1.0000000000000002,1.0,0.21328698762475262,0.1,0.0,0.4,4,4,False
Method2_PostMean,Q1,2010-01-31,60,0.9999999999999998,1.0,0.3737967936361704,0.10000000000000002,0.0,0.4,4,3,False
Method2_PostMean,Q2,2010-01-31,62,0.9999999999999998,0.9999999999999999,0.1825037053455816,0.1,0.0,0.39360163890718436,4,3,False
Method2_PostMean,Q3,2010-01-31,60,1.0,1.0,0.3505300188713784,0.1,0.0,0.38847977772544107,4,2,False
Method2_PostMean,Q4,2010-01-31,60,0.9999999999999998,1.0,0.17872051137447972,0.1,0.0,0.4,4,4,False
Method2_PostMean,Q5,2010-01-31,61,0.9999999999999999,1.0,0.19268509774719075,0.1,0.0,0.4,4,3,False
Method3_ProbQ5,Q1,2010-01-31,62,0.9999999999999999,1.0,0.2616931034464366,0.1,0.0,0.4,4,3,False
Method3_ProbQ5,Q2,2010-01-31,60,0.9999999999999996,1.0,0.23423783272419565,0.1,0.0,0.4,4,4,False
Method3_ProbQ5,Q3,2010-01-31,60,0.9999999999999998,1.0,0.23111715841673702,0.1,0.0,0.4,4,2,False
Method3_ProbQ5,Q4,2010-01-31,61,1.0,1.0,0.26433845643445897,0.1,0.0,0.3941133897716479,4,2,False
Method3_ProbQ5,Q5,2010-01-31,60,1.0,1.0,0.19719908380646875,0.1,0.0,0.4,4,4,False
Method1_Raw,Q1,2010-02-28,60,1.0,1.0,0.5116125889684976,0.10000000000000002,0.0,0.4,4,2,False
Method1_Raw,Q2,2010-02-28,62,1.0,1.0,0.21748468410024,0.1,0.0,0.4,4,5,False
Method1_Raw,Q3,2010-02-28,60,1.0,1.0,0.1896339944624575,0.1,0.0,0.4,4,4,False
Method1_Raw,Q4,2010-02-28,61,1.0,1.0,0.2543394697380903,0.1,0.0,0.4000000000000001,5,2,False
Method1_Raw,Q5,2010-02-28,60,1.0,1.0,0.1933038637128226,0.1,0.0,0.4,4,4,False
Method2_PostMean,Q1,2010-02-28,60,1.0,1.0,0.37266274169932806,0.10000000000000002,0.0,0.4,4,4,False
Method2_PostMean,Q2,2010-02-28,62,0.9999999999999998,0.9999999999999999,0.1727296872013471,0.1,0.0,0.39191896786646385,4,3,False
Method2_PostMean,Q3,2010-02-28,60,0.9999999999999998,1.0,0.38196517873506675,0.1,0.0,0.3793434812107199,4,2,False
Method2_PostMean,Q4,2010-02-28,60,1.0,1.0,0.17514600500151126,0.1,0.0,0.4,4,4,False
Method2_PostMean,Q5,2010-02-28,61,1.0000000000000002,1.0,0.1742287263065093,0.1,0.0,0.4,4,4,False
Method3_ProbQ5,Q1,2010-02-28,62,1.0,1.0,0.2495685895988803,0.1,0.0,0.4,4,3,False
Method3_ProbQ5,Q2,2010-02-28,60,0.9999999999999999,1.0,0.23253742012843284,0.1,0.0,0.4,4,3,False
Method3_ProbQ5,Q3,2010-02-28,60,1.0,1.0,0.21517758352713484,0.1,0.0,0.39663465627768935,4,2,False
Method3_ProbQ5,Q4,2010-02-28,61,1.0,0.9999999999999999,0.25560852525469846,0.1,0.0,0.3875476099658135,4,2,False
Method3_ProbQ5,Q5,2010-02-28,60,1.0,1.0,0.1777855778794391,0.1,0.0,0.4,4,4,False
Method1_Raw,Q1,2010-03-31,60,0.9999999999999998,1.0,0.5446244884074632,0.10000000000000002,0.0,0.4,4,2,False
Method1_Raw,Q2,2010-03-31,62,0.9999999999999998,1.0,0.22210244368295703,0.1,0.0,0.4,4,4,False
