PortfolioStrategy,FactorModel,Comparison,alpha_difference_annualized,alpha_difference_monthly,t_stat,p_value
Q5,CAPM,Method2_PostMean minus Method1_Raw,-0.0015236801254367507,-0.0001269733437863959,-0.06585205408849036,0.9475302435380075
Q5,CAPM,Method3_ProbQ5 minus Method1_Raw,-0.014954929708308282,-0.0012462441423590235,-0.5717726871658269,0.5678140368461817
Q5,FF3,Method2_PostMean minus Method1_Raw,-0.0011158199075823674,-9.298499229853062e-05,-0.053605402985264755,0.9572780211115912
Q5,FF3,Method3_ProbQ5 minus Method1_Raw,-0.01380391264419776,-0.0011503260536831466,-0.5909596193536081,0.5549025413904216
Q5,FF3+MOM,Method2_PostMean minus Method1_Raw,0.0021290312835419156,0.00017741927362849297,0.0897151758825947,0.9285615803388905
Q5,FF3+MOM,Method3_ProbQ5 minus Method1_Raw,0.0054516353451801725,0.00045430294543168104,0.21389515373940832,0.8307453803270577
Q5,FF5,Method2_PostMean minus Method1_Raw,-0.0007666463393634568,-6.388719494695473e-05,-0.034997923559222446,0.9721001680990757
Q5,FF5,Method3_ProbQ5 minus Method1_Raw,-0.012796924572206055,-0.0010664103810171712,-0.524990630419,0.5999024375958799
Q5,FF5+MOM,Method2_PostMean minus Method1_Raw,0.000960117718292075,8.000980985767292e-05,0.0413775380470848,0.9670172380886957
Q5,FF5+MOM,Method3_ProbQ5 minus Method1_Raw,0.004411556488280968,0.00036762970735674735,0.17567759705908362,0.8606433409236571
