PortfolioStrategy,FactorModel,Method,alpha_annualized,alpha_monthly,t_stat,p_value,r_squared,n_obs
LongShort,CAPM,Method1_Raw,0.11020401716384062,0.009183668096986718,2.71785909375602,0.007178313244038836,0.08120252047887877,192
LongShort,FF3,Method1_Raw,0.10187829303726792,0.00848985775310566,3.1482120882667175,0.0019108389841977491,0.3421095001408878,192
LongShort,FF3+MOM,Method1_Raw,0.053124754765637223,0.004427062897136435,1.4880937913812067,0.1384105299437577,0.3922709286138324,192
LongShort,FF5,Method1_Raw,0.08634989112104098,0.007195824260086748,2.9920659995222696,0.0031468566455790103,0.526691121288452,192
LongShort,FF5+MOM,Method1_Raw,0.054794181873043975,0.0045661818227536646,1.7430896965537783,0.08297939126844489,0.5475680643899608,192
LongShort,CAPM,Method2_PostMean,0.08888670613387306,0.007407225511156089,2.5735257291375166,0.010829060837801663,0.07206288250297299,192
LongShort,FF3,Method2_PostMean,0.08052335253331433,0.006710279377776194,3.320429122985454,0.0010796402318073994,0.3690725432077313,192
LongShort,FF3+MOM,Method2_PostMean,0.0420389841416734,0.0035032486784727828,1.474044408358694,0.1421510667803656,0.4070416377076035,192
LongShort,FF5,Method2_PostMean,0.0670800242570325,0.005590002021419375,3.2036634752687787,0.0015966588758131728,0.5220191437129529,192
LongShort,FF5+MOM,Method2_PostMean,0.04256792999882865,0.003547327499902387,1.6653488939458192,0.0975356813413093,0.5373221145150702,192
LongShort,CAPM,Method3_ProbQ5,0.009587273121075691,0.0007989394267563076,0.3660550156429245,0.7147312796924266,0.026471822233826492,192
LongShort,FF3,Method3_ProbQ5,0.005392395267607533,0.00044936627230062777,0.24052704734258212,0.8101837849167606,0.09835158557804147,192
LongShort,FF3+MOM,Method3_ProbQ5,-0.0013409890670723996,-0.00011174908892269998,-0.05574957786080061,0.955600823051699,0.10127231285625782,192
LongShort,FF5,Method3_ProbQ5,-0.0032328268205068086,-0.00026940223504223407,-0.14249125238209173,0.8868462216593576,0.1868560872993451,192
LongShort,FF5+MOM,Method3_ProbQ5,-0.004993333701138758,-0.0004161111417615632,-0.20509591455004234,0.8377226751604254,0.18705444682084849,192
