Ticker,FormationYear,theta_obs,theta_post_mean,theta_conservative,p_q5,p_q1,sigma_acc,MarketCap,Method,SignalUsed,PortfolioNum,Portfolio,MethodLabel
SANOMA.HE,2014,-0.0651970076638949,-0.0482851271272811,-0.0722540694853258,3.297362383136715e-12,0.98967274585146,0.0477168388467228,8667.91,Method1_ObservedQuality,theta_obs,1,Q1,Observed Quality
SCAb.ST,2014,-0.1541978086905689,-0.1336465795344293,-0.1604511192816895,0.0,0.9999866345672694,0.0447244421741118,23219.72,Method1_ObservedQuality,theta_obs,1,Q1,Observed Quality
SOLARb.CO,2014,0.0604674903041995,0.0804864949925007,0.0429039225678436,0.001954767724286,0.5,0.0799308955056534,2585.33,Method1_ObservedQuality,theta_obs,1,Q1,Observed Quality
SRV1V.HE,2014,0.0234640137265831,0.0560437914652049,0.0018856815648271,0.0013818882068057,0.651624492344664,0.0908361674736954,1241.65,Method1_ObservedQuality,theta_obs,1,Q1,Observed Quality
SSABAH.HE,2014,-0.0125924747652198,0.0078374352510891,-0.0235152092730176,1.066915068070884e-06,0.8602599537435833,0.0606387378369171,11645.91,Method1_ObservedQuality,theta_obs,1,Q1,Observed Quality
SSABa.ST,2014,-0.0619044027153158,-0.0260003991164077,-0.0770952944560138,1.754258818542631e-06,0.937733743766022,0.0732889143681399,11645.91,Method1_ObservedQuality,theta_obs,1,Q1,Observed Quality
SUBC.OL,2014,0.0515485072848354,0.0627968474870111,0.0423960197902624,1.7269551658816162e-05,0.5573403245892138,0.0549643320275596,40843.25,Method1_ObservedQuality,theta_obs,1,Q1,Observed Quality
TELIA.ST,2014,0.0473666562033372,0.0537699081647133,0.0423279439457915,7.0347232483669594e-09,0.6123797694535935,0.0398891134374917,214590.18,Method1_ObservedQuality,theta_obs,1,Q1,Observed Quality
TELIA1.HE,2014,0.0473666562033372,0.0537932828102976,0.0423095504616787,7.471524066104962e-09,0.6121806958318485,0.0399657241521871,214590.18,Method1_ObservedQuality,theta_obs,1,Q1,Observed Quality
TIETO.HE,2014,-0.4693395841350917,-0.4244600814532026,-0.4763107527940838,0.0,1.0,0.0474036644165432,10024.86,Method1_ObservedQuality,theta_obs,1,Q1,Observed Quality
UPM.HE,2014,0.0354247358291081,0.0419296785060456,0.0307456965361473,3.7158420784777485e-10,0.7144339299903141,0.0383664877176256,54196.05,Method1_ObservedQuality,theta_obs,1,Q1,Observed Quality
WALLb.ST,2014,0.0257298497990268,0.1330754244561783,-0.0464508061466031,0.052258934949091,0.579271928004628,0.2789361947312421,14000.11,Method1_ObservedQuality,theta_obs,1,Q1,Observed Quality
WAWI.OL,2014,0.0160289691117351,0.0294761713036389,0.0075405816190544,4.874192325310389e-07,0.7722265359064131,0.0527402758431763,6615.0,Method1_ObservedQuality,theta_obs,1,Q1,Observed Quality
ASPO.HE,2014,0.0707013246340134,0.0805172447166087,0.0612398732289931,8.212629326331822e-05,0.4353507868845128,0.0559796295355772,1557.0,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
ATEA.OL,2014,0.0639153079710141,0.0772640498425476,0.0518385470818391,0.0003005810823706,0.4806439577547099,0.0641787562994822,5579.35,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
ATRLJb.ST,2014,0.0717921611782976,0.0749127286082277,0.0687523202162098,1.822808570750567e-11,0.3753310364046134,0.0306617313668999,10717.06,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
AUSS.OL,2014,0.122414123968528,0.1389335480013153,0.0906665464286775,0.0538900167429039,0.2953363809805934,0.1181038795191361,7196.47,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
BILL.ST,2014,0.1013927391821173,0.1110632830583526,0.0881553988228105,0.0027746182247228,0.291057079322102,0.0676397263806508,15944.33,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
BOL.ST,2014,0.0830839903159723,0.0957751838630683,0.0691931544132197,0.0016012669403071,0.3832821417082813,0.0695516450237391,22336.65,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
CARLb.CO,2014,0.0996721830272167,0.1045966328987874,0.0930865450211723,3.675175325290603e-05,0.227414203931378,0.045979051088964,103273.74,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
CTY1S.HE,2014,0.1086032134269175,0.1135797673464266,0.1010451801994167,0.0001986257483869,0.1958368266080385,0.04951510593792,8328.01,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
DIOS.ST,2014,0.1145583238215189,0.1170290296252572,0.1104328798361084,1.6544727948764049e-06,0.0963120431136404,0.0359212604235391,3211.55,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
FSKRS.HE,2014,0.1053869673263817,0.1231996481994427,0.0795942185745831,0.0256900444219999,0.332613860613433,0.1020924306853193,9917.96,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
GSFG.OL,2014,0.1159418117875089,0.1323482777490251,0.0878994298253922,0.038280452256885,0.3041511317370947,0.1081028051097399,2735.72,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
HIAB.HE,2014,0.1069087031740441,0.1077302067476601,0.1056923649286936,0.0,0.0196953962669243,0.0192155368938182,7187.02,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
HUH1V.HE,2014,0.1140362119067132,0.1176151662480021,0.1081119250691734,4.983807056457845e-05,0.140803573797955,0.0434557431930446,16733.76,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
KESKOB.HE,2014,0.0915190485828206,0.1049146518377425,0.0753658967518147,0.0042601086149904,0.3527247048992376,0.0760069261319693,22308.72,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
KNOW.ST,2014,0.1035450277882697,0.1157501799696025,0.086331093934904,0.0080513803629146,0.3057451164242226,0.078964037189209,958.79,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
LIAB.ST,2014,0.0806934977434143,0.083950293329153,0.0772197409767854,1.2841276930686263e-09,0.2977416368109785,0.0328507208233708,4702.92,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
MEKO.ST,2014,0.125266448770783,0.1314402320083378,0.1127133446101275,0.0058974508279208,0.1854610942878976,0.0656101861498675,6699.43,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
NEWAb.ST,2014,0.0939958320508226,0.1098210414026192,0.0743254442758756,0.0092206834917317,0.355750959466303,0.0856912598695816,1446.03,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
ORIOLA.HE,2014,0.0636441653765046,0.0931352646848231,0.037028517081049,0.0103399580444847,0.4879840920373818,0.1042880858047821,3235.72,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
ORK.OL,2014,0.0696231319038336,0.1168773940095722,0.0245437877259028,0.0414315602339268,0.4734052480607297,0.1568876796359019,48215.81,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
RAIVV.HE,2014,0.1070017174364999,0.1414812770774044,0.0558800353641221,0.0849015259677692,0.3750894304005161,0.1770974647829105,6051.37,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
SCHO.CO,2014,0.1033185861372203,0.1231516459173505,0.0754354346321942,0.0291789172263546,0.345680887928856,0.1076763838272784,6343.05,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
SKFb.ST,2014,0.0989670832077158,0.1128346940057269,0.0805946885187048,0.0086159685678517,0.3301781163336191,0.0821546704591333,72393.61,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
SOBIV.ST,2014,0.0614599092284417,0.0675414519033929,0.0560774351208343,1.0445845699535995e-07,0.4916518476554343,0.0413021902982734,17009.92,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
TEL2b.ST,2014,0.1293773410770501,0.1347509570083448,0.1174546340125468,0.0057735102323163,0.1644475973796651,0.0637123113017152,25611.76,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
VWS.CO,2014,0.0792696458559905,0.0920650959576137,0.0658259586568615,0.0011552620586796,0.4009556016834302,0.068246082714365,36482.99,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
WIHL.ST,2014,0.0993184840425532,0.0998816220709509,0.0985689254968066,0.0,0.0140686128095857,0.0150488896958299,8348.02,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
WRT1V.HE,2014,0.1192987191394472,0.1213838889299149,0.1155177482429308,1.075912100301224e-06,0.0694127640146451,0.0343272556648201,58827.85,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
AAK.ST,2014,0.1895951002584571,0.1892613961627623,0.1873920438604693,4.9951464688113845e-05,1.0400082848290047e-05,0.025990705544307,15967.29,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
AFRY.ST,2014,0.1632392564334333,0.1645908084327634,0.1511810003137169,0.0209560047062472,0.0738220733071284,0.0641228206433201,7950.61,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
AXFO.ST,2014,0.2148464644829631,0.2121543498371684,0.2081825980347787,0.0393244684272592,0.0017182935972475,0.0462707076760007,15957.01,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
BEIJb.ST,2014,0.1311043601945667,0.1428711439031716,0.1039565605029123,0.0487018037793911,0.2535877664469757,0.1057094672499898,5168.49,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
BRGB.OL,2014,0.2052801724137931,0.2043689467517745,0.2023247561351915,0.0017903639424432,1.8859560109932875e-05,0.0302197997639636,3020.0,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
CAST.ST,2014,0.1494025434038092,0.1494363739352062,0.1492674656749994,0.0,1.2372110043094355e-32,0.0063687366838144,16227.08,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
DFDS.CO,2014,0.1597104539270358,0.1615000765044859,0.1475669819597054,0.0189107954051535,0.0817686246405496,0.0643802000093202,7257.95,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
DIGIA.HE,2014,0.1950246108820011,0.192198994387705,0.1812925840000805,0.0685404198933365,0.0378313044524506,0.0690892419874332,292.35,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
EMBLA.CO,2014,0.166005621946194,0.1678082231968297,0.1446532368291885,0.0668690151679638,0.1319196540584523,0.0902294523176253,5300.07,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
ETTE.HE,2014,0.1623434080007452,0.1636346698944389,0.1516756730861497,0.0147648847837965,0.0635098200125667,0.0598411370711701,526.65,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
FORTUM.HE,2014,0.1532767137938073,0.1570024574616039,0.1356784297423273,0.035915924082454,0.1395506257493144,0.0800267051222883,119109.72,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
KCRA.HE,2014,0.1545329207059271,0.1560932555473358,0.1466978909426103,0.0037255731389199,0.0500819065918491,0.0504899899501897,13321.22,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
LSG.OL,2014,0.1583014856370752,0.1612938653202045,0.1397685619027737,0.0448388551907354,0.1331125785045867,0.0825940584361322,9660.19,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
MEKKO.HE,2014,0.2109847138286525,0.2050485617373938,0.1947377253075483,0.1203715632837123,0.0338596417922629,0.076270066223513,637.78,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
MOWI.OL,2014,0.1541572098884762,0.1616024137533879,0.1174642767510931,0.1075645689291091,0.2246226762987764,0.1318356974726166,30306.4,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
MYCR.ST,2014,0.1790198202791409,0.1785731227336695,0.169249627331761,0.0220521079818181,0.0317607529812619,0.0569828882803902,994.52,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
NESTE.HE,2014,0.1774345176082624,0.1768955923235878,0.1593905968579306,0.0668608236437413,0.0889709689001755,0.0812536298163332,30721.87,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
NIBEb.ST,2014,0.168529810298103,0.1690618908765972,0.1595388731545843,0.0116135905124645,0.0389408550771466,0.0544287126029181,13282.06,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
OLVAS.HE,2014,0.2128434594141088,0.210787829689059,0.2074896551749528,0.0225174883581111,0.0006370292291999,0.0411858055683675,4060.32,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
RBREW.CO,2014,0.1644307826502672,0.165974765335174,0.149017148763672,0.0371680505428001,0.0975749167161813,0.0739214093325115,9132.09,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
ROCKb.CO,2014,0.1367038941748524,0.1373481322867397,0.134997026517518,7.722800177134559e-11,0.0021534319637306,0.0228195060573476,23521.72,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
SALM.OL,2014,0.1891582144289724,0.1849011453866277,0.1602191106113997,0.1406288446421568,0.1209317637331445,0.1105083517316554,8384.2,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
SKAb.ST,2014,0.1911300988695584,0.1889439851287254,0.1780257262894842,0.0576777408144413,0.0387114180129639,0.0672476414412323,49532.89,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
TIETOS.ST,2014,0.1894132876185145,0.1884066147213207,0.1826866689475507,0.0128703290005829,0.0075016856245489,0.0465036933579555,10024.86,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
TLT1V.HE,2014,0.1659043506897434,0.1677986721141989,0.1437314943636392,0.0704335324809702,0.1366614149517293,0.0924300479051432,666.81,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
TRELb.ST,2014,0.171480432782489,0.1716659103495361,0.1652298054698367,0.0038566734479182,0.0149165312547821,0.0447142056617378,29239.6,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
TYRES.HE,2014,0.1614746615220311,0.1652252013382553,0.1325645658317148,0.0917714343389806,0.179036790337339,0.1104304145023092,38753.15,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
YIT.HE,2014,0.1387645912713654,0.1456056553052783,0.1195929167654542,0.0295882978138148,0.1908332453796688,0.0843366090477035,10390.89,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
ALKb.CO,2014,0.2424332816290816,0.2416023686079771,0.2412110902021058,0.0019535951690453,4.0576241345856754e-16,0.0192622859456902,6320.38,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
ASSAb.ST,2014,0.2571881648419516,0.2514782979504046,0.250287222058088,0.1737187151190304,0.0001243652400204,0.0471465018094056,112625.29,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
BEIAb.ST,2014,0.2260852420229372,0.2183165622380342,0.2110405847485041,0.1518232480876226,0.0183570590167828,0.072872505852735,4470.81,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
BITTI.HE,2014,0.2565374343321692,0.2119881888482284,0.2022684235925704,0.3671653991958524,0.0964417831079688,0.188642071548705,2885.55,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
BMAX.ST,2014,0.222724189984467,0.2136795089816961,0.2039889935177679,0.1685856745300636,0.0333326022551634,0.0831468467073692,2770.51,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
ELISA.HE,2014,0.2732813936634716,0.2583350048433912,0.2581586154257665,0.3327829767110158,0.0037112417136265,0.0730950750873139,26578.69,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
ELUXb.ST,2014,0.2199969743352443,0.2110848125704341,0.2004309619903007,0.1661891836437782,0.0388320945408326,0.0854081400154677,38113.76,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
EXL1V.HE,2014,0.2732475715410867,0.2663291004738369,0.2662450559680879,0.2624429347959667,4.180732970756967e-05,0.0475181302541318,570.38,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
GN.CO,2014,0.290364589888819,0.2491935071358469,0.2548468065924238,0.4436145343110863,0.0295665474247604,0.1285200393154705,25810.93,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
JM.ST,2014,0.302224053503039,0.2889928706464039,0.2918690931633196,0.4671890030440648,0.0001187094824282,0.0588544073239183,13652.58,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
LOOMIS.ST,2014,0.2315295784048729,0.2199927253676836,0.2113184908852559,0.2037670617601512,0.0313356442056846,0.0871548321938614,10326.79,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
MAERSKb.CO,2014,0.2742431938132108,0.260553696485276,0.2605256327958271,0.3295570552254248,0.0023731932417504,0.0690470528750224,235735.32,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
MEDIVIR.ST,2014,0.2764461369972123,0.204347458973139,0.2057600226955793,0.4279823207222637,0.1044206188023961,0.2689046187591337,2436.91,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
METSO.HE,2014,0.2630576720653363,0.238654123306571,0.2355172393950547,0.3388482953119447,0.029472441923394,0.1067592253270166,11619.59,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
NCCb.ST,2014,0.2632423913389822,0.2361519519445283,0.2327332897475971,0.3470730820045939,0.0362468991768044,0.1147410048304819,13987.68,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
NMAN.ST,2014,0.2394843613579169,0.2351704353112124,0.2328512854907191,0.0977209008052433,0.0003362979126336,0.0461560737937511,2097.82,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
RAYb.ST,2014,0.3014193966215122,0.269474489532626,0.2762603044257219,0.4758103551130396,0.0093835731812107,0.1004028087920665,592.86,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
REG1V.HE,2014,0.2727345629510826,0.2579430154779331,0.2576851876123993,0.3298996292818298,0.0037153963394012,0.0728859554291877,810.37,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
SAABb.ST,2014,0.2156171057301714,0.2116106529636825,0.2058854613362035,0.0744896945983907,0.0074844383001878,0.0568582190670885,17434.9,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
SAND.ST,2014,0.2561737749053539,0.2456427243915096,0.2432879727642323,0.2415227332671986,0.003824209407713,0.0666007562823307,102051.14,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
SECUb.ST,2014,0.2663115213002393,0.2460496055845059,0.2442550335589995,0.3334105966900611,0.0160059129551602,0.0921183382585922,22411.65,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
STEa.ST,2014,0.222535413084418,0.2176893406969211,0.2124578283170475,0.0948373831141848,0.0062514655291258,0.057971181392479,47991.09,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
TEL.OL,2014,0.2516842556174306,0.250700059821726,0.2504099927291274,0.0076529505313222,5.800472426611832e-17,0.0196735270827576,213427.18,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
TGS.OL,2014,0.2905783058799531,0.2753198487483618,0.2774392483466953,0.4089393355012681,0.0009490689035428,0.0673500218682851,16646.29,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
VAIAS.HE,2014,0.2917383691090783,0.2744242311652051,0.2769766243789138,0.4197715067029797,0.0016156673901578,0.0720641838068329,2869.82,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
VEI.OL,2014,0.2424807458451568,0.2276166923790597,0.2206324368488898,0.2476244064833204,0.0283880229913699,0.0915603886475857,5533.19,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
VOLVb.ST,2014,0.2839517161747358,0.2747930603830892,0.2755879479131099,0.3443139438142871,7.824434640905082e-05,0.0523160910799839,162000.36,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
YAR.OL,2014,0.3076398974414143,0.2978058833441868,0.3002565672620492,0.5,4.289057609210887e-06,0.0488933131297715,69271.64,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
ALFA.ST,2014,0.3098270411864533,0.2948596462199523,0.2987711420807653,0.5128358119104108,0.0001217939994591,0.0610529089384564,65227.58,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
ATCOa.ST,2014,0.4368682848918985,0.403916255658062,0.4243113283583334,0.9627977839602736,1.015029167517641e-07,0.0656216982642931,143847.65,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
AZN.ST,2014,0.3350539526995915,0.3229665320748168,0.3275278283157768,0.6875339837011736,4.873569247569542e-07,0.0494019473642017,451324.69,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
BAKKA.OL,2014,0.3139569860129343,0.2489394477983792,0.2673525086316821,0.5180539746634905,0.0346408668858599,0.1617816657939637,4641.52,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
BAVA.CO,2014,0.5039213530500432,0.3756585229539831,0.4649917274171187,0.9381015169006506,0.000253441298791,0.1382587815115264,2596.36,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
BETSb.ST,2014,0.3263665175145019,0.285522793407472,0.2994812736624154,0.5701237923233315,0.0060569387827233,0.1050079970164387,4516.74,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
BIOGb.ST,2014,0.363873819570022,0.2746043622067757,0.316747534455455,0.6556983027502764,0.0153004024082884,0.1634856330566647,3804.29,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
DEMANT.CO,2014,0.4300592842370448,0.402777506033913,0.4193861426427004,0.9666142582877076,1.5599372646940233e-08,0.0598581110877581,33383.19,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
DNO.OL,2014,0.3114278821808667,0.2855721873693539,0.2925523713225954,0.5170116009825967,0.0023570651054138,0.0835297674461457,24763.36,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
DSV.CO,2014,0.6351502639927613,0.6216482612527812,0.6322195216823651,1.0,6.567732843959367e-61,0.030089561960273,35779.34,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
EQNR.OL,2014,0.3938500678151782,0.3783674980259306,0.3867933640484244,0.9438216842702182,4.1328648922263205e-10,0.0477155364150324,468731.12,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
ERICb.ST,2014,0.3387522448309887,0.3071065083238308,0.3194918213399352,0.6356378243365503,0.0009605648629382,0.0845780338322226,243529.93,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
GMAB.CO,2014,0.8430667824011284,0.3829464815179321,0.7742502670921194,0.9992047240679904,1.962527708887305e-06,0.2572479476752289,12266.55,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
HEX.OL,2014,0.3585035574936879,0.3174746791560112,0.3362120119579693,0.7009178851133075,0.0010068343320117,0.0927478512961501,2989.4,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
HMb.ST,2014,0.378875400087119,0.3202159676016216,0.3501809255736947,0.7423433945747631,0.0018188100661264,0.1098513625482942,379079.44,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
JBTM.IC,2014,0.3727472668261016,0.3573274901726029,0.3649712626664115,0.8733242174389506,2.1429162387889823e-08,0.0502833469110757,5152.3,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
KNEBV.HE,2014,0.5712039521860042,0.5148506479470873,0.5570004419132984,0.999688433443588,1.6795757525436644e-11,0.070458109733131,122046.42,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
KOG.OL,2014,0.3521105603124531,0.3050715860294244,0.32563401123036,0.6637850433497753,0.0027782484065452,0.1039167727022456,13817.83,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
LUOTEA.HE,2014,0.3737139158282042,0.3655913408122752,0.3696376713524159,0.945318567306438,1.5947508078146292e-14,0.035697263696387,4927.04,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
NOD.OL,2014,0.4605381892223328,0.300058598197914,0.4044441771127533,0.8410396006613111,0.0044838516686962,0.1957331015320374,4527.3,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
NOKIA.HE,2014,0.3982220615133004,0.3450603159855427,0.3744652007054282,0.8183758809940667,0.0003493144120492,0.096663395025529,170290.86,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
NOLAb.ST,2014,0.4262415087804917,0.39269569100095,0.4129187713905817,0.9440432547075968,4.7294757778775124e-07,0.0678909745157584,3251.27,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
NOVOb.CO,2014,0.9329576151949208,0.917474500498134,0.930916360896402,1.0,2.028154366399667e-196,0.0249974006436165,491745.4,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
