FormationYear,Method,PortfolioNum,Portfolio,n_firms,total_marketcap,avg_theta_obs,avg_theta_post_mean,avg_p_q5,avg_p_median,avg_sigma_acc
2011,Method3_ProbQ5,1,Q1,65,950645.6900000001,-0.5764293802119854,-0.5765148585934852,0.033387543959337865,0.17714499105677778,0.052809504769307014
2011,Method3_ProbQ5,2,Q2,64,374327.15,0.029133333256095736,0.028295313890048093,0.15273481082423518,0.3903510278686209,0.06804095505130127
2011,Method3_ProbQ5,3,Q3,65,588848.1900000001,0.12895172945169117,0.12439000955532113,0.2707270634225993,0.49021645376379663,0.0861615576148967
2011,Method3_ProbQ5,4,Q4,64,1152166.39,0.2554910792597489,0.2243757974760776,0.3713765312355034,0.6043966425814696,0.09498347689671253
2011,Method3_ProbQ5,5,Q5,65,2672801.24,0.7703852178440478,0.6332762741778583,0.6734884500167795,0.8258724948677224,0.07689809615209599
2011,Method4_ProbMedian,1,Q1,65,698946.4400000001,-0.6387868718993013,-0.6387870126293038,0.045786085868900275,0.12284220616133815,0.06829356631657385
2011,Method4_ProbMedian,2,Q2,64,381541.68,0.0352786101198723,0.03527221698518519,0.1794878620771645,0.3655457683648777,0.08626782820908187
2011,Method4_ProbMedian,3,Q3,65,277284.98,0.17572948940645108,0.15572636896126898,0.3027893389652849,0.4971355674408043,0.0981683022064422
2011,Method4_ProbMedian,4,Q4,64,1722479.32,0.31765514989000115,0.26181276438677914,0.3513832524280891,0.6307717115738487,0.07452110797494994
2011,Method4_ProbMedian,5,Q5,65,2658536.24,0.7187065151209445,0.6204814891096726,0.6223718566181781,0.8717105075127284,0.051608393534742864
2012,Method1_Raw,1,Q1,68,555169.86,-0.5854224991858419,-0.5854224991858202,0.021864301564403055,0.06322250240977985,0.08510393711885628
2012,Method1_Raw,2,Q2,67,678040.76,0.05342148372392234,0.05320640576980792,0.08241300799767068,0.24110861449457052,0.07132129678726955
2012,Method1_Raw,3,Q3,67,390199.69,0.16338115279749116,0.1517261057058767,0.14846939491528685,0.47432733329174576,0.06612650638871846
2012,Method1_Raw,4,Q4,67,509730.08,0.2772685364469602,0.244622946613144,0.2891455711648268,0.7033838513818368,0.06828168722427062
2012,Method1_Raw,5,Q5,68,2684795.22,0.5866131410508617,0.47931002289557095,0.7009852517053163,0.8762467907629146,0.07539416474114982
2012,Method2_PostMean,1,Q1,68,555169.86,-0.5854224991858419,-0.5854224991858202,0.021864301564403055,0.06322250240977985,0.08510393711885628
2012,Method2_PostMean,2,Q2,67,671465.16,0.05342701758676966,0.05318936583155135,0.08347367052129663,0.24167919476280864,0.07176438655708063
2012,Method2_PostMean,3,Q3,67,251907.37,0.165540410634167,0.1487258592723174,0.1586000435828598,0.46479724263913447,0.07543589781992346
2012,Method2_PostMean,4,Q4,67,623063.35,0.2885545276696592,0.24151317310114553,0.2775837879147848,0.6865466043127118,0.072197041543883
2012,Method2_PostMean,5,Q5,68,2716329.87,0.5733601637598487,0.48534697895756446,0.7013502756456472,0.9016641841362144,0.06192732680170708
2012,Method3_ProbQ5,1,Q1,68,1002688.53,-0.5376234461056125,-0.5376389047427919,0.004057117323975618,0.04532790263852742,0.06048532861834383
2012,Method3_ProbQ5,2,Q2,67,173245.47,0.0457230250401127,0.044580972137718326,0.061408103783823165,0.31283583208996213,0.061546855819485775
2012,Method3_ProbQ5,3,Q3,67,521951.60000000003,0.13917751528889255,0.13178095108237267,0.1669726505976475,0.4811243779318664,0.08183901906260593
2012,Method3_ProbQ5,4,Q4,67,406035.74,0.2619855709321962,0.2213982426399818,0.3082199422174656,0.6307206077456861,0.09209378720563047
2012,Method3_ProbQ5,5,Q5,68,2714014.27,0.5853052517115225,0.48256002520734603,0.7024634299322559,0.8883665633847961,0.07070010407901436
2012,Method4_ProbMedian,1,Q1,68,991505.65,-0.5608190459939691,-0.5608190459939472,0.005481259534839965,0.03400110090684566,0.06578473688926749
2012,Method4_ProbMedian,2,Q2,67,258071.21,0.03231963871556615,0.03211920890827258,0.0798071318592803,0.26217782211310064,0.07867873598453955
2012,Method4_ProbMedian,3,Q3,67,254875.21,0.16838058187428567,0.1458816154760912,0.19436544169493375,0.4719175860571601,0.09479143334411241
2012,Method4_ProbMedian,4,Q4,67,920267.08,0.30290173198792225,0.24878438150691912,0.3033235089753258,0.6719014979235777,0.07453856789102159
2012,Method4_ProbMedian,5,Q5,68,2393216.46,0.5526190667732562,0.4771419652512795,0.6607453045250615,0.9181025133831883,0.05305587178102098
2013,Method1_Raw,1,Q1,71,352310.49,-0.6098100105073614,-0.6098100105073339,0.029829351485441538,0.08430001679718224,0.08359451632404485
2013,Method1_Raw,2,Q2,70,622446.8200000001,0.02938019936175508,0.029343625189875606,0.08915255431596188,0.2913180986259907,0.06271911998269748
2013,Method1_Raw,3,Q3,70,413042.69,0.1236315916905404,0.1142267008251322,0.14154359349747483,0.4830791164968836,0.0607101228018747
2013,Method1_Raw,4,Q4,70,607721.02,0.23682295295883143,0.2078141823238093,0.2922837214547738,0.6984027629053511,0.061132363656817186
2013,Method1_Raw,5,Q5,70,3099639.09,0.5837856338416234,0.46555033312549593,0.7093716471928923,0.8888518415405127,0.06463496110404658
2013,Method2_PostMean,1,Q1,71,352310.49,-0.6098100105073614,-0.6098100105073339,0.029829351485441538,0.08430001679718224,0.08359451632404485
2013,Method2_PostMean,2,Q2,70,618504.36,0.029444849714183027,0.029273633271288676,0.09693475842796856,0.2976018486275185,0.0679859065527476
2013,Method2_PostMean,3,Q3,70,390576.36,0.1260708645218479,0.11268749198026999,0.15089611098821565,0.4642570350585922,0.06343513499987966
2013,Method2_PostMean,4,Q4,70,573956.5499999999,0.24141058431992768,0.2054367987063037,0.2742311067659575,0.692903945832443,0.060601256945367575
2013,Method2_PostMean,5,Q5,70,3159812.35,0.5766940792967917,0.46953691750645066,0.7102895402789611,0.9068889900501843,0.05717426904744114
2013,Method3_ProbQ5,1,Q1,71,739040.99,-0.5427514067523993,-0.5427958119534244,0.006596313163159207,0.1089426768178,0.056076529814330554
2013,Method3_ProbQ5,2,Q2,70,446750.5,0.010179404499267864,0.009291928157669872,0.06475628706203476,0.3190220608121679,0.055732527661185416
2013,Method3_ProbQ5,3,Q3,70,253711.88,0.0904036210816553,0.08449867380777963,0.17044952329686394,0.4819266421847067,0.07717146134923521
2013,Method3_ProbQ5,4,Q4,70,491575.11,0.22381220420560236,0.1864727407111903,0.309732880679962,0.6359814764634532,0.08408641118469645
2013,Method3_ProbQ5,5,Q5,70,3164081.63,0.5812085642576204,0.4686999545401365,0.7109777642919856,0.8997269420874979,0.0601172679530291
2013,Method4_ProbMedian,1,Q1,71,378144.44,-0.5917783853909103,-0.5917806018266921,0.013086788515124041,0.06547740630129088,0.06911379974733994
2013,Method4_ProbMedian,2,Q2,70,556575.93,0.017024031242780336,0.016943109694112703,0.08471545173223523,0.2995270478872311,0.06589042880940894
2013,Method4_ProbMedian,3,Q3,70,433050.54,0.12113257219654926,0.10713021537092453,0.18601346486658785,0.4786409878145806,0.08162747356984397
2013,Method4_ProbMedian,4,Q4,70,772947.17,0.27244454535968415,0.2156048955047035,0.3061481006981081,0.6767904968286144,0.06932158612405484
2013,Method4_ProbMedian,5,Q5,70,2954442.03,0.5447300092927647,0.4589696492327787,0.6724562416054937,0.9257847919698589,0.0470446629985003
2014,Method1_Raw,1,Q1,73,508802.48,-0.6037054897863345,-0.603705489786307,0.0785833954865165,0.14900673579767496,0.0812721199220305
2014,Method1_Raw,2,Q2,73,800534.79,0.030599499551798096,0.029570448659697206,0.17936648043721803,0.36007326831216013,0.06811998058332641
2014,Method1_Raw,3,Q3,72,723633.01,0.10987678213967485,0.0993004474305879,0.21414666797513934,0.48540623481498874,0.059355590231717215
2014,Method1_Raw,4,Q4,73,992062.14,0.2015388158758419,0.1766031690316974,0.35408059107962053,0.6439574871451581,0.058262132766795205
2014,Method1_Raw,5,Q5,73,3658580.38,0.5194507036676831,0.42909432859213203,0.6325661504859621,0.7994369992810123,0.06895978995736222
2014,Method2_PostMean,1,Q1,73,508802.48,-0.6037054897863345,-0.603705489786307,0.0785833954865165,0.14900673579767496,0.0812721199220305
2014,Method2_PostMean,2,Q2,73,796156.69,0.030773099102566197,0.029315488725032077,0.18642920048133063,0.3624255199929932,0.07251299229787386
2014,Method2_PostMean,3,Q3,72,568546.53,0.11316238627759957,0.09786926663828098,0.2244651548761682,0.47036109278348753,0.06350196835618675
2014,Method2_PostMean,4,Q4,73,803527.5,0.20559195157774054,0.1742598410697501,0.3393288844596293,0.6342621251263443,0.05964092262158399
2014,Method2_PostMean,5,Q5,73,4006579.6,0.5119833725529536,0.4331041920647184,0.6300779992964425,0.8216191538144462,0.059098409963891645
2014,Method3_ProbQ5,1,Q1,73,1096953.02,-0.5198567233000445,-0.5199854215961235,0.030922578472896874,0.17631366775856772,0.04369168814499669
2014,Method3_ProbQ5,2,Q2,73,484943.59,-0.014661055331941536,-0.01579580963584662,0.15058091508359894,0.3622705540511174,0.06508790679537146
2014,Method3_ProbQ5,3,Q3,72,420541.04,0.08912718005731542,0.08221183858695097,0.2745388262965402,0.503250802966587,0.07627640866662301
2014,Method3_ProbQ5,4,Q4,73,836683.84,0.1859489066431374,0.15228998246975475,0.3702678176785093,0.58860716695724,0.08719206073893804
2014,Method3_ProbQ5,5,Q5,73,3844491.31,0.5169177622557806,0.43190822357096725,0.6332604377729304,0.807682979756545,0.06395334114865721
2014,Method4_ProbMedian,1,Q1,73,588548.74,-0.5839269160367275,-0.5839287453799574,0.053584135746358175,0.13109567923230042,0.0638309114076703
2014,Method4_ProbMedian,2,Q2,73,676663.26,0.01481469333609289,0.014450027030091217,0.15972718861383756,0.3624705045376766,0.06864584584778333
2014,Method4_ProbMedian,3,Q3,72,642224.74,0.11137330114509952,0.09345797780964694,0.28685299635874767,0.48729032889025387,0.0878945280767623
2014,Method4_ProbMedian,4,Q4,73,807297.7,0.2457640002341924,0.18608475247227393,0.3685904181182129,0.6170098572504074,0.07145818902423581
2014,Method4_ProbMedian,5,Q5,73,3968878.36,0.4697557330303543,0.42071885816532895,0.5909845237284456,0.8400401649482364,0.0445310834588215
2015,Method1_Raw,1,Q1,76,553020.0700000001,-0.4414294917949007,-0.4414294917948852,0.1180232123337614,0.20119737846574295,0.07822051209451732
2015,Method1_Raw,2,Q2,75,901909.98,0.04683164460718494,0.04683164460718638,0.20603253482700248,0.3769700198645935,0.05747294697249163
2015,Method1_Raw,3,Q3,75,779556.92,0.1294123081500634,0.1290681244637685,0.23524373162006165,0.49354962646299344,0.0480256409203205
2015,Method1_Raw,4,Q4,75,1467389.55,0.23475884777654235,0.2198691236456187,0.390130214933638,0.6432446853598156,0.060225196568254896
2015,Method1_Raw,5,Q5,75,4262319.05,0.8007806632932807,0.6268547255514944,0.6272793788800088,0.7767331028468364,0.06632946150524073
2015,Method2_PostMean,1,Q1,76,553020.0700000001,-0.4414294917949007,-0.4414294917948852,0.1180232123337614,0.20119737846574295,0.07822051209451732
2015,Method2_PostMean,2,Q2,75,901909.98,0.04683164460718494,0.04683164460718638,0.20603253482700248,0.3769700198645935,0.05747294697249163
2015,Method2_PostMean,3,Q3,75,709352.78,0.12975169176573706,0.1290009409837887,0.239246758900477,0.4920522595029313,0.05076468407000952
2015,Method2_PostMean,4,Q4,75,1258038.46,0.2392707395933744,0.21766527303753858,0.38788251791936523,0.6284716294046828,0.06551900791839568
2015,Method2_PostMean,5,Q5,75,4541874.28,0.7959293878607748,0.6291257596395543,0.6255240486138663,0.7930035257620314,0.05829660700541093
2015,Method3_ProbQ5,1,Q1,76,1286762.01,-0.35691517070892087,-0.35692125674018477,0.053003718854740665,0.21423958256714906,0.044314394191808854
2015,Method3_ProbQ5,2,Q2,75,458561.15,0.013579839066609622,0.013543874522222084,0.19216758571651005,0.396467251466934,0.05563877515290251
2015,Method3_ProbQ5,3,Q3,75,546912.28,0.09252278795601081,0.09185079221180607,0.2988425685222348,0.49198523578805453,0.06871853890386405
2015,Method3_ProbQ5,4,Q4,75,1212334.6,0.22033565306854858,0.20288294323637926,0.40558386421505804,0.6054826790385435,0.07953293692083879
2015,Method3_ProbQ5,5,Q5,75,4459625.53,0.7997040050354427,0.6287109967755641,0.6279782618656492,0.7833461680846154,0.062521194463447
2015,Method4_ProbMedian,1,Q1,76,1081081.1,-0.4206887101522497,-0.42068871015223397,0.07473126925448173,0.16957783683214595,0.06157821390989518
2015,Method4_ProbMedian,2,Q2,75,484361.11,0.02884461261364906,0.02884461261364928,0.21421446699246266,0.39376523931201257,0.06502051887319586
2015,Method4_ProbMedian,3,Q3,75,551988.92,0.13436024882471617,0.12891702718525516,0.30728497767163826,0.5002660723011191,0.07554538053108342
2015,Method4_ProbMedian,4,Q4,75,1578284.66,0.2719731376991587,0.22954420627755762,0.3873996680380521,0.6170826094621541,0.06468551690057103
2015,Method4_ProbMedian,5,Q5,75,4268479.78,0.7555881392916611,0.6143004467937193,0.5936559165455614,0.8114246489809981,0.0436660251552079
2016,Method1_Raw,1,Q1,80,516983.07999999996,-0.7528967959482932,-0.7528967959483006,0.1350860643436003,0.20980425778176864,0.07777905101763001
2016,Method1_Raw,2,Q2,80,940603.18,0.039495386245172334,0.036447835074142745,0.2300919803469364,0.37934612447556226,0.05650538695706366
2016,Method1_Raw,3,Q3,79,1278122.0,0.12125826767882687,0.10833645286965139,0.2728460605804564,0.4867891371791753,0.045711911911690294
2016,Method1_Raw,4,Q4,80,1676247.8,0.21267518247776224,0.18184919081686104,0.3680871132122097,0.6129447591844699,0.0495334019444985
2016,Method1_Raw,5,Q5,80,5199714.22,0.5809036075680785,0.4638338225151656,0.6211879341335713,0.7559628829477503,0.05571659357525276
2016,Method2_PostMean,1,Q1,80,516983.07999999996,-0.7528967959482932,-0.7528967959483006,0.1350860643436003,0.20980425778176864,0.07777905101763001
2016,Method2_PostMean,2,Q2,80,846937.7200000001,0.03974503011359284,0.03634521006595383,0.23678879478435108,0.3815951683713775,0.05800190772617497
2016,Method2_PostMean,3,Q3,79,1377870.29,0.12667625471016064,0.10522583530553695,0.281906965045094,0.47853424053377536,0.055335591798674554
2016,Method2_PostMean,4,Q4,80,1442496.68,0.21219184248530915,0.1798591215581145,0.3536722169055568,0.5983133278679106,0.046234375459113394
2016,Method2_PostMean,5,Q5,80,5427382.51,0.575787041498669,0.4689982516266641,0.6199583728439799,0.7764969808058269,0.0480157154031296
2016,Method3_ProbQ5,1,Q1,80,1149362.68,-0.6675253750063332,-0.6677518418563799,0.07181748880681771,0.2199797325879041,0.04253216346378322
2016,Method3_ProbQ5,2,Q2,80,675450.63,0.004998396351146676,0.0027221331575875167,0.21822484545037932,0.41528890481542813,0.05371535340128013
2016,Method3_ProbQ5,3,Q3,79,1089797.36,0.09662085871495074,0.08721592873740806,0.31900857135384836,0.4929155365763275,0.06035856683046602
2016,Method3_ProbQ5,4,Q4,80,1329232.86,0.1874178766981853,0.14707223817490508,0.39630011024824896,0.5497999241872529,0.07774842950623978
2016,Method3_ProbQ5,5,Q5,80,5367826.75,0.5796159236515488,0.4680480405623463,0.6225251681421471,0.7669396433942783,0.05107491539085078
2016,Method4_ProbMedian,1,Q1,80,920938.5599999999,-0.7341526681546723,-0.7341630649348543,0.09192512620328432,0.1776118825319632,0.060122345175465476
2016,Method4_ProbMedian,2,Q2,80,646038.52,0.023010699346675635,0.021197369497300424,0.24755635029328418,0.4038784575714732,0.06504581002781265
2016,Method4_ProbMedian,3,Q3,79,1118775.03,0.12690249062472148,0.10222062452290913,0.324879407785844,0.48821832028021267,0.06821963563763651
2016,Method4_ProbMedian,4,Q4,80,1953972.6099999999,0.2323511843102779,0.1871145559037432,0.3715864241757849,0.5834813529870373,0.05203343967114547
2016,Method4_ProbMedian,5,Q5,80,4971945.5600000005,0.5533944946813678,0.46112457248408745,0.5920022609986441,0.7916750129868031,0.04010646144064945
2017,Method1_Raw,1,Q1,86,572359.63,-0.5023898234385419,-0.5023898234385286,0.06505256733570372,0.1402652197134267,0.0732078782991283
2017,Method1_Raw,2,Q2,86,1709469.25,0.035030426106331745,0.035030426106331176,0.11291220808556851,0.28554783363369596,0.04709601252722884
2017,Method1_Raw,3,Q3,85,967815.52,0.13520552677196437,0.13178736877200775,0.1848749451532543,0.4867869490117672,0.04631539498393855
2017,Method1_Raw,4,Q4,86,2307900.4499999997,0.24131355010777517,0.22209377953370513,0.32355787057494534,0.692717938273223,0.04470787310288997
2017,Method1_Raw,5,Q5,86,3885920.5500000003,0.7000145344995975,0.5412931472797293,0.66745011797293,0.8421094717663682,0.056483679437407855
2017,Method2_PostMean,1,Q1,86,572359.63,-0.5023898234385419,-0.5023898234385286,0.06505256733570372,0.1402652197134267,0.0732078782991283
2017,Method2_PostMean,2,Q2,86,1709469.25,0.035030426106331745,0.035030426106331176,0.11291220808556851,0.28554783363369596,0.04709601252722884
2017,Method2_PostMean,3,Q3,85,945989.87,0.13659622369984176,0.13111339242990025,0.19781439434558906,0.4803950891455001,0.051211910970303524
2017,Method2_PostMean,4,Q4,86,2283423.2,0.24851152042314917,0.2180637290480455,0.3145270700753439,0.6701897614657536,0.05014444190256744
2017,Method2_PostMean,5,Q5,86,3932223.45,0.6914420381508563,0.5459893371732859,0.6636919279917355,0.8709551844881713,0.04620753088376501
2017,Method3_ProbQ5,1,Q1,86,1002703.62,-0.4056031458041328,-0.4056237704647115,0.01954939067698969,0.14851145325232287,0.03603464764685587
2017,Method3_ProbQ5,2,Q2,86,1632134.54,-0.009812611632468996,-0.010104596439118613,0.10269225110016923,0.33221680592173775,0.05407581334044785
2017,Method3_ProbQ5,3,Q3,85,888592.02,0.10072008904387626,0.09816476003987142,0.21791833164007862,0.48272255567102546,0.06016940584122852
2017,Method3_ProbQ5,4,Q4,86,2073111.16,0.22579438492688378,0.20027559566445824,0.34544166691588335,0.6289347951560784,0.0663131202522767
2017,Method3_ProbQ5,5,Q5,86,3846924.06,0.697674504051014,0.5447119488860926,0.6686302942135464,0.8549945420096335,0.05137894441928794
2017,Method4_ProbMedian,1,Q1,86,711273.45,-0.4758010260786197,-0.4758010260786069,0.03143837171107678,0.10039909358469488,0.05324326073978581
2017,Method4_ProbMedian,2,Q2,86,1717499.02,0.01187865468908298,0.011878654689082934,0.12615338218063968,0.3142453839915643,0.05992686698750214
2017,Method4_ProbMedian,3,Q3,85,858327.14,0.13707538872589692,0.12841563990265034,0.23170145484798885,0.488404427658773,0.06282603916697459
2017,Method4_ProbMedian,4,Q4,86,1953379.08,0.2649121847990367,0.225513713482389,0.33322028394543146,0.6561517177836278,0.0526345031276883
2017,Method4_ProbMedian,5,Q5,86,4202986.71,0.6711307544925895,0.5377687101080858,0.6318787107360411,0.8882455972710652,0.03937215256332914
2018,Method1_Raw,1,Q1,89,672322.0399999999,-0.5823484317702909,-0.5823484317702966,0.03895028152552134,0.10424807859614761,0.07537199586545144
2018,Method1_Raw,2,Q2,88,645805.4,0.030709597700627266,0.029566333801851596,0.10075362359420624,0.29934516259760435,0.05409645591345764
2018,Method1_Raw,3,Q3,89,2006446.56,0.11448196619874124,0.10423746929558525,0.12461576577123105,0.4846936060150572,0.041134138577447625
2018,Method1_Raw,4,Q4,88,2214958.67,0.22062609399658092,0.19563445857225065,0.2712538627553584,0.7433109613238797,0.040393170788581505
2018,Method1_Raw,5,Q5,89,5621641.52,0.47170566771881306,0.37578644907213893,0.6485753284597222,0.8563337471854829,0.05503391770313874
2018,Method2_PostMean,1,Q1,89,672322.0399999999,-0.5823484317702909,-0.5823484317702966,0.03895028152552134,0.10424807859614761,0.07537199586545144
2018,Method2_PostMean,2,Q2,88,599640.85,0.030983228761268775,0.029479492030369103,0.10309913446058822,0.29994868435576694,0.05545752534198265
2018,Method2_PostMean,3,Q3,89,1893707.69,0.11789047022140031,0.10277750278951163,0.13800571868142592,0.4709167615142364,0.04556652181406689
2018,Method2_PostMean,4,Q4,88,2332205.66,0.22473451322636767,0.19035612584236253,0.2627935636239036,0.7195637945955178,0.04437424588458627
2018,Method2_PostMean,5,Q5,89,5663297.95,0.4639643499258429,0.3825513072200172,0.6412314583284756,0.8929941957017818,0.04531941403777094
2018,Method3_ProbQ5,1,Q1,89,1236893.85,-0.509369420204226,-0.5095280311666563,0.007509656590901643,0.1315259344595258,0.04080417116504473
2018,Method3_ProbQ5,2,Q2,88,757615.94,0.01201434517880009,0.010505940376497803,0.06722169964537666,0.35661746050257104,0.0473886297203201
2018,Method3_ProbQ5,3,Q3,89,1626037.26,0.08312375163993391,0.07571264842418637,0.16597944342540913,0.47577411223440597,0.06238034393248177
2018,Method3_ProbQ5,4,Q4,88,1875585.3299999998,0.19986223358784938,0.16475333152966207,0.29276142503883285,0.6488547399065806,0.066226206072164
2018,Method3_ProbQ5,5,Q5,89,5665041.81,0.46910062282266984,0.38087124912842485,0.6505415322182677,0.8747415117216916,0.04944521794784664
2018,Method4_ProbMedian,1,Q1,89,849982.5399999999,-0.5635105260940908,-0.5635126961282243,0.014782671471107577,0.07135404591769069,0.05495427012568989
2018,Method4_ProbMedian,2,Q2,88,613718.91,0.014203227879955203,0.013726556545345225,0.10119659667657017,0.3150791220802638,0.06476135821414157
2018,Method4_ProbMedian,3,Q3,89,1679544.47,0.120508184981223,0.10056411537689008,0.17922012265341974,0.48337135225439276,0.060572002940085114
2018,Method4_ProbMedian,4,Q4,88,2097368.7,0.25474300628917584,0.20132389883622137,0.3011715828984778,0.7018518036630068,0.050844056703150176
2018,Method4_ProbMedian,5,Q5,89,5920559.57,0.42942887205193775,0.37066035561104427,0.5881190197910199,0.915986184632276,0.0351352469123726
2019,Method1_Raw,1,Q1,96,761932.21,-0.7451093500238531,-0.7451093500238466,0.09165716883321688,0.16890092744365856,0.0732180073006259
2019,Method1_Raw,2,Q2,95,633585.57,0.02983277070914448,0.029778409739257463,0.171169023964283,0.3560096370634328,0.04806291776575236
2019,Method1_Raw,3,Q3,96,1964346.03,0.11490663012280844,0.10718346453093712,0.21176957439781463,0.493510337065072,0.039952387868857055
2019,Method1_Raw,4,Q4,95,1885187.73,0.22448135961465376,0.19695512029613643,0.3413912866657349,0.6646275158083969,0.04114906501489168
2019,Method1_Raw,5,Q5,96,5659472.25,0.704592113341015,0.49728247930469366,0.6355607930615473,0.7991694672842452,0.053402079221851036
2019,Method2_PostMean,1,Q1,96,761932.21,-0.7451093500238531,-0.7451093500238466,0.09165716883321688,0.16890092744365856,0.0732180073006259
2019,Method2_PostMean,2,Q2,95,633436.87,0.0300159240336579,0.029770791711097627,0.1749103250569297,0.3579125602148168,0.0500015852057893
2019,Method2_PostMean,3,Q3,96,1926006.5,0.11799622436809508,0.10629966502764344,0.2196723778370251,0.4867197964207141,0.04263541822669963
2019,Method2_PostMean,4,Q4,95,1899862.4100000001,0.23285459170069614,0.19114225644488844,0.33627206883171806,0.6339365288526791,0.04752812623569444
2019,Method2_PostMean,5,Q5,96,5683285.8,0.6930352626998659,0.503926130667818,0.6290215530643178,0.8344481960683083,0.0424879632100525
2019,Method3_ProbQ5,1,Q1,96,968453.05,-0.6544880301981088,-0.654602113204258,0.035651350704954156,0.17917194161589942,0.03902663981507571
2019,Method3_ProbQ5,2,Q2,95,946651.76,-0.0020111339293200883,-0.0032173753438916063,0.14942676074670075,0.4079668317031017,0.04682267572171769
