Method,Method1_Raw,Method1_Raw,Method1_Raw,Method1_Raw,Method1_Raw,Method2_PostMean,Method2_PostMean,Method2_PostMean,Method2_PostMean,Method2_PostMean,Method3_ProbQ5,Method3_ProbQ5,Method3_ProbQ5,Method3_ProbQ5,Method3_ProbQ5
Portfolio,Q1,Q2,Q3,Q4,Q5,Q1,Q2,Q3,Q4,Q5,Q1,Q2,Q3,Q4,Q5
Date,,,,,,,,,,,,,,,
2010-01-31,-0.017287594803388116,-0.009035310034124708,0.008514050970301432,0.04042437548104478,0.015203281879174923,-0.016249638460479103,-0.0073436487878975444,0.06350075203871433,-0.011443722736914125,0.020792748327159803,0.028260077642420917,-0.0339902971675386,-0.0389127137668642,0.010678414894689564,0.023264921488813463
2010-02-28,0.026195476768753553,-0.04971923553355877,-0.020883829111001458,-0.02591888224898188,-0.020508888772765653,-8.754508910754327e-05,-0.04163567884104347,-0.022260202300258474,-0.02723984103161223,-0.019982813516350725,0.0032869499691716287,-0.02056450589082217,-0.057415836361021676,-0.04790176875036227,-0.02040113078836643
2010-03-31,0.10167906385726258,0.12485792352950995,0.05357629407783004,0.0905186903464083,0.06300622062408595,0.12991723752442005,0.06845456815573231,0.05447428203236731,0.0801445837375747,0.06371671041077537,0.08563572165371486,0.08412948736829651,0.11787594605470907,0.09294320079104085,0.06408777847929824
2010-04-30,-0.0742370643545687,0.09565264261309002,0.04467467266776481,0.064088413277154,0.006852599738259749,0.01943689284891665,-0.023703982244784625,0.09455133755425363,0.004041000652468145,0.022891869853596928,0.01289232537781647,0.04097982929873969,0.056483796696750174,0.020329635496764534,0.018653775377474358
2010-05-31,-0.054746109611790106,-0.09571349776411422,-0.0574310526606772,-0.06122621956465064,-0.04083449956962286,-0.07388820186363428,-0.08805699069947695,-0.0594186111907271,-0.06552325849271486,-0.04107028182532943,-0.05479088061931356,-0.06431910950391988,-0.10684312008510546,-0.08618573479777575,-0.04207244296908513
2010-06-30,-0.0028748383388829467,-0.0006979068578975839,0.025105791431271948,0.011597445678697312,0.028222566702819488,0.017216676763238143,-0.053544101235563094,-0.00580712428073411,0.008064391772014394,0.03450726133325484,0.01958965131182997,0.021575459233757074,-0.039352174661540715,-0.06001143626206106,0.03496510787121059
2010-07-31,0.07649180702933506,0.05062252633727979,0.04621297692433411,-0.020682752924936695,0.02129830384194365,0.05009204626619285,0.10697775228283163,0.02196028567977257,0.050037468132353644,0.008148222436729063,0.05935029542497494,0.05022867555531651,0.04487998019199446,0.02569342112420757,0.008072973735715753
2010-08-31,-0.009243590281156894,-0.04781073772266298,-0.035145970450872206,-0.07001820511119973,0.0018209060090724428,-0.02565798598427415,-0.0409289962669891,-0.0743594663541982,-0.016515472510919157,-0.011920231213577999,-0.03406437059742364,-0.014526566007733319,-0.0729673103645401,-0.052194263323904894,-0.010515674448999493
2010-09-30,0.02930998407626768,0.12746172140092943,0.04200037864188561,0.07855494736037467,0.02934433517403941,0.07693571344159988,0.0877411728860138,0.06486301797034992,0.052022493397231584,0.03374298485017682,0.057420987286869535,0.051144773361313935,0.09941543276258553,0.12890091210972296,0.030697260358710315
2010-10-31,-0.017596248874372594,-0.024619771609269935,0.021336437650987784,0.02498086119234957,0.015528277107495755,-0.03597099354850045,0.01838841645142352,0.026051690266702603,0.034807808983478246,0.012268601504572752,-0.01857266290189358,0.01719387181056597,0.028862766504702226,0.0377140925085898,0.012864901478532349
2010-11-30,-0.02925860283315324,0.06816841748416337,-0.011778068545081023,0.02167750492640927,-0.00044375760691955273,0.036986596095934306,-0.01771952092742527,0.015861025468169036,-0.009073065337343615,0.0020791301836811755,0.01097847632465229,0.010821059595580695,0.013978076727272583,0.015776088957052306,0.0002047963550371396
2010-12-31,0.08922052252910921,0.1175321310800648,0.047497850583422194,0.08744008008873613,0.04101899615270356,0.11510028468492392,0.07771965022661943,0.07797425644589899,0.05955869924919867,0.04386122608889306,0.09913106945844194,0.04556710965246434,0.07681433901657367,0.11162751614392036,0.045356365439293486
2011-01-31,0.0053228678381906785,-0.0052414801129855235,-0.011411441602208128,0.0015571718745940265,-0.023409125941385157,0.01278975659131651,-0.025423712978817493,-0.015085950069545304,8.20755178982183e-05,-0.020555058446143464,-0.0025294993826694475,-0.017018536830764208,0.0017949646814002075,0.011372632313598162,-0.020519155540064647
2011-02-28,0.013975085925131274,-0.024329696120345835,0.0068313073872732916,0.005857040123655338,0.010159764618094359,0.0033977740612447186,-0.00963720695074057,0.013457565110714048,-0.005251878524789829,0.013701345368433215,0.004737012018539097,-0.0028540469947910914,0.017265842235669463,0.002542453703904175,0.009053767520822945
2011-03-31,-0.018193489762497524,0.0036729420388455533,0.023495696730393225,-0.007833393701432705,0.005930745935579953,-0.0180596175762388,0.010207424387264758,0.028425977086295084,-0.003072080661976038,0.0041303282355627455,-0.013917750832591733,0.012670648792583374,0.04573607617990872,-0.015548418107437744,0.004060352948355226
2011-04-30,0.060067243871563966,-0.022239248345256174,-0.050874016728196546,0.03188808001502307,0.01986828449229118,0.04202693389948277,-0.0077346541110447815,-0.02649059181129672,-0.006839799816189684,0.028104797768304858,0.03692257071346755,-0.04706988498399733,-0.05029434193929447,0.0035380497315307528,0.03248294079713385
2011-05-31,-0.024484601339257922,-0.029074468556964144,-0.024753853774837947,-0.03998736574875347,-0.0030796247600968383,-0.01680898435870008,-0.04234349316846859,-0.037037764485884514,-0.04333639572708521,-0.0034623106866314536,-0.0022208998450238392,-0.0642769296074727,-0.05497227551418009,-0.03384446427611707,-0.007335064317664207
2011-06-30,-0.03970662574142798,-0.04495834812802303,-0.04841139155466914,-0.04454795840785286,-0.022547730028044173,-0.042636083096275756,-0.038831720380212965,-0.0682884118385865,-0.05042302695321833,-0.02051624083899056,-0.0370783805111629,-0.03196155484484021,-0.06601585656562999,-0.07040769288981887,-0.021413941071029615
2011-07-31,-0.06909611279610091,-0.035377271139787225,0.005720025424291288,-0.07831697840348094,-0.03321801547952976,-0.057596090191018565,-0.05095538282427199,-0.028068219499473364,-0.046254598636134084,-0.04109500164081376,-0.04200128811318973,0.002468378598166498,-0.0369293111395858,-0.07475293618514221,-0.045638964291120535
2011-08-31,-0.12949788758584255,-0.13165179133200364,-0.05880524979668634,-0.0923396096218912,-0.07368202335344773,-0.12500000177596157,-0.13026517072001367,-0.046744118495305846,-0.09501202588831399,-0.07427954913580782,-0.10121100572123462,-0.08610042800781996,-0.09978387374481244,-0.08857466515983092,-0.07969121342920499
2011-09-30,-0.13331787028248032,-0.09247323576572634,-0.026076793095620245,-0.06775663097884062,-0.032168422461122975,-0.11732204610105823,-0.11014873421122266,-0.04960172157693475,-0.06570696916008566,-0.0305865903298539,-0.08328268231536594,-0.04627379638739204,-0.08668871586405,-0.08614752794958795,-0.03595778684429968
2011-10-31,0.06018468732551772,0.09307144384741713,0.04220949604013302,0.08451858828921262,0.08681692791639804,0.0686208451906807,0.08491097354504706,0.06201813058420438,0.08541620598325055,0.08027235424427193,0.07750712773420222,0.04445449860677165,0.08159144080629714,0.0923859589400086,0.0825987171463226
2011-11-30,0.02936223240146678,-0.03387283268927732,-0.0024771298334160517,0.0005184284551441177,0.01829841160613801,0.0325705721033746,-0.051761713739874704,-0.015622280976477401,-0.01134524416506314,0.02177234286074162,0.020015340286738594,-0.016327141719629925,-0.05469668411806127,-0.0036727729685909877,0.01965635229835711
2011-12-31,0.00986743019033674,-0.004210676956407781,0.005222941074050051,0.0032815571648332344,0.018354273090339178,0.010485818268131528,-0.005969022897378064,0.0037371194757685935,0.0062572784006576085,0.015670674133091776,0.005013192545936429,0.007196960845628439,0.015557938800546777,0.012186388794430174,0.013077558972692565
2012-01-31,0.06410664217020104,0.037636781310507426,0.08745199610041166,0.07189565604121614,0.0263504526689564,0.06576984790832391,0.03447687148781431,0.08756611379135006,0.05887699931934144,0.025711499536945306,0.04354809695270778,0.08789384749957342,0.0866579356052512,0.07477966229532661,0.026376591827763928
2012-02-29,0.005640096181625698,0.05846422325860378,0.0516048090975625,0.06796862512506445,0.05331778494691163,0.006322689244176202,0.05922184352161133,0.04656343469685637,0.06835249007908151,0.05192208067516023,0.02497451960866284,0.06064009960718815,0.06038241323027721,0.04741839346731889,0.05268029267707503
2012-03-31,0.007214514679970619,-0.02573894516870757,-0.021839194917958847,-0.00877386379097353,-0.015303887259452255,0.0066022718750773125,-0.025960183887952147,-0.017195861746944888,-0.012123599594254526,-0.015892300021393257,-0.0062806362647907605,0.008329878153843305,-0.03018768530352107,-0.007349775671675419,-0.015491825457409033
2012-04-30,-0.05188693360238786,-0.03096938239554999,0.0025802421784927466,-0.03073399756221088,0.005264134315439266,-0.05063351231618709,-0.03208533140467257,0.011947206733490716,-0.027716642311008084,0.007870779576384898,-0.0378732029880372,-0.02338585579763046,-0.021341520377380623,-0.03562483170166644,0.004811173764116999
2012-05-31,-0.0962719931449133,-0.05952618691146138,-0.06315846106370732,-0.0988905471699939,-0.07566379144033993,-0.09658640889025177,-0.05783090712814585,-0.0518694676122809,-0.08638897866011883,-0.07692188172081198,-0.07468860703352345,-0.09837416799990231,-0.07289159396262922,-0.10196419799987204,-0.07543046006883768
2012-06-30,0.022008554626860032,0.013617356590209125,0.028386428619801413,0.002766850397669187,0.03675968669113803,0.019360527526940962,0.0169308988991316,0.03148707401943921,0.06605930057353306,0.02441145457419928,0.015046106731780967,0.009287653983124894,0.030722102871747932,0.010184808964845679,0.03671052379872796
2012-07-31,0.052534833466283064,0.011012312055474486,0.025465767658943334,0.05125671536084656,0.04548096769586049,0.05193764144944217,0.010618398022193208,0.025993615471996547,0.027197422592143083,0.05046057110339084,0.04759950819448317,0.03560001531819133,0.013832206403956427,0.029844075118788522,0.045464487003822454
2012-08-31,0.00829656543000782,0.010382168544539098,0.014913945940116028,0.005044490103612595,-0.013887214572950439,0.00792210363205413,0.010979849859594182,0.024139446733255115,-0.021808946850997834,-0.009717253581874415,0.0053809328779084314,0.007509130325238786,0.016952940612329843,0.017506676859043314,-0.01395466581441559
2012-09-30,0.04910124876040239,0.027891786982669493,0.02689050354581802,0.04548964552697059,0.006004518302401556,0.046874917534659964,0.030339724338228735,0.028060805080287358,-0.005285457983308409,0.014394544557768134,0.04444963182578804,0.028061408760285757,0.03120565302082363,0.03904695996662774,0.006210057689813555
2012-10-31,-0.015146872718125396,-0.04614933359108142,0.006925925491692068,0.00015746761339181174,-0.009455804345274632,-0.018383026888547038,-0.04247403273638272,0.002767882842290148,0.004055201776415931,-0.010665661156657028,-0.027350853951287665,-0.012870171587781636,0.01179707083998577,-0.023289974001980938,-0.009517115628991915
