PortfolioStrategy,FactorModel,Method1_ObservedQuality_alpha_annualized,Method2_LatentQuality_alpha_annualized,Method3_ConservativeQuality_alpha_annualized,Method4_ProbabilisticQuality_alpha_annualized,Method1_ObservedQuality_p_value,Method2_LatentQuality_p_value,Method3_ConservativeQuality_p_value,Method4_ProbabilisticQuality_p_value,Method1_ObservedQuality_t_stat,Method2_LatentQuality_t_stat,Method3_ConservativeQuality_t_stat,Method4_ProbabilisticQuality_t_stat,Method2_LatentQuality_minus_Method1_ObservedQuality_alpha_difference_annualized,Method3_ConservativeQuality_minus_Method1_ObservedQuality_alpha_difference_annualized,Method4_ProbabilisticQuality_minus_Method1_ObservedQuality_alpha_difference_annualized,Method2_LatentQuality_minus_Method1_ObservedQuality_p_value,Method3_ConservativeQuality_minus_Method1_ObservedQuality_p_value,Method4_ProbabilisticQuality_minus_Method1_ObservedQuality_p_value,Method2_LatentQuality_minus_Method1_ObservedQuality_t_stat,Method3_ConservativeQuality_minus_Method1_ObservedQuality_t_stat,Method4_ProbabilisticQuality_minus_Method1_ObservedQuality_t_stat
LongShort,CAPM,0.0940572399325544,0.0677611755504024,0.10636410727877223,0.10169087953715478,0.04059277700811181,0.1494321724740748,0.01915409411486091,0.027712712606770662,2.061978232260255,1.4474969281562942,2.363004424867463,2.218664027792407,-0.026296064382151953,0.012306867346217868,0.007633639604600403,0.6875383098713836,0.8474692127825709,0.905938228245559,-0.40251051549594064,0.19248190575951185,0.11824346819267695
LongShort,FF3,0.1113037897776282,0.08366234970030961,0.12311457435053356,0.11879852569266752,0.005131827686186918,0.03833274591350899,0.0016160632309265566,0.0029117986468993884,2.8324175956973083,2.086189961123577,3.200247011541314,3.0170635231819665,-0.02764144007732079,0.011810784572902853,0.007494735915037555,0.6232748373641677,0.829758624142428,0.8928132384227532,-0.4916266223557392,0.2151632068034054,0.13483805247133054
LongShort,FF3+MOM,0.06348474095938117,0.048242259208623316,0.06706432296984917,0.06804758359953708,0.15333228256035314,0.30036581615545765,0.1319509147063136,0.13339385982005192,1.4337797432459556,1.0385738778892148,1.5131751361938746,1.5075144016700994,-0.015242481750756367,0.003579582010466544,0.00456284264015523,0.8126185442249776,0.9546373245787785,0.9426005204409935,-0.23721945916832354,0.05692312813898102,0.0720509282061928
LongShort,FF5,0.072352072854137,0.048424651091838036,0.08117941124489345,0.07928092081540436,0.021639675113926504,0.12133817810167247,0.009585732656458124,0.011436642228756178,2.316482698565765,1.55641066914324,2.617983519312326,2.5548657192824114,-0.023927421762323493,0.00882733839073195,0.0069288479612433914,0.5873848379300022,0.8403345444364825,0.8745014547631895,-0.5431097526726205,0.20160883108680666,0.15805394698233016
LongShort,FF5+MOM,0.042216560501450784,0.02994028030916742,0.04235100565673753,0.04615080844209423,0.23571877709745648,0.4207453823515124,0.21227118922251664,0.19534261760580973,1.1896878405590756,0.8069555330190888,1.2517394631876895,1.2997144996680066,-0.012276280192285036,0.00013444515528505604,0.003934247940641782,0.8115793428479423,0.9978130983986897,0.9376962093513217,-0.23856217820508227,0.0027427612552437365,0.07821977825405516
Q5,CAPM,0.014299957053713412,0.007168911598312977,0.011274406367285876,0.015422989990699252,0.17981167171369639,0.5668829534411537,0.3628298040046152,0.16385336659068916,1.3463739094846425,0.5736662665613391,0.9122154689318999,1.3977189171972835,-0.007131045455400373,-0.0030255506864275,0.0011230329369859016,0.6623381179617585,0.8521193356172498,0.9411836321367264,-0.4370351020021666,-0.1865439817181641,0.07383187876894491
Q5,FF3,0.017140219228332865,0.0098403843965822,0.013958188262177257,0.01826933398963564,0.08238907633229342,0.4049319127187294,0.2297309459061807,0.07661780242375671,1.7464699265829686,0.8347557357970554,1.205029911460187,1.7806067783997486,-0.007299834831777555,-0.0031820309661823726,0.0011291147612763758,0.6316798396955958,0.8329039229225681,0.9359164677778833,-0.47976237774480507,-0.2111276186968918,0.08045804022705966
Q5,FF3+MOM,0.019561556561370163,0.015842147528657598,0.018425165962015093,0.020207620483964434,0.08989325501673173,0.24043364516075272,0.1655418526487178,0.09387058330377607,1.704940510288332,1.1777090264378653,1.3922010477947344,1.684034711607112,-0.0037194090327123674,-0.001136390599355025,0.0006460639225945031,0.8327552842738386,0.9480864761411172,0.9687395975636066,-0.21131906267637765,-0.06515436269557207,0.03921580606191621
Q5,FF5,0.008438543633515466,0.0014228670278505554,0.0063446074920748274,0.009298196972843415,0.3752344249292725,0.8997099657889533,0.5717782196358114,0.34809201304880855,0.888880109710333,0.12620277106671507,0.5664554976094505,0.9407130579810932,-0.0070156766057171555,-0.002093936141493155,0.000859653339277261,0.6336104892858474,0.88647247810358,0.9498622418490248,-0.477051048049946,-0.1428687250064318,0.0629229083192319
Q5,FF5+MOM,0.012468359470352335,0.008751276861628266,0.012114070479108886,0.012894406905412307,0.25140417785269276,0.4784192487278345,0.3295971373979869,0.2541577494704421,1.1506052267898916,0.7103129669815227,0.9775446854766543,1.1439233057754432,-0.0037170826087251224,-0.0003542889912443309,0.00042604743505893217,0.8216383498772952,0.9829119308679142,0.9784648195403884,-0.22560103132784545,-0.021433078311859817,0.027012183393226405
