Method,Portfolio,mean_excess_ann,volatility_ann,sharpe_ratio,max_drawdown
Method1_Raw,Q1,0.04170702878307127,0.18261254700093357,0.2283908168854249,-0.34223235511809286
Method1_Raw,Q2,0.03407379106575103,0.16672504298835694,0.20437116377370215,-0.422346103688706
Method1_Raw,Q3,0.07493817064485604,0.13969943022181036,0.5364243112936937,-0.2928738832683034
Method1_Raw,Q4,0.07893355336553659,0.1443736101594948,0.5467311739197753,-0.290700861221453
Method1_Raw,Q5,0.07240244740891387,0.12772100976216366,0.5668796977391461,-0.2325769750176624
Method2_PostMean,Q1,0.04628040340113106,0.18218711071741994,0.2540267707132913,-0.34223235511809286
Method2_PostMean,Q2,0.027950996447499092,0.16869964673657323,0.165684973194668,-0.4525855278267146
Method2_PostMean,Q3,0.08231004471766437,0.14346349062316976,0.5737351319149561,-0.26396878391283807
Method2_PostMean,Q4,0.09155879395351499,0.14645735442209107,0.6251566834236397,-0.2873838147954572
Method2_PostMean,Q5,0.06774546312508609,0.12884037567022869,0.525809264158643,-0.23115949827477725
Method3_ProbQ5,Q1,0.0703700536916563,0.1401888024537157,0.5019662944541484,-0.24011309312195653
Method3_ProbQ5,Q2,0.02485142350745246,0.17586168258309526,0.141312326496763,-0.31063367546839543
Method3_ProbQ5,Q3,0.06336784858535076,0.15292243120150484,0.4143790292076339,-0.3485280853966148
Method3_ProbQ5,Q4,0.08232377954675121,0.15321526938299596,0.5373079320244802,-0.30777169193690057
Method3_ProbQ5,Q5,0.07142520337725657,0.12729158875369612,0.5611148707984259,-0.23034190798504967
