Ticker,FormationYear,theta_obs,theta_post_mean,p_q5,sigma_acc,MarketCap,Method,SignalUsed,PortfolioNum,Portfolio
WAWI.OL,2014,0.0160289691117351,0.0192305802771824,0.0989487554884864,0.038150324274892,6615.0,Method3_ProbQ5,p_q5,2,Q2
WRT1V.HE,2014,0.1192987191394472,0.1158673527555582,0.1409463271342123,0.0277368686268322,58827.85,Method3_ProbQ5,p_q5,2,Q2
WUF1V.HE,2014,-0.1029466616933977,-0.0681320942882803,0.1425064424739125,0.0689074463659503,86.5,Method3_ProbQ5,p_q5,2,Q2
AFAGR.HE,2014,-0.0951561781256103,-0.0294748710547429,0.2577083144575253,0.1184387160158259,662.86,Method3_ProbQ5,p_q5,3,Q3
AFRY.ST,2014,0.1632392564334333,0.1502272730713765,0.2936033323320002,0.0450038962547273,7950.61,Method3_ProbQ5,p_q5,3,Q3
APETIT.HE,2014,0.0059500131188057,0.0253837839612979,0.291826939980701,0.113876869807111,1024.56,Method3_ProbQ5,p_q5,3,Q3
ARRA.OL,2014,-0.0312513601741021,0.0151931545369305,0.3130103369912925,0.1504127747251971,9.5,Method3_ProbQ5,p_q5,3,Q3
AUSS.OL,2014,0.122414123968528,0.1033277490806534,0.317505596905089,0.0780186552077276,7196.47,Method3_ProbQ5,p_q5,3,Q3
BILIa.ST,2014,0.1759676386706248,0.164576750288126,0.2949426775894385,0.0390498378236848,3885.64,Method3_ProbQ5,p_q5,3,Q3
BIOBV.HE,2014,-0.2479833324429724,-0.0833162819798937,0.2451996699488239,0.1484178610686801,683.0,Method3_ProbQ5,p_q5,3,Q3
BO.CO,2014,0.1402769416014449,0.1312301791966535,0.2440839310639904,0.0413114553829339,2249.45,Method3_ProbQ5,p_q5,3,Q3
BONHR.OL,2014,0.1201761069796633,0.1091295022834094,0.2679955763675133,0.0550405825491447,5241.43,Method3_ProbQ5,p_q5,3,Q3
BOREO.HE,2014,0.0727491961414791,0.0668301587401367,0.2821134348121097,0.0798471526850545,83.21,Method3_ProbQ5,p_q5,3,Q3
BRIMH.IC,2014,0.2235611424744043,0.2201976245251112,0.2868711976976822,0.0165387890116441,1967.51,Method3_ProbQ5,p_q5,3,Q3
BULTEN.ST,2014,0.0492980769230767,0.0499265990813372,0.2759985044492441,0.0846706799197933,996.43,Method3_ProbQ5,p_q5,3,Q3
CHEMM.CO,2014,0.0284090909090908,0.0349730928986525,0.2492738404598585,0.0822673294279584,68.5,Method3_ProbQ5,p_q5,3,Q3
COREa.ST,2014,0.0621194741021794,0.0576797692165863,0.3113060509380259,0.112715927815431,1095.92,Method3_ProbQ5,p_q5,3,Q3
CPHCAPST.CO,2014,-0.1114836546521374,-0.0319289223328879,0.2648221091294304,0.1298303729999048,11.71,Method3_ProbQ5,p_q5,3,Q3
DFDS.CO,2014,0.1597104539270358,0.1448128306726346,0.3011990451686183,0.0498057217286137,7257.95,Method3_ProbQ5,p_q5,3,Q3
DUNI.ST,2014,0.1715389164952155,0.1632455055829696,0.2621458744838217,0.0331750216940906,3687.51,Method3_ProbQ5,p_q5,3,Q3
EAST9.ST,2014,-0.0064038454083808,0.0183576800480995,0.2842582348634119,0.1157686807725514,1843.6,Method3_ProbQ5,p_q5,3,Q3
EMGS.OL,2014,-0.1535285769578121,-0.0448846218957147,0.2642582113071698,0.1429428621870327,1571.95,Method3_ProbQ5,p_q5,3,Q3
ENVIP.OL,2014,0.096330887258172,0.0866758800073594,0.2757439917042513,0.0666200279344017,66.56,Method3_ProbQ5,p_q5,3,Q3
ETTE.HE,2014,0.1623434080007452,0.1489460254062941,0.2873010121561525,0.0456244242220649,526.65,Method3_ProbQ5,p_q5,3,Q3
FESTI.IC,2014,0.0042354828199795,0.0283180361705479,0.3115343738098861,0.1371778223823824,995.43,Method3_ProbQ5,p_q5,3,Q3
FIA1S.HE,2014,-0.0053672795688993,0.0149956304518592,0.2645357043398913,0.0976425197527845,2857.08,Method3_ProbQ5,p_q5,3,Q3
FORTUM.HE,2014,0.1532767137938073,0.135140244872117,0.3157746014028034,0.0588692884030769,119109.72,Method3_ProbQ5,p_q5,3,Q3
FSKRS.HE,2014,0.1053869673263817,0.0925349368275777,0.2938864645123599,0.0715517436911776,9917.96,Method3_ProbQ5,p_q5,3,Q3
GABR.CO,2014,0.1390393218742644,0.1260231273568824,0.2837919177805998,0.0523591539975765,282.37,Method3_ProbQ5,p_q5,3,Q3
GLA1V.HE,2014,0.0515181800875691,0.0514626738800933,0.3169577403002959,0.1162744810149303,493.92,Method3_ProbQ5,p_q5,3,Q3
GSFG.OL,2014,0.1159418117875089,0.1000223229385846,0.3057017950036559,0.0733638499881448,2735.72,Method3_ProbQ5,p_q5,3,Q3
HEIMAR.IC,2014,0.1005145605204492,0.0886086100901723,0.2845865652636306,0.0727542492255151,1064.68,Method3_ProbQ5,p_q5,3,Q3
INVEST.HE,2014,-0.0049120992761116,0.0130771828862255,0.2470363617094523,0.0893574836332967,20.04,Method3_ProbQ5,p_q5,3,Q3
KDV.ST,2014,-0.0287595869806769,0.0020449338422192,0.2601698335141045,0.1043761835259747,1369.55,Method3_ProbQ5,p_q5,3,Q3
KSL.HE,2014,0.1751778559162645,0.167377298714718,0.2572904410543983,0.0313668620829084,408.73,Method3_ProbQ5,p_q5,3,Q3
LSG.OL,2014,0.1583014856370752,0.141065501087672,0.3116428057474254,0.0550619202399153,9660.19,Method3_ProbQ5,p_q5,3,Q3
MBPH.ST,2014,0.0552922590837284,0.053717774744555,0.3059159455422076,0.1095663756984949,120.9,Method3_ProbQ5,p_q5,3,Q3
MEKO.ST,2014,0.125266448770783,0.1155418243005917,0.2540878373916677,0.0484963219888925,6699.43,Method3_ProbQ5,p_q5,3,Q3
MGN.OL,2014,0.0736976853545117,0.0681638949832796,0.26955319789299,0.0738413000996418,748.49,Method3_ProbQ5,p_q5,3,Q3
MYCR.ST,2014,0.1790198202791409,0.1647314809321049,0.3104017458877678,0.0437181517441257,994.52,Method3_ProbQ5,p_q5,3,Q3
NAS.OL,2014,0.0766556478036831,0.0679213551459837,0.3075185038946567,0.094548303243457,6617.51,Method3_ProbQ5,p_q5,3,Q3
NELLY.ST,2014,-0.0603632890135115,-0.003554595374628,0.2883197089094649,0.136159284709348,782.94,Method3_ProbQ5,p_q5,3,Q3
NEOBO.ST,2014,-0.0180893159977388,0.0183788956385297,0.3067889506654213,0.1417728738115543,69.61,Method3_ProbQ5,p_q5,3,Q3
NETIB.ST,2014,0.0553551490165765,0.0541288867345644,0.2804051381818115,0.0869808004406525,527.63,Method3_ProbQ5,p_q5,3,Q3
NEWAb.ST,2014,0.0939958320508226,0.084731544587219,0.2741708715789375,0.0672102615013592,1446.03,Method3_ProbQ5,p_q5,3,Q3
NIBEb.ST,2014,0.168529810298103,0.1576654169182351,0.2809345178011416,0.0392180225100231,13282.06,Method3_ProbQ5,p_q5,3,Q3
NORTHM.CO,2014,0.0622048354127017,0.058285321870733,0.3047189685497696,0.0980214172442046,358.73,Method3_ProbQ5,p_q5,3,Q3
OKEAC.CO,2014,-0.0079348546539154,0.0110310537085242,0.2488496335101975,0.0889184828850207,835.29,Method3_ProbQ5,p_q5,3,Q3
ORIOLA.HE,2014,0.0636441653765046,0.0608961178465484,0.2503321049868535,0.068778938567688,3235.72,Method3_ProbQ5,p_q5,3,Q3
ORK.OL,2014,0.0696231319038336,0.0626677471461687,0.3119538505468827,0.1028684573800002,48215.81,Method3_ProbQ5,p_q5,3,Q3
PACT.ST,2014,0.1648298784221111,0.1468119787843754,0.3131846816303515,0.0544052076894697,712.54,Method3_ProbQ5,p_q5,3,Q3
PARKEN.CO,2014,0.1318235258781226,0.1201150301338364,0.2691345196197454,0.0515435831273514,850.09,Method3_ProbQ5,p_q5,3,Q3
PHO.OL,2014,-0.1466631985731273,-0.0466699097564299,0.2573232238574968,0.1354325054765288,549.81,Method3_ProbQ5,p_q5,3,Q3
PRICb.ST,2014,0.0310098918794571,0.0367210901505608,0.252066293799394,0.0807917302366268,681.61,Method3_ProbQ5,p_q5,3,Q3
RAUTE.HE,2014,0.0853268322413528,0.077396791950723,0.2750510182036337,0.0706420417065737,165.38,Method3_ProbQ5,p_q5,3,Q3
RBREW.CO,2014,0.1644307826502672,0.1494325124669056,0.2997220539463178,0.0484338965601694,9132.09,Method3_ProbQ5,p_q5,3,Q3
REBL.HE,2014,0.1282724056603773,0.1091891407598994,0.3181435156211986,0.0736455977763792,834.97,Method3_ProbQ5,p_q5,3,Q3
REJLb.ST,2014,0.1659057679109599,0.1577408817611612,0.2504559162688869,0.0335826343053705,896.22,Method3_ProbQ5,p_q5,3,Q3
ROVS.CO,2014,-0.1352449223416965,-0.0309919781636876,0.2793906846713599,0.1520501365435076,77.8,Method3_ProbQ5,p_q5,3,Q3
SCHO.CO,2014,0.1033185861372203,0.0903971027468468,0.2954732760333481,0.07382929219133,6343.05,Method3_ProbQ5,p_q5,3,Q3
SIGR.CO,2014,-0.1612303766572363,-0.0559540250892604,0.2504390869393842,0.1317456559522471,335.36,Method3_ProbQ5,p_q5,3,Q3
SKAKO.CO,2014,-0.0076159704592662,0.0119088724102043,0.2535747774193718,0.0912858020341051,60.89,Method3_ProbQ5,p_q5,3,Q3
SKFb.ST,2014,0.0989670832077158,0.0888767464391376,0.2745155717956453,0.0660459718539714,72393.61,Method3_ProbQ5,p_q5,3,Q3
SRV1V.HE,2014,0.0234640137265831,0.0314544195473978,0.2489436439029665,0.0820190440667306,1241.65,Method3_ProbQ5,p_q5,3,Q3
SVEDb.ST,2014,0.1417665615141954,0.1284917631745916,0.2870412143780141,0.0520360905131162,405.67,Method3_ProbQ5,p_q5,3,Q3
SYSR.ST,2014,0.2034690982198236,0.1971534177206252,0.2842876130036088,0.0248310784354558,4847.94,Method3_ProbQ5,p_q5,3,Q3
TECH.OL,2014,-0.148969217735103,-0.0291703577154857,0.2887419953312563,0.1640200971526989,209.25,Method3_ProbQ5,p_q5,3,Q3
TIETOS.ST,2014,0.1894132876185145,0.1798550233236338,0.2859105317140432,0.0326303281660797,10024.86,Method3_ProbQ5,p_q5,3,Q3
TRAD.ST,2014,0.1182261882318442,0.1002416112973189,0.3126370169087084,0.0781477140774525,754.43,Method3_ProbQ5,p_q5,3,Q3
TRELb.ST,2014,0.171480432782489,0.1640273921712358,0.2505922689751579,0.0311977853506277,29239.6,Method3_ProbQ5,p_q5,3,Q3
VEND.OL,2014,0.1500131821776957,0.138457704367304,0.2721872075070608,0.0450328319547079,30757.45,Method3_ProbQ5,p_q5,3,Q3
VITb.ST,2014,0.0609946825148574,0.0584742271161535,0.2630505469141027,0.0771451437503405,376.03,Method3_ProbQ5,p_q5,3,Q3
WETTERI.HE,2014,0.028477822580645,0.0349898346446264,0.2546745422013078,0.0813239058163092,140.62,Method3_ProbQ5,p_q5,3,Q3
XANOb.ST,2014,0.0888184892157183,0.0764541414321227,0.3105538217956886,0.0912031920041095,601.66,Method3_ProbQ5,p_q5,3,Q3
YIT.HE,2014,0.1387645912713654,0.120341228282975,0.3102685509790359,0.0657883064871421,10390.89,Method3_ProbQ5,p_q5,3,Q3
AAB.CO,2014,0.0799354057327407,0.0617778320774911,0.3563370064617548,0.1758139437009606,26.0,Method3_ProbQ5,p_q5,4,Q4
ACTI.ST,2014,0.2016331658291457,0.1816648511778967,0.3543456544473821,0.0484896744142029,4907.55,Method3_ProbQ5,p_q5,4,Q4
AFK.OL,2014,0.2582253912199594,0.1989158288030635,0.4312931627695832,0.0820595993465954,2537.89,Method3_ProbQ5,p_q5,4,Q4
ALKb.CO,2014,0.2424332816290816,0.2400632230577366,0.3299521716998428,0.0124699570135732,6320.38,Method3_ProbQ5,p_q5,4,Q4
AMBUb.CO,2014,0.2508698040651896,0.2305165832486984,0.4363597467427762,0.0412898304769833,2489.69,Method3_ProbQ5,p_q5,4,Q4
AOJb.CO,2014,0.1389274683360624,0.1032105890424049,0.3543394518297061,0.1089428165995691,732.41,Method3_ProbQ5,p_q5,4,Q4
AQ.ST,2014,0.1476181916232251,0.1246811925919359,0.3303170144809825,0.0716177478134479,1410.69,Method3_ProbQ5,p_q5,4,Q4
AXFO.ST,2014,0.2148464644829631,0.2065990054361056,0.3279514730918941,0.0275434184756654,15957.01,Method3_ProbQ5,p_q5,4,Q4
BEIAb.ST,2014,0.2260852420229372,0.195671698611292,0.400896662945866,0.0578621527118096,4470.81,Method3_ProbQ5,p_q5,4,Q4
BEIJb.ST,2014,0.1311043601945667,0.1076118716789385,0.3284545064178953,0.083735295841788,5168.49,Method3_ProbQ5,p_q5,4,Q4
BITTI.HE,2014,0.2565374343321692,0.1609646914362386,0.4144429192760966,0.1235262305624809,2885.55,Method3_ProbQ5,p_q5,4,Q4
BMAX.ST,2014,0.222724189984467,0.1886834974536434,0.3966300868525774,0.0630977266792924,2770.51,Method3_ProbQ5,p_q5,4,Q4
BTSb.ST,2014,0.1874683129044764,0.1338768684874905,0.3794883836166388,0.1059147973270052,986.21,Method3_ProbQ5,p_q5,4,Q4
BWLPG.OL,2014,0.0752308472856418,0.0584883204572987,0.3607498916617543,0.2101939256679346,7869.96,Method3_ProbQ5,p_q5,4,Q4
CATE.ST,2014,0.0710989905778651,0.0583741586422585,0.3539242356131751,0.1857627151948744,2374.56,Method3_ProbQ5,p_q5,4,Q4
CEMAT.CO,2014,0.0728379084076925,0.0626150215199949,0.3326583786725845,0.1268441192069735,419.19,Method3_ProbQ5,p_q5,4,Q4
CLASb.ST,2014,0.2087034725791057,0.1945122229345635,0.3526952390010812,0.0386674595852462,4646.83,Method3_ProbQ5,p_q5,4,Q4
COLUM.CO,2014,0.2283608416278189,0.2133896722440988,0.3878913385411923,0.0370774771696225,276.61,Method3_ProbQ5,p_q5,4,Q4
CONTX.OL,2014,0.1843393148450244,0.1330273661141452,0.3769871946698601,0.1046834200926027,95.62,Method3_ProbQ5,p_q5,4,Q4
DIGIA.HE,2014,0.1950246108820011,0.1794125351087325,0.3361894804391228,0.0430264959602934,292.35,Method3_ProbQ5,p_q5,4,Q4
ELANb.ST,2014,0.2136574003126245,0.2040650576930787,0.3363238579170887,0.0301651775944462,499.93,Method3_ProbQ5,p_q5,4,Q4
ELUXb.ST,2014,0.2199969743352443,0.1923552999668293,0.3889123994234309,0.0554477136030249,38113.76,Method3_ProbQ5,p_q5,4,Q4
EMBLA.CO,2014,0.166005621946194,0.14392182534192,0.3277543304595918,0.0617818709299148,5300.07,Method3_ProbQ5,p_q5,4,Q4
ENSG.CO,2014,0.1983945923109421,0.1626481786835947,0.3765670595963197,0.0726048492195561,24.83,Method3_ProbQ5,p_q5,4,Q4
ENSU.OL,2014,-0.1434225844004656,0.0139411084155867,0.3438112176151293,0.2775388545399616,2794.92,Method3_ProbQ5,p_q5,4,Q4
EPEND.ST,2014,0.1555871009213628,0.1041870400429486,0.3689105409568881,0.1320881476183085,1213.0,Method3_ProbQ5,p_q5,4,Q4
GJ.CO,2014,0.2138162219008807,0.1706041937514944,0.3925859043711066,0.0775353241391876,123.28,Method3_ProbQ5,p_q5,4,Q4
ICEAIR.IC,2014,0.1800384864535307,0.1528428121513002,0.3539521177604577,0.0659079189710089,4792.79,Method3_ProbQ5,p_q5,4,Q4
ITAB.ST,2014,0.2045881680013075,0.1112364647557307,0.3886443659248275,0.1672649799020779,2115.95,Method3_ProbQ5,p_q5,4,Q4
ITERA.OL,2014,0.252587991718427,0.2385601001039531,0.4386407439601286,0.0327158096571368,228.48,Method3_ProbQ5,p_q5,4,Q4
KABEb.ST,2014,0.1254953764861293,0.1014319457215188,0.3338261066476465,0.0898870677247753,983.92,Method3_ProbQ5,p_q5,4,Q4
KLEEb.CO,2014,0.1742914979757085,0.1500740542988211,0.3397803536942503,0.0627608511306799,66.68,Method3_ProbQ5,p_q5,4,Q4
LOOMIS.ST,2014,0.2315295784048729,0.195974116896065,0.4047597109255125,0.0626333858401509,10326.79,Method3_ProbQ5,p_q5,4,Q4
MEABb.ST,2014,0.2318984631852588,0.2057402779342433,0.4068629387298818,0.0515080794275226,592.05,Method3_ProbQ5,p_q5,4,Q4
MEDIVIR.ST,2014,0.2764461369972123,0.1252638245624655,0.4041453110271362,0.1937499339081448,2436.91,Method3_ProbQ5,p_q5,4,Q4
MEKKO.HE,2014,0.2109847138286525,0.1791843862671842,0.386290513438114,0.0633596820534341,637.78,Method3_ProbQ5,p_q5,4,Q4
METSO.HE,2014,0.2630576720653363,0.1978233292803938,0.4327498261056454,0.0863253803815845,11619.59,Method3_ProbQ5,p_q5,4,Q4
MOWI.OL,2014,0.1541572098884762,0.120657099759653,0.3524671998592807,0.0904056724856558,30306.4,Method3_ProbQ5,p_q5,4,Q4
MSABb.ST,2014,0.1575357535753574,0.1122080588967264,0.3650798529968559,0.1145519204854493,205.64,Method3_ProbQ5,p_q5,4,Q4
NCCb.ST,2014,0.2632423913389822,0.1988262611704551,0.4334598562459349,0.085529120343384,13987.68,Method3_ProbQ5,p_q5,4,Q4
NESTE.HE,2014,0.1774345176082624,0.1568837012449322,0.3371224519720173,0.0555111115465827,30721.87,Method3_ProbQ5,p_q5,4,Q4
NMAN.ST,2014,0.2394843613579169,0.2260852581710497,0.4083404333474025,0.0335915310521681,2097.82,Method3_ProbQ5,p_q5,4,Q4
NTEKb.ST,2014,0.1841417368573919,0.1384529081957451,0.3737546145656882,0.0952011429423436,99.49,Method3_ProbQ5,p_q5,4,Q4
NTGNT.CO,2014,-0.1271358828315703,-0.0049210683428376,0.3186854620970252,0.1950522381068053,85.1,Method3_ProbQ5,p_q5,4,Q4
OEMb.ST,2014,0.2019938807477785,0.1674733502327347,0.3795180398131527,0.069677892376415,1329.12,Method3_ProbQ5,p_q5,4,Q4
OLVAS.HE,2014,0.2128434594141088,0.2025544453674856,0.3432666785751367,0.0317231013924584,4060.32,Method3_ProbQ5,p_q5,4,Q4
PSE.OL,2014,0.1774453024453023,0.151236732429778,0.3488879338192677,0.0652496162396384,163.14,Method3_ProbQ5,p_q5,4,Q4
QPR1V.HE,2014,0.1754385964912279,0.1446903664480812,0.3554783497714151,0.0738420221015003,96.5,Method3_ProbQ5,p_q5,4,Q4
RAIVV.HE,2014,0.1070017174364999,0.0826413030887848,0.3424313546986766,0.1161767329389734,6051.37,Method3_ProbQ5,p_q5,4,Q4
RAP1V.HE,2014,0.1504154534479085,0.122366155062674,0.3439316425076628,0.0810346110275013,1711.28,Method3_ProbQ5,p_q5,4,Q4
RBLNb.CO,2014,0.212534606588292,0.1577870401947797,0.3938342527133331,0.0936706528617322,389.05,Method3_ProbQ5,p_q5,4,Q4
RTX.CO,2014,0.1955073586367156,0.1640307448587415,0.369540840412643,0.0675250887010122,203.7,Method3_ProbQ5,p_q5,4,Q4
SAABb.ST,2014,0.2156171057301714,0.1999222482650243,0.3700091665164117,0.0401364422269396,17434.9,Method3_ProbQ5,p_q5,4,Q4
SAFETYb.ST,2014,0.0693205216197665,0.0598154495129833,0.3395301498473519,0.1423855347246796,11.94,Method3_ProbQ5,p_q5,4,Q4
SAGCV.HE,2014,0.2363128491620111,0.1944821583681962,0.4144820852026815,0.0691217711793785,959.47,Method3_ProbQ5,p_q5,4,Q4
SALM.OL,2014,0.1891582144289724,0.1532946219878844,0.37120556406432,0.0762005635886118,8384.2,Method3_ProbQ5,p_q5,4,Q4
SCANFL.HE,2014,0.1126775255949809,0.0862994297779,0.3419962756719211,0.1159214035039913,649.84,Method3_ProbQ5,p_q5,4,Q4
SECTb.ST,2014,0.1060071268133685,0.0816274338440016,0.3417162440183776,0.1195058719213306,1207.08,Method3_ProbQ5,p_q5,4,Q4
SINT.ST,2014,0.1389202054365527,0.1065412791446006,0.3491248167972565,0.1001601183893669,527.89,Method3_ProbQ5,p_q5,4,Q4
SKAb.ST,2014,0.1911300988695584,0.1747796860020227,0.3379044504397545,0.0452501447768559,49532.89,Method3_ProbQ5,p_q5,4,Q4
SOLTEQ.HE,2014,0.1811145510835914,0.1514518382922081,0.3566183128219596,0.0697702560506413,178.9,Method3_ProbQ5,p_q5,4,Q4
SSH1V.HE,2014,0.3840439276485786,0.1644396744748216,0.4323420927936989,0.1919835245024774,746.14,Method3_ProbQ5,p_q5,4,Q4
STEAV.HE,2014,0.230172539279638,0.2171660709108593,0.3869537984649465,0.0340321968996409,47991.09,Method3_ProbQ5,p_q5,4,Q4
STEa.ST,2014,0.222535413084418,0.203325734239181,0.3879045654370487,0.0441940414275681,47991.09,Method3_ProbQ5,p_q5,4,Q4
STZEb.ST,2014,0.1363375430539609,0.0716763776541883,0.3751526091913035,0.2415105578958297,100.99,Method3_ProbQ5,p_q5,4,Q4
SUY1V.HE,2014,0.1355199437816035,0.1112174496884531,0.3314822916637261,0.0823356568729777,939.94,Method3_ProbQ5,p_q5,4,Q4
TEL.OL,2014,0.2516842556174306,0.2504479918409343,0.3697491514414652,0.008997583567127,213427.18,Method3_ProbQ5,p_q5,4,Q4
TLT1V.HE,2014,0.1659043506897434,0.1402609461258488,0.3445957333297204,0.0685768492245171,666.81,Method3_ProbQ5,p_q5,4,Q4
TYRES.HE,2014,0.1614746615220311,0.1299969753636339,0.3523189469200022,0.0816188615072588,38753.15,Method3_ProbQ5,p_q5,4,Q4
VBGb.ST,2014,0.240612861458783,0.2302750525927153,0.403550909733457,0.0287282809275541,1481.28,Method3_ProbQ5,p_q5,4,Q4
VEI.OL,2014,0.2424807458451568,0.2009187951693251,0.4212222002199111,0.0672439468612279,5533.19,Method3_ProbQ5,p_q5,4,Q4
VIK1V.HE,2014,0.1402246335427375,0.1163034907564856,0.3322298652849052,0.0781037787992171,1604.72,Method3_ProbQ5,p_q5,4,Q4
WALLb.ST,2014,0.0257298497990268,0.0426136018439647,0.3446327145488101,0.1905659393505428,14000.11,Method3_ProbQ5,p_q5,4,Q4
ADDTb.ST,2014,0.354532053788996,0.2864521146860601,0.5393822369771544,0.0686784096519918,3804.58,Method3_ProbQ5,p_q5,5,Q5
AFGA.OL,2014,0.3573033707865168,0.2962038866432077,0.5555970188865333,0.0633888631150106,5242.73,Method3_ProbQ5,p_q5,5,Q5
ALFA.ST,2014,0.3098270411864533,0.2795323571927652,0.5399096329477499,0.0451929306675055,65227.58,Method3_ProbQ5,p_q5,5,Q5
ASSAb.ST,2014,0.2571881648419516,0.2436087143087685,0.4520908826054511,0.0321518675173149,112625.29,Method3_ProbQ5,p_q5,5,Q5
ATCOa.ST,2014,0.4368682848918985,0.3764986964224529,0.6848339177603954,0.0541113267095238,143847.65,Method3_ProbQ5,p_q5,5,Q5
AZN.ST,2014,0.3350539526995915,0.3122507394981689,0.6347390189092489,0.0355957085625155,451324.69,Method3_ProbQ5,p_q5,5,Q5
BAKKA.OL,2014,0.3139569860129343,0.2061864435547955,0.4516540977830388,0.109825252794776,4641.52,Method3_ProbQ5,p_q5,5,Q5
BAVA.CO,2014,0.5039213530500432,0.3489020826528882,0.5987444940673062,0.0944781618171253,2596.36,Method3_ProbQ5,p_q5,5,Q5
BETSb.ST,2014,0.3263665175145019,0.256176497180975,0.5013810209158911,0.0752632828658781,4516.74,Method3_ProbQ5,p_q5,5,Q5
BINV.ST,2014,0.9603810348560295,0.2196205026825512,0.4731563508028563,0.2841341484770709,271.62,Method3_ProbQ5,p_q5,5,Q5
BIOGb.ST,2014,0.363873819570022,0.260375101879058,0.5080598755544258,0.0923072249787886,3804.29,Method3_ProbQ5,p_q5,5,Q5
BOUL.ST,2014,0.266145139813582,0.2449013076948469,0.4692821728860084,0.0398192305446097,195.64,Method3_ProbQ5,p_q5,5,Q5
BOUV.OL,2014,0.5895639116561341,0.5238081409107181,0.8731664369440678,0.0459219916504708,904.39,Method3_ProbQ5,p_q5,5,Q5
CBRAIN.CO,2014,0.3109044132198694,0.275364816597587,0.5330362582063568,0.0495754399059161,120.74,Method3_ProbQ5,p_q5,5,Q5
CEVI.ST,2014,0.3346945311874448,0.2938979340047164,0.5706262993787429,0.0509382069830462,346.18,Method3_ProbQ5,p_q5,5,Q5
COLOb.CO,2014,0.5418397288444187,0.4955956390251695,0.8793469028388335,0.0392009267930624,69147.57,Method3_ProbQ5,p_q5,5,Q5
DEDIC.ST,2014,0.3436259373621522,0.2416008745588626,0.4858626758170726,0.0959678512545289,146.44,Method3_ProbQ5,p_q5,5,Q5
DEMANT.CO,2014,0.4300592842370448,0.3929515445445252,0.7611122442499043,0.0403578936390823,33383.19,Method3_ProbQ5,p_q5,5,Q5
DNO.OL,2014,0.3114278821808667,0.2582100953683552,0.501783615883526,0.0645019602337965,24763.36,Method3_ProbQ5,p_q5,5,Q5
DOV1V.HE,2014,0.3610874704491725,0.3428696705731339,0.7274111616983958,0.0297804722438208,219.8,Method3_ProbQ5,p_q5,5,Q5
DSV.CO,2014,0.6351502639927613,0.6127851939545904,0.9845200131325864,0.023747933266719,35779.34,Method3_ProbQ5,p_q5,5,Q5
EKTAb.ST,2014,0.4829938708823466,0.3849703119037309,0.674459514576004,0.0694853364088731,32689.03,Method3_ProbQ5,p_q5,5,Q5
ELISA.HE,2014,0.2732813936634716,0.2434225622669383,0.4709137871047492,0.0493069535428297,26578.69,Method3_ProbQ5,p_q5,5,Q5
ENEA.ST,2014,0.4450002858613001,0.3957674586227784,0.739962978955809,0.0468188356524303,779.88,Method3_ProbQ5,p_q5,5,Q5
EQNR.OL,2014,0.3938500678151782,0.3747310666438406,0.7914521332019301,0.0291029891266493,468731.12,Method3_ProbQ5,p_q5,5,Q5
ERICb.ST,2014,0.3387522448309887,0.287111738435959,0.5433364090440522,0.0592272468742727,243529.93,Method3_ProbQ5,p_q5,5,Q5
EWRK.ST,2014,0.3232450609499807,0.231529071062104,0.4739989248076612,0.0933851367158358,669.08,Method3_ProbQ5,p_q5,5,Q5
EXL1V.HE,2014,0.2732475715410867,0.2505431486250186,0.4808658029069139,0.0414573603650701,570.38,Method3_ProbQ5,p_q5,5,Q5
FRO.OL,2014,6.37406392694064,5.898052445961283,0.9999999894988308,0.0345477287615649,1962.77,Method3_ProbQ5,p_q5,5,Q5
GMAB.CO,2014,0.8430667824011284,0.3466036139650608,0.5660314052143741,0.1756557023273318,12266.55,Method3_ProbQ5,p_q5,5,Q5
GN.CO,2014,0.290364589888819,0.1998719544438444,0.4445029760520719,0.1036802977456918,25810.93,Method3_ProbQ5,p_q5,5,Q5
GYLDb.CO,2014,0.5956632653061225,0.57000522718262,0.9680695917327818,0.0265542134841488,688.67,Method3_ProbQ5,p_q5,5,Q5
HAGA.IC,2014,0.3880767700875108,0.3457503754015055,0.6727727935555012,0.0465435103529795,1498.23,Method3_ProbQ5,p_q5,5,Q5
HEX.OL,2014,0.3585035574936879,0.2902017388565598,0.5442383292201193,0.0682431911183259,2989.4,Method3_ProbQ5,p_q5,5,Q5
HLUNa.CO,2014,0.3050039545413528,0.2055737846266757,0.4510497571571721,0.1065948545512405,30049.77,Method3_ProbQ5,p_q5,5,Q5
HMb.ST,2014,0.378875400087119,0.2871746973565438,0.5355319904716682,0.0803534599798882,379079.44,Method3_ProbQ5,p_q5,5,Q5
JBTM.IC,2014,0.3727472668261016,0.3441279925354876,0.6816678704593083,0.0383763841284828,5152.3,Method3_ProbQ5,p_q5,5,Q5
JM.ST,2014,0.302224053503039,0.2694338648727379,0.5206058421249904,0.0482396674501165,13652.58,Method3_ProbQ5,p_q5,5,Q5
KBHL.CO,2014,0.3656411031309652,0.3617470213569705,0.9177988749467304,0.0129656675958427,24435.21,Method3_ProbQ5,p_q5,5,Q5
KELAS.HE,2014,0.3864425875504645,0.2984723289216346,0.5520750392660833,0.0766804383647106,101.87,Method3_ProbQ5,p_q5,5,Q5
KNEBV.HE,2014,0.5712039521860042,0.503198667738908,0.844546886107151,0.0484386762259244,122046.42,Method3_ProbQ5,p_q5,5,Q5
