FormationYear,Method,PortfolioNum,Portfolio,n_firms,total_marketcap,avg_theta_obs,avg_theta_post_mean,avg_p_q5,avg_sigma_acc
2010,Method1_Raw,1,Q1,63,501070.10000000003,-0.5379163118699314,-0.34525908071062433,0.05433011161305714,0.09239413147889687
2010,Method1_Raw,2,Q2,62,477072.39,0.03459740512129471,0.051846317608992325,0.10388712558959548,0.07949074643190723
2010,Method1_Raw,3,Q3,62,988980.02,0.14222386428949813,0.13785550473193967,0.1356881225268633,0.07046124283468197
2010,Method1_Raw,4,Q4,62,689406.95,0.26763504026353463,0.24350534800322463,0.2640319470092996,0.0626052843636223
2010,Method1_Raw,5,Q5,63,2103071.69,0.6704510193622414,0.5352226591585116,0.6877733954212839,0.08554931449038157
2010,Method2_PostMean,1,Q1,63,684559.9400000001,-0.535575099557356,-0.3482022978598043,0.04169868534056414,0.08420232808868289
2010,Method2_PostMean,2,Q2,62,273821.67,0.03239705844720419,0.054758529404645276,0.11033612702824942,0.08446864510710483
2010,Method2_PostMean,3,Q3,62,879596.67,0.1422468619104696,0.13792410775603106,0.14538557851350115,0.07476998886452219
2010,Method2_PostMean,4,Q4,62,640670.67,0.27147761273542914,0.23571035284523587,0.25778773474056366,0.0747356873155506
2010,Method2_PostMean,5,Q5,63,2280952.2,0.666471015748649,0.5429036410850114,0.6906597550317696,0.0726640233610416
2010,Method3_ProbQ5,1,Q1,63,1191079.83,-0.3921060404013327,-0.2605219157838865,0.011671386399244418,0.04524323195989204
2010,Method3_ProbQ5,2,Q2,62,496559.12,-0.017959789646333563,0.024746230852439863,0.07085622883702886,0.06854896758064102
2010,Method3_ProbQ5,3,Q3,62,381852.42,0.09494431302553,0.11930089266556392,0.1751953685862381,0.08939575302549446
2010,Method3_ProbQ5,4,Q4,62,411176.74,0.22247840155722015,0.19583547267805348,0.2972003153083155,0.11411858177629364
2010,Method3_ProbQ5,5,Q5,63,2278933.04,0.6673326503341264,0.5423287259330779,0.6914166842611111,0.07413872539609287
2011,Method1_Raw,1,Q1,65,535274.47,-0.6651320626156536,-0.42743629985443266,0.11055110170579734,0.08844924330069706
2011,Method1_Raw,2,Q2,64,380291.48,0.05819580131910903,0.0713034468104235,0.18060215684254996,0.07566468195803903
2011,Method1_Raw,3,Q3,65,646445.24,0.16369084887467747,0.15600435826818465,0.23381936259887404,0.06770782740811734
2011,Method1_Raw,4,Q4,64,1497818.03,0.2784963967247076,0.25455913094866534,0.34251520356669696,0.05943661454540833
2011,Method1_Raw,5,Q5,65,2678959.44,0.7730820381510342,0.625358339295944,0.6721300320798753,0.08074281549050655
2011,Method2_PostMean,1,Q1,65,545294.63,-0.6631472679747984,-0.4299890930333009,0.09808414454486483,0.08133045101667928
2011,Method2_PostMean,2,Q2,64,371243.7,0.056250054375571804,0.07387306402826097,0.18943729249720723,0.08094290730947529
2011,Method2_PostMean,3,Q3,65,670637.9500000001,0.16491184180458004,0.15510274181053027,0.25051037522365927,0.07478173868362292
2011,Method2_PostMean,4,Q4,64,1451005.1,0.28959056973485703,0.24848593366989694,0.3325606272241846,0.07031900761952563
2011,Method2_PostMean,5,Q5,65,2700607.28,0.7608685695300735,0.632262427761691,0.6690081951394492,0.06487570297231986
2011,Method3_ProbQ5,1,Q1,65,973448.55,-0.5273073055944981,-0.347447605921799,0.043594120302388364,0.044339245449120886
2011,Method3_ProbQ5,2,Q2,64,585124.32,0.006876956202469293,0.048724410809164946,0.17005609692237605,0.06559033555954209
2011,Method3_ProbQ5,3,Q3,65,402926.91,0.11578073015794588,0.1313690879390826,0.27997337025593333,0.08511149453406211
2011,Method3_ProbQ5,4,Q4,64,1103958.96,0.2417086733613199,0.2176610043761363,0.3733059323737139,0.10224555538307088
2011,Method3_ProbQ5,5,Q5,65,2673329.92,0.7699184826577142,0.628567044995834,0.6729997933837949,0.07521816092219026
2012,Method1_Raw,1,Q1,68,555169.86,-0.5854224991858419,-0.3716584190392296,0.04073432158321616,0.08455046579516712
2012,Method1_Raw,2,Q2,67,678040.76,0.05342148372392234,0.0629133380794427,0.0900710211719564,0.07176335920712158
2012,Method1_Raw,3,Q3,67,390199.69,0.16338115279749116,0.15152966649562313,0.14823794219730693,0.0652543956595554
2012,Method1_Raw,4,Q4,67,509730.08,0.2772685364469602,0.24357797401009534,0.289262099345386,0.06796610962791536
2012,Method1_Raw,5,Q5,68,2684795.22,0.5866131410508617,0.477905243359587,0.7030473778188471,0.07399145885888668
2012,Method2_PostMean,1,Q1,68,555756.67,-0.5835498084053272,-0.37274867184345983,0.032764346720401724,0.0786671108347643
2012,Method2_PostMean,2,Q2,67,670878.35,0.05152637619759063,0.06400626197536974,0.09902585049153827,0.07809071249897975
2012,Method2_PostMean,3,Q3,67,270304.21,0.16855474076457244,0.14835432412180716,0.16163519887747918,0.07752330069254473
2012,Method2_PostMean,4,Q4,67,604666.51,0.28554019753925375,0.2403080799456376,0.2743870965165147,0.06907455689955663
2012,Method2_PostMean,5,Q5,68,2716329.87,0.5733601637598487,0.4842690982276,0.7036502266162328,0.06045988330510199
2012,Method3_ProbQ5,1,Q1,68,1029676.3300000001,-0.4127915836418265,-0.30061574416312065,0.008456670245987227,0.043630923112048005
2012,Method3_ProbQ5,2,Q2,67,201733.16,-0.05400665585135476,0.03511100519558722,0.07175414943968518,0.06835518348012967
2012,Method3_ProbQ5,3,Q3,67,460828.98,0.11842137044417023,0.13108683177115293,0.17815515094139567,0.08581860279142728
2012,Method3_ProbQ5,4,Q4,67,413984.86,0.2586038835084771,0.21515955613445464,0.308762673148385,0.09978803463445735
2012,Method3_ProbQ5,5,Q5,68,2711712.28,0.5825193213317644,0.48239874829856266,0.7046814846767714,0.06665330919545769
2013,Method1_Raw,1,Q1,71,352310.49,-0.6098100105073614,-0.3963783681329627,0.055715722882067144,0.08538097919216169
2013,Method1_Raw,2,Q2,70,622446.8200000001,0.02938019936175508,0.03907403341411315,0.09581787667171612,0.06293539841828892
2013,Method1_Raw,3,Q3,70,413042.69,0.1236315916905404,0.11400515458521081,0.14189124636772682,0.0611394463746503
2013,Method1_Raw,4,Q4,70,607721.02,0.23682295295883143,0.20721110785966534,0.29063956793440177,0.06118338845348326
2013,Method1_Raw,5,Q5,70,3099639.09,0.5837856338416234,0.46065045277176164,0.7075515564243491,0.06508340999400668
2013,Method2_PostMean,1,Q1,71,350065.89,-0.6083127890643019,-0.3974587715576825,0.046580932340898176,0.08011975260350257
2013,Method2_PostMean,2,Q2,70,620748.96,0.027926239393365547,0.040093669429389425,0.11307523823346011,0.07382510830575628
2013,Method2_PostMean,3,Q3,70,390576.36,0.1260708645218479,0.11223962436729214,0.1514888813052039,0.06399144296784318
2013,Method2_PostMean,4,Q4,70,573956.5499999999,0.24141058431992768,0.2044473654212128,0.27183055483155033,0.06076979016717504
2013,Method2_PostMean,5,Q5,70,3159812.35,0.5766940792967917,0.4652559271722152,0.7087708605768793,0.05709168876815177
2013,Method3_ProbQ5,1,Q1,71,737464.91,-0.48578711449820283,-0.3320695440553519,0.011547395673858193,0.04423710070606549
2013,Method3_ProbQ5,2,Q2,70,464917.64999999997,-0.005540174661476016,0.025149088762395473,0.07895368440219887,0.05671404781516997
2013,Method3_ProbQ5,3,Q3,70,237695.57,0.056437132422536576,0.08665602576380073,0.18330887144036276,0.08472351580994716
2013,Method3_ProbQ5,4,Q4,70,491000.35,0.21572020416763707,0.179713587431793,0.30895961155842955,0.09044245623799363
2013,Method3_ProbQ5,5,Q5,70,3164081.63,0.5812085642576204,0.4641945251083278,0.709477383308386,0.0601932715560731
2014,Method1_Raw,1,Q1,73,508802.48,-0.6037054897863345,-0.43852762679246227,0.11105050652471193,0.07964789910318128
2014,Method1_Raw,2,Q2,73,800534.79,0.030599499551798096,0.03554034209348553,0.1835076831085532,0.06659798184294122
2014,Method1_Raw,3,Q3,72,723633.01,0.10987678213967485,0.09909112050616481,0.21470765375937567,0.05791318190121572
2014,Method1_Raw,4,Q4,73,992062.14,0.2015388158758419,0.17604077264579746,0.3501466735077251,0.056416860785666115
2014,Method1_Raw,5,Q5,73,3658580.38,0.5194507036676831,0.425306644622198,0.6330263919331176,0.06776651029825898
2014,Method2_PostMean,1,Q1,73,506186.1,-0.600237791157532,-0.43910060789154837,0.10353403953676507,0.07357822019276672
2014,Method2_PostMean,2,Q2,73,798773.07,0.02730540047376352,0.035846828293437175,0.1979310855633591,0.07708279370792132
2014,Method2_PostMean,3,Q3,72,607204.06,0.11284482164811356,0.0974625639508921,0.2244852280143854,0.0616961843575476
2014,Method2_PostMean,4,Q4,73,763043.77,0.21578046290405706,0.17330074277115365,0.33751298382559464,0.06180131227168828
2014,Method2_PostMean,5,Q5,73,4008405.8,0.5021080756557191,0.4299194169573411,0.6291095112667355,0.05423574535279601
2014,Method3_ProbQ5,1,Q1,73,1128831.1099999999,-0.47762086683000277,-0.3653725203820319,0.04112052561823393,0.035625899036470204
2014,Method3_ProbQ5,2,Q2,73,529613.06,-0.027758622543152395,0.008978020405674084,0.16779925353650943,0.059868164277250106
2014,Method3_ProbQ5,3,Q3,72,462954.55,0.06664691579084174,0.07627542666100333,0.2816026532777987,0.0805339133642239
2014,Method3_ProbQ5,4,Q4,73,692140.32,0.17846544517904225,0.1494758864195229,0.3689992082957458,0.0889997206750848
2014,Method3_ProbQ5,5,Q5,73,3870073.7600000002,0.5174352499019503,0.4277818962197115,0.6338336379616124,0.06362460961197415
2015,Method1_Raw,1,Q1,76,553020.0700000001,-0.4414294917949007,-0.2640208788794903,0.16183520253095068,0.07530272341691763
2015,Method1_Raw,2,Q2,75,901909.98,0.04683164460718494,0.06747839626639349,0.2180540270173753,0.055349168432462244
2015,Method1_Raw,3,Q3,75,779556.92,0.1294123081500634,0.13333388123683443,0.24329045055132761,0.047100596859534466
2015,Method1_Raw,4,Q4,75,1467389.55,0.23475884777654235,0.21974058255252024,0.38830110127930567,0.05810992066380743
2015,Method1_Raw,5,Q5,75,4262319.05,0.8007806632932807,0.6317815251355072,0.6289789942505847,0.06380820768140356
2015,Method2_PostMean,1,Q1,76,978764.02,-0.4360299595762684,-0.2667784800688202,0.14175012581084553,0.06785300292880739
2015,Method2_PostMean,2,Q2,75,448316.39,0.04270295486589659,0.06936685528525631,0.21979290532928328,0.05665486561285816
2015,Method2_PostMean,3,Q3,75,736688.01,0.1291261800793166,0.13416136953038357,0.2659270502741635,0.05777844859812195
2015,Method2_PostMean,4,Q4,75,1261082.01,0.23733759129905727,0.21734504985931827,0.3854017041154912,0.06060380164943666
2015,Method2_PostMean,5,Q5,75,4539345.140000001,0.7971452116012534,0.6342554797214849,0.6278557911226952,0.05687982787140932
2015,Method3_ProbQ5,1,Q1,76,1303438.05,-0.3034918855282094,-0.20113215281665095,0.06740486793240041,0.0335026045451634
2015,Method3_ProbQ5,2,Q2,75,542303.76,0.001946320190701177,0.04793234421534754,0.21818417925321082,0.051891424901492705
2015,Method3_ProbQ5,3,Q3,75,465332.87,0.06686020171979953,0.11127734420126362,0.31894441920168953,0.07095400029306945
2015,Method3_ProbQ5,4,Q4,75,1193495.36,0.20349616253088068,0.1956028415214316,0.40741177896860253,0.08403741035379145
2015,Method3_ProbQ5,5,Q5,75,4459625.53,0.7997040050354427,0.6337946128428688,0.6297736014016212,0.05984251187889838
2016,Method1_Raw,1,Q1,80,516983.07999999996,-0.7528967959482932,-0.5325176571414598,0.16727301829993366,0.07483224856935336
2016,Method1_Raw,2,Q2,80,940603.18,0.039495386245172334,0.039157232936928646,0.2329085197479716,0.05607664751152477
2016,Method1_Raw,3,Q3,79,1278122.0,0.12125826767882687,0.1082272409173547,0.2708358811117133,0.044175174255413056
2016,Method1_Raw,4,Q4,80,1676247.8,0.21267518247776224,0.18137391838662015,0.36737224661326545,0.0482670340077148
2016,Method1_Raw,5,Q5,80,5199714.22,0.5809036075680785,0.46196407092560926,0.6221847593491356,0.05403234172566242
2016,Method2_PostMean,1,Q1,80,899446.24,-0.7507919806619235,-0.533617074305251,0.15122215049379079,0.0678120804375123
2016,Method2_PostMean,2,Q2,80,447200.25,0.03788968724587361,0.04012529987535756,0.25652840532268595,0.06519694871751983
2016,Method2_PostMean,3,Q3,79,1395291.27,0.12619448937669203,0.10496722664872356,0.27839453676681375,0.052845284471786665
2016,Method2_PostMean,4,Q4,80,1967617.97,0.2123332309633302,0.17951692585551654,0.3536393895112186,0.04509400362719261
2016,Method2_PostMean,5,Q5,80,4902114.55,0.5758719238687978,0.4671716777723483,0.6208844262231994,0.04654350519336167
2016,Method3_ProbQ5,1,Q1,80,1222781.63,-0.6089034032464744,-0.4561107653369508,0.08618300439773487,0.033170845997571245
2016,Method3_ProbQ5,2,Q2,80,682127.08,-0.029235391013323807,0.017651945412127616,0.23085463913859255,0.05100899194874945
2016,Method3_ProbQ5,3,Q3,79,1156288.21,0.09445506936908901,0.09166782713179047,0.3237795608148272,0.059345533985882146
2016,Method3_ProbQ5,4,Q4,80,1182646.6099999999,0.16516840928183535,0.13859449801194684,0.39690905242837954,0.08452787757415234
2016,Method3_ProbQ5,5,Q5,80,5367826.75,0.5796159236515488,0.46619430813381924,0.6235099643387744,0.049519826059944094
2017,Method1_Raw,1,Q1,86,572359.63,-0.5023898234385419,-0.3254428067852842,0.10421752896644078,0.06931226155432126
2017,Method1_Raw,2,Q2,86,1709469.25,0.035030426106331745,0.05134773724390174,0.12909021149802377,0.046693907462774326
2017,Method1_Raw,3,Q3,85,967815.52,0.13520552677196437,0.13274521950092474,0.18644765681162045,0.04500781440334697
2017,Method1_Raw,4,Q4,86,2307900.4499999997,0.24131355010777517,0.22170421985967007,0.3227921157684478,0.043373166888374975
2017,Method1_Raw,5,Q5,86,3885920.5500000003,0.7000145344995975,0.5354985787593055,0.6690840178088122,0.05421201930664085
2017,Method2_PostMean,1,Q1,86,647150.1799999999,-0.48830925718390533,-0.3297650979613675,0.07469105565867738,0.054606487064697104
2017,Method2_PostMean,2,Q2,86,1644439.27,0.021618317805804577,0.05547430240372808,0.1505658522829478,0.058520746653192686
2017,Method2_PostMean,3,Q3,85,936229.3,0.1359199015345075,0.13223015843441585,0.20762040684101477,0.05274670009042975
2017,Method2_PostMean,4,Q4,86,2283423.2,0.24851152042314917,0.217798593114832,0.3141475982554824,0.04842290030888534
2017,Method2_PostMean,5,Q5,86,3932223.45,0.6914420381508563,0.5401090035047407,0.6648528125830063,0.04439232254112656
2017,Method3_ProbQ5,1,Q1,86,1155133.8699999999,-0.3710530693293732,-0.26621075685726747,0.027553368587488872,0.02905557918026641
2017,Method3_ProbQ5,2,Q2,86,1612353.94,-0.012565490686178108,0.03596055273117749,0.12971511493607205,0.04790441475686134
2017,Method3_ProbQ5,3,Q3,85,774276.57,0.09039632141756439,0.11413881740852315,0.23769496567651538,0.05924145225836348
2017,Method3_ProbQ5,4,Q4,86,2054776.96,0.20420091132253693,0.19284580408285026,0.34709041552411235,0.07327493000635703
2017,Method3_ProbQ5,5,Q5,86,3846924.06,0.697674504051014,0.5389021777005321,0.6701735650694459,0.04928830083052892
2018,Method1_Raw,1,Q1,89,672322.0399999999,-0.5823484317702909,-0.38030361973561977,0.06485428063522584,0.07064358938571873
2018,Method1_Raw,2,Q2,88,645805.4,0.030709597700627266,0.03488643913364106,0.10557641177890299,0.05130959209409529
2018,Method1_Raw,3,Q3,89,2006446.56,0.11448196619874124,0.10409243081351112,0.12526046136864882,0.03882966395619866
2018,Method1_Raw,4,Q4,88,2214958.67,0.22062609399658092,0.1953801207991831,0.2718307868119629,0.03812154228883825
