Year,Ticker,firm_idx,sigma_mean,sigma_median,sigma_std,sigma_q05,sigma_q95,n_draws
2016,AAK.ST,3,0.02820997449219317,0.024580420066564225,0.016554756089672943,0.009140320045105586,0.06015266863718273,8000
2016,ABB.ST,4,0.02485161167307109,0.022580754866835237,0.011073702927733119,0.01138085915115799,0.045915156337763205,8000
2016,AFRY.ST,16,0.034045230362850676,0.03179786542313419,0.014344298549591466,0.014590352683447787,0.060129193061707185,8000
2016,AKRBP.OL,22,0.03285359720240733,0.029217408712734295,0.01759872826473397,0.011466986377048355,0.06686997809129687,8000
2016,ALFA.ST,25,0.02400755892450266,0.02170684777098112,0.011242875234767725,0.010294690916587084,0.04574559798372785,8000
2016,ALIVsdb.ST,28,0.01087609909304892,0.008688829627596494,0.008565554549508558,0.0029822856074362383,0.025603229322286775,8000
2016,ALKb.CO,29,0.0608195569807282,0.05253180116953634,0.038269050082585084,0.016872631510171446,0.135649152873934,8000
2016,ASPO.HE,51,0.014835311641883503,0.01290283364582986,0.00832418956857464,0.005552071738775611,0.030454208090218163,8000
2016,ASSAb.ST,52,0.02939541149558558,0.025104525976384427,0.017579698154654884,0.010325670842687748,0.06297736805138349,8000
2016,ATCOa.ST,53,0.024984064397064843,0.022960090533420848,0.01092021538121835,0.011141223827606633,0.045762965360713635,8000
2016,ATEA.OL,54,0.02744636964526694,0.024311855029397228,0.016513102226885425,0.007652863184947996,0.05898201939859636,8000
2016,ATRAV.HE,58,0.021894163820434777,0.018578508394317905,0.013660535774670546,0.0078035723832867885,0.047253665863768876,8000
2016,ATRLJb.ST,59,0.04139068392461509,0.0380771891294416,0.01786059495601013,0.019112672176453325,0.07465994657967215,8000
2016,AUSS.OL,61,0.0640476648560951,0.05995496346650221,0.024700959653532487,0.03211649705469059,0.11045029799850983,8000
2016,AXFO.ST,63,0.02549173586205143,0.021430976337775715,0.016389002990306,0.00819211921885972,0.05584688628610044,8000
2016,AZN.ST,64,0.04594323404681811,0.04001645831982322,0.026073384502412002,0.015700684728450917,0.09459560818941062,8000
2016,BAKKA.OL,68,0.08159323620553195,0.07768445049498146,0.027828639711004056,0.04381467263342235,0.13335069540215802,8000
2016,BAVA.CO,70,0.0924895765392413,0.08558424984216914,0.03819795126283086,0.04314638915585538,0.16449316944910777,8000
2016,BEIAb.ST,72,0.02601894354687276,0.0239116378178992,0.011635600787235021,0.011313762182856743,0.048121913829274485,8000
2016,BEIJb.ST,73,0.0331021971357082,0.030745212730188334,0.013545444072656232,0.014950057123534175,0.05854152212222036,8000
2016,BETSb.ST,80,0.06700945936082635,0.06228438634845728,0.025927487814267944,0.033812961783711674,0.11633699708966311,8000
2016,BILL.ST,86,0.007166187575354738,0.005760105701021062,0.005294131079283849,0.0020388704639456305,0.017011876991467015,8000
2016,BIOGb.ST,90,0.03192976793830219,0.025626550924575338,0.02375510209045505,0.0073484491257170825,0.07755104770454044,8000
2016,BITTI.HE,92,0.07301529832235752,0.06849394172767359,0.03173187689448449,0.02986380108445469,0.13123466624874056,8000
2016,BMAX.ST,93,0.10692110506058042,0.10259155485564098,0.03392191416586903,0.05968639465285336,0.16929496066637995,8000
2016,BOL.ST,96,0.02173999327558059,0.019770761218173265,0.010363469897644648,0.009251721181838018,0.041620695351162335,8000
2016,BRGB.OL,109,0.024132711899612025,0.022209127857419984,0.010046634223012664,0.011851710568329683,0.0428795987384797,8000
2016,CARLb.CO,122,0.015502028580522905,0.012848212627159811,0.010418443064990894,0.00464372018815238,0.03598360794059359,8000
2016,CAST.ST,123,0.027359944518624342,0.023699510622558775,0.01620061267608518,0.009027721627031022,0.05772273378582709,8000
