Year,Ticker,firm_idx,is_portfolio_year,cfo_t1_source,expected_wca_mean,expected_wca_median,expected_wca_std,expected_wca_q05,expected_wca_q95,observed_wca_scaled,cfo_t1_scaled_used
2016,AAK.ST,3,False,analyst,-0.006923642314573296,-0.00773636522250516,0.00871408007124141,-0.01992217523177918,0.00834731234057917,0.008339215635664615,0.09595339076885896
2016,AAK.ST,3,False,analyst,0.03437072789507646,0.03345779146998006,0.00896630766168805,0.02111492617779884,0.0503388273618202,0.06901577978846889,0.12227254730405834
2016,AAK.ST,3,False,analyst,-0.002992973990586832,-0.0035885292618004806,0.009150703827781008,-0.017379039729672873,0.012796680946187525,0.01926151142116586,0.09866593915867986
2016,ABB.ST,4,False,analyst,0.009660979222514294,0.009709942575259353,0.006025537443052786,-0.00034212644072853466,0.019645718609627216,-0.005662238426363208,0.10650344321153746
2016,ABB.ST,4,False,analyst,0.003667939759108292,0.003765257736048128,0.006073893845132384,-0.006562030620175962,0.013656447355353053,0.029027830296746767,0.10130809887224092
2016,ABB.ST,4,False,analyst,-0.0021325573611340617,-0.002139800319937662,0.006013027967265486,-0.012044987651253714,0.007969400198317728,0.004007547113695911,0.07991050622643729
2016,AFRY.ST,16,False,analyst,0.03416854971784763,0.033727560986288006,0.007740856830604437,0.022091620772662753,0.0474514804949208,-0.048667739894219075,0.0947501113368365
2016,AFRY.ST,16,False,analyst,0.004430374711457187,0.004311163467269593,0.006431678578502761,-0.0057834869113807755,0.01521592555482269,0.04974226709835554,0.09540287938783969
2016,AFRY.ST,16,False,analyst,0.017525268036227948,0.01726469077474995,0.006428259054334615,0.007451736943451474,0.02849899712645003,0.01980137493982411,0.0917993476294597
2016,AKRBP.OL,22,False,analyst,-0.0037168193330867493,-0.0038585211941522327,0.007560622349330299,-0.015560906747911982,0.008892772694376895,-0.005395310889956097,0.061071753303541865
2016,AKRBP.OL,22,False,analyst,0.045938982559186485,0.046009152684375616,0.00940425120080698,0.0305001722514108,0.06156422459840676,-0.04612319712403018,0.22215349712661178
2016,AKRBP.OL,22,False,analyst,0.0010318256158349409,0.0012061570089427279,0.007773451120444986,-0.011757974004501218,0.013461877850253766,0.011582570325734978,0.14480026807744387
2016,ALFA.ST,25,False,analyst,-0.00423036145392922,-0.00448723384305303,0.006058255833525653,-0.01380331337416174,0.006345094081032389,0.03907068603461645,0.1184697192715394
2016,ALFA.ST,25,False,analyst,0.002527748935170404,0.002179776616179921,0.00603664007185977,-0.006728334969278359,0.013272095048784759,-0.005007922785319293,0.10864406466278387
2016,ALFA.ST,25,False,analyst,-0.0026131887808296694,-0.0029448171654416974,0.006090490220944041,-0.012079415349844424,0.008201800730749421,0.011103267269715717,0.08794700136113924
2016,ALIVsdb.ST,28,False,analyst,0.0038935845412488177,0.003998159880482834,0.0044398865053837935,-0.0033610320515306503,0.010903156867726532,0.004753930191461261,0.1288703976380137
2016,ALIVsdb.ST,28,False,analyst,0.02079192442148715,0.02087528253898913,0.00456915004532655,0.01336480362010234,0.028130245560061624,0.023857680257438788,0.12886498217083822
2016,ALIVsdb.ST,28,False,analyst,0.02171202100300021,0.021500947476628667,0.005073042582836988,0.013858121317532432,0.03021721504770141,0.009682876462105073,0.12604308591338956
2016,ALKb.CO,29,False,analyst,0.020683665462769084,0.02050810075331764,0.008001185414199469,0.007737471880574561,0.03402689918242564,0.026451773794127376,0.11998208747065714
2016,ALKb.CO,29,False,analyst,-0.006266776349464911,-0.006615312019890763,0.007805482669673361,-0.018694255581289496,0.006867687714413078,0.0005022884878553985,0.0756660015481528
2016,ALKb.CO,29,False,analyst,0.022793568485606115,0.022404291505221028,0.007715603505205514,0.010743626033900966,0.03611719124035592,0.2438794697567379,0.09616811057957836
2016,ASPO.HE,51,False,analyst,0.0070286756464714335,0.00701951649358314,0.005051301909671133,-0.0011801434752600564,0.015300483452901777,0.011455630756683325,0.08157508636553072
2016,ASPO.HE,51,False,analyst,0.014618236332758985,0.014562027134796117,0.00513225580976571,0.006189528579260371,0.022971771341358405,-0.0024758878798389256,0.11101506851897944
2016,ASPO.HE,51,False,analyst,-0.00033969115285679757,-0.0003383206911570513,0.005032764618045825,-0.008570106952015986,0.007771523339684589,-0.0008466120400327545,0.0977818781688059
2016,ASSAb.ST,52,False,analyst,0.00858968405936082,0.008193578484162677,0.006796667315243004,-0.0017930689511065881,0.020320827281730916,0.06197875735391989,0.11521819390472145
2016,ASSAb.ST,52,False,analyst,0.012283170980682113,0.011862512880154939,0.0068159396040797385,0.0017692668806701891,0.024022885935123025,0.010555984632281905,0.1038696822831474
2016,ASSAb.ST,52,False,analyst,0.009634773094333962,0.009231650657456097,0.006863621319182762,-0.0009968045964720935,0.02134509991994346,0.01846897612567161,0.10482658687201975
2016,ATCOa.ST,53,False,analyst,0.006909231987159733,0.00654694637671064,0.006945450885609678,-0.003721717527250687,0.01862698078925748,0.03539185122922103,0.17315622887734922
2016,ATCOa.ST,53,False,analyst,0.0026760135402175782,0.002370157081842971,0.006474845192057232,-0.00732300935622631,0.014138960176180413,0.02021188783410169,0.1763144574903645
2016,ATCOa.ST,53,False,analyst,-0.0038166631147475262,-0.004286924834610482,0.006405604601365288,-0.013507472698351116,0.007445429090548932,-0.0007113886480807578,0.1549701240888174
2016,ATEA.OL,54,False,analyst,-0.005975957758527675,-0.004526607167624768,0.009740904846073255,-0.024003984783278934,0.007801934154824901,-0.029908322419335602,0.07997777544945826
2016,ATEA.OL,54,False,analyst,-0.0027370460034727394,-0.0014651608013691308,0.009960470856432911,-0.021065181959992896,0.011667001713727136,-0.009474572783281782,0.0677205169017811
2016,ATEA.OL,54,False,analyst,-0.0083105972548174,-0.007151185073852633,0.010255891695725489,-0.026998150045026936,0.00668076238619938,-0.03338303983729655,0.06550634232224234
2016,ATRAV.HE,58,False,analyst,-0.008315401460222388,-0.008269933421678753,0.0066177679941495674,-0.018979552553815934,0.002706525242755235,-0.0172754136105905,0.059509289817483886
2016,ATRAV.HE,58,False,analyst,-0.01227396674679723,-0.012204135701470923,0.0065734470367942955,-0.022878176970221733,-0.0014539104300806411,-0.04300126584809702,0.06061209979604903
2016,ATRAV.HE,58,False,analyst,-0.018281414595296763,-0.018219624152652956,0.00650407487030945,-0.028926474524725024,-0.007738535900440674,-0.02642158221507212,0.061896833626157305
2016,ATRLJb.ST,59,False,analyst,-0.002557055917978271,-0.0033400906644614013,0.007276753777047302,-0.013813052498148128,0.010598480476261087,0.04042025374845047,0.032102120459691776
2016,ATRLJb.ST,59,False,analyst,0.003938640361078596,0.0031388340315972848,0.0072283599961219065,-0.007440331410802903,0.016951581262802964,-0.07202946141736771,0.046359951730261424
2016,ATRLJb.ST,59,False,analyst,-0.004001853550909742,-0.004730597887705387,0.007351235234327769,-0.015414318894685922,0.009249448219224004,0.03127416335734538,0.030233089399239327
2016,AUSS.OL,61,False,analyst,0.0034203799433338575,0.002891827048207906,0.007977735306360091,-0.008941565470494699,0.0173615296149207,0.09674687066703917,0.08325685598663707
2016,AUSS.OL,61,False,analyst,0.0004749500339815545,-0.00014773024855279683,0.00788137892335478,-0.0116509761704345,0.014449671913637864,-0.08090288370051134,0.07668205795400632
2016,AUSS.OL,61,False,analyst,0.010075480065921998,0.009419673853234277,0.007987267616801696,-0.00206650260336704,0.024167121509605802,0.033646449105190705,0.07112924123410802
2016,AXFO.ST,63,False,analyst,0.018394542444304385,0.01812081056886107,0.007907369716249637,0.005799911611795118,0.031867604301753095,0.0038871632790219803,0.1967674408162116
2016,AXFO.ST,63,False,analyst,-0.007612755019022169,-0.007490167408003658,0.007343683122315268,-0.019701972242276367,0.004134793780127173,-0.016485757114664882,0.20402830394474664
2016,AXFO.ST,63,False,analyst,0.001830781547285491,0.001628984431916683,0.00861969355884781,-0.01175933418622535,0.016481351623510877,-0.040668509418509406,0.21357940556351296
2016,AZN.ST,64,False,analyst,-0.013650065383377817,-0.013197434077963225,0.008810279523613867,-0.029077378464404894,0.0003871347743528406,-0.0245257043800272,0.12061875592169778
2016,AZN.ST,64,False,analyst,-0.004665060060049891,-0.004132856853471353,0.008579874797494672,-0.019576045578451686,0.009057293362360847,-0.0761857748540349,0.10820696564187904
2016,AZN.ST,64,False,analyst,0.014142155544446297,0.01446544237272828,0.008701413381389201,-0.0008930001113176393,0.02837261034052489,-0.001913957550352769,0.0868025474879671
2016,BAKKA.OL,68,False,analyst,0.01946979521781071,0.018977220487629738,0.009583658392421457,0.00449394010315083,0.03606720768080844,0.1442326730614045,0.23604695284371305
2016,BAKKA.OL,68,False,analyst,-0.022711744776875913,-0.02312098067084222,0.009099242454783682,-0.036789798228189605,-0.006989848923170359,0.057906128350862264,0.22042510471321736
2016,BAKKA.OL,68,False,analyst,0.01336580034313511,0.012654339026300154,0.008846347078817412,5.955683505280936e-05,0.028782068680096688,0.06337451674822246,0.23645689605057935
2016,BAVA.CO,70,False,analyst,-0.018873248981865664,-0.019197540716986983,0.009148170866619777,-0.033006621891897986,-0.0031988928107583945,0.05403545439484113,0.03197780460139294
2016,BAVA.CO,70,False,analyst,-0.05970130990282719,-0.059953356715429604,0.010286867680884833,-0.07605049374719793,-0.042377269589534056,0.11154309886786283,0.03549234850849874
2016,BAVA.CO,70,False,analyst,-0.0031520711232874434,-0.003692695422761759,0.01047047772198382,-0.019340127337527158,0.01474705987354102,0.06483497451630466,0.012044463883226905
2016,BEIAb.ST,72,False,analyst,0.006105049952465102,0.005777148598930984,0.006193728789452498,-0.003546324125074564,0.016791719159559695,0.02047005647686786,0.17463118542673642
2016,BEIAb.ST,72,False,analyst,0.005623772241734932,0.005206555599966706,0.006102529101978971,-0.0037334498046739414,0.016237977033874647,0.032711357745941395,0.1589326798892389
2016,BEIAb.ST,72,False,analyst,0.018769136350364285,0.01839676878883046,0.006190957968189599,0.009209576394537806,0.02954497378891195,0.016615571417666827,0.16918326510697373
2016,BEIJb.ST,73,False,analyst,0.0005839138857428068,-0.0009666145901514843,0.008395248812822716,-0.010634042424056286,0.01645279007413011,0.03230422373112906,0.05747790648950365
2016,BEIJb.ST,73,False,analyst,0.01419162698912839,0.012566352827247308,0.008469615169875018,0.002991897663101344,0.030206510177921676,0.05845341242594795,0.05034985122985765
2016,BEIJb.ST,73,False,analyst,0.008476099220469513,0.007068197377951479,0.008804217259539556,-0.0036650562560041375,0.02509836075987523,0.047622159401926635,0.0673624904570108
2016,BETSb.ST,80,False,analyst,0.02718855160602785,0.02706834540924072,0.008479558192233125,0.013348899445370158,0.041254858231264034,-0.014481842944550145,0.290217301268965
2016,BETSb.ST,80,False,analyst,-0.0006639071906894878,-0.0007315750733144326,0.007764854793164344,-0.013518656824134759,0.012316491854132316,-0.09952503280415458,0.1899806493139162
2016,BETSb.ST,80,False,analyst,-0.006175734039915142,-0.00621835619711204,0.007837349359974065,-0.019171442350115267,0.006954635317134853,0.05944909602845289,0.18343532442387986
2016,BILL.ST,86,False,analyst,0.02495039025723567,0.023970559828088506,0.006190712633979503,0.016605645936959845,0.036630610981906356,0.020182468752567555,0.10674744198865016
2016,BILL.ST,86,False,analyst,-0.0073118753668158,-0.007525824037470385,0.003819467546194351,-0.01298709065265642,-0.0008822771602065245,-0.010815638373770335,0.12841714936178222
2016,BILL.ST,86,False,analyst,-0.01351987841984344,-0.013677664262822475,0.00364202763745887,-0.01900278600197672,-0.007604676633109777,-0.00859173781582875,0.1171732221196025
2016,BIOGb.ST,90,False,analyst,0.07159834824689604,0.07124748308753173,0.028025571561948317,0.02591257692042103,0.11845181036054213,-0.004253995895267077,0.3730541732970757
2016,BIOGb.ST,90,False,analyst,0.009032317855791895,0.009319016301313605,0.008569895707856039,-0.005252981329015062,0.022540417547720955,0.01579529300268523,0.30624346175472544
2016,BIOGb.ST,90,False,analyst,0.018509708478330226,0.018369019938670954,0.007755667950773323,0.005995798398288034,0.031473356101649225,0.02081538099980979,0.31982853574316733
2016,BITTI.HE,92,False,analyst,-0.04425588701986254,-0.04425756056544184,0.010528994976920903,-0.06158734129060994,-0.027351710857464104,-0.05545640214171371,0.13721880723516072
2016,BITTI.HE,92,False,analyst,-0.013149234994246676,-0.012556264030126559,0.01740690746676866,-0.043002781629371815,0.014534056585594738,0.09760721082213399,0.14206221429452107
2016,BITTI.HE,92,False,analyst,0.016584547526494953,0.01610259050750721,0.008519366821058045,0.0035915559645508834,0.03129888969904362,0.23218241728579567,0.03328681072483372
2016,BMAX.ST,93,False,analyst,0.021156631912214757,0.02112839400502333,0.007936987765962187,0.008339036327549867,0.03411725304587943,-0.1908443825777736,0.1419584026287612
