Date,MKT,SMB,HML,RMW,CMA,MOM,RF,RM
2011-06-30,-0.05278860301598013,-0.004353611559733933,-0.011633704646335431,0.01555792748023721,-0.009169404128432979,0.02458331882850044,0.0022320833333333333,-0.050556519682646794
2011-07-31,-0.05010175418305028,0.015176614253528287,-0.00454003918166674,-0.007954118163550981,0.007375907498439083,-0.003728921508490163,0.0022123016666666666,-0.047889452516383615
2011-08-31,-0.08813320739896978,-0.019359353873251776,0.0018639937858775796,0.04455202712969228,-0.0005797674215754223,-0.03835273688185045,0.0024083333333333335,-0.08572487406563645
2011-09-30,-0.049476673487990425,-0.019087379846487344,-0.011940648334691883,0.051511681445613154,0.02049182035371557,0.00014380871136167317,0.0022833333333333334,-0.04719334015465709
2011-10-31,0.07038466567131746,-0.030744016028408445,-0.019193765925022012,0.027224814156373324,-0.054947004461777554,0.03139437822779509,0.0023083333333333332,0.07269299900465079
2011-11-30,0.003129246853420502,-0.0596751628053021,-0.014537288383157248,0.021909661952796252,0.009250490466042491,0.07153237089514491,0.0025083333333333333,0.005637580186753835
2011-12-31,0.014706992220135195,-0.009043814957175883,-0.016587763533598605,-0.013744976947672545,-0.020752611999576794,0.017727578236248872,0.0020916666666666666,0.016798658886801862
2012-01-31,0.031091087225759192,0.04577153154822474,0.0265240000267854,-0.0389416941457272,0.017435989715202188,-0.10402688547594072,0.001875,0.032966087225759194
2012-02-29,0.03590391999575227,-0.018101047357569,0.02114934464032254,0.050340498902682815,-0.029147412052525308,0.03253217416123198,0.0018416666666666666,0.03774558666241894
2012-03-31,0.006455955352773676,0.019772600835081134,0.0019675896655857762,-0.009289317883844479,0.0003139513239098987,0.011181523887385813,0.0015916666666666666,0.008047622019440343
2012-04-30,-0.008477770876898584,0.0051829672254661285,0.016523953638050204,0.022192941618450722,0.0056040820658170495,0.09770545188567484,0.001625,-0.0068527708768985835
2012-05-31,-0.07653293236008392,0.012364816470422965,-0.017703942495852068,-0.006909908960013811,-0.0172859883237374,0.04901520443252143,0.0016083333333333331,-0.07492459902675058
2012-06-30,0.03604133921968606,-0.036778826181973756,0.00040803765678490596,0.002827052793922062,-0.020675898003705798,0.023432861685602813,0.001625,0.03766633921968606
2012-07-31,0.05058643915616426,-0.030854885331619165,-0.03403834970972204,0.008092167839249292,0.019289398529201016,0.006282781045867002,0.0015666666666666665,0.05215310582283093
2012-08-31,-0.013021218731435656,-0.0031434076060909803,0.0018180158787212235,-0.030283973302310033,0.046322013221294665,0.0032548073581902745,0.0015500000000000002,-0.011471218731435655
2012-09-30,0.018374708592701655,-0.020755737436400006,0.013529661483089112,-0.00797944485437332,0.0019117313786470684,0.014101012426033592,0.001525,0.019899708592701654
2012-10-31,-0.019478513131691313,-0.018752077460578727,-0.006041460436469286,-0.0034089787327756596,0.02258640494006072,0.03227223046228636,0.0014666666666666667,-0.018011846465024645
2012-11-30,0.017364703386547196,-0.041713713954369014,0.005137768851167381,-0.013723826915476224,0.009004313842876957,-0.006318142314098349,0.0015666666666666665,0.018931370053213863
2012-12-31,0.013759335121409016,0.009714271712611815,0.015329842079734885,0.005622816536241727,6.085580382057809e-06,-0.008606021677781371,0.001475,0.015234335121409016
2013-01-31,0.05044539226637835,0.03968003710688462,0.014074720984702818,-0.031629699062683383,0.0072495777823841645,-0.006955293260503634,0.001525,0.05197039226637835
2013-02-28,0.0319952760129681,0.008007203766856399,-0.0210764571365825,0.017770480444992257,-0.05907985729923819,0.03764323985263449,0.0014333333333333333,0.03342860934630144
2013-03-31,0.011262313968774721,-0.0027067488797832286,-0.009524702511905896,-0.021777789627679785,0.011005735392268842,0.02301880837371945,0.0015333333333333334,0.012795647302108054
2013-04-30,0.012672565760494327,-0.01889042091657985,-0.006263051616044628,-0.007006486968976112,0.049388150870591285,0.04063988790955346,0.00145,0.014122565760494327
2013-05-31,0.0059323485990654115,0.018510240391414017,0.029771706636136736,-0.018870907889440718,0.011614979674058303,-0.033789269853606835,0.0013833333333333334,0.007315681932398745
2013-06-30,-0.025958734257614892,0.0332922437641536,0.009769433854507447,-0.02702107193287635,-0.003522759551361644,0.026727349365306574,0.0012916666666666667,-0.024667067590948225
2013-07-31,0.05098100992441794,0.0013994984107439494,0.002015785695126421,0.03590025327960623,0.01974920293000544,0.009558803259337063,0.0013666666666666664,0.05234767659108461
2013-08-31,0.029498371988346227,0.015202756172509713,0.008276357047739151,0.013100669773003424,-0.03878729942632412,0.03720586182841701,0.0013583333333333331,0.03085670532167956
2013-09-30,0.06125143039057484,-0.012705499175725025,-0.01117949684707667,-0.03735671283936132,0.04337023189998378,0.06927579508130169,0.0013416666666666666,0.0625930970572415
2013-10-31,0.009744268480555084,-0.017477450137051376,0.01999605216928707,-0.0244341005324136,0.03399358514187372,0.030693938665233116,0.0013166666666666667,0.011060935147221751
2013-11-30,0.047903833834923686,0.002858239275843178,-0.00014052362942425234,0.028441053784991857,0.011269617806784406,0.05465102248204269,0.0013666666666666664,0.049270500501590354
2013-12-31,0.020798401636464063,-0.0027643185085609715,0.011421817360648137,-0.0026647387390682058,-0.013811424220209399,0.002195912895773238,0.0013500000000000003,0.022148401636464064
2014-01-31,0.005595846799073743,0.025584851275203796,0.007520825163259411,0.01548608884717833,-0.0026716184498789906,-0.008409485970802608,0.0013500000000000003,0.006945846799073743
2014-02-28,0.03496789761805646,-0.0024647021197202455,0.02488310248588418,0.0076818430849435425,0.02393508496661843,0.01608469074312322,0.0013500000000000003,0.036317897618056455
2014-03-31,-0.00909865739826393,-0.015526990052768573,0.008672440782527949,0.025066023326770506,0.0024589085389346704,-0.010053317647489941,0.0013750000000000001,-0.00772365739826393
2014-04-30,0.02654990833987346,-0.023183450095521654,0.021228655352788985,0.050393541492005596,0.0008527934835993527,0.000806637343149872,0.0014083333333333333,0.027958241673206794
2014-05-31,0.016881223813059607,-0.01840603556427815,0.026509183472315352,-0.012437218487453591,0.0150480157700888,0.025705239137124566,0.001425,0.018306223813059606
2014-06-30,0.027435795042807812,-0.035889940643746454,-0.004447684054717895,0.025514142434074433,0.004215033835022808,0.011432324199113737,0.0013583333333333331,0.028794128376141145
2014-07-31,-0.00977793361019462,0.002349242668701281,-0.014251629320745855,0.0018821511867908591,0.01427839993528678,0.015596769825129695,0.0013000000000000002,-0.008477933610194619
2014-08-31,-0.015180657804830031,-0.017370869697339426,-0.03871517299897211,0.03403545342918255,-0.025910182941575856,0.037649614578622474,0.0013333333333333333,-0.013847324471496697
2014-09-30,0.0016183010284684175,-0.027434254086764767,-0.03883042726675598,0.04620955273902361,-0.03353722978171869,0.0653618852043442,0.0013166666666666667,0.002934967695135084
2014-10-31,0.019879054340569705,-0.01909535688736125,-0.029009313222179124,0.037931669018708376,-0.007281529045248719,0.017720324849862686,0.0012916666666666667,0.02117072100723637
2014-11-30,0.032871783300706475,-0.014409776693103116,0.004771965820751879,0.005474532015812907,-0.012653701810921777,0.02400564168550913,0.0012916666666666667,0.034163449967373145
2014-12-31,0.022141586342158365,-0.00787870040662122,-0.01847654556673735,0.046487401633652725,-0.005072940371131665,0.04374386673372961,0.0011666666666666665,0.023308253008825032
2015-01-31,0.04954610107486387,0.003221414021321478,0.0025035491614968236,0.03439045004285733,-0.01666025032992967,0.02426554590647618,0.0012,0.05074610107486387
2015-02-28,0.03971229120651574,0.03398478238671793,0.004506098297440336,-0.002494478665176894,0.031047481876209565,0.011237384532065617,0.0011250000000000001,0.04083729120651574
2015-03-31,0.04528634284384954,0.0034132083593934556,-0.04602526359347876,0.03716916516041376,-0.03149238805749552,0.034405074140096054,0.001275,0.04656134284384954
2015-04-30,-0.03312967044804212,0.030794620903491277,-0.02316788305791814,0.0194248068099541,-0.017152825439251656,-0.07824641490603593,0.0012333333333333335,-0.03189633711470878
2015-05-31,0.025336677080570708,0.0171419160780559,-0.04806267206732315,-0.014759763812683627,0.0241410808731195,0.05778241100917744,0.001175,0.026511677080570707
2015-06-30,-0.02554014367255321,0.021308736744828527,0.002549840937558622,-0.027343775188400407,-0.02263162029026816,0.0211088073956616,0.0010166666666666666,-0.024523477005886543
2015-07-31,0.053011876752708256,0.0049118159394442905,-0.08524494010708025,0.024484279151002694,-0.030894378064822585,0.0763155072662555,0.0009666666666666666,0.05397854341937492
2015-08-31,-0.03912949346006812,0.04116110214532575,-0.00836772183318289,-0.004904828372554902,0.01142171926356678,0.06433179377332508,0.0009499999999999999,-0.03817949346006812
2015-09-30,-0.01380430150242608,0.018366059900463166,-0.06237264792526493,0.04325388328686928,-0.0004233812124866752,0.011945237281131888,0.0008333333333333334,-0.012970968169092746
2015-10-31,0.04998371487542859,0.018224641504799213,-0.06789073926754613,0.0445935399382542,-0.006523084049633518,0.015471801493806621,0.0007999999999999999,0.05078371487542859
2015-11-30,0.039508294185586934,0.0005455099231057558,0.0042965418080201205,0.017679320329139093,-0.02058635678716165,0.028585326339746822,0.0010833333333333335,0.040591627518920266
2015-12-31,0.004479164603440502,0.06881341181611615,-0.0524750063513873,-0.010587448040109491,-0.03215393166533963,0.036484238129459584,0.0008666666666666666,0.005345831270107169
2016-01-31,-0.06985200047881857,-0.011438322779128879,0.0027941644044891523,0.022456517009013466,0.0138649795979187,0.01484816609448586,0.0008500000000000001,-0.06900200047881856
2016-02-29,-0.002527049775618923,-0.04151930986824982,0.03822170536412112,-0.01190394296533866,-0.006745908688810191,-0.044180025146366035,0.0007999999999999999,-0.001727049775618923
2016-03-31,0.011437138087265923,0.02156544319309825,0.03711993210183147,-0.028008842259835288,0.014797895083933293,-0.03943903458868041,0.0007,0.012137138087265922
2016-04-30,0.004734502940356259,0.004958832510751907,0.03305911767330934,-0.005319139411977851,-0.015347478510513692,0.0038519558816881537,0.0006916666666666667,0.005426169607022926
2016-05-31,0.028383060105882613,-0.016176800630463856,-0.05453980280653922,0.01638585981061826,-0.002273308450450852,0.07202446313564582,0.0006750000000000001,0.029058060105882612
2016-06-30,-0.023298019919723426,-0.01972375367058113,0.03750731278226888,0.03330700052486199,0.02339220636521306,0.020711164855448334,0.0007333333333333333,-0.022564686586390093
2016-07-31,0.06556413607935746,0.027265409874826424,-0.0347275705163309,0.03593725404690777,-0.03451666332965244,0.009599516841434272,0.0006833333333333332,0.06624746941269079
2016-08-31,-0.03180062468573753,0.05353642138991888,0.028553897953826388,-0.025000156310028165,0.0020399499394202943,0.005641232984612575,0.0007333333333333333,-0.031067291352404193
2016-09-30,-0.03191433147995849,0.023394614600866878,0.029620114547155227,-0.010678788827496821,0.012653636723783331,0.05203223804716627,0.0008166666666666666,-0.03109766481329182
2016-10-31,-0.035557307485358736,0.012481084179628269,0.09587929022860905,-0.012457787410832002,0.020122724607841723,0.04661980706088791,0.0007833333333333333,-0.034773974152025405
2016-11-30,0.003595956264454582,0.025577488305856547,0.04742030454246255,-0.01579833659633053,0.004769763502154389,-0.0029698486644852643,0.001075,0.004670956264454582
2016-12-31,0.06529191075590501,0.004260633235142484,0.05137964929439089,-0.018160774657168782,0.06046692328618841,-0.010794002404486747,0.000875,0.06616691075590501
2017-01-31,-0.012994249757974023,0.024436966733417036,-0.024572613489945477,-0.01298809905741696,-0.005529706871716241,0.0077805306502437355,0.0005916666666666667,-0.012402583091307356
2017-02-28,0.01785965365771074,0.006437043474592498,-0.00886763439122337,0.029992002014086392,-0.01184464985142586,0.004484720375294737,0.0007583333333333334,0.018617986991044073
2017-03-31,0.05472281849420004,-0.023694366954408408,-0.015518305366437994,0.029841672347244427,0.01167777518695147,-0.0001942317233926752,0.0006750000000000001,0.05539781849420004
2017-04-30,0.04700198633914259,0.01520505824678065,-0.012467751763586964,0.005327802918600327,-0.023106735938960232,0.029499784357260264,0.0006916666666666667,0.04769365300580926
2017-05-31,0.0315689250034164,-0.03090979378168629,0.022653758069222735,0.038943965157147355,-0.019952570485793877,-0.017954826736795014,0.0007166666666666667,0.03228559167008306
2017-06-30,0.0003926563921875327,0.006182994794608219,-0.019973962064639222,-0.0021271794058392666,-0.007300891004011401,0.01108366579218986,0.0006,0.0009926563921875326
2017-07-31,-0.03693497329457656,0.01301517408185455,0.022615977174999004,-0.035768072201693514,-0.016102910064416363,-0.010321282258238723,0.0005583333333333333,-0.036376639961243226
2017-08-31,0.0031091018671590242,-0.018713901379728448,-0.016308142308879236,-0.0027315932661948475,0.009445292842266955,-0.010680575565005297,0.000575,0.0036841018671590242
2017-09-30,0.049754408456818375,-0.019843227215508255,-0.001977429817411877,-0.01959874513518587,0.042813490242557734,-0.014228854410465529,0.0005583333333333333,0.05031274179015171
2017-10-31,0.040412596277636735,-0.04654065487883365,-0.002863635033596962,-0.0015938475019125695,0.04596088823398867,0.0035658340750662,0.0005166666666666667,0.0409292629443034
2017-11-30,-0.009589401228095658,-0.000770898643947469,0.0018100742548684372,-0.01610280467529167,0.011606100061714347,-0.0009003417241531496,0.0005583333333333333,-0.009031067894762325
2017-12-31,0.006012063880192443,0.007559083032627196,0.01502552739475869,-0.011436379437732664,0.027492424935775715,0.022279393670145198,0.0005583333333333333,0.0065703972135257764
2018-01-31,-0.01091016034883996,0.014336362850746569,-0.0045663348812058375,-0.017401121749763403,-0.002589393732459298,0.04703068210000534,0.000625,-0.01028516034883996
2018-02-28,-0.008936433718689933,-0.01694536520905598,0.037171208971543086,-0.0026968009755466427,-0.024542074119787864,-0.009746293592833303,0.0007833333333333333,-0.008153100385356599
2018-03-31,-0.014619914073488588,-0.0022682117444114344,-0.010634964363694495,-0.006959182021742585,-0.0009638850857047066,0.019261724551139236,0.0007916666666666666,-0.013828247406821922
2018-04-30,0.04453846875484733,-0.0218318765776898,0.023733318129479042,-0.006736379656076159,-0.007582620241779317,-0.0067436442569913935,0.0007583333333333334,0.04529680208818066
2018-05-31,0.016413764917560355,0.01636515388768881,-0.020465441107920364,-0.002855625206160905,-0.043467892726262565,0.016504416365679966,0.0006750000000000001,0.017088764917560353
2018-06-30,-0.01889405958802277,-0.0029817932847973553,-0.02166670763861153,0.022839513131776984,0.004047139824895324,0.034731266626511346,0.0006416666666666667,-0.018252392921356105
2018-07-31,0.04302188937027607,0.022188042270432373,-0.04032441432221351,-0.02599310269598379,-0.022068450942739702,-0.019011353368585476,0.0006500000000000001,0.043671889370276065
2018-08-31,0.016639042550989046,0.004840208499296874,-0.005295092084479432,0.0046141467185643326,0.022729743525927885,0.019782501725142593,0.0006750000000000001,0.017314042550989044
2018-09-30,-0.009190269741755635,0.02239677890363422,-0.024659380650602178,-0.04147599452028141,0.018262906345976528,0.014822875824752987,0.0008166666666666666,-0.008373603075088968
2018-10-31,-0.05740426940212009,-0.019563949995727112,0.005965224482654123,0.04545208165691262,0.03805943954771571,-0.008763129651339616,0.0008166666666666666,-0.05658760273545342
2018-11-30,0.005344445689950171,-0.014200451600902253,-0.013460006518295828,0.028863678101230437,-0.04110733633321968,-0.026580779843417446,0.0009499999999999999,0.006294445689950171
2018-12-31,-0.03544044814546066,-0.0010425518951952897,0.004803056769128448,0.03002411325135473,-0.0017234566718132976,0.033557329650164607,0.0008916666666666668,-0.03454878147879399
2019-01-31,0.02587497117062144,0.0184365465609232,0.01213109127103993,0.0006720776079977286,-0.013696550782017175,-0.015171320020174482,0.0008416666666666667,0.02671663783728811
2019-02-28,0.04871280134691975,-0.011822015276645337,-0.03726465157757814,0.009949546651796898,-0.0415708101066562,0.0265768977447782,0.0008583333333333333,0.049571134680253086
2019-03-31,0.018502895020974096,-0.022474441297783653,-0.03212548444643577,0.05236233809750751,-0.00970764742817366,0.029690280708852997,0.0010416666666666667,0.019544561687640762
2019-04-30,0.023626268311149064,0.02989375454104384,-0.0091460497418097,-0.011443678199668357,-0.021276792706311484,-0.023466578514738306,0.0010333333333333334,0.024659601644482398
2019-05-31,-0.04016879265173329,0.032067077780319746,-0.028372793559865633,0.04329228539038288,-0.03290460248471199,0.09034843309618219,0.00105,-0.039118792651733285
2019-06-30,0.04478338930003968,-0.034505951213863316,0.0020763052750684755,0.007296786633970549,-0.010449787208385,-0.002387948826071025,0.0011416666666666667,0.045925055966706346
2019-07-31,0.00902469287681247,0.0032273476140538826,-0.015250097434043023,-0.008475441398959666,-0.01482463614588288,0.06565334690868933,0.0011416666666666667,0.010166359543479138
2019-08-31,0.020530633949442184,-0.06046082657639237,-0.015576581112907991,0.017134763436324002,-0.00850588945802125,0.026316681900288155,0.001175,0.021705633949442183
2019-09-30,0.014501545971836923,0.0025247214145631383,0.017373390636990782,-0.04147119247580735,-0.004733699376829284,-0.009035103320058364,0.0013000000000000002,0.015801545971836924
2019-10-31,0.05317537672331404,-0.01994770137507594,-0.011743654501695275,0.008438118847108572,-0.017068899617016072,0.04968202579092046,0.0014,0.054575376723314035
2019-11-30,0.02035172136973103,0.032193292806161934,-0.028976406232005307,-0.007599646334543797,-0.038753109955439846,0.01657340127969162,0.001425,0.02177672136973103
2019-12-31,0.006302396257969912,0.0233299662722104,-0.0059438011056682505,-0.015810426628488444,-0.033456386630395504,0.009888716778411154,0.0014083333333333333,0.0077107295913032455
2020-01-31,0.025154252677430742,0.042804632235616334,-0.06079581639586769,0.032736784636028735,-0.015247671936441998,0.03725685999991025,0.0013666666666666664,0.026520919344097407
2020-02-29,-0.05815254069237773,-0.024281164285458744,0.001275051304919575,0.007353515623932744,-0.016402089383031296,0.03656550863046537,0.0013500000000000003,-0.05680254069237773
2020-03-31,-0.02218681916618852,-0.0779815411751501,-0.10120391790165363,0.0353997596154005,0.06779227296232727,0.10032755097347158,0.000525,-0.02166181916618852
2020-04-30,0.0842842374512043,0.040909958702696196,-0.07571580086258964,-0.036383963916403805,-0.007197725155873053,-0.0279313692341486,0.00023333333333333336,0.08451757078453763
2020-05-31,0.024340301790347515,0.018527360225654266,-0.030614609367353766,0.03199707412516972,-0.05567602173825192,0.007540202159852915,8.333333333333333e-05,0.02442363512368085
2020-06-30,0.021512324747049307,-0.0018923691873537877,0.017955024905360526,-0.027361001216282092,-0.013539665590702615,0.014931310658579873,0.00018333333333333334,0.02169565808038264
2020-07-31,0.023487688980254683,0.02647618857591635,-0.03579232248054086,-0.023622275952657847,-0.04015834083795332,0.010578334589669388,0.00014166666666666668,0.02362935564692135
2020-08-31,0.015850425189593773,0.04278042015401511,-0.02765083862830813,0.020397532901277386,-0.049763862093857233,0.050651636870213596,8.333333333333333e-05,0.015933758522927107
2020-09-30,0.06650088607428764,0.011491011925489082,-0.053496074658319584,-0.021844379274684356,0.006325168681172111,0.04680211515631206,0.00019999999999999998,0.06670088607428765
2020-10-31,-0.036679911012099706,0.01803983715908924,0.022372464586784498,0.005407944023326311,-0.008091772629134589,0.008745260052695741,0.00035833333333333333,-0.03632157767876637
2020-11-30,0.06225281442907442,0.03386032552882698,0.08322242885090096,-0.03180662154488155,-0.026359698524566988,-0.0635841137002584,0.00022500000000000002,0.06247781442907442
2020-12-31,0.024810873274370426,0.10050782583356188,0.0020620717624365292,-0.025032208623569127,-0.05203292939591779,0.019208683477598923,0.00029166666666666664,0.025102539941037092
2021-01-31,-0.006673149407653002,-0.017490227720612452,0.028142827911219394,-0.001646900898758857,0.052399269365535156,-0.010123172360434744,0.00025833333333333334,-0.006414816074319669
2021-02-28,0.018027918837590036,0.04093306286079924,0.021261845563992944,0.004643296164994759,-0.004480498134318424,-0.0036815874150988165,0.00025833333333333334,0.01828625217092337
2021-03-31,0.015193711240267757,-0.022098902024030285,0.05824654054825754,0.0007279959347581359,-0.002886064434727078,-0.002080411537464374,0.00019999999999999998,0.015393711240267758
2021-04-30,0.03430941117720165,0.02931896408190311,0.029401097338818225,0.01230301332403752,-0.02745611209749313,0.033154132907652636,0.00016666666666666666,0.034476077843868316
2021-05-31,0.05232919536296954,-0.015365847037317387,0.002527747592618805,0.06392332134894606,0.006835515089195998,0.014169893779308003,0.00015,0.052479195362969536
2021-06-30,0.017785366998239276,-0.0026605442836268364,0.018929503864223204,0.0001450439150037404,0.040627377285964814,-0.03288159400933584,0.00010833333333333333,0.017893700331572608
2021-07-31,0.06007443808614672,-0.001438189334062134,-0.016518565430003088,0.04515144557397724,-0.060419920376655244,0.04292036578976663,0.00011666666666666668,0.06019110475281339
2021-08-31,0.0025007610973235136,0.030601038324769642,0.00546786008276352,0.025234199860080346,-0.027128943142461674,0.003690095986104123,0.000175,0.0026757610973235134
2021-09-30,-0.0482196302409066,-0.009921701271471371,0.02942990069656779,-0.0017461192815296858,0.03461495575384986,-0.010614365108863225,0.00037500000000000006,-0.0478446302409066
2021-10-31,0.008513069913284701,0.004095698525174162,0.01878252722130274,0.058089629368525145,-0.01650368714984157,0.08119262367565394,0.00039999999999999996,0.0089130699132847
2021-11-30,0.016911044355570178,0.010432998580585271,0.039539402126756405,0.00785562654122332,0.005889943289249831,-0.00494257782093163,0.0005666666666666667,0.017477711022236844
2021-12-31,0.028313167297349305,-0.017254734212429155,0.03184019766790143,0.02243739531929978,0.021488487777988424,0.022862049611477957,0.0006666666666666666,0.02897983396401597
2022-01-31,-0.08253004650506551,0.003916654804252399,0.08762043252157536,-0.045419142039668084,0.08213648774042641,-0.011708464893549417,0.000725,-0.08180504650506551
2022-02-28,-0.0338785222932337,-0.03172749281952677,0.01272053473220712,-0.020917916318293178,0.028055552702515123,0.004404461275001208,0.0007416666666666666,-0.033136855626567034
2022-03-31,0.031247043006243896,-0.0018649483864316269,0.01960855942864116,-0.002568837805622148,0.034708909014677644,0.06739916607813008,0.000875,0.0321220430062439
2022-04-30,0.00022801363422036253,-0.02205977210063521,0.035073607339339535,-0.008092306195892466,0.02632165722313482,0.059592201611148574,0.0008083333333333333,0.0010363469675536959
2022-05-31,0.012139022187073904,-0.006068088539271498,0.03768762689551423,-0.038662198688038774,0.051095950233449684,0.012181785630528338,0.0008333333333333334,0.012972355520407238
2022-06-30,-0.06783323524906192,-0.015941928335936526,-0.06582102081482072,0.02482306884308419,0.007845766728022993,0.03297561775490146,0.0011416666666666667,-0.06669156858239525
2022-07-31,0.061148201245433846,-0.008349420346578802,-0.006623686432660217,-0.008219188152385343,-0.015809418448929316,0.0017615902140970738,0.0013500000000000003,0.06249820124543384
2022-08-31,-0.053773978539318625,0.0029603318752193034,0.03352032440334876,-0.022150057066780575,0.014663183261753455,0.06379492111130577,0.0016916666666666666,-0.05208231187265196
2022-09-30,-0.05444712347887052,-0.049242451941988306,-0.008459671046964129,-0.002115828170816861,-0.007154319063253756,0.03227152150560554,0.0022500000000000003,-0.05219712347887052
2022-10-31,0.0388161453264636,0.0010412952092050398,0.029748864456536933,0.029163561712852712,-0.0024813569112658654,0.02070496616741526,0.0022833333333333334,0.041099478659796934
2022-11-30,0.05767845427390803,-0.041872991262547864,-0.032944406947339445,0.031028828276380867,-0.00491617069064941,-0.03963141259824152,0.0027000000000000006,0.06037845427390803
2022-12-31,-0.005229939827242989,0.021199137204517358,-0.01530772486428815,0.011964403424147537,-0.032572890510927044,0.010596168888081835,0.002533333333333333,-0.002696606493909655
2023-01-31,0.04863968462974918,0.004362348554347609,0.03196705907902404,-0.04277328115126838,0.0708477304899339,-0.0280127763433365,0.0025749999999999996,0.05121468462974918
2023-02-28,0.037789317607373696,-0.019066901271465916,0.03211831211616678,0.054663984566579484,-0.005180855197644725,0.044825063661727865,0.002475,0.040264317607373694
2023-03-31,0.04424280405905695,-0.05357245121074111,-0.04507707129557203,0.03131907266429286,0.006492305132841703,0.04162225524505876,0.0028166666666666665,0.04705947072572362
2023-04-30,0.04811149703818318,-0.023953252777151074,-0.0036768922975209672,-0.005566343963607716,0.009876237577199729,0.0029045814722149024,0.0028666666666666667,0.050978163704849845
2023-05-31,-0.016043892653345264,-0.01173990628377606,-0.016732378549191407,-0.009281750897163902,-0.02793717007062018,0.030156072625919236,0.0030000000000000005,-0.013043892653345265
2023-06-30,-0.022577752788011496,-0.02786523561099798,0.0228420625384299,-0.008566783929132389,0.007773610970607869,0.008135271130387998,0.0033416666666666664,-0.01923608612134483
2023-07-31,-0.039727136325289486,0.03671082363692776,0.026414229474169663,-0.0017212987776818872,-0.008438350420775086,-0.0477939383642048,0.0035,-0.03622713632528948
2023-08-31,0.019518768529497608,-0.032566761715679265,-0.013276360236098609,0.03730305674561339,-0.05313016156298228,0.0790242284403414,0.0036249999999999998,0.023143768529497608
2023-09-30,-0.028012327828634342,-0.017656538653767245,0.030078496762353232,0.02450521218921428,0.01589686136345292,0.013060650526587378,0.003741666666666667,-0.024270661161967674
2023-10-31,0.008669525427688486,-0.024665596660933247,0.0024782618007063682,0.033786272253332986,-0.026100950726001555,0.05589976091094306,0.0037,0.012369525427688486
2023-11-30,0.044038067024618335,-0.009967318154842144,0.010845426529581183,-0.07155018913576401,0.021316230237686962,-0.03808410502742382,0.0037166666666666667,0.047754733691285
2023-12-31,0.0110218846407643,0.046859715502604225,0.006076352445618313,-0.04662746244943636,0.025161279485501488,-0.018405341471061987,0.003825,0.0148468846407643
