Ticker,Year,WCA_scaled,CFO_t-1_scaled,CFO_t_scaled,CFO_t+1_scaled,PPE_scaled
ABB.ST,2000,0.033817023945049804,0.07313081834670668,0.0259586308839768,0.06372578281077401,0.11602307486445661
ABB.ST,2001,-0.01936982681490373,0.02343448474514714,0.05752926230302254,0.0017621658137622056,0.09071639922927348
ABB.ST,2002,-0.10179358077047779,0.05404299624944593,0.0016553787872758672,-0.005678738175062536,0.06475451500757966
ABB.ST,2003,-0.0447346167926705,0.002337999346005283,-0.008020452020700482,0.03983058497046638,0.09315275546467028
ABB.ST,2004,-0.043267143400167164,-0.008094266635936395,0.04019715773926147,0.03332309264964694,0.0888234717061944
ABB.ST,2005,0.005100460225247361,0.05435673342450468,0.04506125721092362,0.08285014851192947,0.11455236833759676
ABB.ST,2006,0.06826728929868091,0.04497703707160404,0.08269530039001265,0.11902385203498297,0.11588608331839396
ABB.ST,2007,0.1183328094191725,0.07927210518920065,0.11409682622884035,0.14354865120500895,0.11257479496833096
ABB.ST,2008,-0.05251561406312988,0.1061219734221868,0.13351524885902652,0.15012986914320908,0.1468363845850274
ABB.ST,2009,0.02398198117252364,0.09811433005352174,0.110323664584272,0.11057908251054538,0.10289434394972245
ABB.ST,2010,0.11944961360523114,0.12572020326730723,0.12601126678237634,0.10058153058850895,0.1260468047627852
ABB.ST,2011,-0.03574950439472406,0.11998269019688056,0.09576955245574076,0.10399435916980147,0.13921684593674188
ABB.ST,2012,0.046340981086109644,0.08539964341697155,0.09273386961458177,0.09061119283133745,0.13961481470477918
ABB.ST,2013,-0.005855084693948447,0.08049867752308708,0.07865606408993364,0.08881914008613419,0.13898138670663887
ABB.ST,2014,0.03119635090830822,0.07363995908504367,0.08315490887559872,0.10558034924229683,0.1448422241690727
ABB.ST,2015,0.004189576150015578,0.07234574788471267,0.09185614452768076,0.09627968669500517,0.13916451484172873
ABB.ST,2016,-0.03506973339835901,0.08420655827470507,0.0882617171670007,0.08589552396601148,0.11205598727737937
ABB.ST,2017,-0.017756316997603508,0.09529765215608708,0.09274283378364015,0.07030093564836545,0.09220486380971878
ABB.ST,2018,-0.018868960873388105,0.0880435056587957,0.06673875029541455,0.05735305584332588,0.10010589642830797
ABB.ST,2019,0.06988413270347803,0.06200119001083763,0.053281754562439713,0.04150050140335374,0.09082226477300934
ABB.ST,2020,-0.06669695334062656,0.05053812006078648,0.03936351833248439,0.07071025058722638,0.08845893659926722
ABB.ST,2021,-0.029210430475056778,0.045205322895730995,0.0812041160252628,0.03508243297550543,0.10107313187880132
ABB.ST,2022,0.0545215005036979,0.08072109778226813,0.03487375568221977,0.12766701976383313,0.10806169398530124
ABB.ST,2023,0.028171559490310322,0.032240752591213374,0.11802803333745487,0.13096599132995046,0.10946053564024286
ABL.OL,2014,0.046632982688643985,-0.08490019050774456,0.007537480328004638,-0.15058394765178496,0.03892984345233165
ABL.OL,2015,0.05510969826463087,0.002371150138099953,-0.047370889572150715,-0.09028610141226745,0.008546563135129501
ABL.OL,2016,0.013958613934125074,-0.04452063181094649,-0.08485367944165544,-0.0053140688135178155,0.0038937186237296435
ABL.OL,2017,0.04126576865512078,-0.10583707504810776,-0.006628180457558264,0.007758331042487554,0.004001343962857754
ABL.OL,2018,0.07108987714634676,-0.007795100222717149,0.009124218693871686,-0.08423737337452403,0.00438249874272577
ABL.OL,2019,0.5553036314854702,0.009598307070249027,-0.08861429165249593,0.3013641688395118,0.0185542077617806
ABL.OL,2020,-0.00933808900758151,-0.042030362231821196,0.14293907837900813,0.004516695642822577,0.01864033122434714
ABL.OL,2021,0.08937595487131261,0.07810357660516316,0.0024679750852039015,0.18145493007403923,0.00980334547733772
ABL.OL,2022,-0.0539089940408066,0.002486285962350527,0.1828012155175816,0.1202691503216386,0.020304668692529303
ABL.OL,2023,0.05136515340383613,0.14900478507378664,0.09803369657002695,0.07664160199445091,0.08650126663717882
ACADE.ST,2013,-0.008916646557223502,0.08838279459936016,0.08538429743180509,0.13680553730441078,0.06444260207433884
ACADE.ST,2014,-0.07864597988182333,0.07855805078784468,0.12586829980303885,0.13819595877884075,0.18692406443444007
ACADE.ST,2015,-0.008191754962854684,0.08716812812081355,0.09570545609548166,0.082450371452929,0.1213722445499939
ACADE.ST,2016,0.0061050398990796385,0.09157851189106196,0.07889500380199335,0.11534024198740826,0.14847730894619232
ACADE.ST,2017,-0.03020973692936105,0.07641676484490191,0.11171719024472836,0.12608201821529605,0.17842383367783898
ACADE.ST,2018,-0.03203548863126121,0.10186899414998526,0.11496752064616482,0.08153224841527257,0.18710526552788437
ACADE.ST,2019,0.01939983019586025,0.10464619258131569,0.07421260649354453,0.28682261322715696,0.20623942383698804
ACADE.ST,2020,-0.14837996230283979,0.07093065423824425,0.2741382706763551,0.3286368581521228,0.1979414306117058
ACADE.ST,2021,-0.02432724697427628,0.1437097746116741,0.17227922499696358,0.1620920693092719,0.10828062850326499
ACADE.ST,2022,0.004118883032979082,0.16778162605593522,0.15786042083693097,0.16097358326252337,0.10902582816234846
ACADE.ST,2023,-0.016042821955884603,0.1520531696778721,0.15505180741128066,0.1930279471055275,0.12067205151844565
ACAST.ST,2021,-0.018954639778282305,-0.26911131846858766,-0.17000682422739996,-0.3894126986337619,0.0066153224795621355
ACAST.ST,2022,-0.014199151353046889,-0.06718179866924233,-0.1538846786754063,-0.015409931700981282,0.00042927666881305
ACAST.ST,2023,-0.028072296715393134,-0.15947368721233313,-0.015969612109528727,0.019944904838222127,0.00043916433301203995
ACELP.ST,2019,0.636518448438978,-0.19091769157994323,-0.3268684957426679,-0.8281929990539263,0.001892147587511826
ACELP.ST,2020,-0.31513446703320114,-0.14725312193666623,-0.37309806930060097,-0.49789029535864976,0.0013212291693304352
ACELP.ST,2021,-0.01785044626115652,-0.328283207080177,-0.43808595214880364,-0.44633615840396,0.000862521563039076
ACELP.ST,2022,-0.03964052689892906,-0.3595346546842299,-0.3663055521359104,-0.38837252246706877,0.00046165209897820996
ACELP.ST,2023,0.0930345598600108,-0.5785252515432849,-0.6133767559422544,-0.3106498809118748,0.0004374665824138434
ACG1V.HE,2005,-0.1824807732153522,0.15186417541165428,0.06197667190756517,0.00908625543895572,0.46342340365887846
ACG1V.HE,2006,-0.06701170056276061,0.0686244078867461,0.010060864519089326,-0.13892225266197925,0.5269976652856314
ACG1V.HE,2007,-0.030873498930745216,0.00981082414870867,-0.13546964961342325,-0.011784833031748643,0.10577397598289193
ACG1V.HE,2008,0.0008777383608235924,-0.3764766119299272,-0.03275061258823099,0.013988955125626304,0.06145997147350327
ACG1V.HE,2009,-0.05237417748532811,-0.05308554152587587,0.022674728792459544,0.09713083170312409,0.07537494812970538
ACG1V.HE,2010,-0.07905350900779784,0.029385779587446707,0.12587869242884034,0.1189643913494411,0.10974532324357547
ACG1V.HE,2011,0.13452353877643852,0.12421347888712002,0.11739064513683573,0.03362140853612311,0.10268364794177849
ACG1V.HE,2012,0.04558359621451102,0.24424290220820188,0.06995268138801261,0.04392744479495268,0.22807570977917982
ACG1V.HE,2013,0.038737047082551,0.06168718269698866,0.03873704708255095,-0.0036859308714096953,0.2321440990333125
ACG1V.HE,2014,0.007609427609427579,0.03750841750841751,-0.0035690235690235693,-0.00531986531986532,0.17582491582491583
ACG1V.HE,2015,0.014667753166901274,-0.0039262167567967994,-0.0058522853544707015,0.006296762723164678,0.15334469219942215
ACG1V.HE,2016,0.02129266082754453,-0.005964965267290849,0.006418000604047115,0.058894593778314706,0.17132286318332832
ACG1V.HE,2017,0.07155847789591493,0.0059457190822607715,0.05456071628427532,0.13696138780078343,0.17711247901510913
ACG1V.HE,2018,0.09893808390877966,0.04526199733070272,0.11361921894040501,0.24493703940114894,0.2840480473510126
ACG1V.HE,2019,0.02094240837696334,0.07650230522778775,0.1649214659685864,0.1539423302336485,0.21559740564194732
ACG1V.HE,2020,-0.05613298458149776,0.14527120044052863,0.13560022026431717,0.07898540748898678,0.2133122246696035
ACG1V.HE,2021,0.0574798130046749,0.13953817821221134,0.0812792180195495,0.12933843320583652,0.19514095480946309
ACG1V.HE,2022,0.11029038802941925,0.07275551610448897,0.11577479076845043,0.18545523712908954,0.1983261476033477
ACG1V.HE,2023,-0.13427401001365502,0.11081778182369899,0.17751479289940827,-0.16619632832650585,0.20974055530268548
ACRIa.ST,2015,0.17393556407334507,0.0989329742049104,-0.1686522324665907,0.16803066404226663,0.0
ACRIa.ST,2016,-0.0658961531826807,-0.28083491461100574,0.2797998964981887,0.4252199413489736,0.021562877350353633
ACRIa.ST,2017,0.0014816440761674862,0.044504197991549144,0.06763430829171925,0.03920869231191352,0.004115677989354113
ACRIa.ST,2018,0.00516296264819615,0.052373263077380695,0.030361619852972418,0.02088556495134492,0.0023796371053414356
ACRIa.ST,2019,-0.0032314811273853744,0.02732418065700409,0.01879612987112318,0.06650349917778882,0.003881601590883016
ACRIa.ST,2020,0.004510824667916758,0.012889943745820275,0.045606535450623514,0.105007802153132,0.005297596412320846
ACRIa.ST,2021,-0.02816928000302084,0.03283269297939225,0.07559637877486289,-0.014141280644948127,0.009770510993004881
ACRIa.ST,2022,0.040058740114229344,0.044884621636315736,-0.008396249152247874,0.0397336516957845,0.005717072186443812
ACRIa.ST,2023,-0.03687500316839112,-0.0075939998276395235,0.035937159397955,0.03148113413193688,0.00031430439874075467
ACTI.ST,1998,0.2926914990830026,0.12297349973480563,-0.16802458958776653,0.06351245135440829,0.6510617359686623
ACTI.ST,1999,-0.043526697324723654,-0.13882714452405215,0.05247596369607341,-0.020416998854282713,0.2024382131034155
ACTI.ST,2000,-0.16347147963252895,0.07339822172333324,-0.028557291820518128,-0.228022627241308,0.2716745930936697
ACTI.ST,2001,0.06899150113647591,-0.0477690483249333,-0.38142355964028063,-0.2955825674473762,-0.14944658563099122
ACTI.ST,2002,-0.4189094203464488,-0.48229487199512655,-0.3737523625060527,-0.39607316349322874,-0.22011527467549707
ACTI.ST,2003,0.10442240686143123,-0.641329402305012,-0.6796301259715893,-0.35403377110694184,0.7735191637630662
ACTI.ST,2004,-0.6392679803878705,-0.7918865744355267,-0.4125105399581525,-0.5192842197308017,6.530589300771369
ACTI.ST,2005,0.074113455332326,-0.24640438748670881,-0.3101833715746078,-0.1625347435969183,5.178987818755013
ACTI.ST,2006,-0.014495759109101848,-0.3448290164036416,-0.18068891147010638,-0.33560067190643084,5.8086725700420985
ACTI.ST,2007,0.008669215970358437,-0.20694487328693917,-0.3843669097213976,-0.323943661971831,5.931121297769755
ACTI.ST,2008,-0.03704063539870298,-0.3930679361686625,-0.3312768696412523,-0.4493211240922009,6.373758227878847
ACTI.ST,2009,0.027368270876926015,-0.3243056876545558,-0.4398658930949211,-0.3920249191554118,5.5166920296747195
ACTI.ST,2010,-0.06416422869043494,-0.4586453116477414,-0.40876183864729515,-0.10058511429563148,6.917141865423712
ACTI.ST,2011,-0.08737485968248147,-0.3777003963253992,-0.09294174245721748,-0.4732995807656182,2.259467137064443
ACTI.ST,2012,0.09430289687760093,-0.05446076194055897,-0.2773377721695707,-0.12387574838242005,0.8767685988133271
ACTI.ST,2013,-0.1598175812752545,-0.34639437989370087,-0.15472058749559883,-0.4113475177304965,1.2041983132974534
ACTI.ST,2014,0.057765125342030384,-0.12752549680771677,-0.3390453552969791,-0.28788590696774546,1.0110278875652967
ACTI.ST,2015,0.058740289369567066,-0.35426112571115026,-0.3008057296329454,-0.10373408034192971,0.9967944089872066
ACTI.ST,2016,0.05291578969747222,-0.4428853880987308,-0.15273082892191253,-0.09562684695027318,1.3228734825775454
ACTI.ST,2017,0.684323440772335,-0.18348061500740664,-0.11487970577718751,-0.09720590488838944,0.00873473974561986
ACTI.ST,2018,-0.007762902536100983,-0.14795565935331073,-0.12519325022203218,-0.10963455149501661,0.008157626393868623
ACTI.ST,2019,-0.8962152271880188,-0.12896011926947448,-0.11293328363771897,-0.11171348219428726,0.02026225731033782
ACTI.ST,2020,0.0205479452054795,-0.53090156100669,-0.5251672507167887,-0.7370181586492514,0.062121694807263456
ACTI.ST,2021,-0.06283502084574158,-0.9818344252531269,-1.3779035139964266,-1.552114353782013,0.05479452054794521
ACTI.ST,2022,-0.025117455728225515,-0.8361040838453199,-0.9418142392482832,-0.8225514998192989,0.21322732200939645
ACTI.ST,2023,0.02645282232868154,-1.085607165173922,-0.9481358050406167,-0.8560716517392211,0.09893772130806082
ADDTb.ST,2006,0.01283606818010649,0.1491795459680186,0.1888341268712293,0.153505652388563,0.12671224279749305
ADDTb.ST,2007,0.013436692506460046,0.18810535967325162,0.15291322830707677,0.2313161623739268,0.12936567475202132
ADDTb.ST,2008,0.03794949354241709,0.12168912061451513,0.1840825721544513,0.17278594787500084,0.10237275543438606
ADDTb.ST,2009,0.015053488669229722,0.16116873613418048,0.15127826884880305,0.139848768192536,0.0805930795767368
ADDTb.ST,2010,0.018040403106508892,0.15051775147928995,0.13914571005917162,0.14846639238165682,0.06720367973372782
ADDTb.ST,2011,-0.031566837328525096,0.16200542260675338,0.17285736391342668,0.23942894434091108,0.09547420897892181
ADDTb.ST,2012,0.0839129703469907,0.12710623435474774,0.1760579406148275,0.14486637841474634,0.06653870128328171
ADDTb.ST,2013,-0.14104131641958334,0.15108597822949038,0.12431861021957308,0.18690882537741776,0.06314211965289453
ADDTb.ST,2014,0.025755515784639346,0.10673631032006678,0.16047443220132024,0.1858618037609031,0.06305836726213691
ADDTb.ST,2015,0.022429638318182604,0.13734176030546735,0.15906949756362343,0.1446976834145459,0.05768690845338441
ADDTb.ST,2016,-0.021626098048315466,0.14170346512228946,0.128900659454262,0.14749210072170363,0.04751238734670398
ADDTb.ST,2017,-0.030566050404543143,0.11978503565092309,0.13706172348519086,0.13550449736201248,0.04702667944125797
ADDTb.ST,2018,0.04253367104521208,0.12265319516726907,0.12125967147043328,0.11248024108191054,0.04500873552168166
ADDTb.ST,2019,0.020206863747619395,0.10104587322036902,0.09372996019480857,0.20263673285459263,0.048230334752608905
ADDTb.ST,2020,0.19997061956002785,0.07447941532924456,0.16101858312828235,0.23732662479953973,0.04994521772130204
ADDTb.ST,2021,-0.05234731614067367,0.1174942160129347,0.17317569921480702,0.12335859826525052,0.035654148838289546
ADDTb.ST,2022,0.047881810325979414,0.16147174879488596,0.11502149944299264,0.19062874157981866,0.0364293225332903
ADDTb.ST,2023,0.06255617704510247,0.09502425128094413,0.15748667448235407,0.22221209183748072,0.03962519105571129
AFAGR.HE,1999,-0.3750924784217016,0.0500616522811344,0.45055487053020965,-0.03551171393341554,0.0
AFAGR.HE,2000,0.033181522446324024,0.5943396226415094,-0.0468445022771633,0.028952504879635656,0.001951854261548471
AFAGR.HE,2001,-0.08320031923383879,-0.02873104549082203,0.01775738228252195,-0.017956903431763767,0.0031923383878691143
AFAGR.HE,2002,-0.15344341522351992,0.017921868707209025,-0.01812323801852598,-0.1544502617801047,0.002013693113169553
AFAGR.HE,2004,-0.4105146300848465,-0.030409959559115057,0.23745143129014354,0.293711838870827,0.6456268337165967
AFAGR.HE,2005,0.07707044631695165,0.09723507541441398,0.12027340769243258,0.09216956472326401,0.31039241472245227
AFAGR.HE,2006,0.06104757355213976,0.10408295163964369,0.07976227274004552,0.10943603001095906,0.18321297102874645
AFAGR.HE,2007,2.7179962505629396,0.05945685529058138,0.08157643929158681,0.11893465715692128,0.6230558959374116
AFAGR.HE,2008,-0.12167497004477515,0.019648104937882323,0.028646023838052596,0.0031279561077126824,0.34105316264110486
AFAGR.HE,2009,-0.3148377752663514,0.02076681406057414,0.0022675985765332808,0.01637242746427618,0.21541454993654383
AFAGR.HE,2010,0.18088360910883378,0.0026546380165572343,0.01916691464696526,-0.017771088851162582,0.169019089844511
AFAGR.HE,2011,-0.19930152948905616,0.0206383052293081,-0.019135325780016366,0.011945459365383063,0.14734731042749624
AFAGR.HE,2012,0.010148955533969285,-0.025436739096461044,0.01587919310900628,0.034068867037038174,0.18491813727442938
AFAGR.HE,2013,0.031821662554241466,0.02320572127161262,0.04978796007290412,0.023259458951130057,0.27075729824859945
AFAGR.HE,2014,0.0608580453619636,0.0479770083198122,0.022413435978872506,0.04770083198122001,0.37422756930299994
AFAGR.HE,2015,0.02108701203175438,0.01979503713951423,0.042128290439004686,0.028594948721173526,0.3187404959811578
AFAGR.HE,2016,-0.029604197959541945,0.04312662153990207,0.029272574761523906,0.002703704426194331,0.3197549889784055
AFAGR.HE,2017,0.06793877300561568,0.031751875785544705,0.0029327002424873357,0.012471381839264327,0.38169114815426086
AFAGR.HE,2018,0.026860481019088417,0.0027079303675048355,0.0115155422698943,-0.00810816091280308,0.17415548131215441
AFAGR.HE,2019,-0.20598612162700117,0.011501565024626695,-0.008098319452358465,0.028349972290087656,0.8510611725586005
AFAGR.HE,2020,-0.07142564978889529,-0.00943040362127499,0.03301322983370676,0.0410620225148046,0.5867392618379971
AFAGR.HE,2021,0.10039964386844548,0.048626684428616375,0.060482116438952224,0.20351713381040681,0.5183320725919282
AFAGR.HE,2022,0.06882430827611627,0.061664778389003395,0.20749668982650593,0.07457786756575983,0.5577881215959813
AFAGR.HE,2023,0.01720648377563516,0.1815098958177856,0.0652377682915908,-0.04367294546105854,0.5008030090450462
AFGA.OL,2005,0.1013195098963243,0.11620997218454748,-0.007764189328980943,0.05772855796418473,0.14711730764810005
AFGA.OL,2006,0.07664034038314768,-0.007313257512193274,0.05437577476682564,0.19220171815539183,0.1596412119112449
AFGA.OL,2007,-0.028016831439719093,0.04660193273919156,0.16472356633526486,0.18660258224348064,0.14036715549596612
AFGA.OL,2008,0.010871438194150701,0.1390494540783558,0.15751836709118539,0.3686380938953898,0.18132117737362344
AFGA.OL,2009,-0.16934877896055106,0.12592986850344395,0.2947119599248591,0.08140262993112085,0.23430181590482155
AFGA.OL,2010,0.03396523711919872,0.30771720262437846,0.08499481858509779,0.2451773613031667,0.10068616970850046
AFGA.OL,2011,-0.06803849983405244,0.08629273149684699,0.24892134085628942,0.06438765350149353,0.1191503484898772
AFGA.OL,2012,0.005227619255064256,0.163363101720758,0.04225658897843607,0.22108473099542583,0.08342409061206708
AFGA.OL,2013,-0.08131734092295181,0.03943891034763163,0.20634275259199025,0.01748322829843464,0.08070746086602969
AFGA.OL,2014,0.0456368149704029,0.1938132518617529,0.016421615428680543,0.2707657055566164,0.18942142447966392
AFGA.OL,2015,-0.20283714075165807,0.015843773028739867,0.261238025055269,0.15143699336772293,0.20467943994104643
AFGA.OL,2016,0.04372897645362806,0.22713439051737946,0.13166746756367131,0.21688290885792086,0.1769982380265898
AFGA.OL,2017,-0.14185371812490458,0.1255153458543289,0.2067491220033593,0.1284165521453657,0.1894945793250878
AFGA.OL,2018,0.033272915587778354,0.17529777317452097,0.10888140859658209,0.19523562920766444,0.1755567063697566
AFGA.OL,2019,-0.13363186424699505,0.09910440725901484,0.1777044543954749,0.14011312750412444,0.17558331369314165
AFGA.OL,2020,0.015248171775322856,0.11731756651625953,0.09250038898397386,0.11008246460245838,0.1161506145946787
AFGA.OL,2021,0.023635515471932825,0.09244285492147411,0.11001399471310838,0.1135126729902037,0.1117244596485772
AFGA.OL,2022,0.0125877326823314,0.10794934391211473,0.11138236191638694,0.11840097650289899,0.1115349404943546
AFGA.OL,2023,-0.05997094832952895,0.10098914020889535,0.10735283945493533,0.1533513177007678,0.1242996472297157
AFK.OL,2005,0.22829459577789205,0.048344215382077296,0.006351563144436196,0.12687263244056116,0.023896090711235475
AFK.OL,2006,0.08236855884110701,0.005294139424678834,0.10575056722922407,-0.004966230689084342,0.019716834940262433
AFK.OL,2007,0.27804383830000423,0.0747524141721156,-0.0035105034712486403,0.07701797871266584,0.029534587244796868
AFK.OL,2008,-0.1368857297147953,-0.0023584964898840845,0.051743755258894596,0.013681289010009168,0.09494015848895476
AFK.OL,2009,0.008143596053202787,0.04494139359550782,0.011882713019500562,0.043084924203256124,0.08419121416588678
AFK.OL,2010,0.13674376450447898,0.012466413691770381,0.04520133475536351,0.0372687865901944,0.2387545945154188
AFK.OL,2011,-0.08590190523926725,0.03707604249383786,0.030569431694666117,0.05620540315268383,0.15253928652553364
AFK.OL,2012,0.0704866318456845,0.030075576799473994,0.055297394336542086,0.08340782659446362,0.19308468590932265
AFK.OL,2013,-0.013910215602205948,0.04592764172144287,0.06927495992452773,0.05675300470167742,0.15408463019351276
AFK.OL,2014,0.016599700428187668,0.06548239616849683,0.05364597455814608,0.09920670020053621,0.15307597610965545
AFK.OL,2015,0.013727372383432532,0.053646519073609,0.09920770716485607,0.042427687328534726,0.18300311465045735
AFK.OL,2016,0.02943381814709908,0.08709843735081632,0.03724897361637122,0.05117723815282772,0.1264759237452659
AFK.OL,2017,-0.025097702228820008,0.03764012133343282,0.05171464517174752,0.03222179628024009,0.13297665695004388
AFK.OL,2018,-0.12935643257081492,0.04708033086577638,0.029334298338995715,0.05539999133368702,0.11785717213522728
AFK.OL,2019,-0.04238447464094041,0.04251346791631731,0.0802898275224126,0.022918371018605582,0.2094494363333322
AFK.OL,2020,-0.06297800602735089,0.07697727701730749,0.021972818339809807,0.1395029062766463,0.1602845742776617
AFK.OL,2021,-0.10669529125518817,0.019325890940317732,0.12269786746815514,0.06060541004723057,0.13434664376699584
AFK.OL,2022,-0.006776934438935919,0.12537328712031473,0.06192690738384592,-0.05826203951505579,0.15883677737317012
AFK.OL,2023,0.10769266088979472,0.05400831073687003,-0.05081206969999209,0.09482734431398158,0.18220104432648085
AFRY.ST,2004,0.22724022538111724,0.08747819123072963,0.06709950519120213,0.0687870034035981,0.1235448903126162
AFRY.ST,2005,-0.0735510567970597,0.039462728243774024,0.0404551838986686,0.08878272790734838,0.06178456983775873
AFRY.ST,2006,0.03204385761717241,0.04642498648752993,0.10188402439966027,0.261948884256042,0.3532159678789283
AFRY.ST,2007,-0.003609608433878714,0.05040082887304778,0.12958303293051504,0.13116820488825018,0.23115817819815607
AFRY.ST,2008,0.04748881365159843,0.11543631012130595,0.11684842710584073,0.10705718223114484,0.32362999132313663
AFRY.ST,2009,-0.052095373696525255,0.08559082029728729,0.07841878810726269,0.05266863778121875,0.21575603874517477
AFRY.ST,2010,-0.001797388439445942,0.08683352595173614,0.05832025253135081,0.12332637607161955,0.08761319924792575
AFRY.ST,2011,0.05096292146960403,0.04932036795532722,0.10429485440207259,0.12102964473580562,0.07237738469303505
AFRY.ST,2012,0.03301648168903065,0.09991307774650565,0.11594478340707284,0.10723019863551628,0.0668239279355825
AFRY.ST,2013,-0.04954894744040876,0.06447782350820039,0.05963157305745869,0.08576371187346903,0.04243655421956405
AFRY.ST,2014,0.05098675082460478,0.05754759008404294,0.08276647222143058,0.07497566309625414,0.049801779856393516
