PortfolioStrategy,FactorModel,Method1_ObservedQuality_alpha_annualized,Method2_LatentQuality_alpha_annualized,Method3_ConservativeQuality_alpha_annualized,Method4_ProbabilisticQuality_alpha_annualized,Method1_ObservedQuality_p_value,Method2_LatentQuality_p_value,Method3_ConservativeQuality_p_value,Method4_ProbabilisticQuality_p_value,Method1_ObservedQuality_t_stat,Method2_LatentQuality_t_stat,Method3_ConservativeQuality_t_stat,Method4_ProbabilisticQuality_t_stat,Method2_LatentQuality_minus_Method1_ObservedQuality_alpha_difference_annualized,Method3_ConservativeQuality_minus_Method1_ObservedQuality_alpha_difference_annualized,Method4_ProbabilisticQuality_minus_Method1_ObservedQuality_alpha_difference_annualized,Method2_LatentQuality_minus_Method1_ObservedQuality_p_value,Method3_ConservativeQuality_minus_Method1_ObservedQuality_p_value,Method4_ProbabilisticQuality_minus_Method1_ObservedQuality_p_value,Method2_LatentQuality_minus_Method1_ObservedQuality_t_stat,Method3_ConservativeQuality_minus_Method1_ObservedQuality_t_stat,Method4_ProbabilisticQuality_minus_Method1_ObservedQuality_t_stat
LongShort,CAPM,0.03827935580784873,0.03150648695857418,0.03799520177620612,0.035091709566250524,0.1376744760590478,0.25976275726179887,0.18101814769233426,0.1837293753484719,1.4931112026464874,1.1315722482094395,1.3443715760884807,1.336009462908946,-0.006772868849274582,-0.000284154031642672,-0.0031876462415982507,0.8579499158040973,0.994047839500867,0.9307615459926377,-0.1791506428027935,-0.007466708100654354,-0.08696549377662292
LongShort,FF3,0.038950738545971246,0.0322278600414673,0.03945662376214658,0.03566364483731522,0.04406293421004093,0.0859352338796382,0.07390413630020687,0.0847800076642724,2.032230697174831,1.729704795225663,1.8009896068356785,1.7361806155011097,-0.006722878504500563,0.0005058852161795623,-0.003287093708652148,0.8010465348703177,0.9860609854886444,0.9066779730945913,-0.25223758310260086,0.01748680535540921,-0.11733825790747056
LongShort,FF3+MOM,0.004145202384469224,0.0002552992427676255,-0.002653803637286553,0.0018123335193238842,0.8492921396977837,0.9915992634857,0.9133397281689819,0.9368651714786547,0.19038398084013422,0.010548330852956159,-0.10902958738577573,0.07935718538034499,-0.003889903141700509,-0.006799006021756537,-0.002332868865145471,0.9059207159574869,0.8357290120375733,0.9415110761034973,-0.11829565008515557,-0.20755851513189455,-0.07343860232554789
LongShort,FF5,0.027142017018922923,0.020374993202380145,0.02850704853096917,0.023472799499183794,0.14176739212234724,0.31206934584297796,0.2138671668534604,0.24251566954577508,1.4778866216570585,1.0146886979052663,1.2488884169442969,1.1738654031925886,-0.006767023816543744,0.0013650315120504115,-0.003669217519738011,0.8038722906493887,0.9627741296008643,0.8926266262747524,-0.248583053627704,0.046715978596849866,-0.13510866511395003
LongShort,FF5+MOM,0.006633908920963431,0.003771868770338302,-0.0008894553535910218,0.004336261760588388,0.7745940714054946,0.8828643755762713,0.9731875209093066,0.8571864141846617,0.2869496921460204,0.14762023314806144,-0.033673622126508825,0.18030386597728457,-0.0028620401506266827,-0.007523364274556072,-0.0022976471603766563,0.9339773519575982,0.8303810290601945,0.9452153088900062,-0.08291961988984717,-0.2144220207801256,-0.06878090329768083
Q5,CAPM,0.042141046931267065,0.035562049937464826,0.036507262708991586,0.040398905355645935,0.06003035399851231,0.09691549174969483,0.08464235228379824,0.07491824853593543,1.8960392334064902,1.671284018177311,1.736774556920163,1.7944280953450567,-0.006578996993802211,-0.005633784222275524,-0.0017421415756211124,0.8309076032429816,0.8540489140538527,0.956130410782732,-0.21373857273668193,-0.18412591259907835,-0.055059749958429584
Q5,FF3,0.040795420853386305,0.03501036567697426,0.03545765422049891,0.038980085009648446,0.015286639013514236,0.05382259207773554,0.037595696114821386,0.024775049069722277,2.456348705099781,1.9450054182398717,2.099625665591405,2.2698979193634745,-0.0057850551764290735,-0.005337766632904365,-0.0018153358437544564,0.812755010297773,0.821240149059604,0.9392813392525943,-0.23710177525093368,-0.22616700919940597,-0.07624309259466704
Q5,FF3+MOM,0.03555749286621325,0.029833155637899428,0.031633853297775606,0.034270013953671956,0.08594289366898455,0.16868020701083442,0.13370131157106058,0.11277035055349627,1.7297544067601403,1.383820990865203,1.5086757170198133,1.5961771440084769,-0.005724337228311879,-0.003923639568435687,-0.0012874789125410374,0.8477002440265045,0.8937813168766038,0.9654761710457167,-0.19223669702161197,-0.13364602215490834,-0.04332258817704686
Q5,FF5,0.03819769238926051,0.03208374237566529,0.032903735743217394,0.03641057935882533,0.02946209977989578,0.09661662327416498,0.06869130237077958,0.04551098340738946,2.2006323806206147,1.673134137412639,1.835104273364126,2.0185860395884685,-0.00611395001362687,-0.005293956646075605,-0.0017871130304674063,0.8128202001480123,0.8316917453202031,0.9429674138356245,-0.23702104249039668,-0.21273813759115998,-0.07160733664748413
Q5,FF5+MOM,0.03402292881456506,0.02681066507799195,0.030017672684449,0.033000329104200636,0.09133625716297611,0.1965731196633953,0.1415077737614634,0.11847912532600469,1.7006080901492993,1.297836505972762,1.4789232114229671,1.5712661506298549,-0.00721226373657307,-0.004005256130115792,-0.0010225997103643567,0.8017290349666304,0.888086938962777,0.9718365315188486,-0.2513591997040366,-0.14085926420627512,-0.03533799633040592
