Ticker,FormationYear,theta_obs,theta_post_mean,theta_conservative,p_q5,p_q1,sigma_acc,MarketCap,Method,SignalUsed,PortfolioNum,Portfolio,MethodLabel
ASPO.HE,2017,0.1429244557273632,0.1469145212999046,0.1378662197796131,0.0009836802082468,0.0336245454721259,0.0148353116418835,2300.72,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
ATRAV.HE,2017,0.07617857524855,0.090529076751911,0.0663243858460901,0.0012820300043953,0.3319011919357256,0.0218941638204347,2864.92,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
ATRLJb.ST,2017,0.0613885267275097,0.1015641360764721,0.0363442741929794,0.0052191053966642,0.4742629012967495,0.041390683924615,17545.74,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
AUSS.OL,2017,0.1492258702097287,0.1800467405416168,0.1067618476945899,0.06001642065796,0.2330275614757931,0.0640476648560951,16977.58,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
BILL.ST,2017,0.1239060184172802,0.1253613665704854,0.1224194673905237,8.027059239647792e-05,0.0124367728243208,0.0071661875753547,30211.19,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
CARLb.CO,2017,0.1270614975483453,0.1324950774947725,0.1213265767385937,0.0013614865916069,0.0592281255844475,0.0155020285805229,113588.97,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
CAST.ST,2017,0.0728240018987748,0.093561335798201,0.058904740527644,0.0022815918287779,0.3806770784238882,0.0273599445186243,32359.32,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
DIOS.ST,2017,0.1229236448986577,0.1250190425555805,0.1208045850191955,0.0001379206364218,0.0200486739490149,0.008934184289963,4252.02,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
EXL1V.HE,2017,0.0889187866927594,0.107640495681245,0.0748304732785783,0.0021012751595093,0.3082148081396388,0.0278630523998195,542.28,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
FLS.CO,2017,0.1179430924168326,0.1343844855459758,0.1021133471473163,0.005365076973717,0.1988071479654025,0.0300706771654027,18360.56,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
FSKRS.HE,2017,0.0631356785189746,0.1511222961210939,0.007683557230604,0.0295777749341546,0.4794496969098558,0.0864662251624816,9723.27,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
KESKOB.HE,2017,0.0654233439714436,0.1314465254713861,0.0232046235768905,0.0178237949656002,0.4683970326540613,0.0637637559896819,42074.8,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
LIAB.ST,2017,0.1164548086430403,0.1214763613985139,0.1116883653920615,0.0004276232305156,0.0710256148866569,0.0143313556490976,5452.46,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
MEKO.ST,2017,0.1345659966423158,0.1626893151445534,0.1023296454827983,0.0322575581538542,0.2277436646002306,0.0509086825091682,5838.89,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
NEWAb.ST,2017,0.1114051504716275,0.157426291270905,0.069720035579476,0.0345534521757665,0.3272418897363228,0.0632885388564121,2959.76,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
NHY.OL,2017,0.0607149784913109,0.074132312305699,0.0523859916841176,0.0003177455078277,0.4555599273266849,0.0200435713216428,85449.63,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
NIBEb.ST,2017,0.1463265563394668,0.1546092333041553,0.1353532819673726,0.0049229122263531,0.0805757219992466,0.0237093101343699,31298.4,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
NOHOP.HE,2017,0.102462609915575,0.145476555613199,0.0664207456181832,0.0248987696481397,0.3296348778709164,0.0569774382731412,906.96,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
ORK.OL,2017,0.1268744834100838,0.1570378182203048,0.0951010367323279,0.02876776250596,0.2418825787458804,0.0506609680933763,79680.4,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
PLAZb.ST,2017,0.071712930882213,0.0972370383730817,0.0547075245892956,0.0042852051588851,0.3838755220763213,0.031208566706032,5254.6,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
SANOMA.HE,2017,0.1354021450519127,0.1523439931785156,0.1157946279338942,0.0154583295080116,0.1532551554189597,0.0346378391992793,12189.01,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
SCHO.CO,2017,0.130800636750021,0.1514224559741934,0.1081408832254808,0.0162788591996286,0.1942717546147324,0.0384133545281889,16400.25,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
SOLARb.CO,2017,0.1382572904467326,0.1502078642488029,0.1239537424831027,0.0072820300182262,0.1239496544519629,0.0280438954059864,3020.95,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
SUBC.OL,2017,0.1449597769617945,0.1498733400697515,0.1385658404517224,0.0020258355863338,0.0422767067303917,0.0167574296173326,35781.23,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
TEL2b.ST,2017,0.1444289712157381,0.1538249823786434,0.1322859760498519,0.0071584027298238,0.0884788171534108,0.0250202257907289,29373.11,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
TRELb.ST,2017,0.1496550867778511,0.1599664798336128,0.1353638620916107,0.0086327402820249,0.1007605796049022,0.0281160640263989,46091.28,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
UPM.HE,2017,0.1033220283326511,0.1145293886801847,0.0938631412573123,0.0012045598303651,0.1899224861639695,0.0216995695374921,113114.47,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
WIHL.ST,2017,0.0904221213790997,0.1024230003114845,0.0812879817389071,0.0010510335813144,0.2445803931424607,0.0211136277675743,12346.66,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
AAK.ST,2017,0.1813706249321451,0.1873051258984663,0.1666944827035725,0.0207161237075872,0.0536209331261978,0.0282099744921931,24041.77,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
AFRY.ST,2017,0.2035227729486608,0.2070254734405047,0.1843658290299182,0.0451739423371916,0.0511829734250406,0.0340452303628506,12441.57,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
ATEA.OL,2017,0.1934375,0.1974495813393374,0.1792952686310113,0.0248110515991656,0.0412308370833896,0.0274463696452669,7889.25,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
BEIAb.ST,2017,0.2409663226056397,0.2385406362055248,0.2283057116058432,0.0535117587862788,0.0118001563939453,0.0260189435468727,6293.13,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
BEIJb.ST,2017,0.1824087565300825,0.189633501306546,0.1640710266490367,0.0281106848051081,0.0713856616670817,0.0331021971357082,8092.75,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
BMAX.ST,2017,0.1928253299862336,0.2119293666007911,0.1269076934503067,0.1609269733595541,0.204974735448332,0.1069211050605804,3628.68,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
BOL.ST,2017,0.2065024136426776,0.2079545378844299,0.1970142541492831,0.0154244963467411,0.0157231960199353,0.0217399932755805,54311.31,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
EMBLA.CO,2017,0.1901623987331263,0.1925053003266932,0.1827586048143237,0.0094119037724979,0.0184851883374829,0.0177873387757682,13448.91,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
ETTE.HE,2017,0.1693843802984953,0.1789651947393758,0.1511082750813846,0.021184624313127,0.0905494034994833,0.0330626092394982,1255.1,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
HIAB.HE,2017,0.206604065823108,0.2080632796306243,0.1970058323222386,0.0158739311702201,0.0160999187768989,0.0218679549975854,14635.28,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
HUH1V.HE,2017,0.1958964087754434,0.1985003223991883,0.185846800556661,0.0128413714706513,0.021979482768701,0.0225390015288854,34520.64,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
KNOW.ST,2017,0.2315147881694645,0.2292826397413944,0.2085213932473816,0.090285839683256,0.0400728388276635,0.0388526502740076,1609.81,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
KOG.OL,2017,0.1809665427509293,0.191247481690089,0.1557931293470019,0.0448260030715943,0.1062440661803705,0.0412391065253333,13492.71,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
LOOMIS.ST,2017,0.2261928747182106,0.2251633674333738,0.202719587649459,0.0875423639043695,0.0455522707668103,0.0392585441193861,18472.19,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
LSG.OL,2017,0.1772136399357941,0.1930858896006177,0.1416203428682586,0.0690082696074807,0.1485484247573903,0.0550689054225994,28662.67,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
MEKKO.HE,2017,0.2089767025786628,0.2112436957078717,0.1913076510243852,0.0440029055307725,0.0407799447561812,0.032283729985054,668.45,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
NMAN.ST,2017,0.233820750665636,0.2326759664970652,0.2242917960392843,0.0311163507533403,0.008924734370336,0.0215755457390232,2077.54,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
NOKIA.HE,2017,0.219700843189977,0.2206622366329557,0.1740541859774408,0.1533991397488323,0.1151150308794445,0.0690392609744048,243122.13,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
OLVAS.HE,2017,0.1826927238886724,0.1908814116542976,0.1617574361038979,0.0355588322081014,0.0801048467829714,0.036343924937734,5277.78,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
ORIOLA.HE,2017,0.1864386767136811,0.19981432971233,0.1486205133064876,0.0836310268768337,0.1400059060677737,0.0585690735915876,7072.28,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
PEABb.ST,2017,0.2105161980072468,0.2111967186795394,0.204488988940887,0.0080245692742208,0.0066210647117047,0.0164431571994054,18830.34,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
ROCKb.CO,2017,0.16137153362866,0.1637244926473932,0.1574781927120588,0.0009312246331099,0.0130053304849494,0.0127078694648927,32696.02,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
SAABb.ST,2017,0.2426549459749365,0.2393000486330653,0.2265627204078102,0.0745089167280084,0.0187024054736,0.0302388939833691,34629.09,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
SKAb.ST,2017,0.1825420892524094,0.1880312200356833,0.1685623560013489,0.0174568384049081,0.0497956746649005,0.027693849212666,85644.27,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
SKFb.ST,2017,0.2233808085386806,0.2232609926786568,0.2157676585659591,0.0171435566677242,0.007664868015785,0.0187895574888682,72379.55,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
TLT1V.HE,2017,0.155995616781465,0.1681985100714347,0.1374533960173828,0.0187797538526404,0.1092629075030085,0.0333885033781278,1527.39,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
TYRES.HE,2017,0.2076831820141771,0.2098923100334614,0.1920420366579843,0.0360429393137321,0.0349785985033231,0.029738472851013,43711.58,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
VALMT.HE,2017,0.225132940044599,0.2249860624863372,0.2207168089049156,0.0075723157613473,0.002787474441176,0.0135217309857067,19023.8,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
VEI.OL,2017,0.236075036075036,0.2332008937492824,0.2159311021036959,0.0867811788556584,0.029499120801138,0.0352751361090285,14003.05,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
ALFA.ST,2017,0.2469172721173697,0.244109903122683,0.2357371073588978,0.0515845928215986,0.0082598930507678,0.0240075589245026,59984.95,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
ALKb.CO,2017,0.2992233948738372,0.2701749819859509,0.261701090176083,0.2895169492404774,0.0323559907131129,0.0608195569807282,10409.38,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
ASSAb.ST,2017,0.2480525558710924,0.2439820467794419,0.2325432246132705,0.0752710329697989,0.0166925747847891,0.0293954114955855,178413.47,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
AXFO.ST,2017,0.337946010171105,0.323388379248257,0.3254113486499003,0.350213896225444,0.0021704566538364,0.0254917358620514,28500.27,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
BAKKA.OL,2017,0.3274954199264883,0.2706115461510464,0.2736731774678734,0.4170911950079419,0.0378814371822056,0.0815932362055319,16748.54,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
BAVA.CO,2017,0.2491465639570241,0.2333130589089351,0.1912322928530261,0.2376778569343414,0.1067263992045477,0.0924895765392413,9545.86,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
BETSb.ST,2017,0.3424787019476805,0.2888573933703368,0.2980430050205216,0.4515855229643725,0.0213809295486153,0.0670094593608263,8170.16,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
BRGB.OL,2017,0.267969037965352,0.2628351521354101,0.2568475908816394,0.0842565554405907,0.004406941140931,0.024132711899612,8450.0,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
DFDS.CO,2017,0.3582684679702547,0.3430846862551873,0.3471416768427398,0.5,0.000739149736482,0.0235685888819198,23666.83,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
DIGIA.HE,2017,0.3172344353079376,0.2818730723050464,0.2801786708539118,0.3629735715679856,0.021917940529083,0.0565046791068085,597.09,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
ELISA.HE,2017,0.3306850380576698,0.3087444072480995,0.3105334697141024,0.3581809908123299,0.005669072204558,0.0354369402062667,46995.68,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
ELUXb.ST,2017,0.3399220154007396,0.324158929624806,0.3265764753128818,0.3627418895389921,0.0023811806262016,0.026378564670826,51512.99,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
ERICb.ST,2017,0.2827741728757346,0.2611662086076038,0.2473322033979486,0.2529002185177847,0.0350371593512758,0.0548457964260445,168881.99,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
GSFG.OL,2017,0.3203760582484915,0.2630208316666211,0.2621881930489745,0.4030225082963485,0.0475083794132226,0.089611671607429,9122.79,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
HMb.ST,2017,0.2835970565325758,0.2592534667778852,0.2441997911188439,0.2655380631450859,0.0416746040743938,0.0606564300831997,409480.7,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
KEMIRA.HE,2017,0.2793128296989255,0.2783286053792553,0.2776013085415249,0.0093303299728525,9.35800869988916e-05,0.007977341013158,17109.7,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
MOWI.OL,2017,0.3050996116441816,0.2753979668199715,0.2694402094626379,0.3148386908855342,0.02583320574135,0.055442292038958,70078.34,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
NCCb.ST,2017,0.2642266155970074,0.2476204300518334,0.2250791879026704,0.2252021259089892,0.0540077482057187,0.0585180903872384,23145.28,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
NESTE.HE,2017,0.3007445782927581,0.2915730187047327,0.2891258276076229,0.1682710920313499,0.0031595252945291,0.0244202717540466,84978.25,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
NOBI.ST,2017,0.2747096658648577,0.25881195030108,0.2446587838300947,0.2090570670792956,0.0305435718925668,0.0477799030059066,10028.49,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
RBREW.CO,2017,0.2467624403755288,0.2395654597797707,0.2179231069502194,0.1383429493587981,0.0446678730731221,0.0466305155488923,18032.16,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
SALM.OL,2017,0.3142528697781563,0.281580134579507,0.2789103089867398,0.3472955225517565,0.0214134563614648,0.0543733690834339,29242.73,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
SAND.ST,2017,0.3240028094901078,0.3138149747446871,0.314033872887924,0.2645185248537874,0.0009497226576278,0.0224230022899915,127593.36,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
SECUb.ST,2017,0.2715169452780946,0.2686101643267486,0.265669460729165,0.0415318240400806,0.0013152924030015,0.0160775497689329,49251.13,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
STEa.ST,2017,0.2757754577148639,0.2654420507538854,0.2566283322133095,0.1632159501656203,0.0120725238478847,0.0341499779984876,73415.83,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
SWECb.ST,2017,0.2839286961786553,0.2783045053894028,0.2748751902660545,0.0973056503110766,0.0021245396500899,0.0211604036361395,21109.18,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
VAIAS.HE,2017,0.3512833168805528,0.3303783015023547,0.3351374942033123,0.459677780143622,0.0017369621957978,0.0302978951242493,5056.24,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
WRT1V.HE,2017,0.3273148703685872,0.3130003513644486,0.31374761711617,0.3144326076351277,0.0019423548886384,0.0271437362699195,76438.56,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
YAR.OL,2017,0.3150840171942164,0.302687474286199,0.3017939868833313,0.2555856403905318,0.0022553650723718,0.0269122511306379,88527.11,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
ATCOa.ST,2017,0.418593131336046,0.3952666825679092,0.4067394252556156,0.8299902196749132,0.0001433159433832,0.0249840643970648,229347.37,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
AZN.ST,2017,0.5897222730043503,0.4861729171412805,0.5615773805594834,0.9765884825179986,0.0001028711184286,0.0459432340468181,598110.49,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
BIOGb.ST,2017,0.645458701615361,0.5709580622629274,0.6278733501755701,0.995195838386114,1.483704282887991e-05,0.0319297679383021,4763.57,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
DEMANT.CO,2017,0.3868941533938679,0.3610231591685932,0.3712230397948768,0.6755296145190022,0.0013811608243662,0.0296843014404463,39951.96,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
DSV.CO,2017,0.4863664652091464,0.4697122908377679,0.4800714060592949,0.9851532016497256,8.629277850106168e-06,0.0167784704034612,72993.52,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
GMAB.CO,2017,0.362276037589424,0.2450827518548213,0.2788460563560879,0.5084464179044446,0.0533043847140348,0.1794347677693182,86556.61,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
GN.CO,2017,0.3992971120473248,0.3805998212352969,0.3887628398281464,0.7752598666348945,0.0003412477245794,0.0229180676118132,27688.92,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
HHDC.CO,2017,0.4986442676097853,0.4507064300740923,0.4813280156515054,0.9488468832268832,7.030904547055428e-05,0.0318429436248366,996.08,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
JBTM.IC,2017,0.6522203629810791,0.5857442168559104,0.6367756410121801,0.9983889668029632,8.272731544663933e-07,0.0295225433931006,21644.59,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
JM.ST,2017,0.386499173610046,0.3306951582648206,0.3526153426151903,0.6036975505526255,0.0060888174666861,0.0528159165518873,18233.84,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
KCRA.HE,2017,0.8240700684022256,0.7469322256773935,0.8112620700892611,0.9999857897315052,2.781029079385532e-09,0.0261227962588422,18949.56,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
KNEBV.HE,2017,0.5092974571744174,0.4579175255553059,0.491425582955752,0.9565538810371988,4.722398103448004e-05,0.0325690152406777,203385.14,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
LUOTEA.HE,2017,0.382442351894417,0.3715806556483377,0.3756806418465223,0.7209791660314833,0.0001033734422826,0.0176037173370504,6764.12,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
MYCR.ST,2017,0.7567119358164133,0.6096860085126545,0.7292255696559465,0.9990271234656096,1.1031945805000742e-06,0.044363113647899,9099.89,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
NOD.OL,2017,0.4317932065459513,0.3238602490908437,0.380393182275128,0.6964425408078321,0.0074411370671894,0.0780812502917094,5738.2,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
NOLAb.ST,2017,0.4561756507960033,0.4209600101418356,0.4411499032786475,0.9024048863002504,0.0001355007756085,0.0290094373323292,5941.88,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
NOVOb.CO,2017,1.400083178277389,1.0387704845428425,1.3694186615377633,0.9999999995007974,2.5432083928892727e-14,0.0497178810738194,710448.24,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
NSISb.CO,2017,0.4899549258152592,0.4457696155844175,0.4734769645278062,0.9434586288654012,7.199415875629991e-05,0.0308547984473918,92296.49,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
PNDORA.CO,2017,1.1053507176382638,0.8974850530118563,1.0818243587090164,0.99999969557067,6.430045589589382e-11,0.0395645000932204,132249.25,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
PON1V.HE,2017,0.7320094694741793,0.6906424121460805,0.7239015005044452,0.9999505530534744,9.862685311774604e-09,0.0195551754463856,6096.75,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
