Method,Portfolio,mean_excess_ann,volatility_ann,sharpe_ratio,max_drawdown
Method1_Raw,Q1,0.04322415018862045,0.1819434147408967,0.23756919287337444,-0.34208077576122625
Method1_Raw,Q2,0.02812787953366183,0.16820101469760343,0.16722776366260889,-0.4335939464155151
Method1_Raw,Q3,0.07738533108898486,0.1405970388226844,0.550405127568727,-0.2860569702804705
Method1_Raw,Q4,0.07762387307707772,0.14446095554905314,0.5373346229232144,-0.28464747362657683
Method1_Raw,Q5,0.07279931851216193,0.12739657294573098,0.5714385939029407,-0.23127774166238058
Method2_PostMean,Q1,0.05631534682542552,0.17011180060444875,0.33104903143299497,-0.3397946327535739
Method2_PostMean,Q2,0.014856202023224012,0.1662876613072283,0.0893403750250364,-0.3971219485184019
Method2_PostMean,Q3,0.0841469474981477,0.14836311542109837,0.5671689170135973,-0.3298255695292089
Method2_PostMean,Q4,0.08073261765205814,0.1483423994077032,0.5442315748862413,-0.2861390585291625
Method2_PostMean,Q5,0.07025995040625217,0.12658745383965214,0.5550309155854434,-0.22934750943323615
Method3_ProbQ5,Q1,0.07462398066168127,0.1428866193302492,0.5222601039304128,-0.25054174891531616
Method3_ProbQ5,Q2,0.04237946255295419,0.15291606834441035,0.27714198391174705,-0.328603986969104
Method3_ProbQ5,Q3,0.052269147892614956,0.15832355014573882,0.33014133301394866,-0.34389596844625986
Method3_ProbQ5,Q4,0.08713912990481139,0.15915212529022504,0.54752099443163,-0.31277742178499834
Method3_ProbQ5,Q5,0.06837317397643428,0.12779424941764914,0.5350254357141014,-0.2367567904101965
