Year,Ticker,firm_idx,sigma_mean,sigma_median,sigma_std,sigma_q05,sigma_q95,n_draws
2009,AAB.CO,2,0.09135922961982175,0.08526905208002608,0.035565266891959976,0.04457806174199229,0.15824925759683803,8000
2009,ABB.ST,4,0.08475917641858516,0.07800487249960023,0.03537217054259941,0.04021188733967877,0.15190999342227238,8000
2009,ACG1V.HE,9,0.10828984386868697,0.0977861271799054,0.05011542747360417,0.04766621061416665,0.20427594949216926,8000
2009,ACTI.ST,11,0.04689597667396591,0.037818690396459485,0.03297294733391309,0.014452448838731627,0.11137193322630563,8000
2009,ADDTb.ST,12,0.04651745575780513,0.03967481741620987,0.027035602774927482,0.017462043041541232,0.09968644370118655,8000
2009,AFAGR.HE,13,0.12624372762358557,0.11910998158646219,0.050259981515793015,0.05834533750504117,0.21743917392698192,8000
2009,AFGA.OL,14,0.026687444197672362,0.020808517723041108,0.02090720134286591,0.007441768291537967,0.06638023025092167,8000
2009,AFK.OL,15,0.12072809881011681,0.11102296209953214,0.05001691899139297,0.058958647849052116,0.2123338310126843,8000
2009,AFRY.ST,16,0.028313988023030746,0.022439591145336345,0.02018192572374314,0.008936722492226285,0.06821622482013458,8000
2009,AGATE.CO,17,0.11872940873554316,0.10820749295963267,0.052708585967558744,0.05267541325890467,0.21997104714127486,8000
2009,AGFEb.CO,18,0.14925020673136064,0.14248496867285249,0.04970434473753704,0.0803125606805994,0.24226390137830656,8000
2009,AKAST.OL,19,0.0692054029112836,0.06261831446977514,0.032040434790715736,0.030329669953126144,0.13128418464846922,8000
2009,AKVA.OL,24,0.047941900222459165,0.04112093528353097,0.029098270586166118,0.01511991873968265,0.10352343868898901,8000
2009,ALFA.ST,25,0.030435408737429642,0.02396656641711307,0.023163317894993693,0.007147741126881679,0.07627686345815339,8000
2009,ALIVsdb.ST,28,0.028753566389778294,0.022804875294288873,0.021223354608588995,0.007468431695627005,0.06930724117232069,8000
2009,ALKb.CO,29,0.13603664741978816,0.125082050576783,0.06839952248641891,0.04574033802864641,0.26167161966562125,8000
2009,AMBUb.CO,34,0.05691592015771877,0.047413055310840294,0.035758339068593686,0.020728021793841284,0.12775280227318944,8000
2009,ANODb.ST,37,0.10675312324152768,0.09674649629928982,0.0493773793720764,0.04661347367662858,0.20278013633218134,8000
2009,ANOT.ST,39,0.15767636418603087,0.14847538992350848,0.06178594637613731,0.07558904357068043,0.27283665701317245,8000
2009,AOJb.CO,40,0.09581803377615496,0.0904972085478678,0.03786244193568892,0.04441275317136933,0.164588320484306,8000
2009,APETIT.HE,41,0.07807691673516191,0.0713593526716638,0.036650857093744896,0.03151843910488213,0.1468116732838531,8000
2009,AQ.ST,43,0.09198334158145678,0.08543398698144623,0.037897955494172186,0.043088368818765266,0.16212623215282046,8000
2009,ARRA.OL,48,0.13051651870146416,0.12490553347876451,0.046512649590887974,0.06591970985768056,0.21497890130305966,8000
2009,ASPO.HE,51,0.1130658528509465,0.10727109198182636,0.04171870312854586,0.05681573459211861,0.19018931158059108,8000
2009,ASSAb.ST,52,0.024621473367195976,0.01919016764590245,0.01840820303194647,0.007486631462620621,0.060421317817316446,8000
2009,ATCOa.ST,53,0.055580698993993226,0.04861847603426694,0.030859610004962273,0.019262792715988186,0.11580281931125182,8000
2009,ATEA.OL,54,0.06138300264973985,0.05152299035694302,0.03726747692592825,0.02228708252851363,0.1317972616547872,8000
