Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2014,BONEX.ST,Bonesupport Holding AB,Pharmaceuticals,Health Care,37.63,5.86,72.49000000000001,15.63,10.81,-41.71,0.0,0.8607048669383842
2015,BONEX.ST,Bonesupport Holding AB,Pharmaceuticals,Health Care,59.04,9.09,104.65,18.17,9.07,21.27,0.0,-2.143864598025388
2016,BONEX.ST,Bonesupport Holding AB,Pharmaceuticals,Health Care,102.71,16.02,181.06,37.54,23.22,32.53,0.0,-2.460805410390409
2017,BONEX.ST,Bonesupport Holding AB,Pharmaceuticals,Health Care,125.21,16.34,210.13,58.72,33.21,451.08,0.0,-0.16793030061186487
2018,BONEX.ST,Bonesupport Holding AB,Pharmaceuticals,Health Care,90.48,14.19,247.61,61.87,1.35,271.81,0.0,-0.40763768809094586
2019,BONEX.ST,Bonesupport Holding AB,Pharmaceuticals,Health Care,144.67,18.23,283.50999999999993,64.1,0.25,116.56,0.0,-0.7997597803706242
2020,BONEX.ST,Bonesupport Holding AB,Pharmaceuticals,Health Care,185.11,19.71,246.42,59.26,0.46,416.53,0.0,-0.053345497323121965
2021,BONEX.ST,Bonesupport Holding AB,Pharmaceuticals,Health Care,213.35,23.23,243.65,53.13,1.27,258.87,0.0,-0.006451114458994885
2022,BONEX.ST,Bonesupport Holding AB,Pharmaceuticals,Health Care,312.42,29.56,308.85999999999996,50.44,1.58,253.13,0.0,0.09030932722316619
2023,BONEX.ST,Bonesupport Holding AB,Pharmaceuticals,Health Care,588.29,49.92,403.64,56.84,4.23,548.86,0.0,0.3413256568159459
2024,BONEX.ST,Bonesupport Holding AB,Pharmaceuticals,Health Care,914.0,67.61,522.6800000000001,77.3,4.04,747.9,0.0,0.5307795159780718
