Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2010,ATTE.ST,Attendo AB (publ),Healthcare Providers & Services,Other,5609.78,276.82,4724.53,0.0,0.0,-419.9,0.0,-1.4489878542510128
2011,ATTE.ST,Attendo AB (publ),Healthcare Providers & Services,Other,6295.9,291.24,5337.639999999999,0.0,0.0,-596.07,0.0,-1.1190296441693097
2012,ATTE.ST,Attendo AB (publ),Healthcare Providers & Services,Other,6781.68,0.0,6078.67,0.0,0.0,2530.43,0.0,0.2778223463996239
2013,ATTE.ST,Attendo AB (publ),Healthcare Providers & Services,Other,7639.82,0.0,6869.9800000000005,0.0,0.0,2175.19,0.0,0.3539185082682429
2014,ATTE.ST,Attendo AB (publ),Healthcare Providers & Services,Other,8308.57,0.0,7439.59,0.0,0.0,2462.39,0.0,0.35290104329533484
2015,ATTE.ST,Attendo AB (publ),Healthcare Providers & Services,Other,9399.47,0.0,8407.029999999999,0.0,0.0,4415.45,0.0,0.22476531270878405
2016,ATTE.ST,Attendo AB (publ),Healthcare Providers & Services,Other,10027.74,0.0,8932.86,0.0,0.0,4575.64,0.0,0.239284559099929
2017,ATTE.ST,Attendo AB (publ),Healthcare Providers & Services,Other,8692.84,0.0,7717.72,0.0,0.0,5372.47,0.0,0.18150310750920895
2018,ATTE.ST,Attendo AB (publ),Healthcare Providers & Services,Other,10288.98,0.0,8439.460000000001,0.0,0.94,5660.96,0.0,0.32654885390463784
2019,ATTE.ST,Attendo AB (publ),Healthcare Providers & Services,Other,11106.52,0.0,9403.55,0.0,440.17,5467.51,0.0,0.2309643695210436
2020,ATTE.ST,Attendo AB (publ),Healthcare Providers & Services,Other,12576.55,0.0,10550.05,0.0,632.52,5063.33,22.97,0.27406562727326345
2021,ATTE.ST,Attendo AB (publ),Healthcare Providers & Services,Other,12895.4,0.0,10748.67,0.0,621.37,4805.14,24.36,0.3158422196914794
2022,ATTE.ST,Attendo AB (publ),Healthcare Providers & Services,Other,13773.3,0.0,11765.64,0.0,619.5,4707.27,0.0,0.294897042234671
2023,ATTE.ST,Attendo AB (publ),Healthcare Providers & Services,Other,17205.35,0.0,14214.54,0.0,786.26,5399.28,0.0,0.4083044405920785
2024,ATTE.ST,Attendo AB (publ),Healthcare Providers & Services,Other,19302.61,0.0,15852.96,0.0,855.3000000000001,5482.83,0.0,0.4731771731022121
