Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,SOLTEQ.HE,Solteq Oyj,Software & IT Services,Information Technology,181.82,40.41,40.86,0.0,0.02,86.88,0.0,1.1571132596685083
2005,SOLTEQ.HE,Solteq Oyj,Software & IT Services,Information Technology,172.75,41.18,37.44,0.0,0.05,86.3,0.0,1.0901506373117034
2006,SOLTEQ.HE,Solteq Oyj,Software & IT Services,Information Technology,186.35,43.26,141.81,0.0,0.0,79.9,0.0,0.016020025031289124
2007,SOLTEQ.HE,Solteq Oyj,Software & IT Services,Information Technology,223.71,51.25,156.62,1.03,1.51,77.06,0.0,0.19932520114196736
2008,SOLTEQ.HE,Solteq Oyj,Software & IT Services,Information Technology,250.22,63.78,168.87,4.83,2.22,93.22,0.0,0.21647715082600308
2009,SOLTEQ.HE,Solteq Oyj,Software & IT Services,Information Technology,249.16,65.66,165.35,3.7,1.01,82.71,0.0,0.25196469592552284
2010,SOLTEQ.HE,Solteq Oyj,Software & IT Services,Information Technology,216.06,59.17,139.52,12.83,1.44,40.96,0.0,0.7021484374999993
2011,SOLTEQ.HE,Solteq Oyj,Software & IT Services,Information Technology,211.51,49.74,127.44,6.39,1.31,45.99,0.0,0.8569254185692537
2012,SOLTEQ.HE,Solteq Oyj,Software & IT Services,Information Technology,291.6,77.5,193.79,1.79,1.79,73.96,0.0,0.27460789616008685
2013,SOLTEQ.HE,Solteq Oyj,Software & IT Services,Information Technology,297.7,71.46,202.1,1.78,1.73,90.44,0.0,0.26747014595311824
2014,SOLTEQ.HE,Solteq Oyj,Software & IT Services,Information Technology,342.06,104.52,207.6,1.91,1.61,105.86,0.0,0.28566030606461384
2015,SOLTEQ.HE,Solteq Oyj,Software & IT Services,Information Technology,484.93,135.54,325.11,2.04,9.06,147.91,0.0,0.11669258332769922
2016,SOLTEQ.HE,Solteq Oyj,Software & IT Services,Information Technology,585.61,166.6,380.47,0.18,16.51,184.44,0.0,0.12041856430275412
2017,SOLTEQ.HE,Solteq Oyj,Software & IT Services,Information Technology,473.23,58.56,392.91,0.0,0.0,202.02,0.0,0.10771210771210767
2018,SOLTEQ.HE,Solteq Oyj,Software & IT Services,Information Technology,546.01,58.46,447.03,0.57,16.02,215.96,0.0,0.116086312280052
2019,SOLTEQ.HE,Solteq Oyj,Software & IT Services,Information Technology,573.87,53.56,453.53,3.31,18.86,241.37,0.0,0.21224675808924048
2020,SOLTEQ.HE,Solteq Oyj,Software & IT Services,Information Technology,648.24,63.65,486.36,10.1,21.130000000000003,277.71,0.0,0.31399661517410266
2021,SOLTEQ.HE,Solteq Oyj,Software & IT Services,Information Technology,701.71,80.31,511.83,13.94,18.06,280.36,0.0,0.3761235554287348
2022,SOLTEQ.HE,Solteq Oyj,Software & IT Services,Information Technology,690.68,76.21,578.8799999999999,18.8,18.41,236.3,0.0,0.15226407109606427
2023,SOLTEQ.HE,Solteq Oyj,Software & IT Services,Information Technology,657.69,80.23,594.55,21.5,21.61,192.6,0.0,-0.08930425752855617
2024,SOLTEQ.HE,Solteq Oyj,Software & IT Services,Information Technology,591.08,70.73,490.87,1.86,23.7,187.65,0.0,0.04071409539035455
