Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,PSE.OL,Petrolia E&P Holdings Plc,Oil & Gas Related Equipment and Services,Energy,0.0,0.0,0.0,0.0,0.0,187.26,0.0,0.0
2005,PSE.OL,Petrolia E&P Holdings Plc,Oil & Gas Related Equipment and Services,Energy,137.32,0.0,0.0,0.0,0.0,1658.09,0.0,0.08281818236645778
2006,PSE.OL,Petrolia E&P Holdings Plc,Oil & Gas Related Equipment and Services,Energy,1909.35,0.0,0.0,0.0,0.0,8721.55,0.0,0.21892324185494552
2007,PSE.OL,Petrolia E&P Holdings Plc,Oil & Gas Related Equipment and Services,Energy,4526.04,417.44,260.25,0.0,0.0,10352.75,5944.53,0.23613449606314676
2008,PSE.OL,Petrolia E&P Holdings Plc,Oil & Gas Related Equipment and Services,Energy,462.04,0.0,64.23,0.0,0.0,108.25,299.11,0.9765563629222309
2009,PSE.OL,Petrolia E&P Holdings Plc,Oil & Gas Related Equipment and Services,Energy,444.36,0.0,68.41,0.0,0.0,1022.74,14.51,0.3624487828392384
2010,PSE.OL,Petrolia E&P Holdings Plc,Oil & Gas Related Equipment and Services,Energy,456.32,79.28,93.44,0.0,0.0,537.9,16.62,0.5114333116929957
2011,PSE.OL,Petrolia E&P Holdings Plc,Oil & Gas Related Equipment and Services,Energy,469.84,54.31,117.68,0.0,0.0,486.99,15.63,0.5925948032310692
2012,PSE.OL,Petrolia E&P Holdings Plc,Oil & Gas Related Equipment and Services,Energy,598.31,46.15,144.86,0.0,0.0,486.47,17.42,0.8083113377919783
2013,PSE.OL,Petrolia E&P Holdings Plc,Oil & Gas Related Equipment and Services,Energy,705.78,0.0,173.76,0.0,0.0,596.61,24.99,0.8558880308880308
2014,PSE.OL,Petrolia E&P Holdings Plc,Oil & Gas Related Equipment and Services,Energy,694.08,0.0,187.03,0.0,0.0,727.15,31.58,0.6682877967129283
2015,PSE.OL,Petrolia E&P Holdings Plc,Oil & Gas Related Equipment and Services,Energy,478.96,0.0,159.98,0.0,0.0,417.81,13.85,0.7389612194782931
2016,PSE.OL,Petrolia E&P Holdings Plc,Oil & Gas Related Equipment and Services,Energy,325.63,0.0,333.96,0.0,0.0,263.6,7.22,-0.030758437338453522
2017,PSE.OL,Petrolia E&P Holdings Plc,Oil & Gas Related Equipment and Services,Energy,325.66,0.0,298.05,0.0,0.0,280.84,6.37,0.09613175028724633
2018,PSE.OL,Petrolia E&P Holdings Plc,Oil & Gas Related Equipment and Services,Energy,446.29,0.0,342.74,0.0,0.0,346.05,10.87,0.29012103552616836
2019,PSE.OL,Petrolia E&P Holdings Plc,Oil & Gas Related Equipment and Services,Energy,581.9,0.0,437.92,0.0,6.879999999999999,345.25,18.14,0.3772806076116568
2020,PSE.OL,Petrolia E&P Holdings Plc,Oil & Gas Related Equipment and Services,Energy,410.28,0.0,298.64,0.0,7.6,337.17,13.27,0.2968839173610318
2021,PSE.OL,Petrolia E&P Holdings Plc,Oil & Gas Related Equipment and Services,Energy,438.12,0.0,315.53999999999996,0.0,8.67,329.73,16.3,0.3291911105973471
2022,PSE.OL,Petrolia E&P Holdings Plc,Oil & Gas Related Equipment and Services,Energy,533.25,0.0,413.28,0.0,9.61,356.49,25.71,0.28874934589220314
2023,PSE.OL,Petrolia E&P Holdings Plc,Oil & Gas Related Equipment and Services,Energy,571.87,0.0,441.62,0.0,10.08,389.53,26.54,0.28882159252048933
2024,PSE.OL,Petrolia E&P Holdings Plc,Oil & Gas Related Equipment and Services,Energy,574.45,0.0,430.37,0.0,8.58,463.99,20.15,0.2798777213202793
