Method,Portfolio,mean_excess_ann,volatility_ann,sharpe_ratio,max_drawdown
Method1_Raw,Q1,0.04322415018862045,0.1819434147408967,0.23756919287337444,-0.34208077576122625
Method1_Raw,Q2,0.02812787953366183,0.16820101469760343,0.16722776366260889,-0.4335939464155151
Method1_Raw,Q3,0.07738533108898486,0.1405970388226844,0.550405127568727,-0.2860569702804705
Method1_Raw,Q4,0.07762387307707772,0.14446095554905314,0.5373346229232144,-0.28464747362657683
Method1_Raw,Q5,0.07279931851216193,0.12739657294573098,0.5714385939029407,-0.23127774166238058
Method2_PostMean,Q1,0.05577938950462986,0.16533659686083452,0.3373686803991734,-0.31488674937603656
Method2_PostMean,Q2,0.02619808141725416,0.16626449155106834,0.1575687097879669,-0.34895576051165234
Method2_PostMean,Q3,0.07336888721350925,0.1718806763814039,0.42685942805288596,-0.38479078795512744
Method2_PostMean,Q4,0.05573567077428564,0.1401286508813036,0.3977464310385512,-0.30225295169052496
Method2_PostMean,Q5,0.07635446471428062,0.12664904594577464,0.6028822731674751,-0.22439590033091109
Method3_ProbQ5,Q1,0.08287132204399059,0.14495721271248324,0.5716950574123034,-0.2510995794717915
Method3_ProbQ5,Q2,0.03697893398795356,0.152614095206276,0.24230352994572457,-0.3410978819862824
Method3_ProbQ5,Q3,0.03252977796449277,0.1639706926487141,0.19838775722063695,-0.3403596914694039
Method3_ProbQ5,Q4,0.11226389131256068,0.15615999057890279,0.7189030358953385,-0.3162101098246961
Method3_ProbQ5,Q5,0.060775252144348854,0.12757808707840856,0.4763768883522828,-0.2296548951215569
