Ticker,FormationYear,theta_obs,theta_post_mean,theta_conservative,p_q5,p_q1,sigma_acc,MarketCap,Method1_ObservedQuality_PortfolioNum,Method1_ObservedQuality_Portfolio,Method2_LatentQuality_PortfolioNum,Method2_LatentQuality_Portfolio,Method4_ProbabilisticQuality_PortfolioNum,Method4_ProbabilisticQuality_Portfolio,Method3_ConservativeQuality_PortfolioNum,Method3_ConservativeQuality_Portfolio
ICP1V.HE,2012,-2.321499013806707,-1.8747963151286633,-2.339958054249671,2.005360044687876e-13,0.9999999999649516,0.0679530287257707,60.7,1,Q1,1,Q1,1,Q1,1,Q1
IDEX.OL,2012,-1.2524522457408365,-0.467775454879844,-1.3105368562388622,5.4578480081806935e-05,0.9989353720392464,0.1813461374274402,388.9,1,Q1,1,Q1,1,Q1,1,Q1
ILKKA2.HE,2012,0.0871513081359372,0.0875126415738568,0.0839583971332685,0.0073061282216676,0.1150960561740345,0.0245856385349485,1390.44,2,Q2,2,Q2,,,2,Q2
INVEST.HE,2012,0.0094760312151616,0.0358178322848531,-0.0201241531260257,0.1043776623355905,0.4670443303915245,0.0953211372697693,19.91,2,Q2,2,Q2,,,2,Q2
IOX.OL,2012,-1.0056501975445007,-0.7797021080954067,-1.0261143181515642,4.606905185799967e-06,0.9997981249133296,0.0728056223917273,611.39,1,Q1,1,Q1,1,Q1,1,Q1
ITAB.ST,2012,0.2341857594692583,0.1490643590206033,0.1714663106675825,0.3908597173323,0.2691483369510787,0.1956280022788827,657.89,4,Q4,3,Q3,,,3,Q3
ITERA.OL,2012,-0.0371445153801503,-0.024013138587465,-0.0468275244231407,0.0139860218031029,0.5795495918921605,0.0451931203780066,199.06,1,Q1,1,Q1,1,Q1,1,Q1
JBTM.IC,2012,0.7412198855177923,0.6511309120072919,0.7272037492305348,0.9771114827891751,0.0007457930569366,0.0569238732108183,2632.79,5,Q5,5,Q5,5,Q5,5,Q5
JDAN.CO,2012,0.0805138069467771,0.0805461921451916,0.0803334306334636,3.396776854230815e-06,0.0020100600040495,0.0054088838742956,4186.48,2,Q2,2,Q2,,,2,Q2
KABEb.ST,2012,0.4136340018705185,0.3451369417552669,0.3919003535139777,0.6270471339809148,0.0381353480935237,0.0757786291958865,610.43,5,Q5,5,Q5,5,Q5,5,Q5
KBHL.CO,2012,0.3867708460344504,0.3857163123176834,0.3864050730608246,0.9337647788542508,5.7693064827120155e-06,0.0078507640579558,14333.6,5,Q5,5,Q5,5,Q5,5,Q5
KCRA.HE,2012,0.8363537594286273,0.7707104373896282,0.8274576226640747,0.9965303395739724,7.295438422393815e-05,0.0431983370996932,6946.34,5,Q5,5,Q5,5,Q5,5,Q5
KELAS.HE,2012,0.7011924009700892,0.5268209783642418,0.6722618588743814,0.9088102627473514,0.0070366807759955,0.0930110594323775,117.0,5,Q5,5,Q5,5,Q5,5,Q5
KEMIRA.HE,2012,1.0599935693561908,0.9387906480142316,1.0473882958951906,0.9991828220445728,2.1834869509760615e-05,0.0532681492905836,11032.88,5,Q5,5,Q5,5,Q5,5,Q5
KESKOB.HE,2012,0.1650873386712112,0.1555896344914305,0.1508306509920939,0.155078302312668,0.1589421368732635,0.0575800612440266,19532.42,3,Q3,3,Q3,,,3,Q3
KIT.OL,2012,0.0626055963154119,0.0752826898801839,0.0272563859110493,0.1628609222822291,0.3949257402251042,0.1105344933332862,268.09,2,Q2,2,Q2,,,2,Q2
KMCP.OL,2012,-0.0110298805627576,0.0164610084187236,-0.0361361901503834,0.0746570721678594,0.4997067115934333,0.0847923233452839,0.62,2,Q2,2,Q2,,,2,Q2
KNEBV.HE,2012,0.511460971188892,0.3925498200417889,0.4826684315298721,0.7443574184968637,0.0300859278604008,0.0929121814255096,69007.59,5,Q5,5,Q5,5,Q5,5,Q5
KNOW.ST,2012,0.1989084207541817,0.1895880873224831,0.1896289515601069,0.1405244553670407,0.0740971445040053,0.043728299414996,714.04,3,Q3,3,Q3,,,3,Q3
KOA.OL,2012,1.2060951025732245,1.027284434979003,1.189951521854014,0.9995800490563782,1.2240751291772368e-05,0.0622293219677041,589.81,5,Q5,5,Q5,5,Q5,5,Q5
KOG.OL,2012,0.474106491611962,0.4071107894920178,0.4562713356818775,0.7465095267788558,0.0160580797222661,0.0664532354544043,12571.52,5,Q5,5,Q5,5,Q5,5,Q5
KSL.HE,2012,0.3389234763031541,0.3353757289154457,0.337448048023011,0.4534422106644071,0.0003538741878123,0.0161208402304094,667.76,4,Q4,5,Q5,,,5,Q5
LAGRb.ST,2012,0.240552493135755,0.2355221122453458,0.237012076806667,0.1132401584847056,0.0101271683961078,0.0258617662302727,1193.53,4,Q4,4,Q4,,,4,Q4
LAMMb.ST,2012,0.023661545256649,0.027943684398672,0.0179372579623032,0.0097024327286441,0.3650751763360856,0.0336597102085339,143.39,2,Q2,2,Q2,,,2,Q2
LIAB.ST,2012,0.0691348355223521,0.072438812506764,0.0578712312820215,0.0510684199312659,0.2936538838555962,0.0497700359790153,2554.25,2,Q2,2,Q2,,,2,Q2
LINDEX.HE,2012,0.0417969881800556,0.0435727185051016,0.0386635893603817,0.003606787266973,0.2404858426670529,0.0242075155590307,7054.33,2,Q2,2,Q2,,,2,Q2
LOOMIS.ST,2012,0.1151479169493826,0.1082196555725145,0.0736112509750973,0.2319861084053834,0.341609884468894,0.1260597576195696,5977.42,3,Q3,3,Q3,,,2,Q2
LSG.OL,2012,0.1300293043704733,0.1247776881434815,0.1133898645622953,0.1337426872455755,0.2249283425776416,0.063474675491878,4584.5,3,Q3,3,Q3,,,3,Q3
LUOTEA.HE,2012,0.1968979911761386,0.1893526678954256,0.1892323123686323,0.1239780889241131,0.0625894533051072,0.0396432561313161,3106.14,3,Q3,3,Q3,,,3,Q3
MAERSKb.CO,2012,0.4152749727927816,0.3906795857044913,0.4075114470686732,0.7223215750215813,0.0053005426982612,0.0398970962869545,141053.5,5,Q5,5,Q5,5,Q5,5,Q5
MARAS.HE,2012,0.1162008825383486,0.1142972268957506,0.1054656802360922,0.075574134671857,0.1921748611708551,0.0481610750492612,159.06,3,Q3,3,Q3,,,3,Q3
MEABb.ST,2012,0.2654290904257676,0.2457815775604016,0.2536613674882758,0.3035366149513451,0.0537333021945571,0.0512813149332802,266.77,4,Q4,4,Q4,,,4,Q4
MEDI.OL,2012,0.3156516044531759,0.2955554344057922,0.3063985236067411,0.4084580609242525,0.022845956093493,0.0438770829447808,377.23,4,Q4,5,Q5,,,4,Q4
MEDIVIR.ST,2012,0.244656231591349,0.1390521422406124,0.1724177736774612,0.4081462915561747,0.275960888366479,0.2466911390725837,1765.34,4,Q4,3,Q3,,,3,Q3
MEKKO.HE,2012,0.5134546893549665,0.4381870456418285,0.4953173238967627,0.8013129172915835,0.0118100683418961,0.0671894178885013,589.94,5,Q5,5,Q5,5,Q5,5,Q5
MEKO.ST,2012,0.3294448764952041,0.2969799462063742,0.3153893842082796,0.4640983370420735,0.0383079337577343,0.0571360902686777,6406.54,4,Q4,5,Q5,,,4,Q4
METSB.HE,2012,-1.1082508609053556,-0.8177117057304703,-1.1323276490445118,2.8627123227963623e-06,0.9998791052252424,0.0814150997955969,3179.14,1,Q1,1,Q1,1,Q1,1,Q1
METSO.HE,2012,0.283621445511047,0.2400280274754458,0.2600769582570603,0.3939903295218352,0.1075719453981016,0.0801843804004044,12892.48,4,Q4,4,Q4,,,4,Q4
MGN.OL,2012,-2.768913435833413,-2.090904128430372,-2.7925590271571936,2.281369537726618e-16,0.9999999999999276,0.0804134420560279,149.66,1,Q1,1,Q1,1,Q1,1,Q1
MOWI.OL,2012,0.2232685549847353,0.1796258905770314,0.1882986133361851,0.3347551885996404,0.2075338456741725,0.1081441974852264,9260.83,3,Q3,3,Q3,,,3,Q3
MSABb.ST,2012,0.567073170731707,0.3693727888645669,0.5248840497956406,0.760324968229353,0.0408612106281592,0.1292348615335949,217.62,5,Q5,5,Q5,5,Q5,5,Q5
MYCR.ST,2012,0.1763913320109284,0.1692205354365408,0.1671889521552693,0.1157206001287725,0.0948730788239759,0.0439190906610479,882.41,3,Q3,3,Q3,,,3,Q3
NAS.OL,2012,0.0543691116833457,0.070581421958026,0.0176056167701405,0.1667307691362844,0.4121864370687833,0.1121207913352343,1927.02,2,Q2,2,Q2,,,2,Q2
NAVA.OL,2012,-0.1088588588588589,-0.0574139397143188,-0.1336722899180523,0.0382949478553827,0.6658437570503936,0.0834601972600806,73.8,1,Q1,1,Q1,1,Q1,1,Q1
NCCb.ST,2012,0.2180315807188768,0.2037950330612442,0.2061244821621618,0.2010789201922928,0.0829360062442702,0.0510310688014573,7436.96,3,Q3,4,Q4,,,4,Q4
NEL.OL,2012,-0.453073845034558,-0.372509089992628,-0.4676810319107512,0.0004682122804595,0.9840122531717588,0.0584955443354198,164.53,1,Q1,1,Q1,1,Q1,1,Q1
NELLY.ST,2012,0.2927011749057866,0.2049240590765131,0.2475095449775341,0.4362874164459388,0.1783431085513226,0.1380059349791715,574.85,4,Q4,4,Q4,,,4,Q4
NEOBO.ST,2012,-2.2837066315327186,-1.3812156877583333,-2.3215918022324713,3.4229941395236266e-11,0.9999999964352728,0.1163806707798126,29.87,1,Q1,1,Q1,1,Q1,1,Q1
NESTE.HE,2012,0.0307312481595223,0.0439458525178752,0.0112224961149726,0.0763252725524741,0.4191829635753567,0.0705789504640481,15482.9,2,Q2,2,Q2,,,2,Q2
NETIB.ST,2012,0.1270302575761126,0.1200285194905054,0.1025162643208723,0.1778126666075917,0.2739744594267538,0.0825195506964735,691.57,3,Q3,3,Q3,,,3,Q3
NEWAb.ST,2012,0.1410674361487715,0.1318618421474819,0.1194577500954799,0.1794265406323369,0.2431972958425415,0.0755446914502671,910.77,3,Q3,3,Q3,,,3,Q3
NHY.OL,2012,0.0562851560187104,0.068784586078055,0.0266536409191904,0.136920379987443,0.3936464445131259,0.0952555753777783,57394.01,2,Q2,2,Q2,,,2,Q2
NIBEb.ST,2012,0.2070536626960278,0.1937249837822438,0.1947788517343359,0.1968430712847647,0.0978773884738784,0.0525521173351871,8553.4,3,Q3,4,Q4,,,3,Q3
NKR.OL,2012,0.0219900521192795,0.0356502719908513,0.0041284179555997,0.0634313397851778,0.4318786336965116,0.0666019526315474,206.7,2,Q2,2,Q2,,,2,Q2
NKT.CO,2012,0.0051979653137596,0.0098777404306235,0.0001805203054626,0.0060200634566663,0.4299288348282269,0.0312158416656495,2239.53,2,Q2,1,Q1,,,2,Q2
NLG1V.HE,2012,0.2544441865862148,0.2384146070096688,0.2441672431126511,0.2583175376924141,0.0495031825967728,0.0468910754646566,150.78,4,Q4,4,Q4,,,4,Q4
NMAN.ST,2012,0.2881566419671318,0.2757440739173345,0.2816129864938146,0.3018177544308703,0.0166299965030412,0.0361451078032146,1016.55,4,Q4,4,Q4,,,4,Q4
NOBI.ST,2012,-0.0805675569520815,-0.0740370335940576,-0.0842151684723204,0.0010238623016868,0.8031758530147631,0.0260656643396472,2663.06,1,Q1,1,Q1,1,Q1,1,Q1
NOD.OL,2012,0.5210856247328678,0.2516682067082639,0.4573359292705243,0.6703130551365512,0.0939685909979396,0.203180616887557,2412.93,5,Q5,4,Q4,5,Q5,5,Q5
NOKIA.HE,2012,0.2860251870845113,0.2667833387149572,0.2757659943490859,0.3420253937143594,0.0356234155069313,0.0473563667258429,102405.73,4,Q4,4,Q4,,,4,Q4
NOLAb.ST,2012,0.3000710902846613,0.2934141957589327,0.2967691090962132,0.2764796888289942,0.0037787765521689,0.0247150327176131,1036.96,4,Q4,4,Q4,,,4,Q4
NOM.OL,2012,-0.5086639306885545,-0.3392358764569898,-0.5365702278577624,0.0026282367707637,0.9652751826436256,0.0913725870357979,178.05,1,Q1,1,Q1,1,Q1,1,Q1
NORTHM.CO,2012,0.3133117494258928,0.2525692209138923,0.2850388570120363,0.451100700085924,0.1089268581433211,0.0913040728648194,475.85,4,Q4,4,Q4,,,4,Q4
NOTE.ST,2012,0.2266447514548441,0.2089411378734717,0.2128328705680208,0.2402961357046026,0.0917729580125201,0.0564186770203819,165.35,4,Q4,4,Q4,,,4,Q4
NOVOb.CO,2012,1.1577415333674443,1.1290399018889223,1.1550319751768738,0.9999924256198373,1.0718157169369089e-07,0.0221725071197077,324543.48,5,Q5,5,Q5,5,Q5,5,Q5
NRC.OL,2012,1.2462321897021758,0.8011451084638868,1.2074535708957954,0.9962251205294008,0.0001945195182326,0.118499978242142,39.48,5,Q5,5,Q5,5,Q5,5,Q5
NSISb.CO,2012,0.410724475439185,0.408548041362582,0.410027473268345,0.950550471759086,1.6590412777944575e-05,0.010784879917469,50050.0,5,Q5,5,Q5,5,Q5,5,Q5
NTEKb.ST,2012,0.1409632034632035,0.1228284148360848,0.0982882479181565,0.2611874904410217,0.3155392954508328,0.1296145327618686,85.67,3,Q3,3,Q3,,,3,Q3
NTGNT.CO,2012,-1.2287889231875806,-0.4882031724426734,-1.2845871421250448,3.891341365364842e-05,0.9990724293735672,0.1676380586649098,452.28,1,Q1,1,Q1,1,Q1,1,Q1
ODF.OL,2012,-0.0504177964137041,-0.0442516216751536,-0.0545593417402559,0.0018945403997219,0.6787368577220234,0.0280498157104725,3113.14,1,Q1,1,Q1,1,Q1,1,Q1
OEMb.ST,2012,0.2612586964644759,0.2329110762529251,0.2438451530516386,0.33158305239843,0.0911235119126061,0.0654394318558899,758.35,4,Q4,4,Q4,,,4,Q4
OKEAC.CO,2012,-0.0575772513640538,0.0070407955339311,-0.0989870516515141,0.1054543317841305,0.5591346609186962,0.1252276024237085,1158.98,1,Q1,1,Q1,1,Q1,1,Q1
OLVAS.HE,2012,0.1459864315883912,0.1431019451920983,0.1399161779534346,0.0523013496039244,0.0894415316485103,0.0348872931535193,1943.01,3,Q3,3,Q3,,,3,Q3
ORIOLA.HE,2012,0.0067326253784128,0.0392024703311939,-0.0286624749679554,0.1244796760044279,0.4747111502456311,0.109785852652742,2011.01,2,Q2,2,Q2,,,2,Q2
ORK.OL,2012,0.0743563886582038,0.0800466537034181,0.0507567478257629,0.125500452933956,0.351473043027761,0.0803593249071257,45941.77,2,Q2,2,Q2,,,2,Q2
ORNAV.HE,2012,0.7743692535622468,0.5889368075865486,0.7469344088692189,0.9474694418706472,0.0038955611513494,0.0898926531500906,16374.32,5,Q5,5,Q5,5,Q5,5,Q5
ORRON.ST,2012,0.6017064809068298,0.4785587816985659,0.5772354367259853,0.8619697816272164,0.0116076941707304,0.0826556181704128,45207.82,5,Q5,5,Q5,5,Q5,5,Q5
ORX.ST,2012,0.1875972438319626,0.1632505684999307,0.1602810819916532,0.258989718949914,0.209046275283572,0.0897041539227342,717.83,3,Q3,3,Q3,,,3,Q3
OUT1V.HE,2012,-0.091021285024302,-0.0637065068775338,-0.1054362273776683,0.01661605436629,0.6794730422930909,0.0580347580359679,7193.08,1,Q1,1,Q1,1,Q1,1,Q1
PAALb.CO,2012,0.0917933795980379,0.0921883645821261,0.0858757077405336,0.0248463914037086,0.1710993226224408,0.0342630400572933,845.24,2,Q2,2,Q2,,,2,Q2
PACT.ST,2012,0.1987231074628464,0.1866254089683237,0.1866561867700465,0.1694938106712489,0.0977498507635648,0.0512584755224812,1279.65,3,Q3,3,Q3,,,3,Q3
PARKEN.CO,2012,0.0985136290245988,0.0985022286473692,0.0735022967002857,0.1546006106401178,0.3204466399777306,0.0836220738010802,714.24,2,Q2,2,Q2,,,2,Q2
PARKSTa.CO,2012,-0.0497444633730835,-0.0448806215405419,-0.0530261308798733,0.0015690088586991,0.7103902377158059,0.0241060148661108,54.45,1,Q1,1,Q1,1,Q1,1,Q1
PCIB.OL,2012,0.0556576245541986,0.0609610883599237,0.0432693710474502,0.050114294016351,0.3161520970318224,0.0519328704939246,297.46,2,Q2,2,Q2,,,2,Q2
PEABb.ST,2012,0.1323915842962542,0.1273485943959252,0.1175258289026406,0.1231991411584929,0.2077448070371876,0.0590678099568899,7226.4,3,Q3,3,Q3,,,3,Q3
PFINV.CO,2012,-0.0056570418385386,-0.0047775308454659,-0.0065017095290444,0.000356721921182,0.4233924057907864,0.0110762820957428,70.97,2,Q2,1,Q1,,,2,Q2
PHO.OL,2012,0.0702644876405517,0.081759929053428,0.0295056572157331,0.1901327410554942,0.3954424884509335,0.124102225564196,742.35,2,Q2,2,Q2,,,2,Q2
PIONb.ST,2012,0.1478952196514118,0.1422200743982691,0.1364133867164677,0.1101985369706018,0.1544185585027557,0.0503321274744566,161.39,3,Q3,3,Q3,,,3,Q3
POL.OL,2012,0.1800975852316866,0.1773228557826367,0.1766984119064768,0.0386810340140744,0.0262776338846497,0.0241321332286956,1227.33,3,Q3,3,Q3,,,3,Q3
PON1V.HE,2012,1.0274916916192292,0.7502870458778625,0.9976534148758814,0.9905176100949264,0.0004376226691062,0.0951682551287831,1516.39,5,Q5,5,Q5,5,Q5,5,Q5
PREC.ST,2012,-0.382634289919058,-0.2573846494991559,-0.4086681772029003,0.005353929776393,0.9281867176931344,0.086536477314175,247.56,1,Q1,1,Q1,1,Q1,1,Q1
PREVb.ST,2012,0.2448407007918204,0.1895574010013112,0.2070718288044783,0.3669461910959487,0.1955192380835841,0.1162365572454172,188.47,4,Q4,3,Q3,,,4,Q4
PRICb.ST,2012,0.1363537900121641,0.1267020909340407,0.1108779814080793,0.1928320875101115,0.2664819293689203,0.0850171589580348,1070.69,3,Q3,3,Q3,,,3,Q3
PRIMOF.CO,2012,0.0752537248974303,0.0775035072366097,0.0655623705035506,0.0442571112530634,0.2247604793477059,0.0433953707522377,65.36,2,Q2,2,Q2,,,2,Q2
PROFb.ST,2012,-0.0826133523741522,-0.015197613128853,-0.1198428740368124,0.0816703404388121,0.5953444452681413,0.1136707566267478,156.22,1,Q1,1,Q1,1,Q1,1,Q1
PRSO.OL,2012,0.3678201732614973,0.3230967321208752,0.3512160937033305,0.5498838804311384,0.0353328892856051,0.0635704958124177,7368.25,5,Q5,5,Q5,5,Q5,5,Q5
PSE.OL,2012,-0.2222553817993713,-0.1549213640071746,-0.2432497998863586,0.0111160375176878,0.8325282837914084,0.0740573011913647,76.86,1,Q1,1,Q1,1,Q1,1,Q1
QPR1V.HE,2012,0.6739130434782609,0.5451941090276188,0.6515444529958148,0.9210271562717968,0.0051583326249251,0.0775671407104905,84.73,5,Q5,5,Q5,5,Q5,5,Q5
RAIVV.HE,2012,0.1070994544854495,0.1034498378987218,0.0648164654061169,0.2302316279452693,0.3557175113121311,0.1268665526570737,3053.72,2,Q2,2,Q2,,,2,Q2
RAP1V.HE,2012,0.2529125104698086,0.2215344889281091,0.2325958082223397,0.3304333085603514,0.1141350199084488,0.0724976623527327,1725.26,4,Q4,4,Q4,,,4,Q4
RAUTE.HE,2012,0.7377884502752725,0.5720939644566493,0.7118711660348781,0.9376720731321868,0.0038038053222077,0.0858021201074922,136.89,5,Q5,5,Q5,5,Q5,5,Q5
RAYb.ST,2012,0.2263885633934848,0.1530117749535986,0.1690273275387047,0.3764519509780118,0.2640372981125579,0.178183044560445,287.86,4,Q4,3,Q3,,,3,Q3
RBREW.CO,2012,0.2598551188432781,0.256456896518937,0.2577494840422268,0.0951838579519297,0.003187895021337,0.0190319784761971,3742.75,4,Q4,4,Q4,,,4,Q4
REACH.OL,2012,0.3980392156862745,0.3833976724796635,0.3931517148869312,0.733213337894554,0.0030098604775557,0.0299477711728368,30.76,5,Q5,5,Q5,5,Q5,5,Q5
REBL.HE,2012,0.1908592441803201,0.1699550624514458,0.1682335150706353,0.2495991112878698,0.1892586654967269,0.0779877948746044,1152.43,3,Q3,3,Q3,,,3,Q3
RECSI.OL,2012,0.0124671916010498,0.0277616274762463,-0.005316859028331,0.0580431567806191,0.4494852656845907,0.0662695429679866,3310.54,2,Q2,2,Q2,,,2,Q2
REG1V.HE,2012,0.1904162404595168,0.1722414101487958,0.1706498591315297,0.2274376735047718,0.1679955771356852,0.0712324830940487,275.45,3,Q3,3,Q3,,,3,Q3
REJLb.ST,2012,0.2913123167155423,0.2639829066094201,0.2771405654297733,0.3735449197836018,0.054537255416831,0.0572819113906466,537.4,4,Q4,4,Q4,,,4,Q4
REKA.HE,2012,-0.7152122079160712,-0.4290352753507869,-0.7503828944876398,0.0007131965349367,0.9877000858800404,0.108639559440567,113.23,1,Q1,1,Q1,1,Q1,1,Q1
RIASb.CO,2012,0.0664352697600779,0.0718202739095466,0.0496243516456596,0.0834760831563689,0.3380881854204289,0.0639752684667085,86.27,2,Q2,2,Q2,,,2,Q2
ROCKb.CO,2012,0.1116529271419413,0.1111581207357803,0.1079000947687112,0.0155609502262807,0.0867589919657815,0.0265091911296744,10551.95,3,Q3,3,Q3,,,3,Q3
ROVS.CO,2012,-0.0796019900497513,0.0001605250172882,-0.1243947670161946,0.1018458087552512,0.5843050243741266,0.1368518069045304,22.45,1,Q1,1,Q1,1,Q1,1,Q1
RROS.ST,2012,-0.1482167617575523,-0.1179848970739468,-0.1604720216949625,0.0070018815163375,0.8049036197480385,0.0524041901211608,280.84,1,Q1,1,Q1,1,Q1,1,Q1
RTX.CO,2012,0.1637206427688503,0.1423461710138458,0.1309641341752048,0.2541209078937261,0.2608594895609331,0.1032114442992949,116.49,3,Q3,3,Q3,,,3,Q3
SAABb.ST,2012,0.331043944135725,0.2841541329547914,0.3108828646791975,0.4736275865731464,0.0637323456097466,0.0720137323722019,13251.14,4,Q4,4,Q4,,,4,Q4
SAFETYb.ST,2012,0.0019815059445177,0.0582487989071561,-0.056334702368732,0.1857918973477771,0.4862089556616997,0.1797102970652815,9.51,2,Q2,2,Q2,,,1,Q1
SAGAb.ST,2012,0.2912251415299753,0.2903078234727414,0.2907492482482929,0.053708848150662,5.010031053528123e-05,0.0090331595935971,1035.67,4,Q4,4,Q4,,,4,Q4
SAGCV.HE,2012,0.2293913713405239,0.1994276625189701,0.2065049152855049,0.3026308966128808,0.1478464720109872,0.0786087878008369,295.03,4,Q4,4,Q4,,,4,Q4
SALM.OL,2012,0.1072649360383995,0.1034172519233819,0.0635257844690074,0.2308486047258769,0.3551367809032699,0.1329571743314596,3090.0,2,Q2,2,Q2,,,2,Q2
SAND.ST,2012,0.3469680621851276,0.3033555360126911,0.3294177508314088,0.5052057927919766,0.0461824021929476,0.065789055209991,82733.6,5,Q5,5,Q5,5,Q5,5,Q5
SANOMA.HE,2012,0.0740717416280159,0.0745454365636109,0.0721300750292576,0.0019650787134676,0.0934108915986055,0.0188993864279067,11166.5,2,Q2,2,Q2,,,2,Q2
SCANA.OL,2012,-0.2053840540626291,-0.1586868585070498,-0.2207524504671166,0.0062403531321784,0.8512136507069383,0.0605361305851132,324.83,1,Q1,1,Q1,1,Q1,1,Q1
SCAb.ST,2012,-0.0592766180123647,-0.0544305292173974,-0.0623487274611528,0.0013117846622978,0.7640554312493658,0.023039087778955,10979.38,1,Q1,1,Q1,1,Q1,1,Q1
SCHO.CO,2012,0.1404864995025057,0.1316209041972218,0.1193872085347414,0.1746131618194812,0.2396491911537897,0.0743100425380413,2454.69,3,Q3,3,Q3,,,3,Q3
SECTb.ST,2012,0.1827245206861755,0.1602076217479376,0.1560002842355834,0.2501945347928024,0.2116338877468283,0.0882137725434209,606.52,3,Q3,3,Q3,,,3,Q3
SECUb.ST,2012,0.2671838953125213,0.230884064238558,0.2456685298680185,0.3599041060998538,0.1096217388124085,0.0753337932963394,17932.25,4,Q4,4,Q4,,,4,Q4
SIGR.CO,2012,0.0028484383127334,0.0544881190091881,-0.0511568862955477,0.1755679860717098,0.4845444409329423,0.1658359841058409,356.77,2,Q2,2,Q2,,,1,Q1
SINT.ST,2012,0.1356498083343638,0.1215479559540426,0.0977230068039959,0.2442647460118005,0.3123102921194444,0.1153613352822533,272.38,3,Q3,3,Q3,,,3,Q3
SKAKO.CO,2012,0.2542894852617686,0.2008986503997721,0.22002537124708,0.3752300438043521,0.1783025854969452,0.1058912770847154,27.92,4,Q4,4,Q4,,,4,Q4
SKAb.ST,2012,0.1619907334662162,0.1548877775105832,0.1508089707253768,0.1236606235142289,0.1346963604877811,0.0496372002275904,39560.32,3,Q3,3,Q3,,,3,Q3
SKFb.ST,2012,0.3724531846180067,0.3061278947174232,0.348245561254869,0.5482226631742837,0.0607095777015943,0.081776454962846,57513.37,5,Q5,5,Q5,5,Q5,5,Q5
SKISb.ST,2012,0.1297033693374174,0.1293014887846715,0.1284167472127908,0.0025109195724199,0.0137351583778182,0.0151459331437624,3081.87,3,Q3,3,Q3,,,3,Q3
SOBIV.ST,2012,0.022824317766514,0.0351075461456155,0.006586054116083,0.0554445111484325,0.4249746255501671,0.0626011310179027,3475.1,2,Q2,2,Q2,,,2,Q2
SOFF.OL,2012,-0.0476140872117249,-0.0425748232355233,-0.051063697229258,0.0014562169944091,0.6880833373596001,0.0251324382013344,2818.79,1,Q1,1,Q1,1,Q1,1,Q1
SOFb.ST,2012,0.2233662534145829,0.2086133975158701,0.2115543495760392,0.2040049268150908,0.0772518730922003,0.0504710774230454,235.1,4,Q4,4,Q4,,,4,Q4
SOLARb.CO,2012,0.1102837106096991,0.1067989496492046,0.0807909844896844,0.1872931111286969,0.3199398392811294,0.0943688106774306,1637.62,3,Q3,2,Q2,,,2,Q2
SOLTEQ.HE,2012,0.729723853011524,0.5453762059608588,0.7005205339071511,0.9239406241679348,0.0063899350007144,0.0943437534418834,87.12,5,Q5,5,Q5,5,Q5,5,Q5
SOSI1.HE,2012,-0.1251742835011619,-0.0711290429270972,-0.1493402095888047,0.0325416333003292,0.6918947471552477,0.0816835672065935,130.59,1,Q1,1,Q1,1,Q1,1,Q1
SPGP.CO,2012,0.3689474668162273,0.2505950024497171,0.3251909159621889,0.5308174358371439,0.123253837595442,0.1332272221141131,191.68,5,Q5,4,Q4,5,Q5,4,Q4
SRV1V.HE,2012,0.0266678073136208,0.0493032648359773,-0.0048577937848171,0.124328223611634,0.4429021505195379,0.0996191320620327,1137.87,2,Q2,2,Q2,,,2,Q2
SSABAH.HE,2012,0.0903885137412893,0.0917226622895989,0.0738758228319365,0.0990107598705857,0.2922800626271966,0.0632389567301716,13316.76,2,Q2,2,Q2,,,2,Q2
SSABa.ST,2012,0.0445470086494534,0.0530487104850386,0.0287800614428502,0.0643203790778063,0.3754300102445493,0.0612727740168214,13316.76,2,Q2,2,Q2,,,2,Q2
SSH1V.HE,2012,0.3968824940047958,0.1968618886763299,0.3298547049265167,0.5507204388289636,0.1616758747259228,0.2202649656440386,70.91,5,Q5,4,Q4,5,Q5,5,Q5
STEAV.HE,2012,0.3379700094428051,0.3334374918355939,0.3360775332462611,0.4490117686415582,0.0007583303353474,0.0180677218118423,28813.88,4,Q4,5,Q5,,,5,Q5
STEa.ST,2012,0.2407648542004,0.2328808301670638,0.2352243053619054,0.1567325376427757,0.02313136774719,0.0326511633393666,28813.88,4,Q4,4,Q4,,,4,Q4
STRO.OL,2012,0.1113223690464876,0.1099255694863273,0.1004559874277346,0.072408588311926,0.2006875900242061,0.0484653510395439,139.78,3,Q3,3,Q3,,,3,Q3
STWK.ST,2012,-0.0844155844155845,-0.0324773106799505,-0.1128152137313979,0.0557371422247058,0.6163740014946902,0.0920008802050149,54.4,1,Q1,1,Q1,1,Q1,1,Q1
STZEb.ST,2012,-0.7004470938897167,-0.1340011846463852,-0.7713489806380242,0.0077890758032297,0.946178839754315,0.2398959122422303,60.1,1,Q1,1,Q1,1,Q1,1,Q1
SUBC.OL,2012,0.0736637911373721,0.0744536018935242,0.0704796169253199,0.0062506178234046,0.1412167531976599,0.0243123094088855,37589.96,2,Q2,2,Q2,,,2,Q2
SUY1V.HE,2012,-0.1919954354725592,-0.1356482727926811,-0.2113944876259882,0.0126684845332933,0.810310572865398,0.0701818282228657,702.9,1,Q1,1,Q1,1,Q1,1,Q1
