Ticker,FormationYear,theta_obs,theta_post_mean,p_q5,sigma_acc,MarketCap,Method1_Raw_PortfolioNum,Method1_Raw_Portfolio,Method2_PostMean_PortfolioNum,Method2_PostMean_Portfolio,Method3_ProbQ5_PortfolioNum,Method3_ProbQ5_Portfolio
AUSS.OL,2010,0.146994988358786,0.14092266856874,0.0902593003874059,0.0849314055161493,7318.1,3,Q3,3,Q3,3,Q3
AXFO.ST,2010,0.3508895361654028,0.2482287217807526,0.3327196117293653,0.1556035471007179,8893.74,4,Q4,4,Q4,4,Q4
AZN.ST,2010,0.781804557254512,0.7380079245149087,0.999979502405052,0.0470904208572156,394961.01,5,Q5,5,Q5,5,Q5
AZT.OL,2010,-0.6333605887162715,-0.5320929614588416,2.7646773759215648e-11,0.0703335221781075,120.55,1,Q1,1,Q1,1,Q1
BAVA.CO,2010,-0.2646515597335269,-0.2049923621413625,6.330604524518169e-05,0.0768079144480549,1272.1,1,Q1,1,Q1,1,Q1
BEGR.ST,2010,-2.585304308663449,-1.8381195408912117,0.0,0.1099288838562948,1763.86,1,Q1,1,Q1,1,Q1
BEIAb.ST,2010,0.2386938755107905,0.2180842515103038,0.1836197526529537,0.0792031097850378,1784.29,4,Q4,4,Q4,4,Q4
BEIJb.ST,2010,0.1497060076693651,0.1354044722031789,0.1757279014465231,0.1464221227539112,2717.8,3,Q3,3,Q3,4,Q4
BERGb.ST,2010,0.0721706269522535,0.0800426072611264,0.0426423559827918,0.0851332463631965,677.17,2,Q2,2,Q2,2,Q2
BETSb.ST,2010,0.7788891734329573,0.747947441078304,0.9999997057733993,0.0392691130847194,1447.76,5,Q5,5,Q5,5,Q5
BIF.CO,2010,0.1673374856654599,0.1543495125109269,0.1372934032139769,0.101246230790022,160.37,3,Q3,3,Q3,3,Q3
BILIa.ST,2010,0.1199240229665749,0.1192638185202934,0.0320703730541338,0.0650705930000163,1350.41,3,Q3,3,Q3,2,Q2
BILL.ST,2010,0.0313203811409479,0.036403407155928,0.0002454677813129,0.0453814978567912,4596.59,2,Q2,2,Q2,1,Q1
BINV.ST,2010,0.8262608309264607,0.2237093714640704,0.3511120236725507,0.4170982951923417,1143.91,5,Q5,4,Q4,4,Q4
BIOBV.HE,2010,0.8539952718676123,0.6475641601157993,0.9359993124942264,0.1105659984456702,93.48,5,Q5,5,Q5,5,Q5
BIOGb.ST,2010,0.4629885057471263,0.4383270802440237,0.8100247286157967,0.0490268752246918,1026.75,5,Q5,5,Q5,5,Q5
BIOPOR.CO,2010,-0.5029103608847496,-0.2492859055272765,0.0052207567695432,0.1484078611480108,331.14,1,Q1,1,Q1,2,Q2
BITTI.HE,2010,0.072443090390268,0.0995197403300413,0.1952305489523419,0.2401905147663041,778.37,2,Q2,2,Q2,4,Q4
BNOR.OL,2010,-0.077674076223329,-0.0673466326338121,3.928362974914279e-07,0.0423665962091636,3409.22,1,Q1,1,Q1,1,Q1
BO.CO,2010,-1.0411098383606978,-1.0235585036350174,0.0,0.0220694816292328,1924.6,1,Q1,1,Q1,1,Q1
BOL.ST,2010,0.2228038912186057,0.2036656095047858,0.1666589489227176,0.082253191275825,17939.47,4,Q4,4,Q4,4,Q4
BOLJ.ST,2010,0.0469253657327048,0.0561535727200857,0.014422321951196,0.0707678530431347,223.07,2,Q2,2,Q2,2,Q2
BONHR.OL,2010,0.2640777094561875,0.2615990163364542,0.0267586258615732,0.0230547037168048,6689.45,4,Q4,4,Q4,2,Q2
BOR.OL,2010,-0.0253126787179551,0.0282855217291895,0.0766544008721503,0.1402415748344709,346.22,2,Q2,2,Q2,3,Q3
BOREO.HE,2010,-0.0453757680794075,0.0147185714736921,0.0664856869659793,0.1380158214094203,59.42,2,Q2,2,Q2,3,Q3
BORG.ST,2010,0.4971183487468168,0.4612161168406454,0.8330430552740972,0.0571692491798751,572.49,5,Q5,5,Q5,5,Q5
BOUV.OL,2010,0.4474950690335308,0.2986085467496885,0.4126930034217998,0.1597317125726733,524.76,5,Q5,5,Q5,5,Q5
BRIMH.IC,2010,0.2342223978096489,0.2319116590051159,0.0088380396805267,0.0249122688971571,409.54,4,Q4,4,Q4,2,Q2
BTSb.ST,2010,0.3185756450537942,0.3078135675029844,0.2969641838973362,0.0419108326802593,538.4,4,Q4,5,Q5,4,Q4
CARLb.CO,2010,-0.3373168662278126,-0.3001883051295563,2.6585800227962864e-10,0.0531821299686865,65590.11,1,Q1,1,Q1,1,Q1
CAST.ST,2010,0.1753692659058826,0.1721579281529769,0.0159307573754928,0.0418794761622081,10090.02,3,Q3,4,Q4,2,Q2
CATE.ST,2010,-0.0017503570728428,0.081964219918129,0.1923235946954649,0.2857446484500022,821.07,2,Q2,2,Q2,4,Q4
CBRAIN.CO,2010,0.3214398484370066,0.2310867102654448,0.3078156790091034,0.1563286128818878,131.55,4,Q4,4,Q4,4,Q4
CEMAT.CO,2010,0.2427117834870049,0.1737513052405512,0.252782253997699,0.1914498713036661,568.5,4,Q4,4,Q4,4,Q4
CEVI.ST,2010,0.3640118968935888,0.2728231581025818,0.3592771534221003,0.1347932485911542,192.99,5,Q5,4,Q4,4,Q4
CHEMM.CO,2010,0.0467399267399267,0.0727152866983979,0.1090401528789861,0.140376077458275,248.2,2,Q2,2,Q2,3,Q3
CLASb.ST,2010,0.3479708019575213,0.2695028480261619,0.3477350924803813,0.1263692453859242,4572.67,4,Q4,4,Q4,4,Q4
CMBT.OL,2010,-0.0318182843189366,-0.0216248347064571,5.552090599147963e-05,0.0486559398882236,5105.55,2,Q2,1,Q1,1,Q1
COLOb.CO,2010,0.5878556806867167,0.5769357631172782,0.9999717060003154,0.0273022092752241,19988.83,5,Q5,5,Q5,5,Q5
COLUM.CO,2010,1.3121132694884197,1.260884691695804,1.0,0.0375620722145478,124.63,5,Q5,5,Q5,5,Q5
CONTX.OL,2010,0.1270130659374051,0.1205499219310936,0.1876940680975533,0.1812899841369988,141.11,3,Q3,3,Q3,4,Q4
COREa.ST,2010,0.1031891420987925,0.1133300632783925,0.2468432358218089,0.6950984956808207,129.36,3,Q3,3,Q3,4,Q4
CRADb.ST,2010,-0.4199834162520729,-0.028958657111232,0.1118842813735393,0.2935416007052074,132.63,1,Q1,1,Q1,3,Q3
CTH1V.HE,2010,-0.2510521175530496,-0.2082116976655912,3.967258033643617e-06,0.0647613555127697,596.54,1,Q1,1,Q1,1,Q1
CTY1S.HE,2010,0.0760601068783085,0.0777653311474902,0.0001910908197796,0.0383696968828264,4696.58,2,Q2,2,Q2,1,Q1
DANT.CO,2010,-0.2057528617552099,-0.1724368691877321,4.527063587889124e-06,0.0605679731965882,32.0,1,Q1,1,Q1,1,Q1
DEMANT.CO,2010,1.3121132694884197,1.271999374004935,1.0,0.0330785078290393,25797.37,5,Q5,5,Q5,5,Q5
DFDS.CO,2010,0.1939108099298991,0.1914297503105487,0.0063803364698922,0.03187936245523,3188.39,4,Q4,4,Q4,2,Q2
DIGIA.HE,2010,0.3779140850032122,0.3649420789300823,0.5598301470526252,0.0404296743238352,246.77,5,Q5,5,Q5,5,Q5
DIGIGR.HE,2010,0.2926123860421256,0.2407586790045132,0.2857086568889904,0.1138081688350982,210.1,4,Q4,4,Q4,4,Q4
DIOS.ST,2010,0.1130677742926573,0.113115547288675,0.0003736524106324,0.03509765486872,769.55,3,Q3,3,Q3,2,Q2
DNO.OL,2010,-0.0682206879077721,-0.0276461640203384,0.0139043917168701,0.0949931502683934,4587.62,1,Q1,1,Q1,2,Q2
DNORD.CO,2010,0.049532551191765,0.0554665298622388,0.003697243103006,0.0564158821147826,10416.57,2,Q2,2,Q2,2,Q2
DOV1V.HE,2010,0.2895746009096591,0.1860559220263739,0.2771887760064682,0.2134965939982604,148.03,4,Q4,4,Q4,4,Q4
DSV.CO,2010,0.6085852810313757,0.5880921433234478,0.9991902050092558,0.0369587751633012,21917.53,5,Q5,5,Q5,5,Q5
DUNI.ST,2010,0.2586943005181346,0.2564279878933464,0.018082266930247,0.0224424542517505,2224.61,4,Q4,4,Q4,2,Q2
EIOF.OL,2010,0.210122481606723,0.203616714717368,0.059401110578128,0.0479699679578005,801.83,4,Q4,4,Q4,3,Q3
EKTAb.ST,2010,0.5488510035964814,0.52241763082321,0.9697014096586992,0.0452265899286477,6749.47,5,Q5,5,Q5,5,Q5
ELANb.ST,2010,0.0616105322671836,0.0652048431577767,0.001338053503005,0.0480617664180484,256.3,2,Q2,2,Q2,2,Q2
ELEAV.HE,2010,0.0672499049068089,0.0721356667765591,0.0087708990173459,0.0604610356162744,61.14,2,Q2,2,Q2,2,Q2
ELISA.HE,2010,0.2679732170129306,0.2437082207473278,0.2272865188969204,0.0769600710066371,20788.07,4,Q4,4,Q4,4,Q4
ELUXb.ST,2010,0.2612422734276757,0.2040092844390245,0.2579845195626168,0.1419680572976645,32621.01,4,Q4,4,Q4,4,Q4
EMBLA.CO,2010,0.1782910594635235,0.1634961993216372,0.1417167860877054,0.0974890661419475,2711.53,3,Q3,3,Q3,3,Q3
EMGS.OL,2010,-2.585304308663449,-0.2360157064879434,0.0426350678051006,0.4601530811384113,622.46,1,Q1,1,Q1,2,Q2
ENEA.ST,2010,0.2386701159336972,0.2310976716450146,0.0895434979125243,0.0452547854334063,384.29,4,Q4,4,Q4,3,Q3
ENH.OL,2010,-0.2429445665735843,-0.2232904267390985,1.0661360683172916e-11,0.0428740958171003,458.43,1,Q1,1,Q1,1,Q1
ENRO.ST,2010,0.1653387823078105,0.1641346462150766,0.0004095588746572,0.0276335116378795,4680.41,3,Q3,3,Q3,2,Q2
ENSG.CO,2010,0.4036912293477765,0.3671404257804555,0.5441248950199591,0.0675691676069609,33.89,5,Q5,5,Q5,5,Q5
EPEND.ST,2010,0.1782423106075718,0.1640819195301929,0.1372860440154908,0.0948125814000572,669.51,3,Q3,3,Q3,3,Q3
EQNR.OL,2010,0.5921456340758953,0.5633293371863618,0.9903284435095876,0.0450183953125172,461716.1,5,Q5,5,Q5,5,Q5
ERICb.ST,2010,0.3423875016475828,0.3225038991564565,0.3901947606483278,0.054920422037354,174345.96,4,Q4,5,Q5,5,Q5
ETTE.HE,2010,-0.1777413740145388,-0.142525312518415,5.031206543526512e-05,0.0657970418091458,463.6,1,Q1,1,Q1,1,Q1
EWRK.ST,2010,0.1488463278540165,0.1349051094927834,0.1750655789481432,0.146310519182353,307.26,3,Q3,3,Q3,4,Q4
EXL1V.HE,2010,0.3642705632806977,0.3277453466520481,0.4293736705594335,0.07351615497201,491.48,5,Q5,5,Q5,5,Q5
FFARMS.CO,2010,-0.1894935289921533,-0.1803120185312311,0.0,0.0313683071792239,283.68,1,Q1,1,Q1,1,Q1
FIA1S.HE,2010,-0.2639959324401593,-0.0384227761044021,0.0836023122414563,0.2159352498025604,3847.34,1,Q1,1,Q1,3,Q3
FLS.CO,2010,0.3227967779878798,0.3121096614755054,0.3124986953637583,0.041308505551157,21766.25,4,Q4,5,Q5,4,Q4
FLUGb.CO,2010,0.1021669916331416,0.1030152744038563,0.0049517293929912,0.0486342231795262,607.38,3,Q3,3,Q3,2,Q2
FORTUM.HE,2010,0.2716453923187421,0.2553606453261197,0.2047072741629823,0.0603862808573751,135148.09,4,Q4,4,Q4,4,Q4
FRO.OL,2010,0.1938690112153915,0.1869836744439847,0.0623005775066898,0.0547082809752356,12323.11,4,Q4,4,Q4,3,Q3
FSKRS.HE,2010,0.0967201054763633,0.0969374873586892,1.7042611766271418e-10,0.0198606001450833,5366.78,3,Q3,2,Q2,1,Q1
GABR.CO,2010,0.0656538667073823,0.0708360727403819,0.0092405660206934,0.0613311471876101,159.65,2,Q2,2,Q2,2,Q2
GJ.CO,2010,-0.000728803951737,0.0415396851031822,0.0807629714376638,0.1354035548340699,55.49,2,Q2,2,Q2,3,Q3
GLA1V.HE,2010,0.4838253275109169,0.4212049605640862,0.6750124939611173,0.0802736723941341,543.38,5,Q5,5,Q5,5,Q5
GMAB.CO,2010,0.3533682769303109,0.1567498121767596,0.2778857859112524,0.3826209318855625,4105.21,5,Q5,3,Q3,4,Q4
GN.CO,2010,0.0927200135915731,0.109050580079861,0.2222978927720319,0.3122326270080193,6457.52,2,Q2,3,Q3,4,Q4
GOD.OL,2010,0.128756170852114,0.1282411844693553,0.0006012006639732,0.0342029490705876,349.94,3,Q3,3,Q3,2,Q2
GSFG.OL,2010,0.1052807729806026,0.1080045797461486,0.1118261185262603,0.1165153913857851,1138.95,3,Q3,3,Q3,3,Q3
GYL.OL,2010,0.079911191780378,0.0807960653268984,1.874510851096467e-06,0.0288616614205671,693.91,2,Q2,2,Q2,1,Q1
GYLDb.CO,2010,0.8382052031569716,0.8003079612792778,0.999999952098966,0.0417677225839268,905.24,5,Q5,5,Q5,5,Q5
HAPD.IC,2010,0.2736605710619184,0.2703417734055538,0.0598611947976587,0.025918789675348,81.13,4,Q4,4,Q4,3,Q3
HARBb.CO,2010,-0.012291585886002,-0.0112971057480418,0.0,0.015809846300772,699.01,2,Q2,2,Q2,1,Q1
HAVI.OL,2010,0.1557841074127863,0.1452930107359107,0.1304880704586877,0.1034544260977135,949.62,3,Q3,3,Q3,3,Q3
HEX.OL,2010,0.193175649476541,0.184970976392187,0.0781353333864471,0.0605650984453934,897.75,4,Q4,4,Q4,3,Q3
HHDC.CO,2010,0.3648312145438205,0.3597199672595642,0.5533402513277303,0.0256467833746986,710.87,5,Q5,5,Q5,5,Q5
HIAB.HE,2010,0.1178197237040078,0.1177232805393913,5.938552702045019e-05,0.0300031456929216,5095.0,3,Q3,3,Q3,1,Q1
HKFOODS.HE,2010,0.105303108197197,0.1059827910772212,0.0070812228713726,0.0506765277476204,2946.72,3,Q3,3,Q3,2,Q2
HLUNa.CO,2010,0.7069144540488433,0.4458707108605267,0.6490700955860913,0.1576825849166924,20715.7,5,Q5,5,Q5,5,Q5
HMb.ST,2010,0.5423572128428505,0.4122090258061839,0.6157376500075386,0.1174614535634439,245100.69,5,Q5,5,Q5,5,Q5
HONBS.HE,2010,-0.0847192330268049,-0.0759154665020164,1.3675909182886414e-08,0.0382256026871241,70.91,1,Q1,1,Q1,1,Q1
HUH1V.HE,2010,0.1434611459396415,0.1378156190489851,0.0916276187806854,0.0871433365888595,8532.8,3,Q3,3,Q3,3,Q3
ICEAIR.IC,2010,-0.0474066635160677,0.0011453799088312,0.0400836019020716,0.1163802759847861,169.22,1,Q1,2,Q2,2,Q2
ICP1V.HE,2010,-0.8482410179640716,-0.7912357173183222,0.0,0.0445845152068066,67.69,1,Q1,1,Q1,1,Q1
ILKKA2.HE,2010,0.1001983530684618,0.1013004818516445,0.0070322987337637,0.0516620155069321,1529.07,3,Q3,2,Q2,2,Q2
INVEST.HE,2010,0.0614467202488981,0.0759061239984389,0.0744283372258935,0.1089948473242382,25.52,2,Q2,2,Q2,3,Q3
IOX.OL,2010,-0.0018004776777509,0.0494900137349264,0.1067199344784712,0.1580344449010493,170.17,2,Q2,2,Q2,3,Q3
ITAB.ST,2010,0.1385705355282344,0.1169075532126108,0.2482524569658146,0.5161822059725265,712.19,3,Q3,3,Q3,4,Q4
ITERA.OL,2010,0.3122694275853862,0.2947062516551,0.2977646565647359,0.0554514555986054,401.1,4,Q4,5,Q5,4,Q4
JBTM.IC,2010,1.273664218082283,1.259337750622892,1.0,0.0198772422136484,2720.97,5,Q5,5,Q5,5,Q5
JDAN.CO,2010,0.0596653035339398,0.0604738810647086,2.8277713504110125e-11,0.0217716398597581,3488.97,2,Q2,2,Q2,1,Q1
KABEb.ST,2010,0.3603993245845307,0.2919602490538875,0.3767489452153282,0.110304923594088,475.76,5,Q5,5,Q5,5,Q5
KBHL.CO,2010,0.2872404728770436,0.2826652940970559,0.1202110939787108,0.0292966810978865,10717.78,4,Q4,4,Q4,3,Q3
KCRA.HE,2010,0.9221153077271635,0.8303925517521568,0.9999446116005772,0.0635996911902181,9560.22,5,Q5,5,Q5,5,Q5
KELAS.HE,2010,0.4791907514450866,0.3459968514718595,0.4879418754896684,0.134743744275185,90.41,5,Q5,5,Q5,5,Q5
KEMIRA.HE,2010,0.972145651428208,0.8183387404684983,0.9986441525074248,0.0830598021722801,9397.73,5,Q5,5,Q5,5,Q5
KESKOB.HE,2010,0.0385453083484825,0.042637162724966,0.0001369053475797,0.042450248763657,18957.72,2,Q2,2,Q2,1,Q1
KIT.OL,2010,0.1420039519548856,0.1275977702910141,0.1974995909208945,0.1852383547895728,650.34,3,Q3,3,Q3,4,Q4
KNEBV.HE,2010,0.9629155791480936,0.564344653901911,0.8001412495509743,0.1672373371019342,54559.04,5,Q5,5,Q5,5,Q5
KNOW.ST,2010,0.2367494296662159,0.2356439542313221,0.0003915108848848,0.016963920814817,697.29,4,Q4,4,Q4,2,Q2
KOA.OL,2010,-0.5161357681245325,-0.3333681428676423,0.0002557248218979,0.1135379131824885,2261.63,1,Q1,1,Q1,1,Q1
KOG.OL,2010,0.4476650563607085,0.3935408624104126,0.6088833307121235,0.0782395481441611,9564.11,5,Q5,5,Q5,5,Q5
KSL.HE,2010,0.2891014975041597,0.2751496481779259,0.2271117219475602,0.0523418331096619,697.63,4,Q4,4,Q4,4,Q4
LAGRb.ST,2010,0.1745814019487273,0.1724010798092423,0.0048795448616194,0.0344355708032821,423.54,3,Q3,4,Q4,2,Q2
LAMMb.ST,2010,0.1009134134134134,0.1010250791287976,2.6312285683616213e-14,0.0162733376768038,292.96,3,Q3,2,Q2,1,Q1
LIAB.ST,2010,0.0047412090082972,0.0177015152962079,0.0039486029339645,0.0650760282181233,4680.73,2,Q2,2,Q2,2,Q2
LINDEX.HE,2010,0.1047848351195674,0.1049063839597135,1.0430700747576791e-09,0.0201707080746685,11584.2,3,Q3,3,Q3,1,Q1
LOOMIS.ST,2010,0.2473030815156445,0.1443122744086969,0.2592542126295837,0.3294044799304049,4405.52,4,Q4,3,Q3,4,Q4
LSG.OL,2010,0.1660480994172447,0.1589374093812795,0.0771101439723821,0.0709562676710857,5625.62,3,Q3,3,Q3,3,Q3
LUOTEA.HE,2010,0.2553812132593981,0.2464096136198994,0.1252462192076369,0.0463151026222009,4633.92,4,Q4,4,Q4,3,Q3
MAERSKb.CO,2010,0.12670075401864,0.1264244416933082,1.839164365513568e-05,0.0268706905841696,147287.98,3,Q3,3,Q3,1,Q1
MARAS.HE,2010,0.0820331776942638,0.0865818836036328,0.0265617274009892,0.0719343661050705,209.98,2,Q2,2,Q2,2,Q2
MEABb.ST,2010,0.1534599180469786,0.1525524547742648,0.0001696045262274,0.0273843166036866,196.91,3,Q3,3,Q3,1,Q1
MEDI.OL,2010,0.363345564022956,0.323118707226337,0.4204829497504376,0.0780016849233787,424.38,5,Q5,5,Q5,5,Q5
MEDIVIR.ST,2010,-0.3080568720379146,0.0105863892412997,0.1413920768991055,0.3114147997666994,1314.62,1,Q1,2,Q2,3,Q3
MEKKO.HE,2010,0.90460314453495,0.8048663334302728,0.9997405334601224,0.0675346302010825,659.31,5,Q5,5,Q5,5,Q5
MEKO.ST,2010,0.3568597666229371,0.333775290085769,0.4335975357384132,0.05763626194239,3871.33,5,Q5,5,Q5,5,Q5
METSB.HE,2010,-0.4190806016579913,-0.334368036081082,1.2920964531648591e-06,0.0772112820426114,3980.38,1,Q1,1,Q1,1,Q1
METSO.HE,2010,0.1681033875625044,0.1328063916490447,0.2296439482794384,0.2456794100735184,9184.97,3,Q3,3,Q3,4,Q4
MGN.OL,2010,-0.1158458207606675,-0.0694841552350866,0.0051556011959151,0.0892415024766035,3041.88,1,Q1,1,Q1,2,Q2
MOWI.OL,2010,0.0973168709916669,0.1067357660938248,0.1836136615141497,0.1977680408471684,15125.39,3,Q3,3,Q3,4,Q4
MYCR.ST,2010,0.1287798314566957,0.1282407509802549,0.000768204138165,0.0349944566160251,656.42,3,Q3,3,Q3,2,Q2
NAS.OL,2010,0.3131973451714208,0.2106821555782855,0.2948225178574291,0.1833053660120722,3934.13,4,Q4,4,Q4,4,Q4
NAVA.OL,2010,-0.0071569153694757,0.0266503429265234,0.0459485931207506,0.1103365021346164,50.25,2,Q2,2,Q2,3,Q3
NCCb.ST,2010,0.3686526289662016,0.3572494469283849,0.5233849496055121,0.0385016938988017,6765.32,5,Q5,5,Q5,5,Q5
NEL.OL,2010,-0.7827715355805241,-0.6885725952649941,0.0,0.06086640908827,169.29,1,Q1,1,Q1,1,Q1
NEOBO.ST,2010,-2.585304308663449,-1.2716348279026852,1.0788570037334465e-10,0.1730032298272112,153.17,1,Q1,1,Q1,1,Q1
NESTE.HE,2010,0.1581692203591428,0.1526472322814636,0.0621639592727271,0.0674678995852665,26411.93,3,Q3,3,Q3,3,Q3
NETIB.ST,2010,0.2279162365432826,0.1602767922974822,0.2482782097169185,0.21563008943859,1493.63,4,Q4,3,Q3,4,Q4
NEWAb.ST,2010,0.0851143863488697,0.0936485326559459,0.0955694994011199,0.114122537050894,1015.42,2,Q2,2,Q2,3,Q3
NHY.OL,2010,0.0365292933573471,0.0849230463871715,0.1772525873588923,0.2279204894253477,60405.77,2,Q2,2,Q2,4,Q4
NIBEb.ST,2010,0.227771663986004,0.2211950020412229,0.0682156829351117,0.0440853751256276,4508.71,4,Q4,4,Q4,3,Q3
NKR.OL,2010,-0.2167371885284436,-0.1385207586670184,0.0029270234975175,0.0988318627131898,111.62,1,Q1,1,Q1,2,Q2
NKT.CO,2010,0.0657532924887842,0.06772630651872,5.758374031572533e-05,0.0365591735278686,3655.98,2,Q2,2,Q2,1,Q1
NLG1V.HE,2010,0.132617946345976,0.1296810072134646,0.0646211551191514,0.0777520527704778,303.59,3,Q3,3,Q3,3,Q3
NMAN.ST,2010,0.0843798775363188,0.0850072279940472,2.274190824547162e-07,0.0259875966390003,627.98,2,Q2,2,Q2,1,Q1
NOBI.ST,2010,0.040916370638634,0.0434945045916979,3.404248006710908e-06,0.0338988478288221,4246.81,2,Q2,2,Q2,1,Q1
NOD.OL,2010,0.5507109394263173,0.2894365482071791,0.4117957321497926,0.2170694476870162,1771.73,5,Q5,4,Q4,5,Q5
NOKIA.HE,2010,0.6786250004802757,0.5806109674186184,0.932050435064307,0.0814730319512991,259606.99,5,Q5,5,Q5,5,Q5
NOLAb.ST,2010,0.2603846591555704,0.2494592408797048,0.1516812536080963,0.0505300320253759,1124.12,4,Q4,4,Q4,4,Q4
NOM.OL,2010,-0.5160369068541302,0.0572377399922997,0.1990968282519873,0.6020846804005768,94.52,1,Q1,2,Q2,4,Q4
NORTHM.CO,2010,-1.4779762283099214,-1.1665422629468885,0.0,0.0876228161050325,505.17,1,Q1,1,Q1,1,Q1
NOTE.ST,2010,-0.4518426939832804,-0.3432700923540879,7.326599042012383e-06,0.0865567810138555,165.86,1,Q1,1,Q1,1,Q1
NOVOb.CO,2010,0.9371919327420584,0.9101417734624108,1.0,0.0327620722940152,189691.85,5,Q5,5,Q5,5,Q5
NRC.OL,2010,-0.1273350250168452,-0.108269150702464,3.815268439844033e-06,0.0520050526824704,535.43,1,Q1,1,Q1,1,Q1
NSISb.CO,2010,0.4862634277512758,0.479254348533715,0.9940307142354966,0.0246277066938701,32659.51,5,Q5,5,Q5,5,Q5
