Year,Ticker,firm_idx,sigma_mean,sigma_median,sigma_std,sigma_q05,sigma_q95,n_draws
2009,AAB.CO,2,0.09461069925417835,0.09010914254429907,0.030844715667538262,0.05299180365309349,0.15179745459790403,8000
2009,AAK.ST,3,0.099237522150902,0.09223313327189969,0.04295576524407213,0.04343429269393001,0.1796521818876421,8000
2009,ABB.ST,4,0.0576483500431102,0.05315010371317072,0.023484208374463248,0.028462089572909303,0.10127828253067708,8000
2009,ACG1V.HE,9,0.09417318679987582,0.08699329212657204,0.03865991689145886,0.045042778949841406,0.16711143952686702,8000
2009,ACTI.ST,11,0.08219426457367993,0.07269405102780299,0.04238775963543981,0.0326140342510471,0.16584829135850523,8000
2009,ADDTb.ST,12,0.0351000668328353,0.030453408119541996,0.018507890362135074,0.01509720181032089,0.07011052533622973,8000
2009,AFAGR.HE,13,0.1748981095719403,0.16968398076015667,0.05147253405195025,0.10191368110747545,0.26934051953058663,8000
2009,AFGA.OL,14,0.04437938008824043,0.039789519431684794,0.02204243198634766,0.018185183689989174,0.08522290027863215,8000
2009,AFK.OL,15,0.12383041620527814,0.11578849795829345,0.045297131036167185,0.06618624995112649,0.20644283058685678,8000
2009,AFRY.ST,16,0.05309794707727873,0.04918399705530338,0.020862820927951047,0.027031548678403364,0.09211468461345948,8000
2009,AGATE.CO,17,0.1321692686323642,0.12309014848385028,0.05439064082981197,0.06206117629265825,0.23699162048178185,8000
2009,AGFEb.CO,18,0.1655879921593815,0.15998219903841476,0.04992806254780846,0.0935024256923387,0.25582250214097835,8000
2009,AKAST.OL,19,0.05424633671299845,0.04950176415310259,0.02434015884913485,0.02412355769820534,0.10151169918316177,8000
2009,AKVA.OL,24,0.03125192984682582,0.02768209169991177,0.017700308999958045,0.010704999257147555,0.065059590509246,8000
2009,ALFA.ST,25,0.0424946099521151,0.038261519002102076,0.01954653568027338,0.019775214128167906,0.08053286810342775,8000
2009,ALIVsdb.ST,28,0.020060161614619078,0.018046824347524526,0.009573506825831614,0.009165440948704555,0.03786856468034749,8000
2009,ALKb.CO,29,0.07936123022595415,0.06806922425448977,0.05057381654627527,0.019293598357359575,0.17866846701953698,8000
2009,AMBUb.CO,34,0.045126013573502065,0.03859447678997073,0.02545046472386999,0.01886923694512011,0.09413838965891329,8000
2009,ANODb.ST,37,0.08582439730456527,0.07893499373408774,0.03614789610624686,0.040909946932321035,0.1532051279998527,8000
2009,ANOT.ST,39,0.165153209882022,0.15808837843207524,0.05505994018705211,0.08903376095739324,0.26562016981711245,8000
2009,AOJb.CO,40,0.10671881826355008,0.10177022715291215,0.03704183208837208,0.05549748190726361,0.1739804001467194,8000
2009,APETIT.HE,41,0.1066121119229621,0.10167069748570222,0.03536821595626003,0.05837610397649004,0.17097985973847424,8000
2009,AQ.ST,43,0.07482867799366474,0.0698295616474274,0.029422663182819844,0.03718936969152232,0.13049770085163245,8000
2009,ARRA.OL,48,0.10853172373518742,0.10399176995450761,0.039342341764634484,0.05335379835815887,0.18114885730446478,8000
2009,ASPO.HE,51,0.10380161666633643,0.09908991216408194,0.034677925931273335,0.05696985065927354,0.16751744854522463,8000
2009,ASSAb.ST,52,0.02391406442733913,0.020964426595598128,0.012681993405602486,0.009781654402094988,0.04776428667939599,8000
2009,ATCOa.ST,53,0.069770666166707,0.06368912765869152,0.029347130418128517,0.033719227497367596,0.12557076841329318,8000
2009,ATEA.OL,54,0.04445079734041615,0.03902216493041062,0.022563874779931933,0.0195130342474601,0.08772530089465722,8000
2009,ATLA.CO,56,0.08085551673016797,0.07565034890795427,0.03068146611735776,0.04030391673519841,0.13928217254841113,8000
2009,ATRAV.HE,58,0.04561565386833368,0.04140207010018342,0.019925537289474434,0.022007836132318583,0.0836494406386235,8000
2009,ATRLJb.ST,59,0.08310549650641229,0.07631771819502758,0.03762104920284605,0.035791941831223306,0.1536146683214608,8000
2009,AUSS.OL,61,0.08825560180337993,0.08286785513011545,0.03298437688773016,0.046224940275752455,0.1484643783308617,8000
2009,AXFO.ST,63,0.09258313368097862,0.08730556545341685,0.03801661220059222,0.040839557558876464,0.1616796357226299,8000
2009,AZN.ST,64,0.030776635278540077,0.026198998065783897,0.019106269664983126,0.009660513824678656,0.06672920804276494,8000
2009,AZT.OL,65,0.07945079792029569,0.07242188032491433,0.03429131762830173,0.03824256579304202,0.14446460210466594,8000
