Ticker,FormationYear,sigma_acc,sigma_lag1
ACAST.ST,2025,0.0622398722627664,0.0675058475753133
ACELP.ST,2023,0.3378442067441274,0.360040087274284
ACELP.ST,2024,0.3088445246617027,0.3378442067441274
ACELP.ST,2025,0.2755870954799402,0.3088445246617027
ACG1V.HE,2011,0.1571115645559431,0.1658465973293492
ACG1V.HE,2012,0.1533693926904977,0.1571115645559431
ACG1V.HE,2013,0.1504967826150806,0.1533693926904977
ACG1V.HE,2014,0.1284125841473137,0.1504967826150806
ACG1V.HE,2015,0.0971634307452463,0.1284125841473137
ACG1V.HE,2016,0.0953104044539531,0.0971634307452463
ACG1V.HE,2017,0.0793537515805709,0.0953104044539531
ACG1V.HE,2018,0.0573477064951066,0.0793537515805709
ACG1V.HE,2019,0.0767193590660184,0.0573477064951066
ACG1V.HE,2020,0.082587123757666,0.0767193590660184
ACG1V.HE,2021,0.1071873620861432,0.082587123757666
ACG1V.HE,2023,0.1437058148051029,0.1071873620861432
ACG1V.HE,2024,0.141449493464509,0.1437058148051029
ACG1V.HE,2025,0.1213018198762117,0.141449493464509
ACRIa.ST,2020,0.0518663007653761,0.063133247944079
ACRIa.ST,2021,0.0424338857309537,0.0518663007653761
ACRIa.ST,2022,0.02225550835049,0.0424338857309537
ACRIa.ST,2023,0.0246437437279181,0.02225550835049
ACRIa.ST,2024,0.0312104016022484,0.0246437437279181
ACRIa.ST,2025,0.031237258011136,0.0312104016022484
ACTI.ST,2011,0.0761387752301631,0.149323953856049
ACTI.ST,2012,0.0591570191361774,0.0761387752301631
ACTI.ST,2013,0.0584424865886139,0.0591570191361774
ACTI.ST,2014,0.0755172273392736,0.0584424865886139
ACTI.ST,2015,0.0775648346542425,0.0755172273392736
ACTI.ST,2016,0.0932934034170813,0.0775648346542425
ACTI.ST,2017,0.1303719282958095,0.0932934034170813
ACTI.ST,2018,0.2113531172627415,0.1303719282958095
ACTI.ST,2019,0.2101983810016288,0.2113531172627415
ACTI.ST,2020,0.3378063287249107,0.2101983810016288
ACTI.ST,2021,0.3443571536079124,0.3378063287249107
ACTI.ST,2022,0.3508353664921529,0.3443571536079124
ACTI.ST,2023,0.3313608706203039,0.3508353664921529
ACTI.ST,2024,0.2109013185447119,0.3313608706203039
ACTI.ST,2025,0.2953767069870221,0.2109013185447119
ADDTb.ST,2011,0.0662287105577691,0.0576206627662323
ADDTb.ST,2012,0.0731405779412794,0.0662287105577691
ADDTb.ST,2013,0.0832179533938707,0.0731405779412794
ADDTb.ST,2014,0.1023403162839507,0.0832179533938707
ADDTb.ST,2015,0.1001913009967192,0.1023403162839507
ADDTb.ST,2016,0.0954685683598609,0.1001913009967192
ADDTb.ST,2017,0.1002333442407398,0.0954685683598609
ADDTb.ST,2018,0.0905406955165653,0.1002333442407398
ADDTb.ST,2019,0.0843746494741519,0.0905406955165653
ADDTb.ST,2020,0.0614853210926002,0.0843746494741519
ADDTb.ST,2021,0.1004024668360396,0.0614853210926002
ADDTb.ST,2022,0.1034926433623267,0.1004024668360396
ADDTb.ST,2023,0.0956325364046002,0.1034926433623267
ADDTb.ST,2024,0.0912651072652732,0.0956325364046002
ADDTb.ST,2025,0.0854954388976881,0.0912651072652732
AFAGR.HE,2011,0.2593586025827978,0.3029622104533748
AFAGR.HE,2012,0.2692758455133318,0.2593586025827978
AFAGR.HE,2013,0.2643130577457301,0.2692758455133318
AFAGR.HE,2014,0.1763756734688411,0.2643130577457301
AFAGR.HE,2015,0.1619880574587743,0.1763756734688411
AFAGR.HE,2016,0.1086302576062489,0.1619880574587743
AFAGR.HE,2017,0.0804605839849022,0.1086302576062489
AFAGR.HE,2018,0.0556075019584683,0.0804605839849022
AFAGR.HE,2019,0.0507524035054193,0.0556075019584683
AFAGR.HE,2020,0.094920582264504,0.0507524035054193
AFAGR.HE,2021,0.1107519762111049,0.094920582264504
AFAGR.HE,2023,0.1369736845547201,0.1107519762111049
AFAGR.HE,2024,0.1151185139997227,0.1369736845547201
AFAGR.HE,2025,0.1071691916828791,0.1151185139997227
AFGA.OL,2011,0.0759725607391585,0.0786445860689503
AFGA.OL,2012,0.0817693685216924,0.0759725607391585
AFGA.OL,2013,0.0951739441271974,0.0817693685216924
AFGA.OL,2014,0.0956033062912118,0.0951739441271974
AFGA.OL,2015,0.0930459702657849,0.0956033062912118
AFGA.OL,2016,0.0968781687231708,0.0930459702657849
AFGA.OL,2017,0.0993410664830396,0.0968781687231708
AFGA.OL,2018,0.110953477809725,0.0993410664830396
AFGA.OL,2019,0.1057556513702248,0.110953477809725
AFGA.OL,2020,0.134632833197296,0.1057556513702248
AFGA.OL,2021,0.1411321589065435,0.134632833197296
AFGA.OL,2022,0.1083654862400371,0.1411321589065435
AFGA.OL,2023,0.1106026621609303,0.1083654862400371
AFGA.OL,2024,0.0845360895766619,0.1106026621609303
AFGA.OL,2025,0.0788048776692398,0.0845360895766619
AFK.OL,2011,0.2056107067616156,0.2146174259902784
AFK.OL,2012,0.1816998696374387,0.2056107067616156
AFK.OL,2013,0.1775175344724157,0.1816998696374387
AFK.OL,2014,0.1238771711722132,0.1775175344724157
AFK.OL,2015,0.0989190546308532,0.1238771711722132
AFK.OL,2016,0.0957631905387134,0.0989190546308532
AFK.OL,2017,0.0774617906504023,0.0957631905387134
AFK.OL,2018,0.0547021813362905,0.0774617906504023
AFK.OL,2019,0.0725592675367363,0.0547021813362905
AFK.OL,2020,0.0757545462977216,0.0725592675367363
AFK.OL,2021,0.0974629741613257,0.0757545462977216
AFK.OL,2022,0.1264010921874938,0.0974629741613257
AFK.OL,2023,0.1291889917929822,0.1264010921874938
AFK.OL,2024,0.1501489650061569,0.1291889917929822
AFK.OL,2025,0.1076380509965769,0.1501489650061569
AFRY.ST,2011,0.0663480464044769,0.088469634476213
AFRY.ST,2012,0.051135690412607,0.0663480464044769
AFRY.ST,2013,0.0535666190097735,0.051135690412607
AFRY.ST,2014,0.0698775045086668,0.0535666190097735
AFRY.ST,2015,0.0780706458615595,0.0698775045086668
AFRY.ST,2016,0.0620131839789658,0.0780706458615595
AFRY.ST,2017,0.0664494765975423,0.0620131839789658
AFRY.ST,2018,0.0605742591589528,0.0664494765975423
AFRY.ST,2019,0.0644085936464802,0.0605742591589528
AFRY.ST,2020,0.0683603505476647,0.0644085936464802
AFRY.ST,2021,0.0646220016466679,0.0683603505476647
AFRY.ST,2022,0.0737963610977753,0.0646220016466679
AFRY.ST,2023,0.0761508297905169,0.0737963610977753
AFRY.ST,2024,0.0587424317306755,0.0761508297905169
AFRY.ST,2025,0.059697296208393,0.0587424317306755
AGATE.CO,2011,0.217808320551883,0.2397181706847722
AGATE.CO,2012,0.2022751590937602,0.217808320551883
AGATE.CO,2013,0.154325493582859,0.2022751590937602
AGATE.CO,2014,0.1489743729645774,0.154325493582859
AGATE.CO,2015,0.1609053352070792,0.1489743729645774
AGATE.CO,2016,0.1170878106403233,0.1609053352070792
AGATE.CO,2017,0.1055909691415122,0.1170878106403233
AGATE.CO,2018,0.0886571100021084,0.1055909691415122
AGATE.CO,2019,0.1147668926895629,0.0886571100021084
AGATE.CO,2020,0.145636716383101,0.1147668926895629
AGATE.CO,2021,0.1397235442343164,0.145636716383101
AGATE.CO,2022,0.143255909561408,0.1397235442343164
AGATE.CO,2023,0.1279731899793728,0.143255909561408
AGATE.CO,2024,0.1157453819494185,0.1279731899793728
AGATE.CO,2025,0.1018093028689878,0.1157453819494185
AGFEb.CO,2011,0.2687025894875727,0.2876837514086129
AGFEb.CO,2012,0.2863145308414707,0.2687025894875727
AGFEb.CO,2013,0.2282100456019446,0.2863145308414707
AGFEb.CO,2014,0.2062118025529122,0.2282100456019446
AGFEb.CO,2015,0.236816705524249,0.2062118025529122
AGFEb.CO,2016,0.2314030761701523,0.236816705524249
AGFEb.CO,2017,0.2619352935998025,0.2314030761701523
AGFEb.CO,2018,0.2434698134397329,0.2619352935998025
AGFEb.CO,2019,0.2462453324463436,0.2434698134397329
AGFEb.CO,2020,0.2544266271046161,0.2462453324463436
AGFEb.CO,2021,0.2502046613268491,0.2544266271046161
AGFEb.CO,2022,0.1990842586871094,0.2502046613268491
AGFEb.CO,2023,0.1857987162609556,0.1990842586871094
AGFEb.CO,2024,0.1281493691620169,0.1857987162609556
AGFEb.CO,2025,0.1527574493661868,0.1281493691620169
AKAST.OL,2011,0.1019327567168188,0.1019555093019951
AKAST.OL,2012,0.0910162897759936,0.1019327567168188
AKAST.OL,2013,0.0816503945815006,0.0910162897759936
AKAST.OL,2014,0.0893048840312163,0.0816503945815006
AKAST.OL,2015,0.1159295496033899,0.0893048840312163
AKAST.OL,2016,0.104043211951137,0.1159295496033899
AKAST.OL,2017,0.1096232294986652,0.104043211951137
AKAST.OL,2018,0.0993160745521754,0.1096232294986652
AKAST.OL,2019,0.1006773543585319,0.0993160745521754
AKAST.OL,2020,0.0721861358054577,0.1006773543585319
AKAST.OL,2021,0.0433612158161471,0.0721861358054577
AKAST.OL,2022,0.0597194658847125,0.0433612158161471
AKAST.OL,2023,0.052575193503919,0.0597194658847125
AKAST.OL,2024,0.0618285825938625,0.052575193503919
AKAST.OL,2025,0.1006272590686594,0.0618285825938625
AKBM.OL,2022,0.0981691183480613,0.0944706574946419
AKBM.OL,2023,0.1012739429799289,0.0981691183480613
AKBM.OL,2024,0.0930744497107659,0.1012739429799289
AKBM.OL,2025,0.0988031397828965,0.0930744497107659
AKRBP.OL,2012,0.1840014268589016,0.1946671023738078
AKRBP.OL,2013,0.1813342197956243,0.1840014268589016
AKRBP.OL,2014,0.1601302367393205,0.1813342197956243
AKRBP.OL,2015,0.1375859067936851,0.1601302367393205
AKRBP.OL,2016,0.1045133332235578,0.1375859067936851
AKRBP.OL,2017,0.0986084844014186,0.1045133332235578
AKRBP.OL,2018,0.099446606018866,0.0986084844014186
AKRBP.OL,2019,0.1102062561104087,0.099446606018866
AKRBP.OL,2020,0.1287907179452159,0.1102062561104087
AKRBP.OL,2021,0.1332438818435971,0.1287907179452159
AKRBP.OL,2022,0.1467654004908093,0.1332438818435971
AKRBP.OL,2023,0.1468799075915813,0.1467654004908093
AKRBP.OL,2024,0.1067764098483953,0.1468799075915813
AKRBP.OL,2025,0.0795361478603973,0.1067764098483953
AKSOA.OL,2017,0.0793304277369096,0.0727518419126574
AKSOA.OL,2018,0.0718082856608729,0.0793304277369096
AKSOA.OL,2019,0.0771487792473488,0.0718082856608729
AKSOA.OL,2020,0.0804550935365026,0.0771487792473488
AKSOA.OL,2021,0.1099446671180749,0.0804550935365026
AKSOA.OL,2022,0.113070370451752,0.1099446671180749
AKSOA.OL,2023,0.1145752700881207,0.113070370451752
AKSOA.OL,2024,0.1313121294806781,0.1145752700881207
AKSOA.OL,2025,0.1771761472327528,0.1313121294806781
AKVA.OL,2011,0.0739606990137119,0.055211441592982
AKVA.OL,2012,0.0924607147439883,0.0739606990137119
AKVA.OL,2013,0.0890780657730716,0.0924607147439883
AKVA.OL,2014,0.093544093869119,0.0890780657730716
AKVA.OL,2015,0.0787849713188515,0.093544093869119
AKVA.OL,2016,0.0745027934913596,0.0787849713188515
AKVA.OL,2017,0.0765807014712435,0.0745027934913596
AKVA.OL,2018,0.0570093681229823,0.0765807014712435
AKVA.OL,2019,0.089237060618795,0.0570093681229823
AKVA.OL,2020,0.0951014693189357,0.089237060618795
AKVA.OL,2021,0.1005732055951438,0.0951014693189357
AKVA.OL,2022,0.1033216254112626,0.1005732055951438
AKVA.OL,2023,0.0955098928064899,0.1033216254112626
AKVA.OL,2024,0.083719804843748,0.0955098928064899
AKVA.OL,2025,0.0611640595713875,0.083719804843748
ALFA.ST,2011,0.0775868958625704,0.0795234773647992
ALFA.ST,2012,0.0755251647924494,0.0775868958625704
ALFA.ST,2013,0.0703375382081267,0.0755251647924494
ALFA.ST,2014,0.0686377444494805,0.0703375382081267
ALFA.ST,2015,0.0611529387157208,0.0686377444494805
ALFA.ST,2016,0.0398174964157472,0.0611529387157208
ALFA.ST,2017,0.0329869269272578,0.0398174964157472
ALFA.ST,2018,0.0334411790442074,0.0329869269272578
ALFA.ST,2019,0.0344072083950435,0.0334411790442074
ALFA.ST,2020,0.0264363702702211,0.0344072083950435
ALFA.ST,2021,0.0374853473407349,0.0264363702702211
ALFA.ST,2022,0.0542636750897251,0.0374853473407349
ALFA.ST,2023,0.0483883751332185,0.0542636750897251
ALFA.ST,2024,0.0442455391562162,0.0483883751332185
ALFA.ST,2025,0.0413387055443027,0.0442455391562162
ALIFb.ST,2019,0.1184676083324754,0.1293899815258195
ALIFb.ST,2020,0.1101453171360069,0.1184676083324754
ALIFb.ST,2021,0.1121509901563676,0.1101453171360069
ALIFb.ST,2022,0.0871544708969661,0.1121509901563676
ALIFb.ST,2023,0.0578880253932544,0.0871544708969661
ALIFb.ST,2024,0.0506523072101071,0.0578880253932544
ALIFb.ST,2025,0.0392365680521864,0.0506523072101071
ALIG.ST,2018,0.0631988020660945,0.0428669495560658
ALIG.ST,2019,0.0510312645076883,0.0631988020660945
ALIG.ST,2020,0.0451605037864628,0.0510312645076883
ALIG.ST,2021,0.077130141606904,0.0451605037864628
ALIG.ST,2022,0.082489502403131,0.077130141606904
ALIG.ST,2023,0.1076584687257823,0.082489502403131
ALIG.ST,2024,0.1024190244423541,0.1076584687257823
ALIG.ST,2025,0.1184308418736552,0.1024190244423541
ALKb.CO,2011,0.0931351232783262,0.1368643589282804
ALKb.CO,2012,0.0879994406927153,0.0931351232783262
ALKb.CO,2013,0.0229902132715862,0.0879994406927153
ALKb.CO,2014,0.0342909014995938,0.0229902132715862
ALKb.CO,2015,0.0331029588975898,0.0342909014995938
ALKb.CO,2016,0.0794843100005543,0.0331029588975898
ALKb.CO,2017,0.0946610273997073,0.0794843100005543
ALKb.CO,2018,0.0943961077277219,0.0946610273997073
ALKb.CO,2019,0.118983287897554,0.0943961077277219
ALKb.CO,2020,0.1211216712940078,0.118983287897554
ALKb.CO,2021,0.1290019136166673,0.1211216712940078
ALKb.CO,2022,0.0723877795913752,0.1290019136166673
ALKb.CO,2023,0.066262054008098,0.0723877795913752
ALKb.CO,2024,0.0696641613728996,0.066262054008098
ALKb.CO,2025,0.0497890321409852,0.0696641613728996
ALLEI.ST,2025,0.1023864343647023,0.1168552990322814
ALLIGOb.ST,2023,0.1113915680925397,0.1321240065334718
ALLIGOb.ST,2024,0.0933488259831041,0.1113915680925397
ALLIGOb.ST,2025,0.0538504730670063,0.0933488259831041
ALVO.IC,2025,0.1994480087872957,0.1425185131997711
AMBEA.ST,2020,0.0695672370344331,0.0329889747326636
AMBEA.ST,2021,0.0580072207828442,0.0695672370344331
AMBEA.ST,2022,0.0472141914779429,0.0580072207828442
AMBEA.ST,2023,0.0494632587736093,0.0472141914779429
AMBEA.ST,2024,0.0359915381299057,0.0494632587736093
AMBEA.ST,2025,0.0336149458973661,0.0359915381299057
AMBUb.CO,2011,0.0822307924142338,0.0815603289737617
AMBUb.CO,2012,0.0714389886224983,0.0822307924142338
AMBUb.CO,2013,0.0748984261085495,0.0714389886224983
AMBUb.CO,2014,0.0696019867664881,0.0748984261085495
AMBUb.CO,2015,0.0840380269341916,0.0696019867664881
AMBUb.CO,2016,0.0867110520621439,0.0840380269341916
AMBUb.CO,2017,0.0846905813517782,0.0867110520621439
AMBUb.CO,2018,0.0787291668587352,0.0846905813517782
AMBUb.CO,2019,0.0864648836021572,0.0787291668587352
AMBUb.CO,2020,0.1127839069647762,0.0864648836021572
AMBUb.CO,2021,0.0994810529134571,0.1127839069647762
AMBUb.CO,2022,0.1086526382655565,0.0994810529134571
AMBUb.CO,2023,0.1274957719140206,0.1086526382655565
AMBUb.CO,2024,0.1180182093517155,0.1274957719140206
AMBUb.CO,2025,0.1343188783513453,0.1180182093517155
AMRQM.IC,2022,0.2046251169568965,0.2013684268892125
AMRQM.IC,2023,0.2058382489719459,0.2046251169568965
AMRQM.IC,2024,0.1499337143108108,0.2058382489719459
AMRQM.IC,2025,0.1410513869583791,0.1499337143108108
ANNEb.ST,2022,0.0960601376281141,0.1184031658459924
ANNEb.ST,2023,0.0788031156076905,0.0960601376281141
ANNEb.ST,2024,0.0628625678420181,0.0788031156076905
ANNEb.ST,2025,0.059972387337209,0.0628625678420181
ANODb.ST,2011,0.1219756351435015,0.1479790737337817
ANODb.ST,2012,0.1033507232871794,0.1219756351435015
ANODb.ST,2013,0.0560169968366562,0.1033507232871794
ANODb.ST,2014,0.0368440207358727,0.0560169968366562
ANODb.ST,2015,0.0365926628163192,0.0368440207358727
ANODb.ST,2016,0.0591715993616227,0.0365926628163192
ANODb.ST,2017,0.0679005886641453,0.0591715993616227
ANODb.ST,2018,0.1014999999135013,0.0679005886641453
ANODb.ST,2019,0.1076896149966273,0.1014999999135013
ANODb.ST,2020,0.1580652726590017,0.1076896149966273
ANODb.ST,2021,0.1871172164343062,0.1580652726590017
ANODb.ST,2022,0.1750411834480129,0.1871172164343062
ANODb.ST,2023,0.181673019299171,0.1750411834480129
ANODb.ST,2024,0.1138139649206308,0.181673019299171
ANODb.ST,2025,0.1191561765218396,0.1138139649206308
ANORA.HE,2020,0.0537522214330179,0.0553206185230175
ANORA.HE,2021,0.0619749547112923,0.0537522214330179
ANORA.HE,2022,0.0975739437208976,0.0619749547112923
ANORA.HE,2023,0.1019323812903217,0.0975739437208976
ANORA.HE,2024,0.1203766658901423,0.1019323812903217
ANORA.HE,2025,0.1157429580557416,0.1203766658901423
ANOT.ST,2011,0.2597208710636736,0.2881786710308343
ANOT.ST,2012,0.1957013537834645,0.2597208710636736
ANOT.ST,2013,0.1428510458754577,0.1957013537834645
ANOT.ST,2014,0.0956289738901739,0.1428510458754577
ANOT.ST,2015,0.1074549381403883,0.0956289738901739
ANOT.ST,2016,0.0913689030211859,0.1074549381403883
ANOT.ST,2017,0.095016788462751,0.0913689030211859
ANOT.ST,2018,0.11358601339531,0.095016788462751
ANOT.ST,2019,0.1138419520686322,0.11358601339531
ANOT.ST,2020,0.1136354422974011,0.1138419520686322
ANOT.ST,2021,0.1259153094157759,0.1136354422974011
ANOT.ST,2022,0.131252900359411,0.1259153094157759
ANOT.ST,2023,0.1049796117034235,0.131252900359411
ANOT.ST,2024,0.0721885413517014,0.1049796117034235
ANOT.ST,2025,0.0935288100642604,0.0721885413517014
AOJb.CO,2011,0.1582162658833456,0.1825914310464645
AOJb.CO,2012,0.1780106566156701,0.1582162658833456
AOJb.CO,2013,0.1840645230720723,0.1780106566156701
AOJb.CO,2014,0.1684856812606616,0.1840645230720723
AOJb.CO,2015,0.1342735263322117,0.1684856812606616
AOJb.CO,2016,0.0934734943841665,0.1342735263322117
AOJb.CO,2017,0.1046284807357749,0.0934734943841665
AOJb.CO,2018,0.0815569957877549,0.1046284807357749
AOJb.CO,2019,0.0607359866199176,0.0815569957877549
AOJb.CO,2020,0.0769578054691037,0.0607359866199176
AOJb.CO,2021,0.0749632578975666,0.0769578054691037
AOJb.CO,2022,0.0835361722022892,0.0749632578975666
AOJb.CO,2023,0.0930502253959397,0.0835361722022892
AOJb.CO,2024,0.0747896245142242,0.0930502253959397
AOJb.CO,2025,0.0796912085915396,0.0747896245142242
APETIT.HE,2011,0.1922155442005041,0.1870022110149839
APETIT.HE,2012,0.2129829295246194,0.1922155442005041
APETIT.HE,2013,0.1827470674574758,0.2129829295246194
APETIT.HE,2014,0.1682078576967261,0.1827470674574758
APETIT.HE,2015,0.1789442095140825,0.1682078576967261
APETIT.HE,2016,0.145629842616289,0.1789442095140825
APETIT.HE,2017,0.109311763749554,0.145629842616289
APETIT.HE,2018,0.0934433154042289,0.109311763749554
APETIT.HE,2019,0.1180617007608052,0.0934433154042289
APETIT.HE,2020,0.1287621588670753,0.1180617007608052
APETIT.HE,2021,0.1268395997130185,0.1287621588670753
APETIT.HE,2022,0.1161779249717287,0.1268395997130185
APETIT.HE,2023,0.1340724791045327,0.1161779249717287
APETIT.HE,2024,0.0989586388894269,0.1340724791045327
APETIT.HE,2025,0.0871907355823839,0.0989586388894269
AQ.ST,2011,0.1222071052372914,0.1326709802843239
AQ.ST,2012,0.1162740967870777,0.1222071052372914
AQ.ST,2013,0.1162102460491424,0.1162740967870777
AQ.ST,2014,0.1103887725477035,0.1162102460491424
AQ.ST,2015,0.0914724957888632,0.1103887725477035
AQ.ST,2016,0.0848536225433483,0.0914724957888632
AQ.ST,2017,0.0821963205833591,0.0848536225433483
AQ.ST,2018,0.0938459160771118,0.0821963205833591
AQ.ST,2019,0.0750608795354212,0.0938459160771118
AQ.ST,2020,0.0609938408824008,0.0750608795354212
AQ.ST,2021,0.0672328506008222,0.0609938408824008
AQ.ST,2022,0.0825917102244865,0.0672328506008222
AQ.ST,2023,0.0931427721242901,0.0825917102244865
AQ.ST,2024,0.0744982913132711,0.0931427721242901
AQ.ST,2025,0.0670926442226148,0.0744982913132711
ARCHA.OL,2012,0.0677306785181039,0.0604495474345697
ARCHA.OL,2013,0.0611674924046137,0.0677306785181039
ARCHA.OL,2014,0.056543755740541,0.0611674924046137
ARCHA.OL,2015,0.0681458826766681,0.056543755740541
ARCHA.OL,2016,0.0799956221485346,0.0681458826766681
ARCHA.OL,2017,0.0714381389559876,0.0799956221485346
ARCHA.OL,2018,0.0504649598954538,0.0714381389559876
ARCHA.OL,2019,0.0517379154511786,0.0504649598954538
ARCHA.OL,2020,0.0578431721745448,0.0517379154511786
ARCHA.OL,2021,0.0413899468942399,0.0578431721745448
ARCHA.OL,2022,0.0341890508304544,0.0413899468942399
ARCHA.OL,2023,0.0228772992979151,0.0341890508304544
ARCHA.OL,2024,0.0212467651502897,0.0228772992979151
ARCHA.OL,2025,0.0237715282373119,0.0212467651502897
ARJOb.ST,2020,0.0614365001437137,0.0755079234896945
ARJOb.ST,2021,0.0609175365414972,0.0614365001437137
ARJOb.ST,2022,0.0570624681396224,0.0609175365414972
ARJOb.ST,2023,0.0558809367345553,0.0570624681396224
ARJOb.ST,2024,0.0298590643349756,0.0558809367345553
ARJOb.ST,2025,0.0346382224066303,0.0298590643349756
ARP.ST,2012,0.1429823947260433,0.1718062689709835
ARP.ST,2013,0.1399521083656061,0.1429823947260433
ARP.ST,2014,0.117578059243136,0.1399521083656061
ARP.ST,2015,0.1120445389070381,0.117578059243136
ARP.ST,2016,0.0910795843360545,0.1120445389070381
ARP.ST,2017,0.0677784299081229,0.0910795843360545
ARP.ST,2018,0.063157605407786,0.0677784299081229
ARP.ST,2019,0.0608639020489878,0.063157605407786
ARP.ST,2020,0.0770208016181387,0.0608639020489878
ARP.ST,2021,0.0701979812074963,0.0770208016181387
ARP.ST,2022,0.0630271779465133,0.0701979812074963
ARP.ST,2023,0.0811052172476669,0.0630271779465133
ARP.ST,2024,0.0981766733580733,0.0811052172476669
ARP.ST,2025,0.0897456752429454,0.0981766733580733
ARPL.ST,2023,0.0832824625446588,0.0911857119835691
ARPL.ST,2024,0.062305645217225,0.0832824625446588
ARPL.ST,2025,0.0803088604712427,0.062305645217225
ARRA.OL,2011,0.1776508317726401,0.1796289780537302
ARRA.OL,2012,0.1693814181239277,0.1776508317726401
ARRA.OL,2013,0.2254698536269492,0.1693814181239277
ARRA.OL,2014,0.2198374076671287,0.2254698536269492
ARRA.OL,2015,0.1933990738473047,0.2198374076671287
ARRA.OL,2016,0.192329549761463,0.1933990738473047
ARRA.OL,2017,0.2082736800540812,0.192329549761463
ARRA.OL,2018,0.1909924278985105,0.2082736800540812
ARRA.OL,2019,0.1692528727293106,0.1909924278985105
ARRA.OL,2020,0.171146735742641,0.1692528727293106
ARRA.OL,2021,0.161415766401313,0.171146735742641
ARRA.OL,2022,0.1501410305793195,0.161415766401313
ARRA.OL,2023,0.1454290989521665,0.1501410305793195
ARRA.OL,2024,0.1120823703223862,0.1454290989521665
ARRA.OL,2025,0.1105289508544943,0.1120823703223862
ASA.OL,2021,0.0933710899598478,0.0956222839311805
ASA.OL,2022,0.0989181935055183,0.0933710899598478
ASA.OL,2023,0.1046606155742808,0.0989181935055183
ASA.OL,2024,0.0766705455015614,0.1046606155742808
