Ticker,FormationYear,theta_obs,theta_post_mean,p_q5,p_median,sigma_acc,MarketCap,Method1_Raw_PortfolioNum,Method1_Raw_Portfolio,Method2_PostMean_PortfolioNum,Method2_PostMean_Portfolio,Method3_ProbQ5_PortfolioNum,Method3_ProbQ5_Portfolio,Method4_ProbMedian_PortfolioNum,Method4_ProbMedian_Portfolio
HAVI.OL,2016,0.1489819072072609,0.146852116359123,0.1295713884489937,0.6090604333644077,0.0141945827013599,78.17,3,Q3,4,Q4,1,Q1,4,Q4
HBC.OL,2016,-2.9582181259600624,-2.9582181259601783,1.6635450147391844e-05,3.680263104293764e-05,0.1291064422238828,331.23,1,Q1,1,Q1,1,Q1,1,Q1
HEIMAR.IC,2016,0.0837702558142605,0.0739954484249301,0.3169515869118132,0.4588487426135741,0.059386220079467,1904.71,2,Q2,2,Q2,3,Q3,3,Q3
HEX.OL,2016,0.0800399880886542,0.0704782751314514,0.3203257868487041,0.4571202517803608,0.0621460755395896,2119.42,2,Q2,2,Q2,3,Q3,2,Q2
HHDC.CO,2016,0.3558515989391212,0.3248750414396036,0.5795996823544076,0.7786441512418453,0.0351944527207743,1200.63,5,Q5,5,Q5,5,Q5,5,Q5
HIAB.HE,2016,0.1751380979554127,0.1674097904926781,0.2890107772463767,0.6027577589284568,0.0257566055186666,12443.16,4,Q4,4,Q4,3,Q3,4,Q4
HKFOODS.HE,2016,-0.0247254561867458,-0.024725456186749,0.1024706587102314,0.2576929423183037,0.028910891925015,1873.32,2,Q2,2,Q2,1,Q1,1,Q1
HLUNa.CO,2016,0.1300124237672686,0.1064966959647791,0.3547327057703068,0.4918139374956539,0.0665776658185194,59745.93,3,Q3,3,Q3,4,Q4,3,Q3
HMb.ST,2016,0.3371567892997636,0.2399153554857298,0.4770094130872088,0.5956157051122728,0.0785218473196501,533483.15,5,Q5,5,Q5,5,Q5,4,Q4
HONBS.HE,2016,-0.05720823798627,-0.0572082379862755,0.1776923550279092,0.307446598937974,0.0485868058295386,74.6,1,Q1,1,Q1,2,Q2,1,Q1
HUH1V.HE,2016,0.1581971177290932,0.1498624064831959,0.2846642871913901,0.5595405125538062,0.0290977203376225,34655.83,4,Q4,4,Q4,3,Q3,4,Q4
ICEAIR.IC,2016,0.2689784024343103,0.2096707058550231,0.4461524706796015,0.5825879111041726,0.0657626330976648,12039.43,4,Q4,4,Q4,4,Q4,4,Q4
ICP1V.HE,2016,0.5130049806308793,0.27969573663128,0.505136945643743,0.5977323605426597,0.1124057763490313,328.91,5,Q5,5,Q5,5,Q5,4,Q4
IDEX.OL,2016,-0.1651638032227084,-0.1651638032227075,0.2714996341057308,0.3480690464324759,0.1341784516381664,5602.15,1,Q1,1,Q1,2,Q2,2,Q2
ILKKA2.HE,2016,0.0474019623308199,0.0473296490484182,0.0155831079579942,0.1844831831444821,0.0100275382087897,518.35,2,Q2,2,Q2,1,Q1,1,Q1
IMMUN.ST,2016,-0.5486190554012094,-0.5486190554011309,0.1180057438706883,0.1670728846940317,0.1265624998031611,449.49,1,Q1,1,Q1,1,Q1,1,Q1
INVEST.HE,2016,0.0276951781237245,0.027695178123728,0.2665285644618729,0.4088314549398108,0.0555538475563316,98.04,2,Q2,2,Q2,2,Q2,2,Q2
IOX.OL,2016,-0.9278659084106552,-0.9278659084104878,0.023646263620489,0.0400338704248316,0.0869853122997994,155.26,1,Q1,1,Q1,1,Q1,1,Q1
ISS.CO,2016,0.2617644016407103,0.252615689214997,0.4428006245789431,0.7881950493330262,0.0214767238759107,59399.84,4,Q4,5,Q5,4,Q4,5,Q5
ITAB.ST,2016,0.2688661170100991,0.1649397471386215,0.432625286960472,0.5318960897857532,0.104452201299855,8251.24,4,Q4,4,Q4,4,Q4,4,Q4
ITERA.OL,2016,0.3527573529411762,0.2913238934319076,0.5227367551234617,0.6762195201332397,0.0542951227969099,287.65,5,Q5,5,Q5,5,Q5,5,Q5
JBTM.IC,2016,0.7173097721801637,0.5914700245127839,0.7885869266894876,0.8747031908180211,0.0524336376101857,12835.3,5,Q5,5,Q5,5,Q5,5,Q5
JDAN.CO,2016,0.1021703107949723,0.1021320074095491,0.0001439269899196,0.1914390045613637,0.002444073888393,11095.42,3,Q3,3,Q3,1,Q1,1,Q1
JINJ.OL,2016,-0.2008460940663959,-0.2008460940664229,0.1169349808018161,0.2065169278956529,0.052462935449125,580.75,1,Q1,1,Q1,1,Q1,1,Q1
JM.ST,2016,0.2752208068882871,0.2217282585126934,0.45326131916348,0.6004662902188544,0.0600146873247658,19880.89,4,Q4,4,Q4,4,Q4,4,Q4
KABEb.ST,2016,0.1295981288539228,0.1057382581330854,0.3589136888008167,0.490796585053309,0.0671566415953852,1167.97,3,Q3,3,Q3,4,Q4,3,Q3
KBHL.CO,2016,0.4221512540406823,0.4146567477587721,0.8727744755187042,0.9772025580295212,0.0144162963384385,38171.7,5,Q5,5,Q5,5,Q5,5,Q5
KCRA.HE,2016,0.8068877766635217,0.7702617647171665,0.9784400093397052,0.9918808035498664,0.02323585270118,13581.77,5,Q5,5,Q5,5,Q5,5,Q5
KDV.ST,2016,-0.3090740883509367,-0.3090740883508731,0.154293624529003,0.2262747747707685,0.0882583459605274,521.91,1,Q1,1,Q1,1,Q1,1,Q1
KELAS.HE,2016,0.3795441147573195,0.3136455053735359,0.5447467780333601,0.6943227655219233,0.0538865310784607,84.77,5,Q5,5,Q5,5,Q5,5,Q5
KEMIRA.HE,2016,0.2295755036120386,0.2251559050079827,0.3356697319374837,0.7998345262309403,0.0158849071331212,16225.26,4,Q4,4,Q4,3,Q3,5,Q5
KESKOB.HE,2016,0.0760098609597245,0.0707171995555842,0.2651825261306424,0.4416574924416099,0.0449308896642749,30700.58,2,Q2,2,Q2,2,Q2,2,Q2
KID.OL,2016,0.1078313317206765,0.1042918368503614,0.1621606008785013,0.4655003006640494,0.023412752632743,1239.68,3,Q3,3,Q3,2,Q2,3,Q3
KIT.OL,2016,0.1509240790100794,0.1369848114146964,0.3200182221359948,0.5286459385167077,0.0406756765319163,674.55,3,Q3,4,Q4,3,Q3,4,Q4
KLEEb.CO,2016,0.1686764924817629,0.1361167619144445,0.3798270986127042,0.5184159890748065,0.0647123516450172,114.56,4,Q4,3,Q3,4,Q4,3,Q3
KMCP.OL,2016,0.0774372686137392,0.0664086689331899,0.3351257271673616,0.4584435331974542,0.0726646578963465,0.44,2,Q2,2,Q2,3,Q3,2,Q2
KNEBV.HE,2016,0.4576541493639152,0.4159477091870018,0.7012421062480805,0.8516305258607322,0.0356410063144209,197570.03,5,Q5,5,Q5,5,Q5,5,Q5
KNOW.ST,2016,0.112587492536934,0.1050332783809889,0.2635125227305829,0.481588353682606,0.0363396714554242,1087.36,3,Q3,3,Q3,2,Q2,3,Q3
KOA.OL,2016,1.3406116722510495,1.263822864461974,0.9972216603978016,0.9986874957865324,0.02626858324813,2534.16,5,Q5,5,Q5,5,Q5,5,Q5
KOG.OL,2016,0.309286763505794,0.239090839920289,0.4722454388465432,0.6064119647579157,0.0660271417368285,15714.4,5,Q5,5,Q5,5,Q5,4,Q4
KSL.HE,2016,0.1461507368944718,0.1325316748306384,0.3189460681619883,0.5215584733512942,0.041319020879409,855.71,3,Q3,3,Q3,3,Q3,3,Q3
LAGRb.ST,2016,0.2383788138858722,0.2283506230511137,0.3963391393002184,0.7266602068800538,0.0240372965922095,3276.77,4,Q4,4,Q4,4,Q4,5,Q5
LAMMb.ST,2016,0.0729984488724495,0.069266692160598,0.233920888330908,0.4298497557236387,0.0382030506226167,357.2,2,Q2,2,Q2,2,Q2,2,Q2
LIAB.ST,2016,0.0946586229593807,0.0920542881768899,0.1583895465091723,0.4394584488078916,0.0232035080238681,5181.25,3,Q3,3,Q3,2,Q2,2,Q2
LIFCOb.ST,2016,0.2588144830628385,0.2436818121966744,0.4419168618085919,0.7220842118692851,0.0285670212545792,19077.06,4,Q4,5,Q5,4,Q4,5,Q5
LINDEX.HE,2016,-0.0817022826252429,-0.0817022826252375,0.0634355094338556,0.1764814064809535,0.0272136470408609,4314.13,1,Q1,1,Q1,1,Q1,1,Q1
LOGIa.ST,2016,-3.265264238070806,-3.265264238070813,2.359002775189495e-07,6.040565751662258e-07,0.080945372681852,56.58,1,Q1,1,Q1,1,Q1,1,Q1
LOOMIS.ST,2016,0.1396222774228257,0.1274882883006199,0.30536842357786,0.5156136301373334,0.0398767686767151,19889.6,3,Q3,3,Q3,3,Q3,3,Q3
LSG.OL,2016,0.0852572894297846,0.0755343918914636,0.3115403918107686,0.4587520244404655,0.0577742823951289,18010.53,2,Q2,2,Q2,3,Q3,3,Q3
LUNG.ST,2016,-0.0032825840918256,-0.0032825840918252,0.1588395477657134,0.3236238869556861,0.0359194028571577,2435.53,2,Q2,2,Q2,2,Q2,1,Q1
LUOTEA.HE,2016,0.3833679403017467,0.3640983629163514,0.6797894249932822,0.8786831028346858,0.0254507414174142,6749.16,5,Q5,5,Q5,5,Q5,5,Q5
MAERSKb.CO,2016,0.1681866500154894,0.1489126544565814,0.3521019586245437,0.5402638065860074,0.0456373047428714,206782.12,4,Q4,4,Q4,4,Q4,4,Q4
MARAS.HE,2016,0.1608291965434818,0.1483816322498539,0.3198900243306677,0.5469981228925571,0.0362430960461435,140.83,4,Q4,4,Q4,3,Q3,4,Q4
MATAS.CO,2016,0.1779317331416155,0.1761536551288622,0.1307046506326103,0.7547389445622358,0.0111995395308311,7482.11,4,Q4,4,Q4,1,Q1,5,Q5
MBPH.ST,2016,0.1407989167230872,0.1095414146926431,0.3715458078167276,0.4951608589218792,0.0757541284583053,335.2,3,Q3,3,Q3,4,Q4,3,Q3
MEABb.ST,2016,0.3010521439915299,0.2549582454990222,0.4819636007151046,0.6483112084930375,0.0506568211738474,1356.35,5,Q5,5,Q5,5,Q5,4,Q4
MEDI.OL,2016,0.4065061475409837,0.3824909467900762,0.69846696821996,0.8774945287581051,0.0277328440378917,985.63,5,Q5,5,Q5,5,Q5,5,Q5
MEDIVIR.ST,2016,0.2071189947483905,0.0773537167786024,0.408184199841729,0.4811728286269142,0.2214333235500936,1806.95,4,Q4,3,Q3,4,Q4,3,Q3
MEKKO.HE,2016,0.1735908462601756,0.1529153294232777,0.3596521483978677,0.5440840869055655,0.0465552987632433,618.76,4,Q4,4,Q4,4,Q4,4,Q4
MEKO.ST,2016,0.1890748664287141,0.163823867894714,0.3784379570530828,0.5545229271207668,0.0492648569948074,6500.16,4,Q4,4,Q4,4,Q4,4,Q4
MEREN.ST,2016,-0.0004402367241825,-0.0004402367241825,0.2892217500794355,0.4050635814040753,0.0741613113020883,5859.97,2,Q2,2,Q2,3,Q3,2,Q2
METSB.HE,2016,-0.1305799966995598,-0.1305799966995637,0.1103365419217097,0.2173114288580983,0.0418745367424916,21761.97,1,Q1,1,Q1,1,Q1,1,Q1
METSO.HE,2016,0.0617044989485552,0.0560615268490439,0.31819539731502,0.4468260043285451,0.0661188141404205,5977.1,2,Q2,2,Q2,3,Q3,2,Q2
MGN.OL,2016,0.0054745354595429,0.0054745354595417,0.3241014946037268,0.4244690448181321,0.0941923701804139,517.96,2,Q2,2,Q2,3,Q3,2,Q2
MOWI.OL,2016,0.1403380255373869,0.1197752675037818,0.3454979183538649,0.5044515127399463,0.0558793418735858,53830.24,3,Q3,3,Q3,3,Q3,3,Q3
MSABb.ST,2016,0.5675220866638617,0.3594249500630148,0.5635665399670454,0.6641741322430943,0.091980341589629,1390.86,5,Q5,5,Q5,5,Q5,5,Q5
MYCR.ST,2016,0.579124223976855,0.5014157211352782,0.7578978426970489,0.8644277262545546,0.0443393331284334,8428.64,5,Q5,5,Q5,5,Q5,5,Q5
NAPA.OL,2016,0.0947044432167942,0.086361647193178,0.2883204055686915,0.4630549088991295,0.0461311310959923,349.3,3,Q3,3,Q3,3,Q3,3,Q3
NAS.OL,2016,0.1209182176568397,0.0912223854292535,0.3724443057044702,0.4818228437163847,0.0859481846362593,11575.4,3,Q3,3,Q3,4,Q4,3,Q3
NAVA.OL,2016,-0.1066959756509975,-0.1066959756509828,0.1410018333271188,0.2556626487683531,0.0469930708721895,90.43,1,Q1,1,Q1,1,Q1,1,Q1
NCCb.ST,2016,0.1524336315906237,0.1186614560452534,0.3772857591698489,0.502373223104376,0.0734638619815757,19470.76,3,Q3,3,Q3,4,Q4,3,Q3
NEL.OL,2016,-0.0255810454029356,-0.0255810454029322,0.2277609220636882,0.3579305141843144,0.0571459609769139,3033.5,2,Q2,2,Q2,2,Q2,2,Q2
NELLY.ST,2016,-0.1182885240701088,-0.118288524070092,0.2653046658104683,0.3530948009370158,0.1033249479166964,532.16,1,Q1,1,Q1,2,Q2,2,Q2
NEOBO.ST,2016,0.0317380805589807,0.0317380805589876,0.321985158201254,0.4345921518165413,0.0824447125621176,464.11,2,Q2,2,Q2,3,Q3,2,Q2
NESTE.HE,2016,0.1795024444199841,0.161447762227967,0.3523847198513375,0.5619847760011883,0.041427627195742,68010.68,4,Q4,4,Q4,4,Q4,4,Q4
NETIB.ST,2016,0.1085565342441128,0.0968592990919489,0.3096383608011201,0.4774443019830516,0.0495111125607896,3388.45,3,Q3,3,Q3,3,Q3,3,Q3
NEWAb.ST,2016,0.0600804366998143,0.0549439973893067,0.313930274511234,0.4447161346188477,0.0654174826981165,2039.64,2,Q2,2,Q2,3,Q3,2,Q2
NHY.OL,2016,0.0899178096006454,0.0874725884038253,0.1631735114821534,0.433317776293358,0.0239025345062389,68545.91,3,Q3,3,Q3,2,Q2,2,Q2
NIBEb.ST,2016,0.1800544645073819,0.1729741680548448,0.27634871905223,0.6295590602516004,0.0236962345927531,29170.85,4,Q4,4,Q4,2,Q2,4,Q4
NILb.ST,2016,0.4078070988955398,0.3460692817020768,0.5877008517161425,0.7415092215056588,0.0489413716352629,465.38,5,Q5,5,Q5,5,Q5,5,Q5
NKR.OL,2016,-0.0506570555952119,-0.0506570555952089,0.1756414299066166,0.3098382475037621,0.0462825987485382,102.36,1,Q1,1,Q1,2,Q2,1,Q1
NKT.CO,2016,0.0291539668512274,0.0291539668512258,0.1388261910270506,0.3379528214981626,0.0284644644392305,5276.02,2,Q2,2,Q2,1,Q1,2,Q2
NLG1V.HE,2016,-0.1992496315154763,-0.1992496315154544,0.070087385997609,0.1491533846976072,0.0391194729611271,139.79,1,Q1,1,Q1,1,Q1,1,Q1
NMAN.ST,2016,0.2637772806136423,0.2497027265709363,0.4504129547840799,0.7401542427882668,0.027084047163957,3132.64,4,Q4,5,Q5,4,Q4,5,Q5
NOBI.ST,2016,0.1887941778576397,0.1810799082481096,0.3022557876033813,0.6371289738087327,0.0243225924818395,13896.71,4,Q4,4,Q4,3,Q3,4,Q4
NOD.OL,2016,0.5487399863129505,0.2520897694021684,0.489863956394051,0.5751990126998558,0.1371707663047822,7068.81,5,Q5,5,Q5,5,Q5,4,Q4
NOHOP.HE,2016,0.1009312730867278,0.0790008455843028,0.3606083647003577,0.4724967826624426,0.0851588851960823,787.8,3,Q3,3,Q3,4,Q4,3,Q3
NOKIA.HE,2016,0.3263367450695912,0.2730383403599093,0.5014550336558673,0.6594416493709918,0.0524731123407484,247815.76,5,Q5,5,Q5,5,Q5,5,Q5
NOLAb.ST,2016,0.4580777984800995,0.3926415334309965,0.6408684496488345,0.7841347603823996,0.0468041035465742,6420.32,5,Q5,5,Q5,5,Q5,5,Q5
NOM.OL,2016,-0.2400370713623725,-0.2400370713623907,0.0901521488034215,0.169281963139351,0.0488426866403877,242.87,1,Q1,1,Q1,1,Q1,1,Q1
NORTHM.CO,2016,-0.0302528035359643,-0.030252803535967,0.2714957482613336,0.3835179019048903,0.0723907808668927,363.76,1,Q1,1,Q1,2,Q2,2,Q2
NOTE.ST,2016,0.1097467638348141,0.097679748119885,0.3123686135012791,0.4786367523258409,0.0500084529534917,359.58,3,Q3,3,Q3,3,Q3,3,Q3
NOVOb.CO,2016,1.1795777416052704,1.0428983294477712,0.9705893686584924,0.9837683536458728,0.039446758312923,1199273.24,5,Q5,5,Q5,5,Q5,5,Q5
NP3.ST,2016,0.10321016912636,0.0978709448834539,0.2119007732978314,0.4627309254922718,0.0312717725236133,2212.91,3,Q3,3,Q3,2,Q2,3,Q3
NRC.OL,2016,-0.0027510316368638,-0.0027510316368642,0.3357951964821341,0.426994544558596,0.1119830148169243,1896.39,2,Q2,2,Q2,3,Q3,2,Q2
NSISb.CO,2016,0.4499013953513322,0.4143608098773225,0.7178420986946741,0.8681497845471753,0.0326025662821459,133112.58,5,Q5,5,Q5,5,Q5,5,Q5
NTEKb.ST,2016,0.217380895379459,0.1527616173811748,0.4143713714537814,0.5281769607405441,0.0861186286638105,189.7,4,Q4,4,Q4,4,Q4,3,Q3
NTGNT.CO,2016,-0.0867604423923547,-0.0867604423923486,0.3173212813339821,0.3943296103545901,0.1490982466960299,79.28,1,Q1,1,Q1,3,Q3,2,Q2
ODF.OL,2016,-0.0848582482133121,-0.0848582482133202,0.109517070631648,0.2345396915395709,0.0365041284305621,2417.62,1,Q1,1,Q1,1,Q1,1,Q1
OEMb.ST,2016,0.3172009154161607,0.2577601711011476,0.4868196388663885,0.6349317610513127,0.057641545426067,2684.18,5,Q5,5,Q5,5,Q5,4,Q4
OKEAC.CO,2016,-0.0236463620981386,-0.0236463620981358,0.3048536466672985,0.4044127603037459,0.0904142773035581,952.25,2,Q2,2,Q2,3,Q3,2,Q2
OLVAS.HE,2016,0.1260115736965533,0.1146840570364518,0.3016434557322182,0.4972532306176349,0.0420144788263102,4422.14,3,Q3,3,Q3,3,Q3,3,Q3
ORIOLA.HE,2016,0.2087497390494444,0.1664668295152256,0.4051162572615435,0.5478058790288158,0.064548102544263,7484.0,4,Q4,4,Q4,4,Q4,4,Q4
ORK.OL,2016,0.0540804836128726,0.048233422533993,0.3521604283289251,0.4536245045138555,0.0969103851874756,71427.06,2,Q2,2,Q2,4,Q4,2,Q2
ORNAV.HE,2016,0.5758948426386696,0.4326502521456007,0.6420670165620834,0.75251611014491,0.0676819196280742,43301.55,5,Q5,5,Q5,5,Q5,5,Q5
ORRON.ST,2016,0.308395471193882,0.2461515211048858,0.4784752527831786,0.6260065648557581,0.0609977809424411,38658.88,5,Q5,5,Q5,5,Q5,4,Q4
ORX.ST,2016,0.1150063676241686,0.0786896021091716,0.381735623615737,0.4767278760685902,0.1125766273576305,2262.12,3,Q3,3,Q3,4,Q4,3,Q3
OTEC.OL,2016,-18.97285067873303,-18.972850678733263,0.0,0.0,0.0562546103876601,1431.95,1,Q1,1,Q1,1,Q1,1,Q1
OUT1V.HE,2016,-0.1352190624935706,-0.1352190624935599,0.1425942177645975,0.2494231053790879,0.050420206454,10920.37,1,Q1,1,Q1,1,Q1,1,Q1
OVARO.HE,2016,0.0007066201475069,0.0007066201475068,0.1609668477381419,0.3259543437435434,0.0368762674071563,821.41,2,Q2,2,Q2,2,Q2,1,Q1
PAALb.CO,2016,0.1913591570989968,0.1816640062947824,0.320887011585185,0.6269283495249871,0.0272938776252125,6263.52,4,Q4,4,Q4,3,Q3,4,Q4
PACT.ST,2016,0.3020120056710202,0.2571013357072029,0.4859717224532548,0.6610981245579365,0.0495297712578606,1360.26,5,Q5,5,Q5,5,Q5,5,Q5
PARKEN.CO,2016,-0.0528630479364264,-0.0528630479364154,0.0811536975559979,0.2133244855318615,0.0280226388584959,698.68,1,Q1,1,Q1,1,Q1,1,Q1
PARKSTa.CO,2016,-0.2588691796008872,-0.2588691796008795,0.0995227118364661,0.1761132281286349,0.0544393119834695,29.4,1,Q1,1,Q1,1,Q1,1,Q1
PCIB.OL,2016,0.1368563685636856,0.1177497007418182,0.3376769148021429,0.5027551269849375,0.0545741144369888,59.6,3,Q3,3,Q3,3,Q3,3,Q3
PEABb.ST,2016,0.0780544364976543,0.0768453158622654,0.1022267188026593,0.3849805866524333,0.0187589063702563,18639.8,2,Q2,3,Q3,1,Q1,2,Q2
PENR.OL,2016,-0.057372334529026,-0.0573723345290213,0.0339366078160614,0.1344066811101217,0.019493992949193,166.48,1,Q1,1,Q1,1,Q1,1,Q1
PFINV.CO,2016,-0.015357440753643,-0.0153574407536439,0.0031651087524412,0.0375438485417271,0.0076515894591043,76.42,2,Q2,2,Q2,1,Q1,1,Q1
PHO.OL,2016,0.0445110920689326,0.0427207731598705,0.3449911176509815,0.4485289655752894,0.0949078386862886,899.86,2,Q2,2,Q2,3,Q3,2,Q2
PIONb.ST,2016,0.1896988104277406,0.168993471801617,0.3703717804262908,0.5666045628094392,0.0433540866402839,169.98,4,Q4,4,Q4,4,Q4,4,Q4
PLAZb.ST,2016,0.0685668581400421,0.0684505238501193,0.0062091146241693,0.1341806603656295,0.0058384431580893,3754.71,2,Q2,2,Q2,1,Q1,1,Q1
PNDORA.CO,2016,0.8647913862377852,0.7394533754934345,0.8902219009070874,0.9381885760770414,0.0458004810104454,137184.43,5,Q5,5,Q5,5,Q5,5,Q5
POL.OL,2016,0.0182959958556032,0.0182959958556048,0.0548178771418986,0.2331477485669979,0.0179498347732791,934.5,2,Q2,2,Q2,1,Q1,1,Q1
PON1V.HE,2016,0.8324410756563837,0.7491303982733676,0.928382425947992,0.9658810746306764,0.0366943806907081,4935.18,5,Q5,5,Q5,5,Q5,5,Q5
PREC.ST,2016,0.1421833659266075,0.1256135725333577,0.3304165378265256,0.5117051320228938,0.0478092339201295,2204.45,3,Q3,3,Q3,3,Q3,3,Q3
PREVb.ST,2016,-0.1265528466086496,-0.126552846608659,0.1031088380789527,0.2098576645188051,0.0400356093675349,146.43,1,Q1,1,Q1,1,Q1,1,Q1
PRICb.ST,2016,0.0866416421305274,0.074671768582421,0.3289210309377186,0.4623855761899633,0.065548747664863,1101.08,3,Q3,2,Q2,3,Q3,3,Q3
PRIMOF.CO,2016,0.034641354339955,0.0346413543399536,0.0532536995833165,0.2591436470838817,0.0167209349617757,345.06,2,Q2,2,Q2,1,Q1,1,Q1
PROFb.ST,2016,0.1075558301703592,0.0953469986921978,0.3160927433477652,0.4767204341870052,0.0514634152679702,297.34,3,Q3,3,Q3,3,Q3,3,Q3
PRSO.OL,2016,0.1719142959276963,0.1602610682218304,0.3166136803991212,0.5733804230628466,0.0328716542697697,4262.2,4,Q4,4,Q4,3,Q3,4,Q4
PSE.OL,2016,-0.3938053097345133,-0.3938053097344913,0.1345360336932427,0.1969785382207731,0.0947710109915171,130.73,1,Q1,1,Q1,1,Q1,1,Q1
QEC.OL,2016,-0.0058959367169459,-0.0058959367169463,0.1630085222027824,0.323077428006793,0.0380040829396128,294.46,2,Q2,2,Q2,2,Q2,1,Q1
QPR1V.HE,2016,0.1172685019663929,0.1041977684090887,0.3155150503775283,0.4858496568466443,0.0492625880018027,143.37,3,Q3,3,Q3,3,Q3,3,Q3
RAIVV.HE,2016,0.1067496822926123,0.0810620595477657,0.368056169502525,0.4751158277811073,0.0899686108032976,6722.24,3,Q3,3,Q3,4,Q4,3,Q3
RAP1V.HE,2016,0.1091369047619048,0.090826326564318,0.3459762079847509,0.4776060335583582,0.0669107740618657,1774.66,3,Q3,3,Q3,3,Q3,3,Q3
RAUTE.HE,2016,0.4169472502805839,0.3207805015711737,0.5446007886386988,0.6736769363657011,0.0650294418924024,550.2,5,Q5,5,Q5,5,Q5,5,Q5
RAYb.ST,2016,0.5176889261042497,0.3770802243873571,0.5926227081618078,0.7070785646989838,0.0728560675381749,4531.29,5,Q5,5,Q5,5,Q5,5,Q5
RBLNb.CO,2016,0.0704482195988099,0.0579136061648921,0.3583997266845424,0.4602606848440664,0.095401275006613,467.84,2,Q2,2,Q2,4,Q4,3,Q3
RBREW.CO,2016,0.1868593224379519,0.1696195570933072,0.3481020396397429,0.5829265943505026,0.038650198944442,19994.9,4,Q4,4,Q4,4,Q4,4,Q4
REACH.OL,2016,0.0721544715447155,0.0526368321475492,0.3823476456940222,0.4651280411953474,0.1457547738430638,114.36,2,Q2,2,Q2,4,Q4,3,Q3
REBL.HE,2016,0.0599371373307542,0.0552509874577021,0.3079221811773315,0.4429352591010991,0.0615289377554587,771.47,2,Q2,2,Q2,3,Q3,2,Q2
RECSI.OL,2016,-0.1460769935613514,-0.1460769935613417,0.1401768448909084,0.2441084626005744,0.0513421283914681,4561.07,1,Q1,1,Q1,1,Q1,1,Q1
REG1V.HE,2016,0.3435155412647374,0.3088807212705976,0.5580268544217482,0.7553579739103328,0.0381550995126485,2182.54,5,Q5,5,Q5,5,Q5,5,Q5
REITIR.IC,2016,0.0764529168436118,0.0750906264212555,0.1098095340330659,0.382701616894935,0.0200464773272621,4307.02,2,Q2,2,Q2,1,Q1,2,Q2
REJLb.ST,2016,0.1129742917485982,0.0996862828616757,0.3207147058766449,0.4815565383940843,0.0517088669501712,1465.99,3,Q3,3,Q3,3,Q3,3,Q3
REKA.HE,2016,-0.723274937432963,-0.7232749374330943,0.0483896183028099,0.0787812170130607,0.0882532077983076,92.63,1,Q1,1,Q1,1,Q1,1,Q1
RIASb.CO,2016,0.0322044665982505,0.0322044665982464,0.1799781650715361,0.3685568357753231,0.0339776946130847,135.31,2,Q2,2,Q2,2,Q2,2,Q2
ROCKb.CO,2016,0.099308554899552,0.0986730158935296,0.0369442686293038,0.3994172527985448,0.0104948246107276,27095.77,3,Q3,3,Q3,1,Q1,2,Q2
ROVS.CO,2016,-0.5048911328494793,-0.5048911328494795,0.1184808843694872,0.1711688232944719,0.1096365312239676,62.77,1,Q1,1,Q1,1,Q1,1,Q1
RROS.ST,2016,0.2176002023011759,0.1917869049571075,0.4025834162071025,0.5897274540771155,0.044875977530131,1308.37,4,Q4,4,Q4,4,Q4,4,Q4
RTX.CO,2016,0.2505381099808345,0.15834343405635,0.4268477338194882,0.530177852522605,0.1023804665328203,1013.93,4,Q4,4,Q4,4,Q4,4,Q4
SAABb.ST,2016,0.2098543427441107,0.1889880363145525,0.3843049423393709,0.6015482596727988,0.0400879498142763,29271.36,4,Q4,4,Q4,4,Q4,4,Q4
SAFETYb.ST,2016,-0.1100034376074251,-0.110003437607443,0.2592536377879504,0.3508254143371648,0.0956530994889372,26.4,1,Q1,1,Q1,2,Q2,2,Q2
SAGAb.ST,2016,0.1027973480309928,0.1025277165749531,0.0095211841335882,0.3691756818745914,0.0065361005781133,13772.18,3,Q3,3,Q3,1,Q1,2,Q2
SAGCV.HE,2016,0.0248513768091418,0.0248513768091441,0.3441325701431872,0.4406717130030793,0.1016542750003244,611.26,2,Q2,2,Q2,3,Q3,2,Q2
SALM.OL,2016,0.2331204658850897,0.1714082720861539,0.422400749310261,0.5445893529098756,0.0771487098674667,17561.5,4,Q4,4,Q4,4,Q4,4,Q4
SAND.ST,2016,0.2288206012686992,0.2163353884176044,0.390008321306031,0.679098694213233,0.0280712424499161,92521.07,4,Q4,4,Q4,4,Q4,5,Q5
SANOMA.HE,2016,-0.0498818361697714,-0.0498818361697746,0.1025956940584597,0.2410943343487949,0.0315028221977308,6111.33,1,Q1,1,Q1,1,Q1,1,Q1
SCANA.OL,2016,-0.3053925064457736,-0.3053925064457874,0.172165475551982,0.2444132659398803,0.095984329733361,74.6,1,Q1,1,Q1,2,Q2,1,Q1
SCANFL.HE,2016,0.0656470612698973,0.0537901520722344,0.3644194341845834,0.4601283356841779,0.1067853946266576,2111.55,2,Q2,2,Q2,4,Q4,3,Q3
SCATC.OL,2016,0.0766381366633927,0.0646512829369938,0.3398933415326106,0.4588129255978694,0.0795408562774999,3658.83,2,Q2,2,Q2,3,Q3,3,Q3
SCAb.ST,2016,-0.1410342300649684,-0.1410342300649636,0.0161525342196045,0.0657435274028722,0.0195740637166458,32214.05,1,Q1,1,Q1,1,Q1,1,Q1
SCHO.CO,2016,0.1171254353169386,0.0978453404045364,0.3456535146161743,0.4832558519082256,0.0642610029150049,12694.72,3,Q3,3,Q3,3,Q3,3,Q3
