PortfolioStrategy,FactorModel,Comparison,alpha_difference_annualized,alpha_difference_monthly,t_stat,p_value
LongShort,CAPM,Method2_PostMean minus Method1_Raw,-0.032549165716676,-0.0027124304763896665,-0.5572583321885786,0.5776790226273203
LongShort,CAPM,Method3_ProbQ5 minus Method1_Raw,-0.0679907517435247,-0.0056658959786270585,-1.433684661231965,0.15248456631087448
LongShort,FF3,Method2_PostMean minus Method1_Raw,-0.03256774071562206,-0.0027139783929685047,-0.6956396490614597,0.4870842501304202
LongShort,FF3,Method3_ProbQ5 minus Method1_Raw,-0.06572134815070266,-0.005476779012558554,-1.7299991648174313,0.08445100665319338
LongShort,FF3+MOM,Method2_PostMean minus Method1_Raw,-0.019730476635205708,-0.0016442063862671422,-0.3827496402234727,0.7021228351155262
LongShort,FF3+MOM,Method3_ProbQ5 minus Method1_Raw,-0.04443981617002424,-0.0037033180141686868,-1.0307228535708437,0.30333688996920594
LongShort,FF5,Method2_PostMean minus Method1_Raw,-0.032221600955395065,-0.0026851334129495887,-0.789274570994019,0.43045429962850523
LongShort,FF5,Method3_ProbQ5 minus Method1_Raw,-0.061748108828634185,-0.005145675735719515,-1.7082867222998395,0.08841734606084373
LongShort,FF5+MOM,Method2_PostMean minus Method1_Raw,-0.019098847140162765,-0.0015915705950135639,-0.42611538354153045,0.6702715516861006
LongShort,FF5+MOM,Method3_ProbQ5 minus Method1_Raw,-0.04889852289004963,-0.004074876907504136,-1.2328413048871687,0.21841770665203297
