PortfolioStrategy,FactorModel,Method,alpha_annualized,alpha_monthly,t_stat,p_value,r_squared,n_obs
LongShort,CAPM,Method1_Raw,0.10964180583532421,0.009136817152943684,2.642901383230736,0.00890578388153851,0.08083018123217522,192
LongShort,FF3,Method1_Raw,0.10082939604119917,0.008402449670099931,3.0071998047488466,0.0029972940628255618,0.3351150854207119,192
LongShort,FF3+MOM,Method1_Raw,0.054495792781276295,0.004541316065106358,1.486801526596358,0.1387513604435262,0.381382533710819,192
LongShort,FF5,Method1_Raw,0.08570454760816,0.007142045634013334,2.8051162866196755,0.00556456335842026,0.5155080683819584,192
LongShort,FF5+MOM,Method1_Raw,0.05625631722275719,0.004688026435229766,1.7201297484401459,0.08708107269172127,0.5340756440048124,192
LongShort,CAPM,Method2_PostMean,0.087174184107881,0.007264515342323417,2.426181444446236,0.01619277985107148,0.06598952206733155,192
LongShort,FF3,Method2_PostMean,0.07852282758275046,0.006543568965229205,2.9908182511368464,0.003155000887512749,0.3604621743844636,192
LongShort,FF3+MOM,Method2_PostMean,0.03770343026012306,0.0031419525216769217,1.2352770599298404,0.21827711492544521,0.4029930610637914,192
LongShort,FF5,Method2_PostMean,0.06528448105828089,0.005440373421523407,2.8234195211567124,0.005269001310675314,0.4985590201774538,192
LongShort,FF5+MOM,Method2_PostMean,0.03744335981205733,0.0031202799843381107,1.3477397063230996,0.17939021732961002,0.5182151541611126,192
LongShort,CAPM,Method3_ProbQ5,0.012529498257072485,0.0010441248547560405,0.5421544634538523,0.5883473815044535,0.03228409660633047,192
LongShort,FF3,Method3_ProbQ5,0.00853949439268927,0.0007116245327241058,0.4246680728638626,0.6715642649859141,0.0945478897906028,192
LongShort,FF3+MOM,Method3_ProbQ5,0.002710217117365238,0.00022585142644710316,0.12826031120073023,0.8980808044363042,0.09678906219138417,192
LongShort,FF5,Method3_ProbQ5,9.244492759355628e-05,7.703743966129691e-06,0.004550360686977929,0.9963742266627038,0.18226968257999,192
LongShort,FF5+MOM,Method3_ProbQ5,-0.0007516006837180672,-6.263339030983894e-05,-0.03521175314555883,0.9719488541407912,0.18231636260403128,192
