PortfolioStrategy,FactorModel,Comparison,alpha_difference_annualized,alpha_difference_monthly,t_stat,p_value
Q5,CAPM,Method2_PostMean minus Method1_Raw,0.001395446925763981,0.00011628724381366508,0.06244972129461717,0.9502375345599834
Q5,CAPM,Method3_ProbQ5 minus Method1_Raw,-0.012212511191675886,-0.0010177092659729905,-0.47797975970020634,0.6329394538975772
Q5,FF3,Method2_PostMean minus Method1_Raw,0.0019943568559277064,0.0001661964046606422,0.09866241327847257,0.921458889538598
Q5,FF3,Method3_ProbQ5 minus Method1_Raw,-0.010954467939211118,-0.0009128723282675931,-0.479017202785355,0.6322048455290274
Q5,FF3+MOM,Method2_PostMean minus Method1_Raw,0.004803011199153412,0.0004002509332627843,0.20442093508633793,0.8381357676963801
Q5,FF3+MOM,Method3_ProbQ5 minus Method1_Raw,0.00887868399352855,0.0007398903327940458,0.35126532503073943,0.7255871030246439
Q5,FF5,Method2_PostMean minus Method1_Raw,0.002378664042440151,0.00019822200353667926,0.11165113391596213,0.9111602444171856
Q5,FF5,Method3_ProbQ5 minus Method1_Raw,-0.009829117063782332,-0.0008190930886485277,-0.41122487957938875,0.6811444463957241
Q5,FF5+MOM,Method2_PostMean minus Method1_Raw,0.0036243081357901774,0.0003020256779825148,0.15819945738059055,0.8743859359849955
Q5,FF5+MOM,Method3_ProbQ5 minus Method1_Raw,0.0081298099703776,0.0006774841641981333,0.32751315572503165,0.7434650221691927
