PortfolioStrategy,FactorModel,Method,alpha_annualized,alpha_monthly,t_stat,p_value,r_squared,n_obs
Q5,CAPM,Method1_Raw,0.04575849721092593,0.003813208100910494,2.6214913110394606,0.009463666002741178,0.6814592625040953,192
Q5,FF3,Method1_Raw,0.04150423682851351,0.0034586864023761254,2.744748161371274,0.006642957809215089,0.7075104579088347,192
Q5,FF3+MOM,Method1_Raw,0.025029043790462634,0.0020857536492052196,1.4138335537348818,0.15907339168914847,0.7152739717437377,192
Q5,FF5,Method1_Raw,0.03609634543139063,0.003008028785949219,2.265447828609754,0.024637834389845015,0.7212029663259608,192
Q5,FF5+MOM,Method1_Raw,0.021165434799576888,0.0017637862332980738,1.2223018152734386,0.2231485204590058,0.7275376261765412,192
Q5,CAPM,Method2_PostMean,0.04715394413668998,0.003929495344724165,3.3772053258935175,0.0008881511003548948,0.6857239369694441,192
Q5,FF3,Method2_PostMean,0.043498593684457576,0.0036248828070381315,3.228577613134606,0.0014681449510067779,0.707051462742263,192
Q5,FF3+MOM,Method2_PostMean,0.029832054989605714,0.0024860045824671427,1.9200948712832047,0.05636766849927821,0.7121442880198758,192
Q5,FF5,Method2_PostMean,0.038475009473852906,0.0032062507894877424,2.7121668566756063,0.007311445924150561,0.7192709768738297,192
Q5,FF5+MOM,Method2_PostMean,0.024789742935363904,0.0020658119112803254,1.6453038548131655,0.10160514389809805,0.7243444063396016,192
Q5,CAPM,Method3_ProbQ5,0.033545986019250115,0.0027954988349375093,1.7981465228041287,0.07374130984931826,0.6741471193528319,192
Q5,FF3,Method3_ProbQ5,0.030549768889319102,0.002545814074109925,1.775812888405138,0.07738140101886759,0.6834825678675751,192
Q5,FF3+MOM,Method3_ProbQ5,0.03390772778397665,0.0028256439819980546,1.870740109463757,0.06294338223553941,0.6837700020308184,192
Q5,FF5,Method3_ProbQ5,0.02626722836763149,0.0021889356973026244,1.4713366557002292,0.1428899234352674,0.6930310583663187,192
Q5,FF5+MOM,Method3_ProbQ5,0.029295244769944606,0.002441270397495384,1.6409502604337391,0.10250676450942686,0.693263255835064,192
