Method,Portfolio,Date,n_firms,raw_weight_sum,ucits_weight_sum,max_raw_weight,max_ucits_weight,cash_weight,large_position_weight,n_large_positions,n_names_single_cap_binding,aggregate_cap_relaxed
Method1_Raw,Q1,2010-01-31,59,1.0,1.0000000000000002,0.5152323232298762,0.10000000000000002,0.0,0.4,4,2,False
Method1_Raw,Q2,2010-01-31,61,0.9999999999999998,1.0000000000000002,0.1956765855379877,0.1,0.0,0.4,4,5,False
Method1_Raw,Q3,2010-01-31,58,1.0,1.0,0.18380570550258674,0.1,0.0,0.4,4,4,False
Method1_Raw,Q4,2010-01-31,60,0.9999999999999999,0.9999999999999999,0.235838832340127,0.1,0.0,0.4,5,2,False
Method1_Raw,Q5,2010-01-31,59,1.0000000000000002,1.0,0.21329242472520665,0.1,0.0,0.4,4,4,False
Method2_PostMean,Q1,2010-01-31,58,0.9999999999999999,1.0,0.37647222450227696,0.10000000000000002,0.0,0.4,4,3,False
Method2_PostMean,Q2,2010-01-31,62,1.0,1.0000000000000002,0.16717991694865986,0.1,0.0,0.3784918328296061,4,3,False
Method2_PostMean,Q3,2010-01-31,58,0.9999999999999999,1.0,0.22092301330402625,0.1,0.0,0.4,4,3,False
Method2_PostMean,Q4,2010-01-31,59,0.9999999999999999,1.0,0.20790631600894208,0.1,0.0,0.3601589133009173,4,2,False
Method2_PostMean,Q5,2010-01-31,60,0.9999999999999999,1.0,0.19268953520076,0.1,0.0,0.4,4,3,False
Method3_ProbQ5,Q1,2010-01-31,60,0.9999999999999998,1.0,0.2634841729777859,0.1,0.0,0.4,4,3,False
Method3_ProbQ5,Q2,2010-01-31,59,0.9999999999999999,1.0,0.23330531150763104,0.1,0.0,0.4,4,4,False
Method3_ProbQ5,Q3,2010-01-31,59,0.9999999999999999,1.0,0.22035377818751342,0.1,0.0,0.4,4,2,False
Method3_ProbQ5,Q4,2010-01-31,60,1.0,1.0,0.27356669208587636,0.10000000000000002,0.0,0.4000000000000001,4,2,False
Method3_ProbQ5,Q5,2010-01-31,59,0.9999999999999999,1.0,0.1972037316081278,0.1,0.0,0.4,4,4,False
Method1_Raw,Q1,2010-02-28,59,0.9999999999999999,1.0000000000000002,0.5133112846908483,0.10000000000000002,0.0,0.4,4,2,False
Method1_Raw,Q2,2010-02-28,61,0.9999999999999999,1.0,0.19970357495153646,0.1,0.0,0.4,4,5,False
