Ticker,FormationYear,theta_obs,theta_post_mean,theta_conservative,p_q5,p_q1,sigma_acc,MarketCap,Method1_ObservedQuality_PortfolioNum,Method1_ObservedQuality_Portfolio,Method2_LatentQuality_PortfolioNum,Method2_LatentQuality_Portfolio,Method3_ConservativeQuality_PortfolioNum,Method3_ConservativeQuality_Portfolio,Method4_ProbabilisticQuality_PortfolioNum,Method4_ProbabilisticQuality_Portfolio
BMAX.ST,2014,0.222724189984467,0.2182046518131669,0.2040006030382582,0.1007338224628922,0.0073270439735953,0.0586208249693088,2770.51,4,Q4,4,Q4,4,Q4,,
BOL.ST,2014,0.0830839903159723,0.0891963615284046,0.069703697095555,3.221930777785875e-05,0.3436738089061812,0.0488407263091545,22336.65,2,Q2,2,Q2,2,Q2,,
BRGB.OL,2014,0.2052801724137931,0.2048699496403425,0.2026191870771354,2.2089459976393225e-05,3.7692804123436165e-09,0.0211808221049245,3020.0,3,Q3,3,Q3,4,Q4,,
CARLb.CO,2014,0.0996721830272167,0.1019444369565608,0.0935946546832437,1.9971711617827737e-08,0.1503003579630741,0.0322907012949748,103273.74,2,Q2,2,Q2,2,Q2,,
CAST.ST,2014,0.1494025434038092,0.1494175200181778,0.1492829468754292,0.0,3.381455723003276e-63,0.0044617191305765,16227.08,3,Q3,3,Q3,3,Q3,,
CTY1S.HE,2014,0.1086032134269175,0.1108957233729275,0.1016398140037162,4.5622156596980556e-07,0.1175420178417774,0.0346432695350708,8328.01,2,Q2,2,Q2,2,Q2,,
DEMANT.CO,2014,0.4300592842370448,0.417276601003283,0.4200576349974853,0.9941265409802932,1.4026262453399412e-14,0.0418493718679837,33383.19,5,Q5,5,Q5,5,Q5,5,Q5
DFDS.CO,2014,0.1597104539270358,0.1605588146894579,0.1481973614275723,0.0022711001252748,0.0284654137489835,0.0450799527420389,7257.95,3,Q3,3,Q3,3,Q3,,
DIGIA.HE,2014,0.1950246108820011,0.1936728083511167,0.181885539298419,0.0215735279152931,0.0078395018089526,0.0483672213016105,292.35,3,Q3,3,Q3,3,Q3,,
DIOS.ST,2014,0.1145583238215189,0.1156735419696051,0.1108340681902076,3.695355133004341e-11,0.034042341533189,0.0251254862108985,3211.55,2,Q2,2,Q2,2,Q2,,
DNO.OL,2014,0.3114278821808667,0.2986450992934221,0.2927641750981664,0.5227567725650555,7.802716135916765e-05,0.0585173483057041,24763.36,5,Q5,5,Q5,5,Q5,5,Q5
DSV.CO,2014,0.6351502639927613,0.6290741561684373,0.6325125062280488,1.0,1.1059814244444218e-117,0.0210869354912963,35779.34,5,Q5,5,Q5,5,Q5,5,Q5
EAST9.ST,2014,-0.0064038454083808,0.0463248143834975,-0.0647153599799049,0.0037148004245735,0.7156678483619672,0.1170140285875594,1843.6,1,Q1,1,Q1,1,Q1,1,Q1
ELISA.HE,2014,0.2732813936634716,0.2660668689391234,0.2586820601642416,0.2791656367604567,0.000144235744275,0.05118455346616,26578.69,4,Q4,4,Q4,4,Q4,,
ELUXb.ST,2014,0.2199969743352443,0.2155144620721613,0.2003149055868635,0.0992382837397725,0.009625633206676,0.0602620586493606,38113.76,4,Q4,4,Q4,3,Q3,,
EMBLA.CO,2014,0.166005621946194,0.1669149944438986,0.1444620090379548,0.0235022141680713,0.0694295829010666,0.0633754812282327,5300.07,3,Q3,3,Q3,3,Q3,,
EQNR.OL,2014,0.3938500678151782,0.3867591534665674,0.387386220705208,0.9863496612083728,6.982916157737069e-18,0.033334391784315,468731.12,5,Q5,5,Q5,5,Q5,5,Q5
ERICb.ST,2014,0.3387522448309887,0.3231376842990351,0.3197453844026279,0.6788624730428393,1.627100729047875e-05,0.0591088058666031,243529.93,5,Q5,5,Q5,5,Q5,5,Q5
ETTE.HE,2014,0.1623434080007452,0.1629566751321322,0.1522104191447709,0.0014838034562512,0.0186167498386496,0.0421378211265185,526.65,3,Q3,3,Q3,3,Q3,,
EXL1V.HE,2014,0.2732475715410867,0.2700424306419795,0.2667594186409763,0.1897339985195201,2.7020038235278845e-08,0.0333991034091715,570.38,4,Q4,4,Q4,4,Q4,,
FIA1S.HE,2014,-0.0053672795688993,0.0281470553959105,-0.0426437299245197,0.0004233475068148,0.7586241301765622,0.0873011812323487,2857.08,1,Q1,1,Q1,1,Q1,1,Q1
FLS.CO,2014,-0.0798508764561836,-0.0672364213410218,-0.0897718532228204,5.551115123125784e-16,0.9981328496900156,0.0416714075627012,17610.76,1,Q1,1,Q1,1,Q1,1,Q1
FORTUM.HE,2014,0.1532767137938073,0.155098109485358,0.1360702489330573,0.0077116569600341,0.0726448788717116,0.0559620299555829,119109.72,3,Q3,3,Q3,3,Q3,,
FSKRS.HE,2014,0.1053869673263817,0.1145882457481099,0.0787400786049987,0.0053808454981482,0.2855541851111122,0.071513080065865,9917.96,2,Q2,2,Q2,2,Q2,,
GMAB.CO,2014,0.8430667824011284,0.5120946618665416,0.7440650736918861,0.9997697366469424,1.5300474536999478e-07,0.1805894526247648,12266.55,5,Q5,5,Q5,5,Q5,5,Q5
GN.CO,2014,0.290364589888819,0.2675039632104123,0.250921430754277,0.4289504052726183,0.0085924120919056,0.0904064650458793,25810.93,4,Q4,4,Q4,4,Q4,,
GSFG.OL,2014,0.1159418117875089,0.1245144356654749,0.0866366837035729,0.0105829746184289,0.2523755605122645,0.0755769957886508,2735.72,2,Q2,2,Q2,2,Q2,,
HEX.OL,2014,0.3585035574936879,0.3377906117090581,0.3359963092897833,0.7573702207628453,2.164639327894213e-05,0.0649529586801257,2989.4,5,Q5,5,Q5,5,Q5,5,Q5
HHDC.CO,2014,-0.0070611151692228,-0.0033986871470624,-0.011096650837041,0.0,0.9856683058715376,0.0261751984115691,523.14,1,Q1,1,Q1,1,Q1,1,Q1
HIAB.HE,2014,0.1069087031740441,0.1072716773156462,0.1058338464243392,0.0,0.0017739810825733,0.0134078302805931,7187.02,2,Q2,2,Q2,2,Q2,,
HKFOODS.HE,2014,-0.1012057660954523,-0.0943558110641445,-0.1061757403454954,0.0,0.9999988236832884,0.0291175198299707,1448.14,1,Q1,1,Q1,1,Q1,1,Q1
HMb.ST,2014,0.378875400087119,0.3479592161957518,0.3486288186547978,0.8004171718891522,8.210362628828294e-05,0.0769940089693492,379079.44,5,Q5,5,Q5,5,Q5,5,Q5
HUH1V.HE,2014,0.1140362119067132,0.1156710387507079,0.1086239142186421,3.0322667932125575e-08,0.066961049284984,0.0304201388860938,16733.76,2,Q2,2,Q2,2,Q2,,
JBTM.IC,2014,0.3727472668261016,0.3656266200455835,0.3655655572294936,0.9431073451058992,1.662117256108936e-14,0.035202041904294,5152.3,5,Q5,5,Q5,5,Q5,5,Q5
JM.ST,2014,0.302224053503039,0.2960261957924297,0.292522944920385,0.4549425998588501,2.1818721136854347e-07,0.041183248772346,13652.58,4,Q4,4,Q4,4,Q4,,
KCRA.HE,2014,0.1545329207059271,0.1552557925064552,0.1472732967817615,0.0001082955740859,0.0115287702673101,0.035399633053634,13321.22,3,Q3,3,Q3,3,Q3,,
KEMIRA.HE,2014,0.050672756120978,0.0585914884707192,0.0378773918285481,1.462329193513412e-06,0.5707308528959593,0.0476865691349014,15750.38,1,Q1,1,Q1,1,Q1,1,Q1
KESKOB.HE,2014,0.0915190485828206,0.0980082560397523,0.0758689652950524,0.0001882506253075,0.3047038530844954,0.0531453049460029,22308.72,2,Q2,2,Q2,2,Q2,,
KNEBV.HE,2014,0.5712039521860042,0.5442334201978402,0.5576084325149614,0.9999983627921316,9.731752649733046e-20,0.0492603828260372,122046.42,5,Q5,5,Q5,5,Q5,5,Q5
KNOW.ST,2014,0.1035450277882697,0.1095159104475687,0.0867025701742496,0.000603750619511,0.247226646641402,0.0553118745798828,958.79,2,Q2,2,Q2,2,Q2,,
KOG.OL,2014,0.3521105603124531,0.3276105577058894,0.3245302173559474,0.7092480686720298,0.0001503157547837,0.0729515447169232,13817.83,5,Q5,5,Q5,5,Q5,5,Q5
LIAB.ST,2014,0.0806934977434143,0.0821577866964618,0.0775698238590462,0.0,0.2281627637438902,0.022975456267438,4702.92,2,Q2,2,Q2,2,Q2,,
LOOMIS.ST,2014,0.2315295784048729,0.2256535902897815,0.2109416226294955,0.137448957298088,0.0070638864879843,0.0617886726414693,10326.79,4,Q4,4,Q4,4,Q4,,
LSG.OL,2014,0.1583014856370752,0.1597816293512681,0.1399673212089462,0.0115971051671481,0.0684733501562733,0.0579458022891049,9660.19,3,Q3,3,Q3,3,Q3,,
LUOTEA.HE,2014,0.3737139158282042,0.3700316924040503,0.3700181314588656,0.9873633075514489,1.3942808600246044e-26,0.0250274469076775,4927.04,5,Q5,5,Q5,5,Q5,5,Q5
MAERSKb.CO,2014,0.2742431938132108,0.2676885251132322,0.2611069820609775,0.274324766768518,6.169659255592368e-05,0.0483615871694751,235735.32,4,Q4,4,Q4,4,Q4,,
MEDIVIR.ST,2014,0.2764461369972123,0.2236719200487962,0.1729656174196033,0.4208958222206259,0.0834855877903291,0.1888642951971423,2436.91,4,Q4,4,Q4,3,Q3,,
MEKKO.HE,2014,0.2109847138286525,0.2081052296653838,0.1952226695184275,0.0565177180044164,0.0067976328127061,0.0533512708134129,637.78,3,Q3,3,Q3,3,Q3,,
MEKO.ST,2014,0.125266448770783,0.1282035932947609,0.1133223037544458,0.0002964118298017,0.1111484624813265,0.0459686927732021,6699.43,2,Q2,2,Q2,2,Q2,,
METSB.HE,2014,-0.3400540651181176,-0.292927416358453,-0.3583733965534136,0.0,0.9999999994394316,0.0579199929041568,7982.5,1,Q1,1,Q1,1,Q1,1,Q1
METSO.HE,2014,0.2630576720653363,0.2503220872897955,0.2343123843619269,0.2941643885726449,0.0069548554776211,0.0747291623592898,11619.59,4,Q4,4,Q4,4,Q4,,
MOWI.OL,2014,0.1541572098884762,0.1583051338616805,0.11327196355559,0.0590922686028055,0.1701044658625927,0.0924604778513882,30306.4,3,Q3,3,Q3,2,Q2,,
MYCR.ST,2014,0.1790198202791409,0.1788104445753729,0.1698608667767295,0.0028340629552449,0.0053885001506472,0.0399590433254537,994.52,3,Q3,3,Q3,3,Q3,,
NCCb.ST,2014,0.2632423913389822,0.2488066351462674,0.2307274552894644,0.3061444734062853,0.0103139335999479,0.0803676852639527,13987.68,4,Q4,4,Q4,4,Q4,,
NESTE.HE,2014,0.1774345176082624,0.1771704718390016,0.1597533247955001,0.0219219141714192,0.0350974496154822,0.0568025842234659,30721.87,3,Q3,3,Q3,3,Q3,,
NEWAb.ST,2014,0.0939958320508226,0.1018553696976943,0.0744573665798163,0.0008273140217253,0.3107466719658227,0.0600179216873273,1446.03,2,Q2,2,Q2,2,Q2,,
NHY.OL,2014,0.0126753826530612,0.0151611755547312,0.0096021847484141,0.0,0.962013804031142,0.0227861472535566,56007.78,1,Q1,1,Q1,1,Q1,1,Q1
NIBEb.ST,2014,0.168529810298103,0.168778170061486,0.1601363935420342,0.000887585034109,0.0075931287512278,0.0381761589447524,13282.06,3,Q3,3,Q3,3,Q3,,
NKT.CO,2014,0.0547359249689445,0.0561835050837769,0.0523174841845318,0.0,0.5947966097528418,0.020180065640644,3401.5,1,Q1,1,Q1,2,Q2,1,Q1
NMAN.ST,2014,0.2394843613579169,0.2375065311096366,0.2334021532035588,0.0360203493402113,1.1512807411972655e-06,0.0323035209070537,2097.82,4,Q4,4,Q4,4,Q4,,
NOBI.ST,2014,0.0564777123633305,0.0581031207817871,0.0537220837436041,0.0,0.5621593992368259,0.021559370874576,6434.25,1,Q1,1,Q1,2,Q2,1,Q1
NOD.OL,2014,0.4605381892223328,0.3566703288363151,0.3879262766283776,0.8785873520457042,0.0011213846068186,0.1377106661628261,4527.3,5,Q5,5,Q5,5,Q5,5,Q5
NOHOP.HE,2014,0.0526405018224969,0.0585659139735657,0.0429113420658824,5.1476684581608374e-08,0.5648733770454839,0.0412457874105738,520.41,1,Q1,1,Q1,1,Q1,1,Q1
NOKIA.HE,2014,0.3982220615133004,0.3711399716476881,0.3740172340405944,0.8846284398724682,3.935557608815714e-06,0.0676823723650325,170290.86,5,Q5,5,Q5,5,Q5,5,Q5
NOLAb.ST,2014,0.4262415087804917,0.4100872157416766,0.4134101385458964,0.9844256563325896,1.4991022855348914e-11,0.0477582096070122,3251.27,5,Q5,5,Q5,5,Q5,5,Q5
NOVOb.CO,2014,0.9329576151949208,0.9259961657231176,0.9311220557565876,1.0,0.0,0.0175549425678549,491745.4,5,Q5,5,Q5,5,Q5,5,Q5
NSISb.CO,2014,0.3632701230256883,0.3620876963037011,0.3620177005865477,0.999393184213756,9.945229918664266e-70,0.0144794660755665,68058.81,5,Q5,5,Q5,5,Q5,5,Q5
OLVAS.HE,2014,0.2128434594141088,0.2119116873792403,0.207989934472904,0.0025483795860057,3.364302116855044e-06,0.0287657914158659,4060.32,3,Q3,3,Q3,4,Q4,,
ORIOLA.HE,2014,0.0636441653765046,0.078936891966212,0.0360408652665352,0.0012516805286389,0.4843029761755541,0.0729867590212634,3235.72,2,Q2,2,Q2,1,Q1,,
ORK.OL,2014,0.0696231319038336,0.0975592470660724,0.0163224688832194,0.0169141653407551,0.4674704910671284,0.1099462142055101,48215.81,2,Q2,2,Q2,1,Q1,,
OUT1V.HE,2014,-0.2362337843102737,-0.1982756552738198,-0.2547192157017667,1.1102230246251563e-16,0.9999964707464152,0.0582085928654507,7046.99,1,Q1,1,Q1,1,Q1,1,Q1
PEABb.ST,2014,0.003120355789748,0.0104810638167034,-0.0054722069383165,6.800782159643859e-12,0.8985684759108988,0.0386464851055177,9004.5,1,Q1,1,Q1,1,Q1,1,Q1
PNDORA.CO,2014,0.3811405688309854,0.3662723504865178,0.3667537891639508,0.8964091170513178,1.86580397100716e-08,0.0507814845636528,42775.7,5,Q5,5,Q5,5,Q5,5,Q5
PON1V.HE,2014,0.6870073148213905,0.6252843770429367,0.6629231126531334,0.9999997570166068,4.7784794838698556e-17,0.0674903624613642,2290.31,5,Q5,5,Q5,5,Q5,5,Q5
RAIVV.HE,2014,0.1070017174364999,0.1283551189186031,0.0436817787191339,0.0503744655920196,0.3517303510579885,0.1241497102106025,6051.37,2,Q2,2,Q2,2,Q2,,
RAYb.ST,2014,0.3014193966215122,0.2850027918686117,0.2755606973696516,0.4682677822673178,0.0010202200591695,0.0702878882076855,592.86,4,Q4,4,Q4,4,Q4,,
RBREW.CO,2014,0.1644307826502672,0.1651844833235628,0.1493823415610969,0.0081308152960626,0.0405393438982803,0.0520289196081841,9132.09,3,Q3,3,Q3,3,Q3,,
REG1V.HE,2014,0.2727345629510826,0.2656152653009165,0.2582477781600195,0.2752727178061702,0.0001416323105768,0.0509714076797146,810.37,4,Q4,4,Q4,4,Q4,,
ROCKb.CO,2014,0.1367038941748524,0.1369914118671911,0.1351803747154812,0.0,2.9054041613503266e-05,0.0159807636087939,23521.72,3,Q3,3,Q3,3,Q3,,
SAABb.ST,2014,0.2156171057301714,0.2137463935256098,0.2065292132730223,0.023462969625748,0.0004040423589771,0.0397963189802125,17434.9,4,Q4,4,Q4,4,Q4,,
SALM.OL,2014,0.1891582144289724,0.1869118379167127,0.1586169558987437,0.0814301488685258,0.0647898468204281,0.0774353964126819,8384.2,3,Q3,3,Q3,3,Q3,,
SAND.ST,2014,0.2561737749053539,0.2511400590723949,0.2438552571709893,0.1699189986079746,0.0001419586595462,0.0467300842289578,102051.14,4,Q4,4,Q4,4,Q4,,
SANOMA.HE,2014,-0.0651970076638949,-0.0573723095777187,-0.0717272546117289,0.0,0.9993150529634808,0.0335109171005594,8667.91,1,Q1,1,Q1,1,Q1,1,Q1
SCAb.ST,2014,-0.1541978086905689,-0.1447380927757484,-0.1599545973740785,0.0,0.9999999971220044,0.0314011294261262,23219.72,1,Q1,1,Q1,1,Q1,1,Q1
SCHO.CO,2014,0.1033185861372203,0.1137090024481518,0.0741029678302304,0.0069361028255146,0.3029140283723139,0.0754417084341251,6343.05,2,Q2,2,Q2,2,Q2,,
SECUb.ST,2014,0.2663115213002393,0.2560821271304357,0.2440407241779925,0.2843243072674486,0.0022612716006561,0.0645678810121972,22411.65,4,Q4,4,Q4,4,Q4,,
SKAb.ST,2014,0.1911300988695584,0.1900884953911319,0.1786425875319268,0.0159321824074364,0.0080464365374177,0.0470707261927887,49532.89,3,Q3,3,Q3,3,Q3,,
SKFb.ST,2014,0.0989670832077158,0.1058112900208556,0.0808320964770156,0.0007123836755137,0.2781083167019388,0.0575986217357241,72393.61,2,Q2,2,Q2,2,Q2,,
SOBIV.ST,2014,0.0614599092284417,0.0642271883822869,0.0565615440634835,2.239319840668941e-13,0.4883575352968997,0.0289016857325711,17009.92,2,Q2,1,Q1,2,Q2,,
SOLARb.CO,2014,0.0604674903041995,0.0702925192573505,0.0432276160729727,5.333521058670243e-05,0.5,0.0560214534428099,2585.33,1,Q1,2,Q2,1,Q1,,
SRV1V.HE,2014,0.0234640137265831,0.0400527560148409,0.0014898066516555,3.9732906202738505e-05,0.6963118986755514,0.0640830526655162,1241.65,1,Q1,1,Q1,1,Q1,1,Q1
SSABAH.HE,2014,-0.0125924747652198,-0.0029743782161734,-0.0228769953521177,4.021227795192317e-11,0.9309507045583136,0.0424686730759008,11645.91,1,Q1,1,Q1,1,Q1,1,Q1
SSABa.ST,2014,-0.0619044027153158,-0.044467051020701,-0.0766598001799833,1.89946613993186e-10,0.9809436048905812,0.0514790737934049,11645.91,1,Q1,1,Q1,1,Q1,1,Q1
STEa.ST,2014,0.222535413084418,0.2202657423769171,0.2130956865925601,0.0356927779190112,0.0002978570395855,0.0405967784419443,47991.09,4,Q4,4,Q4,4,Q4,,
SUBC.OL,2014,0.0515485072848354,0.0567880126277205,0.0430220035933434,5.692411875202197e-09,0.5787976590687184,0.0384910012247253,40843.25,1,Q1,1,Q1,1,Q1,1,Q1
SWECb.ST,2014,0.4513632080070189,0.4465709874383796,0.4479020642677168,0.9999997529238428,7.004530826562299e-43,0.0242054775519547,9107.21,5,Q5,5,Q5,5,Q5,5,Q5
TEL.OL,2014,0.2516842556174306,0.2512472594551261,0.2505526759167535,0.0003085812901266,6.323102581926214e-32,0.0137590266459536,213427.18,4,Q4,4,Q4,4,Q4,,
TEL2b.ST,2014,0.1293773410770501,0.1319176068474453,0.1181049148249157,0.0002740891348417,0.0907780475011738,0.044577845290212,25611.76,2,Q2,2,Q2,3,Q3,,
TELIA.ST,2014,0.0473666562033372,0.0502747099563217,0.0427899673024007,1.2212453270876722e-15,0.6549104232308224,0.027913581449248,214590.18,1,Q1,1,Q1,1,Q1,1,Q1
TELIA1.HE,2014,0.0473666562033372,0.050293088959913,0.0427610424650725,1.4432899320127037e-15,0.6544483584693519,0.0280037224441878,214590.18,1,Q1,1,Q1,1,Q1,1,Q1
TGS.OL,2014,0.2905783058799531,0.2832917494642493,0.2780293983279514,0.3769487374313788,1.1775556341805185e-05,0.0471940253726625,16646.29,4,Q4,4,Q4,4,Q4,,
TIETO.HE,2014,-0.4693395841350917,-0.4486976148203743,-0.4757522509851059,0.0,1.0,0.0331977706451112,10024.86,1,Q1,1,Q1,1,Q1,1,Q1
TIETOS.ST,2014,0.1894132876185145,0.188951411855478,0.1832407520511673,0.0009758210882703,0.000364633544567,0.0325500899412451,10024.86,3,Q3,3,Q3,3,Q3,,
TLT1V.HE,2014,0.1659043506897434,0.1668620600034088,0.1434845535635203,0.0256803714564425,0.0736057659394978,0.0648106854941628,666.81,3,Q3,3,Q3,3,Q3,,
TOM.OL,2014,0.5143205362583794,0.4938972218170565,0.5023023242503476,0.9999479158639674,7.866543309190894e-18,0.0461200842619401,8363.13,5,Q5,5,Q5,5,Q5,5,Q5
TRELb.ST,2014,0.171480432782489,0.1715650908202632,0.1657744506352002,0.0001035045517142,0.0012428766039276,0.0312581693161089,29239.6,3,Q3,3,Q3,3,Q3,,
TYRES.HE,2014,0.1614746615220311,0.1634518641059464,0.1309931208900064,0.0424200799492657,0.11685421600609,0.0773460266096891,38753.15,3,Q3,3,Q3,3,Q3,,
UPM.HE,2014,0.0354247358291081,0.038377446402141,0.0311769355092238,0.0,0.785501769225183,0.0268693258919709,54196.05,1,Q1,1,Q1,1,Q1,1,Q1
VAIAS.HE,2014,0.2917383691090783,0.2833836617624504,0.2774922013188081,0.3919534663115763,3.3259854435200735e-05,0.0505135843205102,2869.82,4,Q4,4,Q4,4,Q4,,
VEI.OL,2014,0.2424807458451568,0.2349864117451748,0.2204492686964596,0.1831013116178207,0.0057995815994618,0.0641768297821569,5533.19,4,Q4,4,Q4,4,Q4,,
VOLVb.ST,2014,0.2839517161747358,0.2797211626336828,0.276224955776547,0.2895491102719419,8.325732509535651e-08,0.0365651492461174,162000.36,4,Q4,4,Q4,4,Q4,,
VWS.CO,2014,0.0792696458559905,0.0853757011002036,0.0664388511482076,1.6629510131149772e-05,0.3662993056076284,0.0477570651186795,36482.99,2,Q2,2,Q2,2,Q2,,
WALLb.ST,2014,0.0257298497990268,0.106056258317531,-0.0822953366167226,0.0387373640885048,0.5861112557371301,0.197676982823353,14000.11,1,Q1,2,Q2,1,Q1,1,Q1
WAWI.OL,2014,0.0160289691117351,0.0222670645484599,0.0081535210404442,6.71918076733391e-12,0.848668562250317,0.0369295700927715,6615.0,1,Q1,1,Q1,1,Q1,1,Q1
WIHL.ST,2014,0.0993184840425532,0.0995680264503222,0.0986541828061347,0.0,0.0009586603709458,0.0105297494767151,8348.02,2,Q2,2,Q2,2,Q2,,
WRT1V.HE,2014,0.1192987191394472,0.1202361856545633,0.1158989637561529,1.4766521339026895e-11,0.0189063740797028,0.0239861120308248,58827.85,2,Q2,2,Q2,3,Q3,,
YAR.OL,2014,0.3076398974414143,0.3030973472521416,0.3008188480566686,0.5,3.6304953293080366e-10,0.0342747065597747,69271.64,4,Q4,5,Q5,5,Q5,,
YIT.HE,2014,0.1387645912713654,0.1421792946657162,0.1196255855008609,0.0059912572011184,0.1220164806996323,0.0593355919511377,10390.89,3,Q3,3,Q3,3,Q3,,
AAK.ST,2015,0.1530045994916636,0.1536782352290894,0.1502605536645856,2.664535259100376e-15,0.0001593914796843,0.0197832762617283,16694.95,3,Q3,3,Q3,3,Q3,,
ABB.ST,2015,-1.195934581581526,-1.0736910304475624,-1.213422464343444,0.0,1.0,0.0519206787493841,354972.01,1,Q1,1,Q1,1,Q1,1,Q1
ACG1V.HE,2015,-0.1388225521752674,-0.0907822181391457,-0.1670048875339304,4.983481405318456e-10,0.9945600815283062,0.0679316525550546,60.22,1,Q1,1,Q1,1,Q1,1,Q1
ADDTb.ST,2015,0.3499759615384612,0.3307049428300249,0.3239117431403626,0.5152221668560195,9.072577764948164e-05,0.0649300119466609,5595.63,5,Q5,5,Q5,5,Q5,5,Q5
AFRY.ST,2015,0.1693752638243983,0.1718934071695561,0.1539866371530604,0.0012484858704262,0.03604221015298,0.0484270820547652,9402.25,3,Q3,3,Q3,3,Q3,,
AKRBP.OL,2015,-0.1147185791564152,-0.0488101400153403,-0.1563246615048637,8.802568721710813e-07,0.9675817807866944,0.0859660076573412,8078.4,1,Q1,1,Q1,1,Q1,1,Q1
