Ticker,FormationYear,theta_obs,theta_post_mean,theta_conservative,p_q5,p_q1,sigma_acc,MarketCap,Method,SignalUsed,PortfolioNum,Portfolio,MethodLabel
SRV1V.HE,2014,0.0234640137265831,0.0400527560148409,-0.0204844004232719,3.9732906202738505e-05,0.6963118986755514,0.0640830526655162,1241.65,Method1_ObservedQuality,theta_obs,1,Q1,Observed Quality
SSABAH.HE,2014,-0.0125924747652198,-0.0029743782161734,-0.0331615159390156,4.021227795192317e-11,0.9309507045583136,0.0424686730759008,11645.91,Method1_ObservedQuality,theta_obs,1,Q1,Observed Quality
SSABa.ST,2014,-0.0619044027153158,-0.044467051020701,-0.0914151976446508,1.89946613993186e-10,0.9809436048905812,0.0514790737934049,11645.91,Method1_ObservedQuality,theta_obs,1,Q1,Observed Quality
SUBC.OL,2014,0.0515485072848354,0.0567880126277205,0.0344954999018514,5.692411875202197e-09,0.5787976590687184,0.0384910012247253,40843.25,Method1_ObservedQuality,theta_obs,1,Q1,Observed Quality
TELIA.ST,2014,0.0473666562033372,0.0502747099563217,0.0382132784014642,1.2212453270876722e-15,0.6549104232308224,0.027913581449248,214590.18,Method1_ObservedQuality,theta_obs,1,Q1,Observed Quality
TELIA1.HE,2014,0.0473666562033372,0.050293088959913,0.0381554287268079,1.4432899320127037e-15,0.6544483584693519,0.0280037224441878,214590.18,Method1_ObservedQuality,theta_obs,1,Q1,Observed Quality
TIETO.HE,2014,-0.4693395841350917,-0.4486976148203743,-0.48216491783512,0.0,1.0,0.0331977706451112,10024.86,Method1_ObservedQuality,theta_obs,1,Q1,Observed Quality
UPM.HE,2014,0.0354247358291081,0.038377446402141,0.0269291351893396,0.0,0.785501769225183,0.0268693258919709,54196.05,Method1_ObservedQuality,theta_obs,1,Q1,Observed Quality
WALLb.ST,2014,0.0257298497990268,0.106056258317531,-0.1903205230324721,0.0387373640885048,0.5861112557371301,0.197676982823353,14000.11,Method1_ObservedQuality,theta_obs,1,Q1,Observed Quality
WAWI.OL,2014,0.0160289691117351,0.0222670645484599,0.0002780729691535,6.71918076733391e-12,0.848668562250317,0.0369295700927715,6615.0,Method1_ObservedQuality,theta_obs,1,Q1,Observed Quality
ASPO.HE,2014,0.0707013246340134,0.0753649208926196,0.0527205794762875,1.3470374460311518e-07,0.4120925281352513,0.0395721153175765,1557.0,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
ATEA.OL,2014,0.0639153079710141,0.0702459426917512,0.0410057146820496,1.3834376683119487e-06,0.473565593816087,0.0449587261266994,5579.35,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
ATRLJb.ST,2014,0.0717921611782976,0.0732019435050807,0.0662989114270128,0.0,0.3282365138189755,0.0215236292542358,10717.06,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
AUSS.OL,2014,0.122414123968528,0.1312931902726209,0.0541577863598615,0.0195173540995526,0.245027552295804,0.0827367053965611,7196.47,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
BILL.ST,2014,0.1013927391821173,0.1060087772207624,0.0761184351052963,7.952115813558702e-05,0.2268184202741353,0.0473708213978024,15944.33,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
BOL.ST,2014,0.0830839903159723,0.0891963615284046,0.0563234038751377,3.221930777785875e-05,0.3436738089061812,0.0488407263091545,22336.65,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
CARLb.CO,2014,0.0996721830272167,0.1019444369565608,0.0875171263392707,1.9971711617827737e-08,0.1503003579630741,0.0322907012949748,103273.74,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
CTY1S.HE,2014,0.1086032134269175,0.1108957233729275,0.0946764145805149,4.562215659698056e-07,0.1175420178417774,0.0346432695350708,8328.01,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
DIOS.ST,2014,0.1145583238215189,0.1156735419696051,0.1071098125588963,3.695355133004341e-11,0.034042341533189,0.0251254862108985,3211.55,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
FSKRS.HE,2014,0.1053869673263817,0.1145882457481099,0.0520931898836158,0.0053808454981482,0.2855541851111122,0.071513080065865,9917.96,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
GSFG.OL,2014,0.1159418117875089,0.1245144356654749,0.0573315556196369,0.0105829746184289,0.2523755605122645,0.0755769957886508,2735.72,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
HIAB.HE,2014,0.1069087031740441,0.1072716773156462,0.1047589896746343,0.0,0.0017739810825733,0.0134078302805931,7187.02,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
HUH1V.HE,2014,0.1140362119067132,0.1156710387507079,0.1032116165305711,3.0322667932125575e-08,0.066961049284984,0.0304201388860938,16733.76,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
KESKOB.HE,2014,0.0915190485828206,0.0980082560397523,0.0602188820072842,0.0001882506253075,0.3047038530844954,0.0531453049460029,22308.72,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
KNOW.ST,2014,0.1035450277882697,0.1095159104475687,0.0698601125602297,0.000603750619511,0.247226646641402,0.0553118745798828,958.79,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
LIAB.ST,2014,0.0806934977434143,0.0821577866964618,0.0744461499746781,0.0,0.2281627637438902,0.022975456267438,4702.92,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
MEKO.ST,2014,0.125266448770783,0.1282035932947609,0.1013781587381087,0.0002964118298017,0.1111484624813265,0.0459686927732021,6699.43,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
NEWAb.ST,2014,0.0939958320508226,0.1018553696976943,0.0549189011088101,0.0008273140217253,0.3107466719658227,0.0600179216873273,1446.03,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
ORIOLA.HE,2014,0.0636441653765046,0.078936891966212,0.0084375651565658,0.0012516805286389,0.4843029761755541,0.0729867590212634,3235.72,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
ORK.OL,2014,0.0696231319038336,0.0975592470660724,-0.0369781941373946,0.0169141653407551,0.4674704910671284,0.1099462142055101,48215.81,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
RAIVV.HE,2014,0.1070017174364999,0.1283551189186031,-0.019638159998232,0.0503744655920196,0.3517303510579885,0.1241497102106025,6051.37,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
SCHO.CO,2014,0.1033185861372203,0.1137090024481518,0.0448873495232406,0.0069361028255146,0.3029140283723139,0.0754417084341251,6343.05,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
SKFb.ST,2014,0.0989670832077158,0.1058112900208556,0.0626971097463154,0.0007123836755137,0.2781083167019388,0.0575986217357241,72393.61,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
SOBIV.ST,2014,0.0614599092284417,0.0642271883822869,0.0516631788985254,2.239319840668941e-13,0.4883575352968997,0.0289016857325711,17009.92,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
TEL2b.ST,2014,0.1293773410770501,0.1319176068474453,0.1068324885727814,0.0002740891348417,0.0907780475011738,0.044577845290212,25611.76,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
VWS.CO,2014,0.0792696458559905,0.0853757011002036,0.0536080564404248,1.6629510131149772e-05,0.3662993056076284,0.0477570651186795,36482.99,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
WIHL.ST,2014,0.0993184840425532,0.0995680264503222,0.0979898815697163,0.0,0.0009586603709458,0.0105297494767151,8348.02,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
WRT1V.HE,2014,0.1192987191394472,0.1202361856545633,0.1124992083728586,1.4766521339026895e-11,0.0189063740797028,0.0239861120308248,58827.85,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
AAK.ST,2014,0.1895951002584571,0.1894453639138965,0.1856409670470105,2.318954794855444e-08,1.131415012071279e-09,0.0182255630962541,15967.29,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
AFRY.ST,2014,0.1632392564334333,0.1638804894287036,0.1403554852038689,0.0027285375373725,0.0239834208432625,0.0449318434735941,7950.61,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
AXFO.ST,2014,0.2148464644829631,0.2136155659385925,0.2026589545286408,0.0072061632118589,2.343262127290477e-05,0.0323351325335578,15957.01,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
BEIJb.ST,2014,0.1311043601945667,0.1372815664022814,0.074097259211331,0.0156855166564404,0.1945612143924467,0.0743618119000585,5168.49,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
BRGB.OL,2014,0.2052801724137931,0.2048699496403425,0.1999582017404777,2.2089459976393225e-05,3.7692804123436165e-09,0.0211808221049245,3020.0,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
CAST.ST,2014,0.1494025434038092,0.1494175200181778,0.1491633503470492,0.0,3.381455723003276e-63,0.0044617191305765,16227.08,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
DFDS.CO,2014,0.1597104539270358,0.1605588146894579,0.1366842689281087,0.0022711001252748,0.0284654137489835,0.0450799527420389,7257.95,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
DIGIA.HE,2014,0.1950246108820011,0.1936728083511167,0.1687464677148369,0.0215735279152931,0.0078395018089526,0.0483672213016105,292.35,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
EMBLA.CO,2014,0.166005621946194,0.1669149944438986,0.1229183961297155,0.0235022141680713,0.0694295829010666,0.0633754812282327,5300.07,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
ETTE.HE,2014,0.1623434080007452,0.1629566751321322,0.1420774302887967,0.0014838034562512,0.0186167498386496,0.0421378211265185,526.65,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
FORTUM.HE,2014,0.1532767137938073,0.155098109485358,0.1188637840723074,0.0077116569600341,0.0726448788717116,0.0559620299555829,119109.72,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
KCRA.HE,2014,0.1545329207059271,0.1552557925064552,0.1400136728575959,0.0001082955740859,0.0115287702673101,0.035399633053634,13321.22,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
LSG.OL,2014,0.1583014856370752,0.1597816293512681,0.1216331567808172,0.0115971051671481,0.0684733501562733,0.0579458022891049,9660.19,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
MEKKO.HE,2014,0.2109847138286525,0.2081052296653838,0.1794606252082025,0.0565177180044164,0.0067976328127061,0.0533512708134129,637.78,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
MOWI.OL,2014,0.1541572098884762,0.1583051338616805,0.0723867172227039,0.0590922686028055,0.1701044658625927,0.0924604778513882,30306.4,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
MYCR.ST,2014,0.1790198202791409,0.1788104445753729,0.1607019132743181,0.0028340629552449,0.0053885001506472,0.0399590433254537,994.52,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
NESTE.HE,2014,0.1774345176082624,0.1771704718390016,0.1420721319827379,0.0219219141714192,0.0350974496154822,0.0568025842234659,30721.87,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
NIBEb.ST,2014,0.168529810298103,0.168778170061486,0.1517429767859655,0.000887585034109,0.0075931287512278,0.0381761589447524,13282.06,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
OLVAS.HE,2014,0.2128434594141088,0.2119116873792403,0.2031364095316992,0.0025483795860057,3.364302116855044e-06,0.0287657914158659,4060.32,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
RBREW.CO,2014,0.1644307826502672,0.1651844833235628,0.1343339004719267,0.0081308152960626,0.0405393438982803,0.0520289196081841,9132.09,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
ROCKb.CO,2014,0.1367038941748524,0.1369914118671911,0.1336568552561101,0.0,2.9054041613503266e-05,0.0159807636087939,23521.72,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
SALM.OL,2014,0.1891582144289724,0.1869118379167127,0.1280756973685149,0.0814301488685258,0.0647898468204281,0.0774353964126819,8384.2,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
SKAb.ST,2014,0.1911300988695584,0.1900884953911319,0.1661550761942953,0.0159321824074364,0.0080464365374177,0.0470707261927887,49532.89,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
TIETOS.ST,2014,0.1894132876185145,0.188951411855478,0.1770682164838201,0.0009758210882703,0.000364633544567,0.0325500899412451,10024.86,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
TLT1V.HE,2014,0.1659043506897434,0.1668620600034088,0.1210647564372972,0.0256803714564425,0.0736057659394978,0.0648106854941628,666.81,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
TRELb.ST,2014,0.171480432782489,0.1715650908202632,0.1600684684879114,0.0001035045517142,0.0012428766039276,0.0312581693161089,29239.6,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
TYRES.HE,2014,0.1614746615220311,0.1634518641059464,0.1005115802579817,0.0424200799492657,0.11685421600609,0.0773460266096891,38753.15,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
YIT.HE,2014,0.1387645912713654,0.1421792946657162,0.1004865797303565,0.0059912572011184,0.1220164806996323,0.0593355919511377,10390.89,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
ALKb.CO,2014,0.2424332816290816,0.242064069776414,0.2402609841702294,2.3243441877762727e-05,3.1206722132237283e-30,0.0134784572611969,6320.38,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
ASSAb.ST,2014,0.2571881648419516,0.254567282591595,0.2445177759894684,0.0959911073471128,1.814892698085085e-07,0.0329900270388397,112625.29,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
BEIAb.ST,2014,0.2260852420229372,0.222316471864137,0.1968911668620867,0.0823477167065804,0.0023889396775795,0.0511802117226342,4470.81,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
BITTI.HE,2014,0.2565374343321692,0.22815575162209,0.1182414136414121,0.3445717921224615,0.0624180202052365,0.1325951773359748,2885.55,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
BMAX.ST,2014,0.222724189984467,0.2182046518131669,0.1852770160920494,0.1007338224628922,0.0073270439735953,0.0586208249693088,2770.51,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
ELISA.HE,2014,0.2732813936634716,0.2660668689391234,0.2440827266650117,0.2791656367604567,0.000144235744275,0.05118455346616,26578.69,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
ELUXb.ST,2014,0.2199969743352443,0.2155144620721613,0.1806328368384826,0.0992382837397725,0.009625633206676,0.0602620586493606,38113.76,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
EXL1V.HE,2014,0.2732475715410867,0.2700424306419795,0.260271265740866,0.1897339985195201,2.7020038235278845e-08,0.0333991034091715,570.38,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
GN.CO,2014,0.290364589888819,0.2675039632104123,0.2114782716197351,0.4289504052726183,0.0085924120919056,0.0904064650458793,25810.93,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
JM.ST,2014,0.302224053503039,0.2960261957924297,0.282821836337731,0.4549425998588501,2.181872113685435e-07,0.041183248772346,13652.58,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
LOOMIS.ST,2014,0.2315295784048729,0.2256535902897815,0.1903536668541181,0.137448957298088,0.0070638864879843,0.0617886726414693,10326.79,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
MAERSKb.CO,2014,0.2742431938132108,0.2676885251132322,0.2479707703087442,0.274324766768518,6.169659255592368e-05,0.0483615871694751,235735.32,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
MEDIVIR.ST,2014,0.2764461369972123,0.2236719200487962,0.0694850978419944,0.4208958222206259,0.0834855877903291,0.1888642951971423,2436.91,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
METSO.HE,2014,0.2630576720653363,0.2503220872897955,0.2055670966585176,0.2941643885726449,0.0069548554776211,0.0747291623592898,11619.59,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
NCCb.ST,2014,0.2632423913389822,0.2488066351462674,0.1982125192399467,0.3061444734062853,0.0103139335999479,0.0803676852639527,13987.68,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
NMAN.ST,2014,0.2394843613579169,0.2375065311096366,0.2273199450492008,0.0360203493402113,1.1512807411972655e-06,0.0323035209070537,2097.82,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
RAYb.ST,2014,0.3014193966215122,0.2850027918686117,0.249701998117791,0.4682677822673178,0.0010202200591695,0.0702878882076855,592.86,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
REG1V.HE,2014,0.2727345629510826,0.2656152653009165,0.2437609933689564,0.2752727178061702,0.0001416323105768,0.0509714076797146,810.37,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
SAABb.ST,2014,0.2156171057301714,0.2137463935256098,0.1974413208158733,0.023462969625748,0.0004040423589771,0.0397963189802125,17434.9,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
SAND.ST,2014,0.2561737749053539,0.2511400590723949,0.2315367394366247,0.1699189986079746,0.0001419586595462,0.0467300842289578,102051.14,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
SECUb.ST,2014,0.2663115213002393,0.2560821271304357,0.2217699270557458,0.2843243072674486,0.0022612716006561,0.0645678810121972,22411.65,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
STEa.ST,2014,0.222535413084418,0.2202657423769171,0.2036559601007023,0.0356927779190112,0.0002978570395855,0.0405967784419443,47991.09,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
TEL.OL,2014,0.2516842556174306,0.2512472594551261,0.2494210962160765,0.0003085812901266,6.323102581926214e-32,0.0137590266459536,213427.18,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
TGS.OL,2014,0.2905783058799531,0.2832917494642493,0.2654804907759497,0.3769487374313788,1.1775556341805185e-05,0.0471940253726625,16646.29,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
VAIAS.HE,2014,0.2917383691090783,0.2833836617624504,0.263246033528538,0.3919534663115763,3.3259854435200735e-05,0.0505135843205102,2869.82,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
VEI.OL,2014,0.2424807458451568,0.2349864117451748,0.1984177915477624,0.1831013116178207,0.0057995815994618,0.0641768297821569,5533.19,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
VOLVb.ST,2014,0.2839517161747358,0.2797211626336828,0.2684981953783584,0.2895491102719419,8.325732509535651e-08,0.0365651492461174,162000.36,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
YAR.OL,2014,0.3076398974414143,0.3030973472521416,0.2939977986719228,0.5,3.6304953293080366e-10,0.0342747065597747,69271.64,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
ALFA.ST,2014,0.3098270411864533,0.302786992108554,0.28902607415684,0.5176054308096392,2.414406549734399e-07,0.0427204876919388,65227.58,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
ATCOa.ST,2014,0.4368682848918985,0.4212353525263291,0.4130394577427594,0.9925943703977854,6.324819849079237e-13,0.0459078154976218,143847.65,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
AZN.ST,2014,0.3350539526995915,0.3294486091663529,0.3210934845551478,0.7502912909947171,6.6630268005419094e-12,0.0346866334140321,451324.69,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
BAKKA.OL,2014,0.3139569860129343,0.2750441542497097,0.2023863398426557,0.521952034850486,0.0135817772335521,0.1134444608149909,4641.52,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
BAVA.CO,2014,0.5039213530500432,0.4315213569699033,0.4160235656360534,0.973024185932071,6.679777075261766e-06,0.0967984932971422,2596.36,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
BETSb.ST,2014,0.3263665175145019,0.3050154891892262,0.2701495475326639,0.5909211803556514,0.000548164800928,0.0737597692074377,4516.74,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
BIOGb.ST,2014,0.363873819570022,0.3101236501456382,0.2503727013121803,0.6864783754545253,0.0043758885434859,0.1148065468040624,3804.29,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
DEMANT.CO,2014,0.4300592842370448,0.417276601003283,0.4100559857579257,0.9941265409802932,1.4026262453399412e-14,0.0418493718679837,33383.19,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
DNO.OL,2014,0.3114278821808667,0.2986450992934221,0.274100468015466,0.5227567725650555,7.802716135916765e-05,0.0585173483057041,24763.36,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
DSV.CO,2014,0.6351502639927613,0.6290741561684373,0.6298747484633364,1.0,1.1059814244444218e-117,0.0210869354912963,35779.34,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
EQNR.OL,2014,0.3938500678151782,0.3867591534665674,0.3809223735952378,0.9863496612083728,6.982916157737069e-18,0.033334391784315,468731.12,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
ERICb.ST,2014,0.3387522448309887,0.3231376842990351,0.3007385239742672,0.6788624730428393,1.627100729047875e-05,0.0591088058666031,243529.93,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
GMAB.CO,2014,0.8430667824011284,0.5120946618665416,0.6450633649826439,0.9997697366469424,1.530047453699948e-07,0.1805894526247648,12266.55,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
HEX.OL,2014,0.3585035574936879,0.3377906117090581,0.3134890610858788,0.7573702207628453,2.164639327894213e-05,0.0649529586801257,2989.4,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
HMb.ST,2014,0.378875400087119,0.3479592161957518,0.3183822372224765,0.8004171718891522,8.210362628828294e-05,0.0769940089693492,379079.44,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
JBTM.IC,2014,0.3727472668261016,0.3656266200455835,0.3583838476328856,0.9431073451058992,1.662117256108936e-14,0.035202041904294,5152.3,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
KNEBV.HE,2014,0.5712039521860042,0.5442334201978402,0.5440129128439186,0.9999983627921316,9.731752649733046e-20,0.0492603828260372,122046.42,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
KOG.OL,2014,0.3521105603124531,0.3276105577058894,0.2969498743994416,0.7092480686720298,0.0001503157547837,0.0729515447169232,13817.83,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
LUOTEA.HE,2014,0.3737139158282042,0.3700316924040503,0.366322347089527,0.9873633075514489,1.3942808600246044e-26,0.0250274469076775,4927.04,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
NOD.OL,2014,0.4605381892223328,0.3566703288363151,0.3153143640344225,0.8785873520457042,0.0011213846068186,0.1377106661628261,4527.3,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
NOKIA.HE,2014,0.3982220615133004,0.3711399716476881,0.3498124065678884,0.8846284398724682,3.935557608815714e-06,0.0676823723650325,170290.86,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
NOLAb.ST,2014,0.4262415087804917,0.4100872157416766,0.4005787683113011,0.9844256563325896,1.4991022855348914e-11,0.0477582096070122,3251.27,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
NOVOb.CO,2014,0.9329576151949208,0.9259961657231176,0.9292864963182546,1.0,0.0,0.0175549425678549,491745.4,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
