FormationYear,Method,PortfolioNum,Portfolio,MethodLabel,n_firms,total_marketcap,avg_theta_obs,avg_theta_post_mean,avg_theta_conservative,avg_p_q5,avg_p_q1,avg_sigma_acc
2014,Method4_ProbabilisticQuality,5,Q5,Probabilistic Quality,28,2822834.74,0.44872822352755326,0.4140507640624486,0.4029312564990394,0.8591295609047193,0.0007138074138652338,0.06124221293891085
2015,Method1_ObservedQuality,1,Q1,Observed Quality,32,1240088.07,-0.06652648887135583,-0.03751381593235939,-0.1145127692049076,0.0014718703988470464,0.8122364939387952,0.057748922308703925
2015,Method1_ObservedQuality,2,Q2,Observed Quality,32,621762.9,0.11112372395688386,0.1183489180763629,0.08166746608048968,0.0009704985285492725,0.16726730276027835,0.04234483128880625
2015,Method1_ObservedQuality,3,Q3,Observed Quality,31,500995.19,0.19038895898633618,0.1912580102618072,0.15680903563570453,0.015690495475537934,0.02987867195011166,0.04701480127918945
2015,Method1_ObservedQuality,4,Q4,Observed Quality,32,2684541.2600000002,0.28943776634171636,0.2822979047750869,0.2570886216094934,0.18353626218095676,0.0024831623034351816,0.04707477168512726
2015,Method1_ObservedQuality,5,Q5,Observed Quality,32,2310052.64,0.48572295946400407,0.44687746076373447,0.4302824742824096,0.8142772447287996,0.0016276339039247786,0.06445383265422967
2015,Method2_LatentQuality,1,Q1,Latent Quality,32,1220350.18,-0.06324917899977436,-0.039894948021007834,-0.09826929323680755,0.0002279309693387755,0.7981848091628283,0.04812777305543385
2015,Method2_LatentQuality,2,Q2,Latent Quality,32,629589.64,0.10784784715029497,0.12063883852033823,0.06614898282731442,0.0022078968453859526,0.1794959135913779,0.0510930790764006
2015,Method2_LatentQuality,3,Q3,Latent Quality,31,521239.58999999997,0.1905870356631136,0.1913456776162591,0.1544034351046236,0.01964743381008648,0.03239312463118,0.049455594262653425
2015,Method2_LatentQuality,4,Q4,Latent Quality,32,2496902.63,0.29088735095885154,0.2787491885656931,0.24686810328225509,0.19027647503309117,0.0034404338890789373,0.055494171457297424
2015,Method2_LatentQuality,5,Q5,Latent Quality,32,2489358.02,0.4840800550012482,0.4504324608681761,0.4421084254092078,0.8037102889777429,5.75602283633694e-05,0.05454281614500451
2015,Method3_ConservativeQuality,1,Q1,Conservative Quality,32,1108099.55,-0.06273578198930456,-0.030690529726352507,-0.12117935807086302,0.0020953739708412774,0.785988637801139,0.06630697668908957
2015,Method3_ConservativeQuality,2,Q2,Conservative Quality,32,699237.97,0.11993652517178464,0.1219828606014681,0.08323505459564874,0.022524217316573388,0.20903055586716107,0.04788592206636755
2015,Method3_ConservativeQuality,3,Q3,Conservative Quality,31,555765.39,0.18589149198675695,0.18458862479943508,0.15444391685505818,0.03617816162894538,0.01739435665842559,0.044982263570975574
2015,Method3_ConservativeQuality,4,Q4,Conservative Quality,32,2448724.6,0.2846474278053072,0.27538084628512605,0.2516377946927108,0.16479072469445652,0.0006732409851229615,0.04701979048948166
2015,Method3_ConservativeQuality,5,Q5,Conservative Quality,32,2545612.5500000003,0.4822667110593036,0.44979825768925624,0.44312351036873976,0.790998133269168,1.633869183119692e-05,0.05237868959676052
2015,Method4_ProbabilisticQuality,1,Q1,Probabilistic Quality,31,1215609.64,-0.07069607914856596,-0.04130171850792911,-0.11863972389006777,0.0015172210724766389,0.8221435181021787,0.05758293308335013
2015,Method4_ProbabilisticQuality,5,Q5,Probabilistic Quality,31,2285134.2,0.49015389063671566,0.45274094716786617,0.4402697540043919,0.824309994229913,0.00047223495321519404,0.06031332860197961
2016,Method1_ObservedQuality,1,Q1,Observed Quality,34,1055711.03,-0.19619283161111523,-0.16647779242758934,-0.24090588215154246,0.024016411192062777,0.7477350547979434,0.048063509548299195
2016,Method1_ObservedQuality,2,Q2,Observed Quality,34,1193370.56,0.10436566311908703,0.1108014701144221,0.06721084144204238,0.051144633472898215,0.31940480361747026,0.04161510553127972
2016,Method1_ObservedQuality,3,Q3,Observed Quality,34,838125.72,0.17363724956990767,0.17214791419002823,0.13678723158819103,0.09453374031004563,0.13118271264439946,0.04234052268858107
2016,Method1_ObservedQuality,4,Q4,Observed Quality,34,1188335.06,0.26042657895718074,0.2502992556407839,0.2179868431568594,0.308195738072533,0.061813184319021,0.04670615003302697
2016,Method1_ObservedQuality,5,Q5,Observed Quality,34,4504676.0,0.4981612130059607,0.4653161097071182,0.4566560866593215,0.8207092953643882,0.014655360115803632,0.0453415457356125
2016,Method2_LatentQuality,1,Q1,Latent Quality,34,1065377.19,-0.19488302781379233,-0.16748922361083146,-0.23175763026844823,0.015859530320601806,0.7407501809369323,0.04263627914103983
2016,Method2_LatentQuality,2,Q2,Latent Quality,34,1183704.4000000001,0.10305585932176416,0.11181290129766422,0.058062589558948136,0.05930151434435918,0.3263896774784812,0.04704233593853908
2016,Method2_LatentQuality,3,Q3,Latent Quality,34,838125.72,0.17363724956990767,0.17214791419002823,0.13678723158819103,0.09453374031004563,0.13118271264439946,0.04234052268858107
2016,Method2_LatentQuality,4,Q4,Latent Quality,34,1131742.6099999999,0.26223199361644056,0.24952060215733074,0.21403169918716758,0.31210809448518173,0.0679555404004324,0.05015175783866079
2016,Method2_LatentQuality,5,Q5,Latent Quality,34,4561268.45,0.4963557983467009,0.46609476319057147,0.4606112306290133,0.8167969389517394,0.008513004034392221,0.04189593792997869
2016,Method3_ConservativeQuality,1,Q1,Conservative Quality,34,1029347.99,-0.1823862884040969,-0.1523110933410925,-0.24984370181044,0.06097186160840879,0.7157107756179856,0.06302500101219188
2016,Method3_ConservativeQuality,2,Q2,Conservative Quality,34,1094536.61,0.10104746711183872,0.10416831427091867,0.061445524408722585,0.06150883048603985,0.3868645108981294,0.044519520506824124
2016,Method3_ConservativeQuality,3,Q3,Conservative Quality,34,1021517.3,0.17478183558213156,0.17165075110222006,0.1439194701305972,0.11000643219092485,0.1255055260111931,0.037785325446714015
2016,Method3_ConservativeQuality,4,Q4,Conservative Quality,34,1593068.0999999999,0.25270147875719906,0.24326234373810476,0.22052101129112026,0.26259424319190044,0.041279462017849704,0.039268784062024345
2016,Method3_ConservativeQuality,5,Q5,Conservative Quality,34,4041748.37,0.4942533799939485,0.46531664145461216,0.4616928166748718,0.8035184509346538,0.005430840949479875,0.03946820250904509
2016,Method4_ProbabilisticQuality,1,Q1,Probabilistic Quality,34,1055711.03,-0.19619283161111523,-0.16647779242758934,-0.24090588215154246,0.024016411192062777,0.7477350547979434,0.048063509548299195
2016,Method4_ProbabilisticQuality,5,Q5,Probabilistic Quality,34,4504676.0,0.4981612130059607,0.4653161097071182,0.4566560866593215,0.8207092953643882,0.014655360115803632,0.0453415457356125
2017,Method1_ObservedQuality,1,Q1,Observed Quality,38,1870075.25,-0.14064169316790662,-0.10937535835553731,-0.1860277631308689,0.01050385791566338,0.707255958122521,0.04638269178625287
2017,Method1_ObservedQuality,2,Q2,Observed Quality,38,870131.75,0.10664860163029255,0.11547447452488409,0.06930336048840496,0.02720869184008883,0.2665421012991973,0.03973817247460967
2017,Method1_ObservedQuality,3,Q3,Observed Quality,38,831365.94,0.19354038141326613,0.19331342865470807,0.15514249841301622,0.088511069083574,0.08597636021302192,0.040617075184636614
2017,Method1_ObservedQuality,4,Q4,Observed Quality,38,1934211.17,0.28583415318631394,0.27680561373026397,0.24878855014460916,0.29652061833029475,0.023943831118015596,0.04027966529848223
2017,Method1_ObservedQuality,5,Q5,Observed Quality,38,3017292.67,0.5255785506762782,0.4899118153102064,0.4788010926498333,0.8467199675848599,0.008400931107858181,0.04548573330000914
2017,Method2_LatentQuality,1,Q1,Latent Quality,38,1992689.3,-0.13761480109827903,-0.1113253258242687,-0.17219399390129886,0.004818905085020727,0.6978296354070886,0.03956006435258183
2017,Method2_LatentQuality,2,Q2,Latent Quality,38,735850.63,0.10371125852775419,0.11732071099343763,0.05726053422910863,0.029875439606634958,0.2697915948543291,0.04541055646388776
2017,Method2_LatentQuality,3,Q3,Latent Quality,38,843033.01,0.19345083244617686,0.1934171596548859,0.15335155544274248,0.09152927414767054,0.0921531893733225,0.04176731862902956
2017,Method2_LatentQuality,4,Q4,Latent Quality,38,1905503.7,0.2870645434787047,0.27481912598437375,0.2423099197345709,0.29931883831411626,0.02838494106455821,0.04514154783466508
2017,Method2_LatentQuality,5,Q5,Latent Quality,38,3046000.14,0.5243481603838875,0.4918983030560967,0.4852797230598716,0.8439217476010383,0.003959821161315565,0.0406238507638263
2017,Method3_ConservativeQuality,1,Q1,Conservative Quality,38,1628313.6099999999,-0.13760181486705733,-0.10327355055266307,-0.19319025652731092,0.019224214228011655,0.6967170768265393,0.052397680915292046
2017,Method3_ConservativeQuality,2,Q2,Conservative Quality,38,920913.42,0.11966525056228947,0.12231457629021358,0.06869651981005301,0.07119394288793529,0.31046899522931276,0.04900769421238229
2017,Method3_ConservativeQuality,3,Q3,Conservative Quality,38,996018.34,0.18885984313183624,0.18607900791587717,0.1572770107924723,0.08885044911246187,0.06701588492642162,0.03594672864013639
2017,Method3_ConservativeQuality,4,Q4,Conservative Quality,38,1797447.25,0.2818128346310805,0.27025117930067155,0.24586635621103115,0.26298877505659335,0.01651631979268782,0.039473971489865374
2017,Method3_ConservativeQuality,5,Q5,Conservative Quality,38,3180384.16,0.5182238802800953,0.490758760910426,0.4873581082787492,0.8272068234694787,0.001400905085652537,0.03567726278631443
2017,Method4_ProbabilisticQuality,1,Q1,Probabilistic Quality,38,1870075.25,-0.14064169316790662,-0.10937535835553731,-0.1860277631308689,0.01050385791566338,0.707255958122521,0.04638269178625287
2017,Method4_ProbabilisticQuality,5,Q5,Probabilistic Quality,38,3017292.67,0.5255785506762782,0.4899118153102064,0.4788010926498333,0.8467199675848599,0.008400931107858181,0.04548573330000914
2018,Method1_ObservedQuality,1,Q1,Observed Quality,40,1085283.89,-0.12093495470126266,-0.0758865623185574,-0.1775793136170109,0.008346152382340752,0.7626942326885455,0.05308841212064079
2018,Method1_ObservedQuality,2,Q2,Observed Quality,40,1264124.66,0.10485249987832937,0.11308956423286431,0.06205664236642265,0.01932044755451752,0.37539460502336913,0.04243285224945597
2018,Method1_ObservedQuality,3,Q3,Observed Quality,40,1540283.79,0.1815311599116689,0.1817945972148612,0.14493023538734653,0.05385701135180633,0.10246021232504061,0.03739383914037652
2018,Method1_ObservedQuality,4,Q4,Observed Quality,40,2446564.26,0.2688450993060316,0.26200352760064427,0.23969042703415377,0.20616624235413825,0.015481663378943602,0.033619092439511646
2018,Method1_ObservedQuality,5,Q5,Observed Quality,40,3807910.44,0.48944665558065575,0.4536581671975129,0.43945992411133855,0.8472138135476956,0.008391778668067557,0.04584512068442568
2018,Method2_LatentQuality,1,Q1,Latent Quality,40,1208123.2,-0.11643612788515638,-0.07852302755649068,-0.15757714188000288,0.0027828692242138353,0.7521836287943804,0.04189732178418913
2018,Method2_LatentQuality,2,Q2,Latent Quality,40,1141502.73,0.10051745895686826,0.1156572731474883,0.043839425666982915,0.022979207782556785,0.38349992243789205,0.05277883795414743
2018,Method2_LatentQuality,3,Q3,Latent Quality,40,1540066.41,0.1813673740170237,0.18186335353817049,0.14314528034977822,0.05576153428189399,0.10486549880468277,0.03823894377213673
2018,Method2_LatentQuality,4,Q4,Latent Quality,40,2317300.05,0.2699864403770339,0.258522517637762,0.22875606100537998,0.20974138351048105,0.022562522184469615,0.04057399466008169
2018,Method2_LatentQuality,5,Q5,Latent Quality,40,3937174.65,0.4883053145096534,0.45713917716039515,0.4503942901401124,0.8436386723913529,0.0013109198625415436,0.03889021846385563
2018,Method3_ConservativeQuality,1,Q1,Conservative Quality,40,1091610.15,-0.11260153754619495,-0.06521813014099646,-0.1848955891412619,0.02290914415683788,0.7218066662018859,0.06223337411002766
2018,Method3_ConservativeQuality,2,Q2,Conservative Quality,40,1203065.15,0.10956182119749339,0.11296102837898267,0.06368337467483728,0.039238069812055146,0.42522895404991906,0.044633486624723814
2018,Method3_ConservativeQuality,3,Q3,Conservative Quality,40,1664824.51,0.17553774603374944,0.17376349842850813,0.1438286053005099,0.054920651542881574,0.10459636071376843,0.03425907353431451
2018,Method3_ConservativeQuality,4,Q4,Conservative Quality,40,2197262.51,0.2645813012562599,0.25661923833660394,0.23518374208693307,0.18004544278233925,0.011937326369190331,0.033541549128262016
2018,Method3_ConservativeQuality,5,Q5,Conservative Quality,40,3987404.7199999997,0.4866611290341152,0.4565336589242269,0.4507577823612324,0.8377903588963846,0.0008531847492027546,0.0377118332370826
2018,Method4_ProbabilisticQuality,1,Q1,Probabilistic Quality,40,1085283.89,-0.12093495470126266,-0.0758865623185574,-0.1775793136170109,0.008346152382340752,0.7626942326885455,0.05308841212064079
2018,Method4_ProbabilisticQuality,5,Q5,Probabilistic Quality,40,3807910.44,0.48944665558065575,0.4536581671975129,0.43945992411133855,0.8472138135476956,0.008391778668067557,0.04584512068442568
2019,Method1_ObservedQuality,1,Q1,Observed Quality,46,862389.05,-0.16772918952430077,-0.10231744662890586,-0.23297795460581966,0.008087163138227433,0.7718729425071627,0.05568241659660287
2019,Method1_ObservedQuality,2,Q2,Observed Quality,45,1366681.1099999999,0.0911218047423081,0.09976131160117302,0.04808266305205165,0.01995171183528803,0.31545521372059426,0.04054018323965549
2019,Method1_ObservedQuality,3,Q3,Observed Quality,45,1301590.3,0.16546241459764,0.16563793857651868,0.1357278720472072,0.03694708273834073,0.08510465437567132,0.03342646757957754
2019,Method1_ObservedQuality,4,Q4,Observed Quality,45,1787406.25,0.2652531377960495,0.25502392090450243,0.2242049014965836,0.24816869361268945,0.02528008185782812,0.039694146356005815
2019,Method1_ObservedQuality,5,Q5,Observed Quality,45,4533868.5200000005,0.4949389529327122,0.4611368820456253,0.4516843889280184,0.8684431122706403,0.004162700628423449,0.04178850064522113
2019,Method2_LatentQuality,1,Q1,Latent Quality,46,909438.31,-0.1623964039505111,-0.10434944949409457,-0.2137565305782179,0.003784617088689464,0.7605261722510942,0.046357700883154634
2019,Method2_LatentQuality,2,Q2,Latent Quality,45,1367434.76,0.08568357499106,0.10180561706393115,0.02890840212687016,0.024167988636253166,0.3237984328162971,0.04967901296784376
2019,Method2_LatentQuality,3,Q3,Latent Quality,45,1253787.3900000001,0.16544935242901423,0.1656707915981757,0.13525356618861806,0.037128964121347745,0.08836035598617183,0.03381956946958079
2019,Method2_LatentQuality,4,Q4,Latent Quality,45,1802225.67,0.2665504659258854,0.25299166687401986,0.21787232078918434,0.2558715835517968,0.028544670102009888,0.04457715487082382
2019,Method2_LatentQuality,5,Q5,Latent Quality,45,4519049.1,0.49364162480287616,0.46316913607610793,0.45801696963541766,0.860740222331533,0.00089811238424168,0.03690549213040313
2019,Method3_ConservativeQuality,1,Q1,Conservative Quality,46,906293.05,-0.16133688504088511,-0.09233102863781179,-0.24321920185305815,0.018701583200811694,0.7345853041007236,0.06566370055605207
2019,Method3_ConservativeQuality,2,Q2,Conservative Quality,45,1389936.86,0.09358350718118545,0.09596531599189001,0.053865173979730736,0.032784249050315926,0.37341095330365076,0.03933858449687657
2019,Method3_ConservativeQuality,3,Q3,Conservative Quality,45,1156556.82,0.17021488158689685,0.1663572444290119,0.1313688412448321,0.07976191358986477,0.08467759171045011,0.038226230282383
2019,Method3_ConservativeQuality,4,Q4,Conservative Quality,45,1880099.4,0.25280194080359303,0.24586001823991355,0.2269176711832797,0.18937391942126983,0.009132245777423274,0.030775900641138096
2019,Method3_ConservativeQuality,5,Q5,Conservative Quality,45,4519049.1,0.49364162480287616,0.46316913607610793,0.45801696963541766,0.860740222331533,0.00089811238424168,0.03690549213040313
2019,Method4_ProbabilisticQuality,1,Q1,Probabilistic Quality,45,849798.56,-0.17269564605488585,-0.10583213173559912,-0.2393879055446499,0.008266877874632487,0.7779145634517662,0.05684361878793622
2019,Method4_ProbabilisticQuality,5,Q5,Probabilistic Quality,45,4533868.5200000005,0.4949389529327122,0.4611368820456253,0.4516843889280184,0.8684431122706403,0.004162700628423449,0.04178850064522113
2020,Method1_ObservedQuality,1,Q1,Observed Quality,49,1043830.17,-0.15981703882029458,-0.10457953221472244,-0.22056300954163274,0.010086974906093376,0.7594677331913431,0.05406442232257011
2020,Method1_ObservedQuality,2,Q2,Observed Quality,48,1629511.57,0.09492521446811403,0.1030663140733938,0.050540569561922793,0.02974082408167393,0.3168033785462545,0.04236418981054879
2020,Method1_ObservedQuality,3,Q3,Observed Quality,49,2065969.68,0.15892211090912436,0.1608190761896118,0.1216564131459803,0.04922197534912724,0.12780125644584328,0.03792631893237808
2020,Method1_ObservedQuality,4,Q4,Observed Quality,48,2614438.56,0.2605900410646979,0.2522880696266956,0.2250754324510387,0.2439357938191982,0.028347165335581497,0.037483017008827904
2020,Method1_ObservedQuality,5,Q5,Observed Quality,49,5153927.59,0.5005724133387313,0.4669107063537392,0.4564033235733793,0.8545221506367198,0.007098932136054552,0.04305060288111781
2020,Method2_LatentQuality,1,Q1,Latent Quality,49,1108884.93,-0.15395150588612547,-0.10680834219704878,-0.19799068579905268,0.0029872841722686947,0.7448530422956182,0.043018257419333815
2020,Method2_LatentQuality,2,Q2,Latent Quality,48,1571557.27,0.08977265046648132,0.10457746674463426,0.03838974047660118,0.02714260385253886,0.31228334832437765,0.047403062464831835
2020,Method2_LatentQuality,3,Q3,Latent Quality,49,2058869.22,0.1581039876092077,0.16156757335113117,0.11098694238493975,0.05886686140945158,0.14684373204871273,0.04403644531713302
2020,Method2_LatentQuality,4,Q4,Latent Quality,48,2672271.52,0.2619563061577292,0.2500337690956326,0.21846729459438996,0.24896357036664826,0.03265663463924229,0.04259379466869546
2020,Method2_LatentQuality,5,Q5,Latent Quality,49,5096094.63,0.4992340312067823,0.4691190007515152,0.46287660147376997,0.8495969817739115,0.002877411185529692,0.0380441268061455
2020,Method3_ConservativeQuality,1,Q1,Conservative Quality,49,1081336.42,-0.14654873195553073,-0.0875412446431767,-0.2328215748194491,0.03616718227793212,0.7086532721450165,0.06965564404915546
2020,Method3_ConservativeQuality,2,Q2,Conservative Quality,48,1698190.61,0.0921315313382396,0.09500397136298823,0.04995659357166943,0.04073052652361498,0.4036185578658402,0.04138240544526324
2020,Method3_ConservativeQuality,3,Q3,Conservative Quality,49,1830483.07,0.1582260973716644,0.15641418273756139,0.1279042558724003,0.059509521945023895,0.1102198459962142,0.03391041605054495
2020,Method3_ConservativeQuality,4,Q4,Conservative Quality,48,2767444.11,0.2574426549691323,0.2467682170427187,0.22376723749587044,0.22279882499432646,0.01770562811905892,0.03594574030300076
2020,Method3_ConservativeQuality,5,Q5,Conservative Quality,49,5130223.36,0.4938199429261441,0.4675823198695573,0.46426760133661726,0.8280945759828757,0.0008757256534993977,0.03394293569786374
2020,Method4_ProbabilisticQuality,1,Q1,Probabilistic Quality,48,1013694.3200000001,-0.1642820552722819,-0.10800024977934687,-0.22592789754218365,0.010295849995165758,0.7644803310234999,0.0546129796692929
2020,Method4_ProbabilisticQuality,5,Q5,Probabilistic Quality,48,5072828.7700000005,0.5043277033938288,0.4701440742748714,0.459718855866969,0.8619051223751604,0.007237146703803512,0.04328039506021705
2021,Method1_ObservedQuality,1,Q1,Observed Quality,53,1881855.61,-0.188555220882341,-0.12784583803205946,-0.25824876966267807,0.005530430764053899,0.7755761284748367,0.060249660478428384
2021,Method1_ObservedQuality,2,Q2,Observed Quality,52,1689387.8699999999,0.07306047363108303,0.07981635905305431,0.038516770124717596,0.0076081456683240335,0.22917900717366113,0.03670951023159329
2021,Method1_ObservedQuality,3,Q3,Observed Quality,52,3179620.2399999998,0.15902175565839347,0.15814255327190432,0.1218244887409489,0.03967159874962426,0.05457259365974628,0.03847919556227831
2021,Method1_ObservedQuality,4,Q4,Observed Quality,52,2864640.78,0.24463159895968795,0.23632527604682155,0.2104162954468542,0.1799869524061668,0.010635671707143947,0.03761097599177026
2021,Method1_ObservedQuality,5,Q5,Observed Quality,53,5888354.84,0.4609957080850838,0.4318699565279652,0.4220571795272025,0.849724261023962,0.0009528618431935951,0.04066319584168382
2021,Method2_LatentQuality,1,Q1,Latent Quality,53,2382657.3000000003,-0.18589174997682992,-0.13160510099025485,-0.23946956715331058,0.0013025085049624039,0.7639826157890047,0.049480897026500506
2021,Method2_LatentQuality,2,Q2,Latent Quality,52,1188586.18,0.07034578213123523,0.08364791552967656,0.019376429105554576,0.011917374124705752,0.24099547202652827,0.047685365288365936
2021,Method2_LatentQuality,3,Q3,Latent Quality,52,3155162.32,0.15959835029783617,0.15807392025947684,0.11903155175871932,0.047048392544788036,0.057455330103438826,0.040427984029554685
2021,Method2_LatentQuality,4,Q4,Latent Quality,52,3085407.79,0.24784650287138882,0.23608058460203227,0.21259820613246444,0.17893675866721834,0.007985249836215036,0.03835241293679312
2021,Method2_LatentQuality,5,Q5,Latent Quality,53,5692045.75,0.45727574724245235,0.43217736920297034,0.4226566770257724,0.8435170307801281,0.0007249305642556939,0.03802372939942797
2021,Method3_ConservativeQuality,1,Q1,Conservative Quality,53,1764442.92,-0.18133642338860864,-0.1187804005311638,-0.26456904527456465,0.014228679097320517,0.7489064354422367,0.06851345401869031
2021,Method3_ConservativeQuality,2,Q2,Conservative Quality,52,1995943.95,0.07757467724357771,0.08141312688965303,0.03662707707198936,0.026474280392376554,0.2833464767521922,0.04099746004406301
2021,Method3_ConservativeQuality,3,Q3,Conservative Quality,52,3245776.09,0.15347276262261259,0.15021073339980293,0.12241588829349492,0.053155645600413685,0.03672906723325711,0.034405699349518065
2021,Method3_ConservativeQuality,4,Q4,Conservative Quality,52,2587725.92,0.2478099951916301,0.2347599477187572,0.21643354849549334,0.1717469582592268,0.002316941070481269,0.03576980921681186
2021,Method3_ConservativeQuality,5,Q5,Conservative Quality,53,5909970.46,0.4516737491941796,0.43055583561019195,0.42374753256324454,0.8173707344595463,0.00014574259655355932,0.033995422775251014
2021,Method4_ProbabilisticQuality,1,Q1,Probabilistic Quality,52,1872212.61,-0.19268139756675595,-0.1312632395233639,-0.26223215084994245,0.005477973148969172,0.7808486537337314,0.060162310180940134
2021,Method4_ProbabilisticQuality,5,Q5,Probabilistic Quality,52,5494185.96,0.4639257691888087,0.4343831298604217,0.4245989459191844,0.8564167049407525,0.0009711747868879603,0.040879827265064235
2022,Method1_ObservedQuality,1,Q1,Observed Quality,57,1903479.37,-0.23076316415597925,-0.13057726408220274,-0.30954653694327855,0.016641594905560646,0.7365769503066388,0.06483673241671728
2022,Method1_ObservedQuality,2,Q2,Observed Quality,56,1859958.04,0.08427751939676707,0.09206025918037487,0.04866469811472479,0.02558353863540779,0.27541763311127326,0.03668380903948816
2022,Method1_ObservedQuality,3,Q3,Observed Quality,56,2844251.97,0.17702595852257344,0.17716672035177677,0.1522165019331946,0.04599464554201506,0.0615705186396802,0.03113349580508085
2022,Method1_ObservedQuality,4,Q4,Observed Quality,56,5449212.73,0.27178233772598137,0.2633185238080333,0.2356367639876263,0.24037135634699697,0.028749827307808916,0.03846484177034155
2022,Method1_ObservedQuality,5,Q5,Observed Quality,56,7015253.65,0.5835523715026564,0.5435189169126945,0.5461876317847155,0.8560985858361935,0.002330239866456709,0.03944939268738096
2022,Method2_LatentQuality,1,Q1,Latent Quality,57,2163277.73,-0.2201799816776016,-0.13523200649779862,-0.2731462669972306,0.00571712401980343,0.7145173189624557,0.04855144080433897
2022,Method2_LatentQuality,2,Q2,Latent Quality,56,1679020.81,0.07383848957483183,0.09652832875689976,0.016588761424196956,0.030677524634841528,0.2870819880286001,0.05048923694483396
2022,Method2_LatentQuality,3,Q3,Latent Quality,56,2765393.67,0.17717617902119878,0.17731212813145839,0.14362096275981662,0.06159167662417866,0.07854765136599355,0.03627312452772695
2022,Method2_LatentQuality,4,Q4,Latent Quality,56,5396237.51,0.271552110422351,0.26291258199681206,0.2377814411382111,0.23129368077354412,0.02359097924916555,0.03709607652818599
2022,Method2_LatentQuality,5,Q5,Latent Quality,56,7068226.04,0.5832992402498195,0.5440492441835837,0.5476641557315235,0.8556047950510519,0.0013011536139319309,0.038449201692715394
2022,Method3_ConservativeQuality,1,Q1,Conservative Quality,57,1987718.9800000002,-0.2259757196502533,-0.12311704743624435,-0.3155826757955521,0.026250812714914817,0.7204089806932229,0.07157609909076496
2022,Method3_ConservativeQuality,2,Q2,Conservative Quality,56,1784605.74,0.08893423531189093,0.09191012239992,0.05015599953760165,0.044871787835531314,0.31186788994646825,0.03857383676735935
2022,Method3_ConservativeQuality,3,Q3,Conservative Quality,56,3081175.72,0.17300693834294495,0.1718672934086472,0.14751796185791252,0.05645062954453067,0.06036346460643155,0.03133223220716979
2022,Method3_ConservativeQuality,4,Q4,Conservative Quality,56,5151120.87,0.26768216008608364,0.2610920090871477,0.24323071199068075,0.2060921987807876,0.011279163578292927,0.03156071950297112
