FormationYear,Method,PortfolioNum,Portfolio,n_firms,total_marketcap,avg_theta_obs,avg_theta_post_mean,avg_p_q5,avg_p_median,avg_sigma_acc
2010,Method1_Raw,1,Q1,65,478495.0,-0.6337420815668402,-0.9231739755851707,0.01624159574477123,0.053642391190292286,0.13576145146079766
2010,Method1_Raw,2,Q2,64,465314.33,0.025584241651524314,0.0009825869708222203,0.09676084284738319,0.2855984161458217,0.12026065821573431
2010,Method1_Raw,3,Q3,64,1029611.49,0.13924947924507766,0.1303494436009588,0.1504985236690379,0.48392431264851915,0.09422447566725288
2010,Method1_Raw,4,Q4,64,692018.57,0.2652132212053949,0.22759805213313697,0.25851406632836094,0.7086604688503026,0.0822780451303485
2010,Method1_Raw,5,Q5,64,2103158.47,0.7270929197792081,0.5139710415916147,0.6519359472355766,0.840239330170013,0.11110841941053343
2010,Method2_PostMean,1,Q1,65,475602.44,-0.6326544181557946,-0.9246164136440096,0.020470168702930544,0.06146622689989207,0.14017686447382943
2010,Method2_PostMean,2,Q2,64,468206.89,0.024479583499680997,0.0024475631243305405,0.09246619843675263,0.2776523330032594,0.11577625437437392
2010,Method2_PostMean,3,Q3,64,496361.4,0.16184040053554152,0.1258028903000702,0.18955397322318904,0.4679411233739972,0.14006946897588934
2010,Method2_PostMean,4,Q4,64,994317.49,0.26772202566530123,0.213650432409426,0.22387406749377414,0.6662757235209273,0.07789413043524908
2010,Method2_PostMean,5,Q5,64,2334109.64,0.701993194028838,0.5324652146162142,0.6475204965160122,0.8986072647739103,0.06964734079699637
2010,Method3_ProbQ5,1,Q1,65,791054.89,-0.5704856330893666,-0.8200626342776344,0.0022107538038675448,0.09030141984213853,0.09139956535240298
2010,Method3_ProbQ5,2,Q2,64,540850.47,0.032849528570489415,-0.008162697599768754,0.04535438598056874,0.3686809791262229,0.0715660214467826
2010,Method3_ProbQ5,3,Q3,64,714667.68,0.10076071489542993,0.07248195285535519,0.16585565525020027,0.465420656655129,0.11542783485502962
2010,Method3_ProbQ5,4,Q4,64,442200.88,0.24395182513148608,0.17531132360753454,0.3021956646252184,0.5745735660541682,0.18416790935127875
2010,Method3_ProbQ5,5,Q5,64,2279823.94,0.7153329627988654,0.5285480894179451,0.6585537480706014,0.872515500004605,0.08176487334961646
2010,Method4_ProbMedian,1,Q1,65,581746.3,-0.6268964658500203,-0.9054280208161951,0.0073041776948195,0.04155379379864785,0.11609018148498673
