Method,Method1_Raw,Method1_Raw,Method1_Raw,Method1_Raw,Method1_Raw,Method2_PostMean,Method2_PostMean,Method2_PostMean,Method2_PostMean,Method2_PostMean,Method3_ProbQ5,Method3_ProbQ5,Method3_ProbQ5,Method3_ProbQ5,Method3_ProbQ5,Method4_ProbMedian,Method4_ProbMedian,Method4_ProbMedian,Method4_ProbMedian,Method4_ProbMedian
Portfolio,Q1,Q2,Q3,Q4,Q5,Q1,Q2,Q3,Q4,Q5,Q1,Q2,Q3,Q4,Q5,Q1,Q2,Q3,Q4,Q5
Date,,,,,,,,,,,,,,,,,,,,
2010-01-31,-0.023982642502362605,-0.005045855539745086,-0.007015856657429282,0.014771880419000918,0.022588785024661405,-0.023982642502362605,-0.005045855539745086,0.004025771126835023,-0.015408857512865404,0.02484936770132439,0.025948255780455454,-0.047553038012816976,-0.03772558297519076,0.005917295632278762,0.027896160362472326,-0.0233550960841842,-0.004673996769350118,0.04912191840561055,-0.0024509680417107204,0.016244102872184626
2010-02-28,0.03462498998530344,-0.03303947410347293,-0.014310264343661122,-0.006659079810485103,-0.00985858467098993,0.03462498998530344,-0.03303947410347293,-0.011518797484436199,-0.019072098428773023,-0.007653850410769619,0.016274442826492912,-0.01905425014436159,-0.03909809475758161,-0.020253218644065554,-0.007974306282551132,0.0118705187289408,-0.02366222560109127,-0.03335650772446491,0.0013479155101527945,-0.01230669291108941
2010-03-31,0.1129686102229201,0.10932514994682156,0.05428360161167589,0.06264400281951939,0.0693342702908139,0.1129686102229201,0.10932514994682156,0.04793725932306636,0.06847133945724258,0.06881163589973951,0.08532110627067771,0.07562836195625539,0.10269163003463369,0.05234624187321336,0.06902826138357579,0.1314895045631872,0.07463782336004667,0.053544159560857826,0.056316680609396874,0.06991644217205184
2010-04-30,-0.06842817414164129,0.05989134762962225,0.015261712059575019,0.04486463471933066,-0.029934412445474377,-0.06842817414164129,0.05989134762962225,0.011375392182373016,0.016047146547261394,-0.015217349499624964,0.00544333753022685,0.0038864076819646637,0.028559939206173092,0.01669820039745437,-0.019598463475385377,0.002940631667018523,-0.024533826524759796,0.055541880141565865,-0.008463046496988678,-0.014283678766051959
2010-05-31,-0.04915181929177794,-0.08065735338419262,-0.0435222253228828,-0.05440853559529411,-0.03784646873516152,-0.04915181929177794,-0.08065735338419262,-0.044428891996002036,-0.06112171522930824,-0.03679886701968512,-0.04046810489024849,-0.060180945055279704,-0.08598036372085423,-0.06389451357728962,-0.03740137770995782,-0.06023320021374004,-0.08592014143677563,-0.041533378799826666,-0.051116606947938445,-0.037015551688844385
2010-06-30,0.00896698431039814,-0.005821899379281496,0.03543618016623768,0.01705935672122132,0.009046258874796109,0.00896698431039814,-0.005821899379281496,0.03448902588673077,-0.004852343860182782,0.017469594021283445,0.02868945693950732,0.03410288284334269,-0.05513149103460785,-0.021357910606764015,0.017153984297908587,0.026872639653462517,-0.04881385565720496,-0.004347915801729136,0.01659115137072006,0.0213396530554325
2010-07-31,0.07462976619304904,0.06174903456915442,0.0488382684113662,-0.007604048348361312,0.028651801577883846,0.07462976619304904,0.06174903456915442,0.03517901703610045,0.04972290998971575,0.017854143264692514,0.0572586597085612,0.06289897277069714,0.04945565633461441,0.017828737783665685,0.01774208512102579,0.05471901413150246,0.1148351647701816,0.02218311723085494,0.04899819996651695,0.013673937824102063
2010-08-31,0.002813865405566775,-0.0318329890329235,-0.021957450645727773,-0.04506061735774599,0.006228143316307524,0.002813865405566775,-0.0318329890329235,-0.02441862755630136,-0.017806907039604383,-0.004395313812437322,-0.02629244478821291,0.0022193316248953713,-0.06000680383188782,-0.02402663543428679,-0.0020955058892277,-0.013139061412899779,-0.029596126268274157,-0.05945453488604583,0.016374932530438237,-0.014547640382202893
2010-09-30,0.05717527237515016,0.13518637160080008,0.057656710262324495,0.10069612390615476,0.04950743353192012,0.05717527237515016,0.13518637160080008,0.06329370848932628,0.08739821965795308,0.05313481946360287,0.08179064941548353,0.07239822492866597,0.1046101696443594,0.10819847478378156,0.050034505850510405,0.09898250449378995,0.10731536350235997,0.0667552543981377,0.061843813250740655,0.05720195363917975
2010-10-31,-0.012711313111995309,-0.005489009734137845,0.024043354265817274,0.030542049843988395,0.03033298959342208,-0.012711313111995309,-0.005489009734137845,0.025483579155601028,0.03960722643035994,0.026790906795816537,-0.00896057818645787,0.021264439970162256,0.022468411017649684,0.049456928431302144,0.027512682955274943,-0.02555164940668922,0.02155771871486231,0.03455601188009399,0.01950876735165789,0.034689354192503005
2010-11-30,-0.033613859668868026,0.054944201490742785,-0.013683164393830867,0.016107196427521956,-0.005745022676243062,-0.033613859668868026,0.054944201490742785,-0.006243584442715064,-0.005584634910636477,-0.002199222662388033,0.007201201958193407,-0.007340432213328739,0.015881132564281773,0.015851193579740245,-0.0054551241143552115,0.029562008536543966,-0.019529065267237286,0.0007461694349204927,-0.004115893112816613,-0.004895129703215865
2010-12-31,0.07883455556550259,0.0941188385583579,0.026688851633209904,0.07066876489283713,0.03203380379577281,0.07883455556550259,0.0941188385583579,0.01964390917690815,0.07774116536052811,0.033681483387840105,0.07535891408626733,0.02883657121030033,0.07749760733450989,0.07972070655881688,0.03450804971857188,0.09355838592150456,0.07406522511702889,0.057538536785342737,0.014204588707763997,0.04763269521002868
2011-01-31,0.03817586781754084,0.009796385808326785,0.0022485744242324557,0.027565713536439277,-0.005559172070414563,0.03817586781754084,0.009796385808326785,0.0036767872193792543,0.02101150825407366,-8.726711289200025e-05,0.021715645945112817,-0.0030146989904415384,0.02807814755961844,0.027010052943805363,-0.0018928001770540152,0.04151330618994159,-0.013366278258992831,0.015121256425643489,0.002137751981122884,0.010150070841196384
2011-02-28,-0.008236027342693115,-0.03099286832632566,-0.0056761904027246585,-0.017261376395611254,-0.01646237799262249,-0.008236027342693115,-0.03099286832632566,0.0016820219783062204,-0.024556385807462423,-0.014580641528704377,-0.011683419595891144,-0.020373128852480625,0.0030347409411534427,-0.02733140451845987,-0.014059842938140237,-0.01807963704121886,0.0023198825967012016,-0.021754434570576246,-0.017500081610829988,-0.01672918682261573
