Ticker,snapshot_date,cfo_forecast
ELISA.HE,2022-02-02,625.74771
ELISA.HE,2022-03-18,628.03343
ELISA.HE,2022-04-26,628.31914
ELISA.HE,2022-05-16,633.77925
ELISA.HE,2022-06-30,633.34175
ELISA.HE,2022-07-18,635.70567
ELISA.HE,2022-08-26,635.70567
ELISA.HE,2022-09-30,633.95567
ELISA.HE,2022-10-26,608.39175
ELISA.HE,2022-11-16,592.56667
ELISA.HE,2022-12-16,592.56667
ELISA.HE,2023-01-30,612.91667
ELISA.HE,2023-02-03,613.58333
ELISA.HE,2023-03-28,610.01667
ELISA.HE,2023-04-21,636.44
ELISA.HE,2023-05-09,647.2
ELISA.HE,2023-06-20,647.66667
ELISA.HE,2023-07-17,648.3
ELISA.HE,2023-09-22,646.68571
ELISA.HE,2023-10-20,628.05
ELISA.HE,2023-11-13,627.3
ELISA.HE,2024-01-30,612.5
ELISA.HE,2024-02-23,614.5
ELISA.HE,2024-03-29,609.5625
ELISA.HE,2024-04-22,614.5
ELISA.HE,2024-06-25,609.5
ELISA.HE,2024-07-17,614.4
ELISA.HE,2024-10-21,618.175
ELISA.HE,2024-11-28,624.04444
ELISA.HE,2025-01-31,634.8
ELISA.HE,2025-02-12,645.6
ELISA.HE,2025-03-24,646.48889
ELISA.HE,2025-04-23,642.86667
ELISA.HE,2025-06-26,643.41
ELISA.HE,2025-07-31,666.92222
ELISA.HE,2025-08-31,663.9125
ELISA.HE,2025-09-29,663.65
ELISA.HE,2025-10-29,658.375
ELISA.HE,2025-12-08,656.1625
ELK.OL,2018-05-15,3346.5
ELK.OL,2018-06-28,3615.5
ELK.OL,2018-07-19,3876.75
ELK.OL,2018-08-24,5115.25
ELK.OL,2018-10-30,4585.7
ELK.OL,2018-12-27,4576.75
ELK.OL,2019-01-23,4547.25
ELK.OL,2019-02-15,3780.65
ELK.OL,2019-03-22,3670.32
ELK.OL,2019-04-26,3618.5
ELK.OL,2019-05-13,2910.85
ELK.OL,2019-06-14,2612.35
ELK.OL,2019-07-22,2522.6
ELK.OL,2019-10-29,2279.13333
ELK.OL,2019-11-28,2092.0
ELK.OL,2019-12-05,2092.0
ELK.OL,2020-01-15,2086.0
ELK.OL,2020-02-17,2215.66667
ELK.OL,2020-04-20,2037.66667
ELK.OL,2020-05-28,1665.7
ELK.OL,2020-06-30,1699.03333
ELK.OL,2020-07-20,1786.03333
ELK.OL,2020-10-28,1755.36667
ELK.OL,2020-11-30,1591.5
ELK.OL,2020-12-30,1591.5
ELK.OL,2021-01-06,1614.0
ELK.OL,2021-02-11,3540.0
ELK.OL,2021-03-17,3813.0
ELK.OL,2021-04-27,3677.0
ELK.OL,2021-06-29,3779.0
ELK.OL,2021-07-19,3851.0
ELK.OL,2021-08-27,3921.5
ELK.OL,2021-09-30,4082.5
ELK.OL,2021-10-28,4243.5
ELK.OL,2022-01-18,4564.0
ELK.OL,2022-02-10,7046.66667
ELK.OL,2022-04-28,8390.33333
ELK.OL,2022-07-20,10338.5
ELK.OL,2022-08-18,10338.5
ELK.OL,2022-10-27,9495.5
ELK.OL,2023-01-11,8688.0
ELK.OL,2023-02-09,7466.0
ELK.OL,2023-04-27,6878.0
ELK.OL,2023-05-02,6695.5
ELK.OL,2023-07-17,5526.5
ELK.OL,2023-08-22,4299.5
ELK.OL,2023-10-26,3466.0
ELK.OL,2024-01-11,3547.33333
ELK.OL,2024-02-09,3975.66667
ELK.OL,2024-04-19,3966.33333
ELK.OL,2024-06-24,4097.33333
ELK.OL,2024-07-15,3943.0
ELK.OL,2024-08-06,4254.0
ELK.OL,2024-09-02,4254.0
ELK.OL,2024-10-25,3838.5
ELK.OL,2025-01-16,3802.5
ELK.OL,2025-02-13,3839.66667
ELK.OL,2025-04-30,2523.5
ELK.OL,2025-05-26,2362.5
ELK.OL,2025-06-24,3088.0
ELK.OL,2025-07-14,3014.0
ELK.OL,2025-09-25,3175.0
ELK.OL,2025-10-24,3973.66667
ELK.OL,2025-12-18,3555.45
ELMRA.OL,2024-02-21,654.0
ELMRA.OL,2024-05-13,-284.0
ELMRA.OL,2024-08-16,201.0
ELMRA.OL,2024-10-31,174.0
ELMRA.OL,2024-11-07,267.0
ELMRA.OL,2025-02-14,612.0
ELMRA.OL,2025-05-13,106.0
ELMRA.OL,2025-06-30,113.0
ELMRA.OL,2025-08-21,-46.66667
ELMRA.OL,2025-11-14,-181.66667
ELO.OL,2021-08-04,101.0
ELO.OL,2021-10-29,97.0
ELO.OL,2021-11-05,101.0
ELO.OL,2022-02-15,102.0
ELO.OL,2022-03-25,98.0
ELO.OL,2022-05-06,80.0
ELO.OL,2022-08-18,90.0
ELO.OL,2022-10-27,88.0
ELO.OL,2023-02-15,111.0
ELO.OL,2023-03-01,147.0
ELO.OL,2023-05-05,158.0
ELO.OL,2023-08-18,168.0
ELO.OL,2023-10-19,171.0
ELO.OL,2023-11-03,178.0
ELO.OL,2024-02-28,150.55
ELO.OL,2024-04-29,149.3
ELO.OL,2024-05-13,159.6
ELO.OL,2024-07-01,162.36667
ELO.OL,2024-08-16,161.66667
ELO.OL,2024-10-31,158.23333
ELO.OL,2024-11-10,168.85
ELO.OL,2024-12-10,168.85
ELO.OL,2025-01-30,152.05
ELO.OL,2025-02-12,149.63333
ELO.OL,2025-03-26,150.5
ELO.OL,2025-05-08,143.3
ELO.OL,2025-06-25,135.3
ELO.OL,2025-08-29,144.3
ELO.OL,2025-10-28,130.7
ELON.ST,2013-11-18,29.0
ELON.ST,2013-11-18,36.0
ELON.ST,2017-02-16,20.0
ELON.ST,2017-05-04,34.0
ELON.ST,2017-08-25,12.0
ELON.ST,2017-11-17,52.0
ELON.ST,2018-02-08,73.0
ELON.ST,2025-02-26,58.0
ELTEL.ST,2015-03-26,36.13333
ELTEL.ST,2015-04-16,29.8165
ELTEL.ST,2015-05-20,26.89632
ELTEL.ST,2015-06-15,23.42224
ELTEL.ST,2015-08-31,22.45
ELTEL.ST,2015-10-05,12.33333
ELTEL.ST,2015-11-23,20.525
ELTEL.ST,2016-01-22,20.275
ELTEL.ST,2016-02-22,57.975
ELTEL.ST,2016-03-07,60.38
ELTEL.ST,2016-05-26,58.0
ELTEL.ST,2016-06-28,57.0
ELTEL.ST,2016-08-23,35.25
ELTEL.ST,2016-10-17,7.25
ELTEL.ST,2016-11-10,3.0
ELTEL.ST,2016-12-19,1.25
ELTEL.ST,2017-01-30,-10.25
ELTEL.ST,2017-02-24,38.0
ELTEL.ST,2017-04-27,37.75
ELTEL.ST,2017-05-09,-28.5
ELTEL.ST,2017-06-02,-30.25
ELTEL.ST,2017-08-18,-37.75
ELTEL.ST,2017-09-18,-47.5
ELTEL.ST,2017-11-06,-64.33333
ELTEL.ST,2018-02-23,52.33333
ELTEL.ST,2018-04-10,46.0
ELTEL.ST,2018-05-07,38.5
ELTEL.ST,2018-06-04,38.5
ELTEL.ST,2018-08-10,25.5
ELTEL.ST,2018-10-22,6.0
ELTEL.ST,2018-11-15,-29.0
ELTEL.ST,2019-02-27,37.0
ELTEL.ST,2019-04-30,57.0
ELTEL.ST,2019-07-24,55.0
ELTEL.ST,2019-11-12,58.0
ELTEL.ST,2020-02-17,45.0
ELTEL.ST,2020-04-29,34.0
ELTEL.ST,2020-07-23,59.0
ELTEL.ST,2020-11-06,38.0
ELTEL.ST,2021-02-26,53.5
ELTEL.ST,2021-04-29,47.5
ELTEL.ST,2021-05-31,44.66667
ELTEL.ST,2021-06-17,44.33333
ELTEL.ST,2021-07-27,40.66667
ELTEL.ST,2021-10-13,40.0
ELTEL.ST,2021-11-04,37.0
ELTEL.ST,2022-01-13,36.0
ELTEL.ST,2022-02-21,42.33333
ELTEL.ST,2022-03-28,42.66667
ELTEL.ST,2022-04-13,42.33333
ELTEL.ST,2022-05-05,40.33333
ELTEL.ST,2022-06-28,40.0
ELTEL.ST,2022-07-27,29.66667
ELTEL.ST,2022-10-04,29.0
ELTEL.ST,2022-11-03,23.33333
ELTEL.ST,2022-12-16,21.66667
ELTEL.ST,2023-02-17,26.5
ELTEL.ST,2023-04-18,25.5
ELTEL.ST,2023-05-08,14.0
ELTEL.ST,2023-07-27,8.5
ELTEL.ST,2023-08-23,5.0
ELTEL.ST,2023-11-06,4.0
ELTEL.ST,2024-01-17,8.0
ELTEL.ST,2024-02-14,40.0
ELTEL.ST,2024-04-28,29.0
ELTEL.ST,2024-05-29,31.55
ELTEL.ST,2024-07-26,24.05
ELTEL.ST,2024-10-31,30.35
ELTEL.ST,2024-11-01,23.3
ELTEL.ST,2025-02-17,47.95
ELTEL.ST,2025-05-05,52.75
ELTEL.ST,2025-07-25,40.66667
ELTEL.ST,2025-08-05,36.0
ELTEL.ST,2025-10-31,32.43333
ELUXb.ST,2013-07-24,5691.88889
ELUXb.ST,2013-08-26,5564.3
ELUXb.ST,2013-09-30,5804.78571
ELUXb.ST,2013-10-29,5098.22667
ELUXb.ST,2013-11-28,5121.37647
ELUXb.ST,2013-12-18,5111.55294
ELUXb.ST,2014-01-31,6629.4625
ELUXb.ST,2014-02-27,6355.22353
ELUXb.ST,2014-03-24,6090.65
ELUXb.ST,2014-04-29,6332.4
ELUXb.ST,2014-05-15,6236.3375
ELUXb.ST,2014-06-26,5771.22667
ELUXb.ST,2014-07-23,5971.89333
ELUXb.ST,2014-08-26,6011.85714
ELUXb.ST,2014-09-30,6238.0
ELUXb.ST,2014-10-30,6498.30714
ELUXb.ST,2014-11-21,6690.71539
ELUXb.ST,2014-12-11,6674.94615
ELUXb.ST,2015-01-29,7612.21667
ELUXb.ST,2015-02-13,7657.38333
ELUXb.ST,2015-03-31,7511.14546
ELUXb.ST,2015-04-29,6174.85714
ELUXb.ST,2015-05-20,6558.5
ELUXb.ST,2015-07-28,6796.76667
ELUXb.ST,2015-08-13,6426.5
ELUXb.ST,2015-09-30,6367.83333
ELUXb.ST,2015-10-26,7372.90909
ELUXb.ST,2015-11-24,7372.90909
ELUXb.ST,2015-12-16,6965.63636
ELUXb.ST,2016-01-29,8045.45455
ELUXb.ST,2016-02-24,8019.54546
ELUXb.ST,2016-03-14,8019.45455
ELUXb.ST,2016-04-29,8162.36364
ELUXb.ST,2016-06-28,8205.36364
ELUXb.ST,2016-07-21,8545.36364
ELUXb.ST,2016-09-27,8520.18182
ELUXb.ST,2016-10-31,8595.90909
ELUXb.ST,2016-11-18,8463.1
ELUXb.ST,2016-12-23,8511.3
ELUXb.ST,2017-01-25,8234.6
ELUXb.ST,2017-02-06,8477.6
ELUXb.ST,2017-04-28,8841.6
ELUXb.ST,2017-05-03,8827.0
ELUXb.ST,2017-06-26,8818.2
ELUXb.ST,2017-07-21,9066.33333
ELUXb.ST,2017-08-30,9047.88889
ELUXb.ST,2017-10-31,9191.33333
ELUXb.ST,2017-11-17,9165.44444
ELUXb.ST,2017-12-22,9155.33333
ELUXb.ST,2018-01-31,9428.14286
ELUXb.ST,2018-02-18,9276.14286
ELUXb.ST,2018-03-22,9272.57143
ELUXb.ST,2018-04-30,8752.83333
ELUXb.ST,2018-06-28,8627.5
ELUXb.ST,2018-07-19,8005.16667
ELUXb.ST,2018-08-31,8028.66667
ELUXb.ST,2018-09-26,7893.33333
ELUXb.ST,2018-10-29,7293.16667
ELUXb.ST,2018-11-07,7030.0
ELUXb.ST,2019-01-28,7134.5
ELUXb.ST,2019-02-04,8650.16667
ELUXb.ST,2019-03-22,8628.5
ELUXb.ST,2019-04-30,8973.33333
ELUXb.ST,2019-06-30,8992.33333
ELUXb.ST,2019-07-19,8580.66667
ELUXb.ST,2019-08-22,8540.83333
ELUXb.ST,2019-09-23,8592.33333
ELUXb.ST,2019-10-28,8370.83333
ELUXb.ST,2019-11-29,8307.0
ELUXb.ST,2019-12-17,8133.5
ELUXb.ST,2020-01-17,9413.16667
ELUXb.ST,2020-02-03,9056.83333
ELUXb.ST,2020-03-25,6819.66667
ELUXb.ST,2020-04-26,5875.0
ELUXb.ST,2020-05-25,4248.4
ELUXb.ST,2020-06-23,4304.0
ELUXb.ST,2020-07-23,6806.38
ELUXb.ST,2020-09-28,7839.78
ELUXb.ST,2020-10-26,9173.18
ELUXb.ST,2020-12-21,9185.78
ELUXb.ST,2021-01-20,9419.25
ELUXb.ST,2021-02-19,7484.5
ELUXb.ST,2021-03-29,7565.0
ELUXb.ST,2021-04-29,9042.6
ELUXb.ST,2021-06-29,9378.6
ELUXb.ST,2021-07-21,9280.6
ELUXb.ST,2021-08-13,9672.589
ELUXb.ST,2021-09-30,9415.589
ELUXb.ST,2021-10-28,8167.5068
ELUXb.ST,2021-11-29,8139.3068
ELUXb.ST,2022-01-31,10116.5084
ELUXb.ST,2022-02-24,10175.0598
ELUXb.ST,2022-03-28,9863.4598
ELUXb.ST,2022-04-29,9361.8598
ELUXb.ST,2022-05-02,8012.0598
ELUXb.ST,2022-06-28,8401.0598
ELUXb.ST,2022-07-22,7203.6598
ELUXb.ST,2022-09-20,3333.0598
ELUXb.ST,2022-10-31,1887.1198
ELUXb.ST,2022-11-16,-218.675
ELUXb.ST,2022-12-16,-218.675
ELUXb.ST,2023-01-12,-1182.55
ELUXb.ST,2023-02-03,10411.25
ELUXb.ST,2023-03-31,10295.2
ELUXb.ST,2023-04-28,9543.8
ELUXb.ST,2023-05-02,9772.8
ELUXb.ST,2023-06-29,9583.0
ELUXb.ST,2023-07-26,8300.2
ELUXb.ST,2023-09-21,7929.6
ELUXb.ST,2023-10-30,5442.0
ELUXb.ST,2024-01-15,5475.66667
ELUXb.ST,2024-02-23,7025.9
ELUXb.ST,2024-03-25,7056.18571
ELUXb.ST,2024-04-30,7148.18571
ELUXb.ST,2024-06-24,7077.04286
ELUXb.ST,2024-07-23,7075.61429
ELUXb.ST,2024-08-19,6509.6
ELUXb.ST,2024-09-25,5785.2
ELUXb.ST,2024-10-28,5278.4
ELUXb.ST,2024-11-19,5169.4
ELUXb.ST,2024-12-23,4967.4
ELUXb.ST,2025-01-31,9511.0
ELUXb.ST,2025-04-30,8916.5
ELUXb.ST,2025-05-04,8188.66667
ELUXb.ST,2025-06-18,7880.66667
ELUXb.ST,2025-07-30,6821.2
ELUXb.ST,2025-08-29,7007.5
ELUXb.ST,2025-09-30,6966.5
ELUXb.ST,2025-10-31,4005.4
EMBLA.CO,2013-07-25,53.33333
EMBLA.CO,2013-10-24,62.66667
EMBLA.CO,2014-01-16,61.0
EMBLA.CO,2014-02-06,71.0
EMBLA.CO,2014-04-30,74.0
EMBLA.CO,2014-07-25,84.5
EMBLA.CO,2014-10-24,88.0
EMBLA.CO,2015-01-27,82.33333
EMBLA.CO,2015-02-06,73.66667
EMBLA.CO,2015-04-30,73.66667
EMBLA.CO,2015-05-20,72.66667
EMBLA.CO,2015-07-26,73.66667
EMBLA.CO,2015-10-26,82.5
EMBLA.CO,2016-02-04,89.0
EMBLA.CO,2016-04-28,83.0
EMBLA.CO,2016-05-02,79.33333
EMBLA.CO,2016-07-25,82.0
EMBLA.CO,2016-10-28,67.66667
EMBLA.CO,2017-02-09,82.0
EMBLA.CO,2017-04-30,80.0
EMBLA.CO,2017-05-01,75.66667
EMBLA.CO,2017-07-27,73.0
EMBLA.CO,2017-09-28,70.33333
EMBLA.CO,2017-10-26,70.0
EMBLA.CO,2017-11-29,69.5
EMBLA.CO,2017-12-07,69.5
EMBLA.CO,2018-02-07,83.5
EMBLA.CO,2018-04-30,82.5
EMBLA.CO,2018-06-29,82.5
EMBLA.CO,2018-07-31,82.0
EMBLA.CO,2018-10-26,83.63333
EMBLA.CO,2019-01-28,83.9
EMBLA.CO,2019-02-07,99.33333
EMBLA.CO,2019-04-23,100.0
EMBLA.CO,2019-05-10,105.33333
EMBLA.CO,2019-07-30,110.66667
EMBLA.CO,2019-10-23,112.33333
EMBLA.CO,2020-01-16,109.66667
EMBLA.CO,2020-02-07,130.33333
EMBLA.CO,2020-03-19,121.66667
EMBLA.CO,2020-04-20,102.5
EMBLA.CO,2020-05-20,96.5
EMBLA.CO,2020-07-24,102.0
EMBLA.CO,2020-09-21,98.5
EMBLA.CO,2020-10-28,109.66667
EMBLA.CO,2021-01-14,109.0
EMBLA.CO,2021-02-03,125.0
EMBLA.CO,2021-04-28,121.66667
EMBLA.CO,2021-06-21,122.0
EMBLA.CO,2021-07-23,123.66667
EMBLA.CO,2021-10-26,116.33333
EMBLA.CO,2022-01-27,112.33333
EMBLA.CO,2022-02-02,133.33333
EMBLA.CO,2022-03-17,132.66667
EMBLA.CO,2022-04-26,136.0
EMBLA.CO,2022-07-25,122.0
EMBLA.CO,2022-10-27,102.5
EMBLA.CO,2023-01-31,129.0
EMBLA.CO,2023-04-25,112.5
EMBLA.CO,2023-06-22,103.66667
EMBLA.CO,2023-07-26,104.0
EMBLA.CO,2023-10-25,100.0
EMBLA.CO,2024-01-31,130.66667
EMBLA.CO,2024-04-24,125.66667
EMBLA.CO,2024-06-27,117.0
EMBLA.CO,2024-07-24,116.33333
EMBLA.CO,2024-09-30,116.0
EMBLA.CO,2024-10-23,120.33333
EMBLA.CO,2025-01-29,120.0
EMBLA.CO,2025-02-06,133.33333
EMBLA.CO,2025-03-25,133.0
EMBLA.CO,2025-04-30,141.0
EMBLA.CO,2025-06-30,141.33333
EMBLA.CO,2025-07-23,123.0
EMBLA.CO,2025-08-29,138.0
EMBLA.CO,2025-09-18,137.0
EMBLA.CO,2025-10-24,149.66667
EMGS.OL,2013-08-26,39.73333
EMGS.OL,2013-09-30,43.23333
EMGS.OL,2013-10-17,42.23333
EMGS.OL,2013-11-14,41.06667
EMGS.OL,2014-01-30,36.77143
EMGS.OL,2014-02-26,42.16667
EMGS.OL,2014-03-31,39.85714
EMGS.OL,2014-04-29,40.42857
EMGS.OL,2014-05-09,34.0
EMGS.OL,2014-06-25,34.85714
EMGS.OL,2014-07-22,34.71429
EMGS.OL,2014-08-26,32.24286
EMGS.OL,2014-09-29,34.11667
EMGS.OL,2014-10-28,32.48333
EMGS.OL,2014-11-12,36.83333
EMGS.OL,2014-12-10,37.16667
EMGS.OL,2015-01-28,38.66667
EMGS.OL,2015-02-10,47.88333
EMGS.OL,2015-04-15,44.21667
EMGS.OL,2015-05-08,21.58
EMGS.OL,2015-06-29,21.78
EMGS.OL,2015-07-08,22.18
EMGS.OL,2015-08-27,26.27
EMGS.OL,2015-09-30,25.725
EMGS.OL,2015-10-21,26.725
EMGS.OL,2015-11-25,24.325
EMGS.OL,2015-12-11,26.26
EMGS.OL,2016-01-28,25.86
EMGS.OL,2016-02-12,2.2
EMGS.OL,2016-03-16,0.0
EMGS.OL,2016-04-13,-1.0
EMGS.OL,2016-05-20,-11.66667
EMGS.OL,2016-06-28,-12.25
EMGS.OL,2016-07-21,-18.33333
EMGS.OL,2016-08-23,-8.33333
EMGS.OL,2016-09-22,-9.5
EMGS.OL,2016-11-08,-4.025
EMGS.OL,2017-02-21,1.66667
EMGS.OL,2017-05-24,0.5
EMGS.OL,2017-06-11,0.5
EMGS.OL,2017-08-09,-5.0
EMGS.OL,2017-09-08,-5.0
EMGS.OL,2017-11-23,0.5
EMGS.OL,2018-02-08,8.0
EMGS.OL,2019-01-31,-1.0
EMGS.OL,2019-02-21,5.0
EMGS.OL,2019-05-24,16.0
EMGS.OL,2019-07-31,18.0
EMGS.OL,2019-07-31,10.0
ENDUR.OL,2017-09-15,14.0
ENDUR.OL,2017-10-30,12.0
ENDUR.OL,2017-11-08,-6.0
ENDUR.OL,2017-11-08,14.0
ENDUR.OL,2018-03-12,20.0
ENDUR.OL,2018-05-09,0.0
ENDUR.OL,2018-08-20,-3.0
ENDUR.OL,2018-09-11,28.0
ENDUR.OL,2018-09-11,53.0
ENDUR.OL,2019-08-21,-15.0
ENDUR.OL,2019-10-29,-16.0
ENDUR.OL,2019-11-18,-17.0
ENDUR.OL,2020-02-17,38.0
ENDUR.OL,2020-05-27,32.0
ENDUR.OL,2020-06-03,6.0
ENDUR.OL,2020-08-26,42.0
ENDUR.OL,2020-09-10,48.0
ENDUR.OL,2020-10-21,-9.0
ENDUR.OL,2020-11-16,-80.0
ENDUR.OL,2020-11-16,146.0
ENDUR.OL,2022-02-25,125.3
ENDUR.OL,2022-08-24,146.3
ENDUR.OL,2022-10-31,94.48
ENDUR.OL,2022-12-20,112.2
ENDUR.OL,2022-12-20,227.4
ENDUR.OL,2023-03-30,208.1
ENDUR.OL,2023-06-20,204.4
ENDUR.OL,2023-08-31,207.7
ENDUR.OL,2023-08-31,292.3
ENDUR.OL,2024-03-19,314.9
ENDUR.OL,2024-05-16,298.3
ENDUR.OL,2024-11-15,350.2
ENDUR.OL,2024-12-18,344.2
ENDUR.OL,2024-12-18,400.5
ENDUR.OL,2025-03-17,484.0
ENDUR.OL,2025-05-22,605.8
ENDUR.OL,2025-08-22,588.9
ENDUR.OL,2025-10-16,570.95
ENDUR.OL,2025-11-17,614.75
ENEA.ST,2013-07-24,93.0
ENEA.ST,2013-10-25,89.0
ENEA.ST,2014-01-07,93.0
ENEA.ST,2014-02-18,86.0
ENEA.ST,2014-04-30,91.0
ENEA.ST,2014-09-05,86.0
ENEA.ST,2014-10-24,87.0
ENEA.ST,2015-02-12,97.0
ENEA.ST,2015-04-29,90.0
ENEA.ST,2015-07-22,91.0
ENEA.ST,2015-10-21,93.0
ENEA.ST,2016-02-11,108.0
ENEA.ST,2016-04-26,112.0
ENEA.ST,2016-07-20,113.0
ENEA.ST,2016-10-27,114.0
ENEA.ST,2017-02-09,7.3
ENEA.ST,2017-04-27,7.6
ENEA.ST,2017-07-21,6.6
ENEA.ST,2018-02-09,98.0
ENEA.ST,2018-04-26,91.0
ENEA.ST,2018-07-20,145.0
ENEA.ST,2019-08-26,282.0
ENEA.ST,2019-10-24,281.0
ENEA.ST,2019-10-24,278.0
ENEA.ST,2020-02-03,285.0
ENEA.ST,2020-10-22,49.0
ENEA.ST,2020-10-22,312.0
ENEA.ST,2021-02-03,313.0
ENEA.ST,2021-04-28,299.0
ENEA.ST,2021-10-28,323.0
ENEA.ST,2022-02-04,357.0
ENEA.ST,2022-04-28,444.0
ENEA.ST,2022-07-18,419.0
ENEA.ST,2022-10-27,397.0
ENEA.ST,2023-02-03,259.0
ENEA.ST,2023-04-28,222.0
ENEA.ST,2023-07-19,135.0
ENEA.ST,2023-10-30,161.0
ENEA.ST,2024-02-02,236.0
ENEA.ST,2024-04-26,483.3
ENEA.ST,2024-10-28,494.7
ENEA.ST,2025-01-31,252.8
ENEA.ST,2025-02-10,265.15
ENEA.ST,2025-04-25,201.2
ENEA.ST,2025-07-22,178.25
ENEA.ST,2025-10-26,181.5
ENENTO.HE,2015-05-20,15.0
ENENTO.HE,2015-09-03,14.5
ENENTO.HE,2015-09-03,18.5
ENENTO.HE,2016-03-09,20.0
ENENTO.HE,2016-04-26,20.0
ENENTO.HE,2016-05-04,19.5
ENENTO.HE,2016-09-23,20.0
ENENTO.HE,2016-11-28,21.0
ENENTO.HE,2017-02-16,19.33333
ENENTO.HE,2017-03-09,19.0
ENENTO.HE,2017-05-08,19.66667
ENENTO.HE,2017-08-04,20.0
ENENTO.HE,2017-10-27,20.5
ENENTO.HE,2017-11-17,21.0
ENENTO.HE,2017-11-17,22.5
ENENTO.HE,2018-05-06,21.0
ENENTO.HE,2018-06-06,20.5
ENENTO.HE,2018-09-06,33.4
ENENTO.HE,2018-11-09,28.7
ENENTO.HE,2019-02-12,39.45
ENENTO.HE,2019-03-15,40.45
ENENTO.HE,2019-05-14,45.9
ENENTO.HE,2019-08-09,45.75
ENENTO.HE,2019-11-12,46.25
ENENTO.HE,2020-02-05,48.0
ENENTO.HE,2020-03-06,48.0
ENENTO.HE,2020-04-06,46.0
ENENTO.HE,2020-05-11,45.0
ENENTO.HE,2020-06-17,44.5
ENENTO.HE,2020-08-07,43.5
ENENTO.HE,2020-11-10,42.5
ENENTO.HE,2021-02-15,50.5
ENENTO.HE,2021-05-17,51.0
ENENTO.HE,2021-07-09,51.5
ENENTO.HE,2021-11-01,51.0
ENENTO.HE,2022-01-26,50.5
ENENTO.HE,2022-02-14,56.0
ENENTO.HE,2022-04-29,54.0
ENENTO.HE,2022-07-22,53.5
ENENTO.HE,2022-09-30,51.0
ENENTO.HE,2022-10-31,51.5
ENENTO.HE,2023-02-14,48.5
ENENTO.HE,2023-04-25,47.5
ENENTO.HE,2023-06-27,45.5
ENENTO.HE,2023-07-21,45.5
ENENTO.HE,2023-09-05,45.76667
ENENTO.HE,2023-10-30,43.53333
ENENTO.HE,2024-02-12,42.33333
ENENTO.HE,2024-04-24,41.06667
ENENTO.HE,2024-06-19,40.73333
ENENTO.HE,2024-07-17,39.66667
ENENTO.HE,2024-10-30,38.06667
ENENTO.HE,2025-02-17,42.26667
ENENTO.HE,2025-03-31,42.93333
ENENTO.HE,2025-04-28,42.7
ENENTO.HE,2025-06-17,42.36667
ENENTO.HE,2025-07-16,39.16667
ENENTO.HE,2025-08-29,38.25
ENENTO.HE,2025-10-30,38.2
ENGCONb.ST,2022-07-28,259.5
ENGCONb.ST,2022-08-24,225.0
ENGCONb.ST,2022-10-28,223.0
ENGCONb.ST,2023-02-27,441.5
ENGCONb.ST,2023-04-19,443.0
ENGCONb.ST,2023-05-02,483.0
ENGCONb.ST,2023-07-21,485.0
ENGCONb.ST,2023-10-30,455.5
ENGCONb.ST,2024-01-04,462.0
ENGCONb.ST,2024-02-22,296.0
ENGCONb.ST,2024-03-12,280.66667
ENGCONb.ST,2024-04-29,223.33333
ENGCONb.ST,2024-05-08,227.33333
ENGCONb.ST,2024-07-22,224.66667
ENGCONb.ST,2024-10-30,230.25
ENGCONb.ST,2025-01-20,233.26667
ENGCONb.ST,2025-02-26,291.3
ENGCONb.ST,2025-04-30,276.65
ENGCONb.ST,2025-07-21,270.0
ENGCONb.ST,2025-08-29,284.33333
ENGCONb.ST,2025-10-31,227.33333
ENH.OL,2013-07-30,40.0
ENH.OL,2013-08-19,32.175
ENH.OL,2013-09-30,30.425
ENH.OL,2013-10-31,32.94
ENH.OL,2013-11-01,32.34
ENH.OL,2014-01-29,28.54
ENH.OL,2014-02-27,35.5
ENH.OL,2014-03-26,35.4
ENH.OL,2014-04-11,37.0
ENH.OL,2014-05-07,38.0
ENH.OL,2014-06-25,38.0
ENH.OL,2014-07-30,38.6
ENH.OL,2014-08-26,42.0
ENH.OL,2014-09-25,42.0
ENH.OL,2014-10-15,38.0
ENH.OL,2014-11-03,34.0
ENH.OL,2014-12-03,34.0
ENH.OL,2015-02-23,30.0
ENH.OL,2015-03-17,30.0
ENH.OL,2015-08-19,-58.0
ENH.OL,2016-01-28,32.0
ENH.OL,2016-01-28,2.0
ENH.OL,2016-09-22,15.0
ENH.OL,2016-09-22,5.0
ENH.OL,2018-04-25,-3.4
ENH.OL,2018-05-28,-2.5
ENH.OL,2018-08-20,-7.1
ENH.OL,2018-11-20,-10.6
ENH.OL,2019-01-14,-11.3
ENH.OL,2019-02-28,8.15
ENH.OL,2019-04-26,11.45
ENH.OL,2019-08-16,4.2
ENH.OL,2019-11-15,-8.6
ENH.OL,2019-12-15,-8.6
ENH.OL,2020-02-25,8.1
ENH.OL,2020-03-13,-6.2
ENH.OL,2020-05-13,-8.0
ENH.OL,2020-08-17,1.1
ENH.OL,2020-11-09,2.8
ENH.OL,2020-12-23,5.4
ENH.OL,2020-12-23,2.9
ENH.OL,2021-02-04,3.8
ENH.OL,2021-05-21,0.0
ENH.OL,2021-08-20,-4.1
ENH.OL,2021-10-20,-4.4
ENH.OL,2022-01-31,-4.8
ENH.OL,2022-01-31,8.6
ENH.OL,2022-05-27,-2.5
ENH.OL,2022-08-29,-3.3
ENH.OL,2022-09-07,-3.1
ENH.OL,2022-11-14,-8.05
ENH.OL,2023-02-28,18.5
ENH.OL,2023-03-06,26.0
