SizeGroup,Method,Portfolio,Date,n_firms,raw_weight_sum,ucits_weight_sum,max_raw_weight,max_ucits_weight,cash_weight,large_position_weight,n_large_positions,n_names_single_cap_binding,aggregate_cap_relaxed
LargeCap,Method1_Raw,Q1,2010-03-31,19,0.9999999999999999,1.0000000000000002,0.5607793026235933,0.10000000000000002,0.0,0.4,4,2,False
LargeCap,Method1_Raw,Q2,2010-03-31,28,1.0,1.0,0.21043149041711937,0.1,0.0,0.4,4,3,False
LargeCap,Method1_Raw,Q3,2010-03-31,31,1.0,1.0,0.19641840503702904,0.1,0.0,0.4,4,4,False
LargeCap,Method1_Raw,Q4,2010-03-31,37,0.9999999999999999,1.0000000000000002,0.2651269611573849,0.1,0.0,0.4,5,2,False
LargeCap,Method1_Raw,Q5,2010-03-31,37,1.0,1.0,0.19417550247710136,0.1,0.0,0.4,4,4,False
LargeCap,Method2_PostMean,Q1,2010-03-31,20,1.0,1.0,0.4112337075897867,0.10000000000000002,0.0,0.4,4,4,False
LargeCap,Method2_PostMean,Q2,2010-03-31,25,1.0,1.0,0.20581636267054151,0.1,0.0,0.4,4,3,False
LargeCap,Method2_PostMean,Q3,2010-03-31,33,1.0,1.0,0.21607449083501776,0.1,0.0,0.4,4,3,False
LargeCap,Method2_PostMean,Q4,2010-03-31,35,0.9999999999999999,1.0,0.20697164582847577,0.1,0.0,0.4,5,2,False
LargeCap,Method2_PostMean,Q5,2010-03-31,39,1.0,1.0,0.17793395163492057,0.1,0.0,0.4,4,4,False
LargeCap,Method3_ProbQ5,Q1,2010-03-31,34,1.0,1.0,0.2165896929328397,0.10000000000000002,0.0,0.4,4,3,False
LargeCap,Method3_ProbQ5,Q2,2010-03-31,24,0.9999999999999999,1.0,0.421496382075299,0.10000000000000002,0.0,0.4,4,3,False
LargeCap,Method3_ProbQ5,Q3,2010-03-31,23,1.0,1.0,0.17208675790897768,0.1,0.0,0.4,4,4,False
LargeCap,Method3_ProbQ5,Q4,2010-03-31,32,1.0,0.9999999999999999,0.3169490343552586,0.1,0.0,0.37100049489141823,4,1,False
LargeCap,Method3_ProbQ5,Q5,2010-03-31,39,0.9999999999999999,1.0,0.17741596740775703,0.1,0.0,0.4,4,4,False
LargeCap,Method1_Raw,Q1,2010-04-30,19,0.9999999999999999,1.0,0.547693934170696,0.10000000000000002,0.0,0.4,4,2,False
LargeCap,Method1_Raw,Q2,2010-04-30,28,0.9999999999999999,1.0,0.2261600835932987,0.1,0.0,0.4,4,4,False
LargeCap,Method1_Raw,Q3,2010-04-30,31,0.9999999999999999,1.0,0.18675000557159038,0.1,0.0,0.4,4,4,False
LargeCap,Method1_Raw,Q4,2010-04-30,37,0.9999999999999998,0.9999999999999998,0.26472226453945336,0.1,0.0,0.4,5,2,False
LargeCap,Method1_Raw,Q5,2010-04-30,37,1.0000000000000002,1.0000000000000002,0.1890290383179354,0.1,0.0,0.4,4,5,False
LargeCap,Method2_PostMean,Q1,2010-04-30,20,1.0000000000000002,1.0,0.3951264128708095,0.10000000000000002,0.0,0.4,4,3,False
LargeCap,Method2_PostMean,Q2,2010-04-30,25,1.0000000000000002,1.0,0.18435833786373962,0.1,0.0,0.4,4,3,False
LargeCap,Method2_PostMean,Q3,2010-04-30,33,1.0000000000000002,1.0,0.20608441373890066,0.1,0.0,0.4,4,3,False
LargeCap,Method2_PostMean,Q4,2010-04-30,35,0.9999999999999999,1.0,0.19417047389663383,0.1,0.0,0.4,5,2,False
LargeCap,Method2_PostMean,Q5,2010-04-30,39,1.0000000000000002,1.0,0.17327952497982674,0.1,0.0,0.4,4,4,False
LargeCap,Method3_ProbQ5,Q1,2010-04-30,34,1.0,1.0,0.217215150052581,0.10000000000000002,0.0,0.4,4,3,False
LargeCap,Method3_ProbQ5,Q2,2010-04-30,24,1.0000000000000002,1.0,0.3902276167568187,0.10000000000000002,0.0,0.4,4,3,False
LargeCap,Method3_ProbQ5,Q3,2010-04-30,23,1.0,1.0,0.17280486042507548,0.1,0.0,0.4,4,4,False
LargeCap,Method3_ProbQ5,Q4,2010-04-30,32,1.0,1.0,0.2921458957325833,0.1,0.0,0.3779947235075961,4,1,False
LargeCap,Method3_ProbQ5,Q5,2010-04-30,39,1.0000000000000002,1.0,0.17283371463134767,0.1,0.0,0.4,4,4,False
LargeCap,Method1_Raw,Q1,2010-05-31,19,0.9999999999999998,1.0,0.5157397413826699,0.10000000000000002,0.0,0.4,4,2,False
LargeCap,Method1_Raw,Q2,2010-05-31,28,0.9999999999999999,1.0,0.26376560520629694,0.1,0.0,0.4,4,2,False
LargeCap,Method1_Raw,Q3,2010-05-31,31,1.0,0.9999999999999999,0.2022994678825082,0.1,0.0,0.4,4,4,False
LargeCap,Method1_Raw,Q4,2010-05-31,37,1.0,1.0000000000000002,0.27753091419515274,0.1,0.0,0.36648615901483295,4,2,False
LargeCap,Method1_Raw,Q5,2010-05-31,37,1.0,1.0,0.20276348006949826,0.1,0.0,0.4,4,5,False
LargeCap,Method2_PostMean,Q1,2010-05-31,20,1.0,1.0,0.3441554791104898,0.1,0.0,0.4,4,3,False
LargeCap,Method2_PostMean,Q2,2010-05-31,25,1.0,1.0,0.18423363693389266,0.1,0.0,0.4,4,3,False
LargeCap,Method2_PostMean,Q3,2010-05-31,33,1.0,1.0,0.22347194182989216,0.1,0.0,0.4,4,3,False
LargeCap,Method2_PostMean,Q4,2010-05-31,35,0.9999999999999999,0.9999999999999999,0.1972541004301688,0.1,0.0,0.3724266095316996,4,2,False
LargeCap,Method2_PostMean,Q5,2010-05-31,39,0.9999999999999998,1.0,0.1839106105839064,0.1,0.0,0.4,4,4,False
LargeCap,Method3_ProbQ5,Q1,2010-05-31,34,1.0000000000000002,1.0,0.1940372522758572,0.10000000000000002,0.0,0.4000000000000001,4,5,False
LargeCap,Method3_ProbQ5,Q2,2010-05-31,24,0.9999999999999999,1.0,0.40562279090489595,0.1,0.0,0.39876623833386915,4,2,False
LargeCap,Method3_ProbQ5,Q3,2010-05-31,23,1.0,1.0,0.1853591458455421,0.10000000000000002,0.0,0.4,4,4,False
LargeCap,Method3_ProbQ5,Q4,2010-05-31,32,1.0,1.0,0.3016665409373179,0.1,0.0,0.3834054721588247,4,2,False
LargeCap,Method3_ProbQ5,Q5,2010-05-31,39,0.9999999999999998,1.0,0.18344976717239778,0.1,0.0,0.4,4,4,False
LargeCap,Method1_Raw,Q1,2010-06-30,19,1.0,1.0,0.524492441317627,0.10000000000000002,0.0,0.4,4,2,False
LargeCap,Method1_Raw,Q2,2010-06-30,28,0.9999999999999999,1.0,0.25971937225990016,0.1,0.0,0.4,4,2,False
LargeCap,Method1_Raw,Q3,2010-06-30,31,1.0,1.0,0.20986558827376733,0.1,0.0,0.4,4,4,False
LargeCap,Method1_Raw,Q4,2010-06-30,37,1.0,1.0,0.2835013154281162,0.1,0.0,0.3697507357729024,4,2,False
LargeCap,Method1_Raw,Q5,2010-06-30,37,1.0000000000000002,1.0,0.18770860896098326,0.1,0.0,0.4,4,5,False
LargeCap,Method2_PostMean,Q1,2010-06-30,20,1.0,1.0,0.35652908936403227,0.1,0.0,0.4,4,4,False
LargeCap,Method2_PostMean,Q2,2010-06-30,25,1.0,1.0,0.18624672901333786,0.1,0.0,0.4,4,3,False
LargeCap,Method2_PostMean,Q3,2010-06-30,33,1.0,1.0,0.23120066951768845,0.1,0.0,0.4,4,3,False
LargeCap,Method2_PostMean,Q4,2010-06-30,35,1.0,1.0,0.1980268619842101,0.1,0.0,0.37594258318493434,4,2,False
LargeCap,Method2_PostMean,Q5,2010-06-30,39,0.9999999999999998,1.0,0.17024171124767315,0.1,0.0,0.4,4,5,False
LargeCap,Method3_ProbQ5,Q1,2010-06-30,34,0.9999999999999999,1.0,0.19678847316711073,0.10000000000000002,0.0,0.4000000000000001,4,5,False
LargeCap,Method3_ProbQ5,Q2,2010-06-30,24,0.9999999999999999,1.0,0.42931396603676786,0.1,0.0,0.397838978720669,4,2,False
LargeCap,Method3_ProbQ5,Q3,2010-06-30,23,0.9999999999999998,1.0,0.17517033239581728,0.10000000000000002,0.0,0.4,4,4,False
LargeCap,Method3_ProbQ5,Q4,2010-06-30,32,0.9999999999999999,1.0,0.30258281924140973,0.1,0.0,0.3807827723334075,4,2,False
LargeCap,Method3_ProbQ5,Q5,2010-06-30,39,0.9999999999999999,1.0,0.1698054131324352,0.1,0.0,0.4,4,5,False
LargeCap,Method1_Raw,Q1,2010-07-31,19,1.0,1.0,0.5349843036996899,0.10000000000000002,0.0,0.4,4,2,False
LargeCap,Method1_Raw,Q2,2010-07-31,28,1.0,1.0,0.278092442397041,0.1,0.0,0.4,4,2,False
LargeCap,Method1_Raw,Q3,2010-07-31,31,1.0000000000000002,1.0,0.21202316009316488,0.1,0.0,0.4,4,4,False
LargeCap,Method1_Raw,Q4,2010-07-31,37,0.9999999999999999,0.9999999999999999,0.3065143497111491,0.1,0.0,0.37625510373073534,4,2,False
LargeCap,Method1_Raw,Q5,2010-07-31,37,0.9999999999999999,1.0,0.20264916557499366,0.1,0.0,0.4,4,4,False
LargeCap,Method2_PostMean,Q1,2010-07-31,20,1.0,1.0,0.3578342731627331,0.1,0.0,0.4,4,4,False
LargeCap,Method2_PostMean,Q2,2010-07-31,25,1.0,1.0,0.19514531705625762,0.1,0.0,0.4,4,3,False
LargeCap,Method2_PostMean,Q3,2010-07-31,33,1.0,1.0,0.23517725452676722,0.1,0.0,0.4,4,3,False
LargeCap,Method2_PostMean,Q4,2010-07-31,35,0.9999999999999999,1.0,0.20705704717730264,0.1,0.0,0.3825283861578611,4,2,False
LargeCap,Method2_PostMean,Q5,2010-07-31,39,1.0000000000000002,1.0,0.1822987379272132,0.1,0.0,0.4,4,4,False
LargeCap,Method3_ProbQ5,Q1,2010-07-31,34,1.0,1.0,0.1954880793602591,0.10000000000000002,0.0,0.4000000000000001,4,5,False
LargeCap,Method3_ProbQ5,Q2,2010-07-31,24,1.0,1.0,0.44711534693350063,0.10000000000000002,0.0,0.4,4,2,False
LargeCap,Method3_ProbQ5,Q3,2010-07-31,23,0.9999999999999999,0.9999999999999999,0.15778264753921273,0.1,0.0,0.4,4,4,False
LargeCap,Method3_ProbQ5,Q4,2010-07-31,32,1.0,1.0,0.308438419185035,0.1,0.0,0.3775649349415531,4,2,False
LargeCap,Method3_ProbQ5,Q5,2010-07-31,39,1.0,1.0,0.18181080987916323,0.1,0.0,0.4,4,4,False
LargeCap,Method1_Raw,Q1,2010-08-31,19,1.0,1.0,0.5396060186431205,0.10000000000000002,0.0,0.4,4,2,False
LargeCap,Method1_Raw,Q2,2010-08-31,28,1.0,1.0,0.27125854568771857,0.1,0.0,0.4,4,3,False
LargeCap,Method1_Raw,Q3,2010-08-31,31,0.9999999999999999,1.0,0.2014235923201161,0.1,0.0,0.4,4,4,False
LargeCap,Method1_Raw,Q4,2010-08-31,37,1.0000000000000002,0.9999999999999998,0.28438545828136125,0.1,0.0,0.4,5,2,False
LargeCap,Method1_Raw,Q5,2010-08-31,37,1.0,1.0,0.19874851944637226,0.1,0.0,0.4,4,4,False
LargeCap,Method2_PostMean,Q1,2010-08-31,20,0.9999999999999998,1.0,0.3667248734831286,0.1,0.0,0.4,4,4,False
LargeCap,Method2_PostMean,Q2,2010-08-31,25,1.0,1.0,0.20071711129755465,0.1,0.0,0.4,4,3,False
LargeCap,Method2_PostMean,Q3,2010-08-31,33,1.0,1.0,0.2261286402210303,0.1,0.0,0.4,4,3,False
LargeCap,Method2_PostMean,Q4,2010-08-31,35,1.0,1.0,0.22443969301300412,0.1,0.0,0.3705057720292114,4,2,False
LargeCap,Method2_PostMean,Q5,2010-08-31,39,0.9999999999999999,1.0,0.18059787241151334,0.1,0.0,0.4,4,4,False
LargeCap,Method3_ProbQ5,Q1,2010-08-31,34,1.0000000000000002,1.0,0.19662715567366393,0.10000000000000002,0.0,0.4000000000000001,4,5,False
LargeCap,Method3_ProbQ5,Q2,2010-08-31,24,1.0,1.0,0.43033037458755247,0.10000000000000002,0.0,0.4,4,3,False
LargeCap,Method3_ProbQ5,Q3,2010-08-31,23,1.0,1.0,0.16332274056019008,0.10000000000000002,0.0,0.4,4,4,False
LargeCap,Method3_ProbQ5,Q4,2010-08-31,32,1.0,1.0,0.298802243621012,0.1,0.0,0.3757104333493244,4,1,False
LargeCap,Method3_ProbQ5,Q5,2010-08-31,39,0.9999999999999999,0.9999999999999999,0.18011716733851543,0.1,0.0,0.4,4,4,False
LargeCap,Method1_Raw,Q1,2010-09-30,19,0.9999999999999999,1.0,0.5325690755827458,0.10000000000000002,0.0,0.4,4,2,False
LargeCap,Method1_Raw,Q2,2010-09-30,28,0.9999999999999999,1.0,0.27085599260257026,0.10000000000000002,0.0,0.4,4,3,False
LargeCap,Method1_Raw,Q3,2010-09-30,31,1.0,1.0,0.19081083548926414,0.1,0.0,0.4,4,4,False
LargeCap,Method1_Raw,Q4,2010-09-30,37,0.9999999999999999,1.0,0.27092295506739766,0.1,0.0,0.4,5,2,False
LargeCap,Method1_Raw,Q5,2010-09-30,37,0.9999999999999999,1.0,0.1986045562992947,0.1,0.0,0.4,4,4,False
LargeCap,Method2_PostMean,Q1,2010-09-30,20,1.0,1.0,0.3678357599496744,0.10000000000000002,0.0,0.4,4,4,False
LargeCap,Method2_PostMean,Q2,2010-09-30,25,1.0000000000000002,1.0,0.1969905694908508,0.1,0.0,0.4,4,3,False
LargeCap,Method2_PostMean,Q3,2010-09-30,33,1.0,1.0,0.21412080283515836,0.1,0.0,0.4,4,3,False
LargeCap,Method2_PostMean,Q4,2010-09-30,35,0.9999999999999999,1.0,0.22701321772397157,0.1,0.0,0.3682655182808009,4,2,False
LargeCap,Method2_PostMean,Q5,2010-09-30,39,1.0,1.0,0.18198282760646145,0.1,0.0,0.4,4,4,False
LargeCap,Method3_ProbQ5,Q1,2010-09-30,34,1.0,1.0,0.19575155559564353,0.10000000000000002,0.0,0.4,4,5,False
LargeCap,Method3_ProbQ5,Q2,2010-09-30,24,1.0000000000000002,1.0,0.4139416305727352,0.10000000000000002,0.0,0.4,4,3,False
LargeCap,Method3_ProbQ5,Q3,2010-09-30,23,1.0,0.9999999999999999,0.14897785414381404,0.1,0.0,0.4,4,4,False
LargeCap,Method3_ProbQ5,Q4,2010-09-30,32,1.0,1.0,0.31413384127264093,0.1,0.0,0.37049255616957527,4,1,False
LargeCap,Method3_ProbQ5,Q5,2010-09-30,39,1.0,1.0,0.18148963649258773,0.1,0.0,0.4,4,4,False
LargeCap,Method1_Raw,Q1,2010-10-31,19,0.9999999999999999,1.0,0.5152884402042786,0.10000000000000002,0.0,0.4,4,2,False
LargeCap,Method1_Raw,Q2,2010-10-31,28,1.0000000000000002,1.0,0.28182426316560116,0.1,0.0,0.4,4,2,False
LargeCap,Method1_Raw,Q3,2010-10-31,31,1.0,1.0,0.1868272347436739,0.1,0.0,0.4,4,4,False
LargeCap,Method1_Raw,Q4,2010-10-31,37,1.0,1.0,0.2586303388453043,0.1,0.0,0.3664647107070508,4,2,False
LargeCap,Method1_Raw,Q5,2010-10-31,37,1.0,1.0,0.1805130208263544,0.1,0.0,0.4,4,4,False
LargeCap,Method2_PostMean,Q1,2010-10-31,20,1.0000000000000002,1.0,0.3417243651365157,0.1,0.0,0.4,4,4,False
LargeCap,Method2_PostMean,Q2,2010-10-31,25,1.0000000000000002,1.0,0.191075619902829,0.1,0.0,0.4,4,3,False
LargeCap,Method2_PostMean,Q3,2010-10-31,33,0.9999999999999999,1.0,0.2074408979445013,0.1,0.0,0.4,4,3,False
LargeCap,Method2_PostMean,Q4,2010-10-31,35,1.0,1.0000000000000002,0.20668709630309876,0.1,0.0,0.37305450249098426,4,2,False
LargeCap,Method2_PostMean,Q5,2010-10-31,39,0.9999999999999999,1.0,0.16527093948189542,0.1,0.0,0.4,4,4,False
LargeCap,Method3_ProbQ5,Q1,2010-10-31,34,0.9999999999999999,0.9999999999999999,0.185634020763173,0.10000000000000002,0.0,0.4000000000000001,4,4,False
LargeCap,Method3_ProbQ5,Q2,2010-10-31,24,1.0,1.0,0.39351465666946506,0.1,0.0,0.4,4,3,False
LargeCap,Method3_ProbQ5,Q3,2010-10-31,23,1.0,1.0,0.15891749293392496,0.1,0.0,0.4,4,4,False
LargeCap,Method3_ProbQ5,Q4,2010-10-31,32,1.0,1.0,0.3005476359146803,0.1,0.0,0.37374619797630193,4,1,False
LargeCap,Method3_ProbQ5,Q5,2010-10-31,39,1.0,1.0,0.16481210563482984,0.1,0.0,0.4,4,4,False
LargeCap,Method1_Raw,Q1,2010-11-30,19,1.0,1.0,0.5107542212216207,0.10000000000000002,0.0,0.4,4,2,False
LargeCap,Method1_Raw,Q2,2010-11-30,28,0.9999999999999999,0.9999999999999999,0.2621513841363117,0.1,0.0,0.4,4,3,False
LargeCap,Method1_Raw,Q3,2010-11-30,31,0.9999999999999999,1.0,0.18771879081606582,0.1,0.0,0.4,4,4,False
LargeCap,Method1_Raw,Q4,2010-11-30,37,0.9999999999999999,1.0,0.2505033775535489,0.1,0.0,0.4000000000000001,5,2,False
LargeCap,Method1_Raw,Q5,2010-11-30,37,1.0000000000000002,1.0,0.17200419455473073,0.1,0.0,0.4,4,4,False
LargeCap,Method2_PostMean,Q1,2010-11-30,20,1.0,1.0,0.3436032718417157,0.1,0.0,0.4,4,4,False
LargeCap,Method2_PostMean,Q2,2010-11-30,25,1.0000000000000002,1.0,0.18891526961013408,0.1,0.0,0.4,4,3,False
LargeCap,Method2_PostMean,Q3,2010-11-30,33,0.9999999999999999,1.0,0.2078379520245406,0.1,0.0,0.4,4,3,False
LargeCap,Method2_PostMean,Q4,2010-11-30,35,0.9999999999999999,1.0,0.20393104152006103,0.1,0.0,0.3694333139838518,4,2,False
LargeCap,Method2_PostMean,Q5,2010-11-30,39,1.0,1.0,0.15796756213126734,0.1,0.0,0.4,4,4,False
LargeCap,Method3_ProbQ5,Q1,2010-11-30,34,1.0,1.0,0.1819147710167436,0.10000000000000002,0.0,0.4000000000000001,4,5,False
LargeCap,Method3_ProbQ5,Q2,2010-11-30,24,1.0,1.0,0.3987938539264385,0.1,0.0,0.4,4,3,False
LargeCap,Method3_ProbQ5,Q3,2010-11-30,23,0.9999999999999999,1.0,0.17252974830590198,0.1,0.0,0.4,4,3,False
LargeCap,Method3_ProbQ5,Q4,2010-11-30,32,1.0,1.0,0.30969192126570244,0.1,0.0,0.37891151585607574,4,1,False
LargeCap,Method3_ProbQ5,Q5,2010-11-30,39,1.0,1.0,0.15749490477830727,0.1,0.0,0.4,4,4,False
LargeCap,Method1_Raw,Q1,2010-12-31,19,1.0,1.0,0.5272221499228653,0.10000000000000002,0.0,0.4,4,2,False
LargeCap,Method1_Raw,Q2,2010-12-31,28,0.9999999999999999,1.0,0.28042228386234325,0.1,0.0,0.4,4,2,False
LargeCap,Method1_Raw,Q3,2010-12-31,31,1.0,1.0,0.18924387081333355,0.1,0.0,0.4,4,4,False
LargeCap,Method1_Raw,Q4,2010-12-31,37,1.0,0.9999999999999999,0.24612620984674885,0.1,0.0,0.3647585329851494,4,2,False
LargeCap,Method1_Raw,Q5,2010-12-31,37,1.0000000000000002,1.0,0.16966547647490313,0.1,0.0,0.4,4,4,False
LargeCap,Method2_PostMean,Q1,2010-12-31,20,1.0,1.0,0.33215219000529206,0.1,0.0,0.4,4,4,False
LargeCap,Method2_PostMean,Q2,2010-12-31,25,1.0,1.0,0.1914677262552547,0.1,0.0,0.4,4,3,False
LargeCap,Method2_PostMean,Q3,2010-12-31,33,1.0,1.0,0.20820547838531608,0.1,0.0,0.4,4,3,False
LargeCap,Method2_PostMean,Q4,2010-12-31,35,1.0,1.0,0.19166390885935297,0.1,0.0,0.37056982904596447,4,2,False
LargeCap,Method2_PostMean,Q5,2010-12-31,39,1.0000000000000002,0.9999999999999999,0.1557817588950267,0.1,0.0,0.4,4,4,False
LargeCap,Method3_ProbQ5,Q1,2010-12-31,34,1.0000000000000002,0.9999999999999999,0.18193734322872504,0.10000000000000002,0.0,0.4000000000000001,4,4,False
LargeCap,Method3_ProbQ5,Q2,2010-12-31,24,1.0,1.0,0.39256063252203627,0.1,0.0,0.4,4,2,False
LargeCap,Method3_ProbQ5,Q3,2010-12-31,23,1.0,1.0,0.18369646692030703,0.1,0.0,0.4,4,3,False
LargeCap,Method3_ProbQ5,Q4,2010-12-31,32,1.0,1.0,0.30050474183490083,0.1,0.0,0.3817420025004157,4,1,False
LargeCap,Method3_ProbQ5,Q5,2010-12-31,39,1.0000000000000002,1.0,0.1552978093654221,0.1,0.0,0.4,4,4,False
LargeCap,Method1_Raw,Q1,2011-01-31,18,1.0,1.0,0.5709152653944626,0.10000000000000002,0.0,0.4,4,3,False
LargeCap,Method1_Raw,Q2,2011-01-31,28,1.0,1.0,0.17105119261093668,0.1,0.0,0.4,4,3,False
LargeCap,Method1_Raw,Q3,2011-01-31,30,1.0,1.0,0.3249678674207819,0.1,0.0,0.38171750366162677,4,2,False
LargeCap,Method1_Raw,Q4,2011-01-31,41,1.0,1.0,0.14306486435288496,0.1,0.0,0.4,4,3,False
LargeCap,Method1_Raw,Q5,2011-01-31,38,0.9999999999999998,1.0,0.16338279165956798,0.1,0.0,0.4,4,4,False
LargeCap,Method2_PostMean,Q1,2011-01-31,20,1.0,1.0,0.5586000116429319,0.10000000000000002,0.0,0.4,4,2,False
LargeCap,Method2_PostMean,Q2,2011-01-31,26,0.9999999999999999,1.0,0.17619238971299156,0.1,0.0,0.4,4,3,False
LargeCap,Method2_PostMean,Q3,2011-01-31,32,1.0,1.0,0.31195419186346823,0.1,0.0,0.37153134705390073,4,2,False
LargeCap,Method2_PostMean,Q4,2011-01-31,39,1.0,1.0,0.14768150927294324,0.1,0.0,0.4,4,4,False
LargeCap,Method2_PostMean,Q5,2011-01-31,38,0.9999999999999999,1.0,0.16198162479580838,0.1,0.0,0.4,4,4,False
LargeCap,Method3_ProbQ5,Q1,2011-01-31,29,0.9999999999999999,1.0,0.29363186203165237,0.1,0.0,0.4,4,3,False
LargeCap,Method3_ProbQ5,Q2,2011-01-31,29,1.0,1.0,0.17411730127575456,0.1,0.0,0.3781740327854882,4,1,False
LargeCap,Method3_ProbQ5,Q3,2011-01-31,27,1.0,1.0,0.315655988662876,0.10000000000000002,0.0,0.4,4,2,False
LargeCap,Method3_ProbQ5,Q4,2011-01-31,33,1.0,1.0,0.19852689728246592,0.1,0.0,0.4,4,4,False
LargeCap,Method3_ProbQ5,Q5,2011-01-31,37,0.9999999999999998,1.0,0.16376629883969132,0.1,0.0,0.4,4,4,False
LargeCap,Method1_Raw,Q1,2011-02-28,18,1.0000000000000002,1.0,0.5707248109505721,0.10000000000000002,0.0,0.4,4,3,False
LargeCap,Method1_Raw,Q2,2011-02-28,28,0.9999999999999999,1.0,0.17436100098824736,0.1,0.0,0.39784594929080275,4,3,False
LargeCap,Method1_Raw,Q3,2011-02-28,30,0.9999999999999996,1.0,0.32122215805192905,0.1,0.0,0.4,4,2,False
LargeCap,Method1_Raw,Q4,2011-02-28,41,1.0,1.0,0.14753814742811175,0.1,0.0,0.4,4,3,False
LargeCap,Method1_Raw,Q5,2011-02-28,39,1.0000000000000002,1.0,0.1643959092810269,0.1,0.0,0.4,4,4,False
LargeCap,Method2_PostMean,Q1,2011-02-28,20,1.0,1.0,0.5581110109497928,0.10000000000000002,0.0,0.4,4,3,False
LargeCap,Method2_PostMean,Q2,2011-02-28,26,0.9999999999999999,1.0,0.17992093270005863,0.1,0.0,0.4,4,3,False
