Method,Portfolio,mean_excess_ann,volatility_ann,sharpe_ratio,max_drawdown
Method1_Raw,Q1,0.0649416137249222,0.17022418537559678,0.38150638572086354,-0.36922853880227174
Method1_Raw,Q2,0.04416139202883741,0.16847273209424213,0.2621278320822501,-0.4257439342572802
Method1_Raw,Q3,0.06338375259782494,0.12998058172972055,0.48764016712607167,-0.3512452427920938
Method1_Raw,Q4,0.08259741512521554,0.137339866892911,0.6014088770715048,-0.31517288391990306
Method1_Raw,Q5,0.08866776208942177,0.12688601179443024,0.6987985581347897,-0.25202760462988444
Method2_PostMean,Q1,0.07583418889599347,0.1661231135858965,0.45649390538771867,-0.369144042000065
Method2_PostMean,Q2,0.02770990508109042,0.16781984816619708,0.16511697146602386,-0.46091895287271095
Method2_PostMean,Q3,0.08971282571008915,0.1366064332191618,0.6567247500427756,-0.29096198049168065
Method2_PostMean,Q4,0.08153098487365876,0.13391736633837642,0.6088156234169801,-0.3204013900859335
Method2_PostMean,Q5,0.08366358027518578,0.12834678883057596,0.6518556563625896,-0.2416848540364896
Method3_ProbQ5,Q1,0.07466758285086433,0.1370011875332665,0.54501412867486,-0.24675152038054665
Method3_ProbQ5,Q2,0.04933248680325476,0.15325574318898857,0.3218964965144569,-0.3411657710053414
Method3_ProbQ5,Q3,0.052247304110144416,0.14408826733044278,0.36260623490130395,-0.3948087485756884
Method3_ProbQ5,Q4,0.087192572036599,0.14361380246685487,0.6071322570595015,-0.34665497859791855
Method3_ProbQ5,Q5,0.08740649834921264,0.1266421513330865,0.6901848825934848,-0.24942264808204415
Method4_ProbMedian,Q1,0.07553992136350361,0.15166819257262215,0.498060404638457,-0.2626118530284342
Method4_ProbMedian,Q2,0.05233042931807856,0.17661050360701866,0.2963041735870963,-0.3758471328986916
Method4_ProbMedian,Q3,0.06469948018762273,0.14510308231520624,0.4458863254681012,-0.3762237715520874
Method4_ProbMedian,Q4,0.06946442633890992,0.12931878141227396,0.5371565180269854,-0.2700347291851486
Method4_ProbMedian,Q5,0.08540811182452746,0.12808274598781721,0.6668198059452222,-0.2346897395183445
