Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
1997,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,37.2,0.0,2.25,0.0,0.18,13.69,0.0,2.5398100803506214
1998,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,55.2,0.0,3.44,0.0,0.25,111.7,0.0,0.46114592658907794
2005,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,493.91,0.0,21.24,0.0,21.46,559.22,21.53,0.7769436074042188
2006,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,533.94,0.0,0.0,0.0,0.0,455.28,25.75,1.1099931397210154
2007,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,1614.18,0.0,0.0,0.0,71.53,670.45,36.61,2.1817808955392755
2008,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,1765.56,0.0,0.0,0.0,67.71,718.92,0.25,2.360846531418163
2009,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,2052.62,0.0,0.0,0.0,117.62,355.02,0.0,5.45039716072334
2010,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,1429.03,0.0,55.08,0.0,71.09,856.03,0.0,1.5219793698818969
2011,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,1403.75,0.0,57.85,0.0,65.19,842.32,0.0,1.5204554088707378
2012,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,1177.22,587.55,63.68,0.0,55.69,808.15,0.0,0.581946420837716
2013,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,1360.41,593.8,58.4,0.0,55.38,1165.27,0.0,0.560239257854403
2014,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,1261.02,615.37,62.2,0.0,54.49,1197.25,0.0,0.4418124869492587
2015,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,1307.89,690.9,71.27,0.0,57.01,1248.32,0.0,0.3914941681620099
2016,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,1807.0,771.4,79.41,0.0,64.3,1261.41,0.0,0.707057974805971
2017,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,1076.9,413.78,50.76,0.0,58.53,1314.8,0.0,0.421227563127472
2018,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,1006.74,409.92,45.86,0.0,55.93,1084.84,0.0,0.45631613878544297
2019,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,1101.39,446.06,57.86,0.0,52.02,1113.03,2.92,0.4887763788700212
2020,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,779.4,443.64,32.91,0.0,59.48,883.71,35.1,0.26487521903331485
2021,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,1616.92,1000.23,37.64,0.0,75.77,955.38,54.55,0.4983315675343837
2022,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,1783.27,643.67,54.33,0.0,66.02,1393.56,68.85,0.6969659671364392
2023,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,2596.69,864.3,55.06,0.0,81.46,1835.49,80.41,0.832961010491153
2024,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,2220.4,963.26,59.97,0.0,83.74,2123.18,90.07,0.5030746639557212
