Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2012,BACTIb.ST,Bactiguard Holding AB,Healthcare Equipment & Supplies,Health Care,113.29,2.38,79.77,0.0,42.6,123.78,0.0,-0.09258361609306824
2013,BACTIb.ST,Bactiguard Holding AB,Healthcare Equipment & Supplies,Health Care,118.32,9.29,72.9,0.0,45.32,132.84,0.0,-0.06918096958747369
2014,BACTIb.ST,Bactiguard Holding AB,Healthcare Equipment & Supplies,Health Care,90.29,5.97,89.17,0.0,33.73,424.42,0.0,-0.09090052306677346
2015,BACTIb.ST,Bactiguard Holding AB,Healthcare Equipment & Supplies,Health Care,132.39,7.56,105.47,0.0,18.3,436.88,0.0,0.0024262955502654835
2016,BACTIb.ST,Bactiguard Holding AB,Healthcare Equipment & Supplies,Health Care,126.03,15.51,95.61,0.0,14.96,370.16,0.0,-0.00013507672357900436
2017,BACTIb.ST,Bactiguard Holding AB,Healthcare Equipment & Supplies,Health Care,148.78,19.62,95.82,0.0,6.23,387.36,0.0,0.06998657579512599
2018,BACTIb.ST,Bactiguard Holding AB,Healthcare Equipment & Supplies,Health Care,152.79,24.08,107.96,0.0,5.55,361.87,0.0,0.042004034598060035
2019,BACTIb.ST,Bactiguard Holding AB,Healthcare Equipment & Supplies,Health Care,180.47,29.84,99.42,0.0,0.0,362.59,0.0,0.14123390054882926
2020,BACTIb.ST,Bactiguard Holding AB,Healthcare Equipment & Supplies,Health Care,190.39,44.88,127.1,0.0,10.21,389.85,0.0,0.02103373092214953
2021,BACTIb.ST,Bactiguard Holding AB,Healthcare Equipment & Supplies,Health Care,179.44,44.25,147.87,0.0,10.33,527.52,0.0,-0.04361919927206553
2022,BACTIb.ST,Bactiguard Holding AB,Healthcare Equipment & Supplies,Health Care,240.86,45.46,205.71,0.0,9.57,466.59,0.0,-0.04260699972138281
2023,BACTIb.ST,Bactiguard Holding AB,Healthcare Equipment & Supplies,Health Care,222.12,65.26,234.12,0.0,13.46,355.57,0.0,-0.25513963495233005
2024,BACTIb.ST,Bactiguard Holding AB,Healthcare Equipment & Supplies,Health Care,266.33,36.73,211.43,0.0,15.83,337.57,0.0,0.006931895606837064
