Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,PACT.ST,Proact IT Group AB,Software & IT Services,Information Technology,764.92,427.97,0.0,0.0,0.53,144.09,6.77,2.2300145830571387
2005,PACT.ST,Proact IT Group AB,Software & IT Services,Information Technology,595.3,335.04,0.0,0.0,0.43,130.08,6.66,1.9001755155770068
2006,PACT.ST,Proact IT Group AB,Software & IT Services,Information Technology,658.26,388.86,0.0,0.0,0.11,137.35,6.48,1.872279774734061
2007,PACT.ST,Proact IT Group AB,Software & IT Services,Information Technology,749.54,549.86,165.53,0.0,0.75,129.58,3.23,0.25148708681575144
2008,PACT.ST,Proact IT Group AB,Software & IT Services,Information Technology,893.1,649.06,204.02,0.0,1.02,139.11,3.21,0.274030354131535
2009,PACT.ST,Proact IT Group AB,Software & IT Services,Information Technology,1030.97,761.93,219.69,0.0,0.33,143.08,3.09,0.3353629335705006
2010,PACT.ST,Proact IT Group AB,Software & IT Services,Information Technology,1164.94,874.61,227.11,0.0,0.45,158.78,3.04,0.3879001359535288
2011,PACT.ST,Proact IT Group AB,Software & IT Services,Information Technology,1927.62,2966.12,397.38,0.0,10.14,178.08,8.31,-7.7580342293041475
2012,PACT.ST,Proact IT Group AB,Software & IT Services,Information Technology,2091.02,3181.52,439.54,0.0,10.36,186.67,8.93,-7.8752556237218805
2013,PACT.ST,Proact IT Group AB,Software & IT Services,Information Technology,2080.16,3194.66,434.08,0.0,11.06,216.11,12.55,-6.820781946995538
2014,PACT.ST,Proact IT Group AB,Software & IT Services,Information Technology,2135.94,3214.74,450.59,0.0,9.97,246.14,12.01,-5.9630447414294006
2015,PACT.ST,Proact IT Group AB,Software & IT Services,Information Technology,2678.67,4072.26,533.99,0.0,8.43,319.72,11.79,-5.839974661397846
2016,PACT.ST,Proact IT Group AB,Software & IT Services,Information Technology,2868.97,4348.56,559.97,0.0,9.86,310.45,4.93,-6.49825607204008
2017,PACT.ST,Proact IT Group AB,Software & IT Services,Information Technology,3140.72,4824.78,577.69,0.0,9.31,381.05,3.56,-5.904838667741348
2018,PACT.ST,Proact IT Group AB,Software & IT Services,Information Technology,3106.93,4730.14,587.79,0.0,7.57,456.51,1.76,-4.841185327427064
2019,PACT.ST,Proact IT Group AB,Software & IT Services,Information Technology,3171.3,4874.8,635.78,0.0,13.59,491.53,1.56,-4.771684682309518
2020,PACT.ST,Proact IT Group AB,Software & IT Services,Information Technology,3718.45,5765.72,649.25,0.0,15.85,628.56,3.19,-4.293423031262367
2021,PACT.ST,Proact IT Group AB,Software & IT Services,Information Technology,3532.73,5439.04,646.63,0.0,14.61,692.33,3.17,-3.6916606757728254
2022,PACT.ST,Proact IT Group AB,Software & IT Services,Information Technology,4519.67,7038.96,752.59,0.0,19.12,865.52,3.66,-3.786327343012955
2023,PACT.ST,Proact IT Group AB,Software & IT Services,Information Technology,4824.42,7480.74,855.38,0.0,29.38,1015.43,0.0,-3.487271402263081
2024,PACT.ST,Proact IT Group AB,Software & IT Services,Information Technology,4946.92,7435.74,928.49,0.0,28.94,1205.37,0.0,-2.8590806142512255
