Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
1998,UIE.CO,UIE PLC,Food & Tobacco,Consumer Staples,253.5,0.0,14.4,0.0,12.97,471.89,28.03,0.45233237317970876
1999,UIE.CO,UIE PLC,Food & Tobacco,Consumer Staples,283.79,0.0,9.67,0.0,12.14,655.82,29.49,0.3822795523193883
2000,UIE.CO,UIE PLC,Food & Tobacco,Consumer Staples,169.01,0.0,6.73,0.0,11.77,731.4,28.73,0.19800560430452685
2001,UIE.CO,UIE PLC,Food & Tobacco,Consumer Staples,258.98,0.0,8.61,0.0,7.76,812.4,31.7,0.28741855230422936
2002,UIE.CO,UIE PLC,Food & Tobacco,Consumer Staples,286.98,0.0,24.42,0.0,9.15,758.97,51.65,0.31261256815770644
2003,UIE.CO,UIE PLC,Food & Tobacco,Consumer Staples,532.37,0.0,38.64,0.0,0.63,1205.92,0.0,0.40889942948122593
2004,UIE.CO,UIE PLC,Food & Tobacco,Consumer Staples,148.05,0.0,15.09,0.0,0.0,1239.58,0.0,0.10726213717549493
2005,UIE.CO,UIE PLC,Food & Tobacco,Consumer Staples,279.2,0.0,12.24,0.0,0.0,1567.65,0.0,0.1702931138965968
2006,UIE.CO,UIE PLC,Food & Tobacco,Consumer Staples,148.52,0.0,11.61,0.0,0.0,1675.73,0.0,0.08170170612210799
2007,UIE.CO,UIE PLC,Food & Tobacco,Consumer Staples,186.04,0.0,12.92,0.0,0.0,1699.13,0.0,0.10188743651162653
2008,UIE.CO,UIE PLC,Food & Tobacco,Consumer Staples,228.71,0.0,14.4,0.0,0.0,2189.67,0.0,0.0978731955043454
2009,UIE.CO,UIE PLC,Food & Tobacco,Consumer Staples,351.69,0.0,16.14,0.0,0.0,2172.13,0.0,0.15447970425342866
2010,UIE.CO,UIE PLC,Food & Tobacco,Consumer Staples,318.06,0.0,11.76,0.0,0.04,2505.31,0.0,0.12224435299424023
2011,UIE.CO,UIE PLC,Food & Tobacco,Consumer Staples,402.82,0.0,15.26,0.0,0.06,2717.02,0.0,0.14261948752677567
2012,UIE.CO,UIE PLC,Food & Tobacco,Consumer Staples,889.21,0.0,15.76,0.0,0.5,3112.82,0.0,0.2804370313734813
2013,UIE.CO,UIE PLC,Food & Tobacco,Consumer Staples,1764.54,576.16,530.12,0.0,0.16,3352.68,2310.74,0.11620187095429972
2014,UIE.CO,UIE PLC,Food & Tobacco,Consumer Staples,1962.68,748.23,525.0699999999999,0.0,0.07,3868.3,2619.47,0.10624760125590149
2015,UIE.CO,UIE PLC,Food & Tobacco,Consumer Staples,2089.04,712.21,642.36,0.0,0.06,4409.16,2619.85,0.10448270809118211
2016,UIE.CO,UIE PLC,Food & Tobacco,Consumer Staples,2488.71,1098.58,601.09,0.0,0.04,4406.42,2507.7,0.11411430521888542
2017,UIE.CO,UIE PLC,Food & Tobacco,Consumer Staples,2839.43,1238.04,613.8199999999999,0.0,0.07,4712.89,2779.05,0.1318083166709824
2018,UIE.CO,UIE PLC,Food & Tobacco,Consumer Staples,2633.69,984.78,628.9100000000001,0.0,0.24,4876.05,2913.11,0.13092040733532243
2019,UIE.CO,UIE PLC,Food & Tobacco,Consumer Staples,2495.35,870.69,797.5799999999999,0.0,0.38,5378.08,2922.38,0.09959688981092614
2020,UIE.CO,UIE PLC,Food & Tobacco,Consumer Staples,3021.71,1043.93,782.9200000000001,0.0,1.14,5970.36,2990.63,0.13321295972877994
2021,UIE.CO,UIE PLC,Food & Tobacco,Consumer Staples,4199.45,1745.68,917.54,0.0,1.08,6317.86,3025.8,0.16429857250798935
2022,UIE.CO,UIE PLC,Food & Tobacco,Consumer Staples,5507.66,2000.68,1557.4299999999998,0.0,5.56,6504.49,3447.37,0.19533936369683655
2023,UIE.CO,UIE PLC,Food & Tobacco,Consumer Staples,4628.44,1341.34,1231.99,0.0,1.73,6829.95,3379.9,0.20111754824997424
2024,UIE.CO,UIE PLC,Food & Tobacco,Consumer Staples,5223.84,1748.62,1248.56,0.0,2.07,7531.9,3836.98,0.19567362836092916
