Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2009,HEIMAR.IC,Heimar hf,Real Estate Operations,Real Estate,2.7,0.0,2.0,0.0,0.16,-0.72,0.0,-0.7500000000000002
2010,HEIMAR.IC,Heimar hf,Real Estate Operations,Real Estate,111.96,0.0,27.5,0.0,62.94,154.99,0.0,0.13884766759145747
2011,HEIMAR.IC,Heimar hf,Real Estate Operations,Real Estate,153.36,61.82,37.91,0.0,61.59,325.3,0.0,-0.024469720258223113
2012,HEIMAR.IC,Heimar hf,Real Estate Operations,Real Estate,162.19,52.28,29.020000000000003,0.0,48.24,483.29,0.0,0.06755778104243826
2013,HEIMAR.IC,Heimar hf,Real Estate Operations,Real Estate,195.21,61.76,28.4,0.0,47.56,713.23,0.0,0.0806051343886264
2014,HEIMAR.IC,Heimar hf,Real Estate Operations,Real Estate,257.48,77.7,31.559999999999995,0.0,66.46,1049.05,0.0,0.07793718125923459
2015,HEIMAR.IC,Heimar hf,Real Estate Operations,Real Estate,339.81,98.17,38.98,0.0,95.29,1514.38,0.0,0.07090030243399938
2016,HEIMAR.IC,Heimar hf,Real Estate Operations,Real Estate,463.22,133.04,49.919999999999995,0.0,146.57,2240.85,0.0,0.05966039672445726
2017,HEIMAR.IC,Heimar hf,Real Estate Operations,Real Estate,553.65,174.55,53.94,0.0,156.75,2749.84,124.11,0.05859879260251569
2018,HEIMAR.IC,Heimar hf,Real Estate Operations,Real Estate,625.87,190.3,57.08,0.0,196.49,3129.05,0.0,0.05816461865422412
2019,HEIMAR.IC,Heimar hf,Real Estate Operations,Real Estate,707.73,138.2,61.379999999999995,0.0,240.82,3341.39,0.0,0.08000562640098881
2020,HEIMAR.IC,Heimar hf,Real Estate Operations,Real Estate,677.97,152.29,61.84,0.0,259.66999999999996,3149.98,0.0,0.06481628454783842
2021,HEIMAR.IC,Heimar hf,Real Estate Operations,Real Estate,746.54,143.0,36.06,0.0,238.03,3603.32,0.0,0.09142957050719892
2022,HEIMAR.IC,Heimar hf,Real Estate Operations,Real Estate,866.85,165.24,44.49,0.0,248.54,3739.26,0.07,0.1092655636170116
2023,HEIMAR.IC,Heimar hf,Real Estate Operations,Real Estate,1056.08,200.3,55.42,0.0,325.71,4310.53,0.0,0.11011406949957431
2024,HEIMAR.IC,Heimar hf,Real Estate Operations,Real Estate,1156.55,213.9,69.06,0.0,377.67,5281.81,0.0,0.09389205594294378
