Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2014,CATME.ST,Catena Media PLC,Software & IT Services,Information Technology,35.75,0.0,13.29,0.0,0.0,11.37,0.0,1.975373790677221
2015,CATME.ST,Catena Media PLC,Software & IT Services,Information Technology,133.62,0.0,41.57,0.0,0.0,121.31,0.0,0.758799769186382
2016,CATME.ST,Catena Media PLC,Software & IT Services,Information Technology,371.98,66.96,100.09,0.0,10.04,488.83,0.0,0.3986866599840436
2017,CATME.ST,Catena Media PLC,Software & IT Services,Information Technology,621.3,82.58,211.42,0.0,49.43,955.15,0.0,0.2909176569125268
2018,CATME.ST,Catena Media PLC,Software & IT Services,Information Technology,1007.86,124.58,402.66,0.0,114.04,1405.37,0.0,0.26084234045126903
2019,CATME.ST,Catena Media PLC,Software & IT Services,Information Technology,1012.22,133.99,450.27,0.0,85.83,1446.53,0.0,0.23651773554644567
2020,CATME.ST,Catena Media PLC,Software & IT Services,Information Technology,1136.56,108.08,497.3,0.0,93.46,2515.5,0.0,0.17400914331146894
2021,CATME.ST,Catena Media PLC,Software & IT Services,Information Technology,1044.85,73.27,430.30999999999995,0.0,93.16,2287.86,0.0,0.19586425742833913
2022,CATME.ST,Catena Media PLC,Software & IT Services,Information Technology,995.35,111.55,411.8,0.0,91.71,2332.96,0.0,0.16300750977299228
2023,CATME.ST,Catena Media PLC,Software & IT Services,Information Technology,875.5,153.25,453.15,0.0,115.93,1959.42,0.0,0.07817109144542773
2024,CATME.ST,Catena Media PLC,Software & IT Services,Information Technology,576.83,127.7,452.16,0.0,92.14,1445.33,0.0,-0.06584655407415606
