Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,9690.0,1894.0,6564.0,0.0,0.0,2291.0,140.0,0.5067873303167421
2005,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,9832.0,1908.0,6801.0,0.0,0.0,2934.0,287.0,0.3486494877367277
2006,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,11648.0,2126.0,8249.0,0.0,185.0,4875.0,294.0,0.21048558715418844
2007,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,13610.0,2209.0,9787.0,0.0,289.0,4770.0,193.0,0.2669756195849285
2008,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,12851.0,1470.0,9914.0,0.0,360.0,3617.0,124.0,0.29591018444266237
2009,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,12745.0,1334.0,9813.0,0.0,280.0,4837.0,437.0,0.24990519529768676
2010,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,13768.0,1193.0,10413.0,0.0,134.0,6677.0,329.0,0.2894661718526977
2011,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,14378.0,1159.0,11073.0,0.0,0.0,6324.0,156.0,0.3311728395061728
2012,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,14763.0,1057.0,11697.0,0.0,0.0,5864.0,245.0,0.3288590604026846
2013,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,14870.0,850.0,12243.0,0.0,163.0,7325.0,261.0,0.21276034800949117
2014,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,14975.0,696.0,12338.0,0.0,144.0,6560.0,230.0,0.2646539027982327
2015,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,15117.0,575.0,12526.0,0.0,138.0,10776.0,314.0,0.16934174932371507
2016,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,15854.0,500.0,13223.0,0.0,88.0,10235.0,305.0,0.19383301707779887
2017,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,16943.0,432.0,13905.0,0.0,104.0,14793.0,261.0,0.1662016739736947
2018,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,18059.0,409.0,14382.0,0.0,116.0,14412.0,262.0,0.2148016900640589
2019,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,19075.0,416.0,14753.0,0.0,274.0,10498.0,6383.0,0.21515313073870032
2020,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,12908.0,454.0,10327.0,0.0,265.0,10178.0,5675.0,0.11745410963224626
2021,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,14623.0,531.0,11351.0,0.0,259.0,50332.0,201.0,0.04911641897373993
2022,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,15272.0,549.0,12316.0,0.0,358.0,28505.0,161.0,0.07147840647456917
2023,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,7617.0,493.0,5088.0,42.0,494.0,42284.0,142.0,0.037335596096733134
2024,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,8325.0,599.0,5516.0,132.0,358.0,32485.0,19.0,0.061038641397981784
