Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2011,SCATC.OL,Scatec ASA,Electric Utilities & IPPs,Utilities,864.86,0.0,101.03,0.0,50.599999999999994,213.15,9.56,3.2025055004265637
2012,SCATC.OL,Scatec ASA,Electric Utilities & IPPs,Utilities,366.71,257.39,81.14,0.0,62.01,152.01,10.52,-0.20814618839598847
2013,SCATC.OL,Scatec ASA,Electric Utilities & IPPs,Utilities,132.16,12.33,133.5,0.0,68.96,103.98,294.64,-0.20729015102102252
2014,SCATC.OL,Scatec ASA,Electric Utilities & IPPs,Utilities,455.1,0.0,272.06,0.0,201.81,629.77,546.81,-0.015953016369477623
2015,SCATC.OL,Scatec ASA,Electric Utilities & IPPs,Utilities,867.71,0.0,276.84000000000003,0.0,405.1,807.14,618.26,0.13032832889013607
2016,SCATC.OL,Scatec ASA,Electric Utilities & IPPs,Utilities,1012.94,0.0,391.4,0.0,504.8,684.73,628.01,0.08892850069320662
2017,SCATC.OL,Scatec ASA,Electric Utilities & IPPs,Utilities,1121.05,0.0,398.3200000000001,0.0,523.76,1309.92,577.3,0.1054302095145239
2018,SCATC.OL,Scatec ASA,Electric Utilities & IPPs,Utilities,1151.0,0.0,474.0,0.0,518.0,1884.0,591.0,0.06424242424242424
2019,SCATC.OL,Scatec ASA,Electric Utilities & IPPs,Utilities,1810.0,0.0,609.0,0.0,710.0,2975.0,663.0,0.13496426608026388
2020,SCATC.OL,Scatec ASA,Electric Utilities & IPPs,Utilities,2771.0,0.0,1062.0,0.0,1182.0,8795.0,673.0,0.05566117448246726
2021,SCATC.OL,Scatec ASA,Electric Utilities & IPPs,Utilities,3038.0,0.0,1344.0,0.0,1385.0,9271.0,649.0,0.031149193548387098
2022,SCATC.OL,Scatec ASA,Electric Utilities & IPPs,Utilities,3002.0,0.0,1196.0,0.0,1596.0,8263.0,540.0,0.023855503805520845
2023,SCATC.OL,Scatec ASA,Electric Utilities & IPPs,Utilities,3399.0,0.0,1154.0,0.0,1975.0,8687.0,1884.0,0.025541576009838238
2024,SCATC.OL,Scatec ASA,Electric Utilities & IPPs,Utilities,4368.0,0.0,1153.0,0.0,2699.0,10628.0,2136.0,0.04042619868379818
