Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,PHO.OL,Photocure ASA,Pharmaceuticals,Health Care,82.41,13.07,31.72,31.72,0.1,85.4,0.0,0.8107728337236535
2005,PHO.OL,Photocure ASA,Pharmaceuticals,Health Care,68.88,13.43,85.25,59.96,0.07,48.47,0.0,0.6207963688879719
2006,PHO.OL,Photocure ASA,Pharmaceuticals,Health Care,216.01,22.25,90.14,64.74,0.04,326.94,0.0,0.5148345262127607
2007,PHO.OL,Photocure ASA,Pharmaceuticals,Health Care,106.63,17.33,151.87,112.1,0.01,259.5,0.0,0.19082851637764928
2008,PHO.OL,Photocure ASA,Pharmaceuticals,Health Care,36.85,4.38,116.84,76.53,0.01,199.69,0.0,-0.039310931944514016
2009,PHO.OL,Photocure ASA,Pharmaceuticals,Health Care,82.38,11.88,135.63,75.78,0.0,415.78,0.0,0.025614507672326727
2010,PHO.OL,Photocure ASA,Pharmaceuticals,Health Care,177.36,9.12,159.43,90.17,0.0,458.85,0.0,0.21571319603356218
2011,PHO.OL,Photocure ASA,Pharmaceuticals,Health Care,114.09,10.94,125.62,64.06,0.01,439.34,0.0,0.09464196294441664
2012,PHO.OL,Photocure ASA,Pharmaceuticals,Health Care,133.82,9.4,153.57,50.08,0.0,380.27,0.0,0.05503984011360347
2013,PHO.OL,Photocure ASA,Pharmaceuticals,Health Care,83.62,6.83,142.48000000000002,33.98,0.01,269.12,0.0,-0.11786563614744361
2014,PHO.OL,Photocure ASA,Pharmaceuticals,Health Care,128.95,7.0,118.39,32.55,0.0,240.06,0.0,0.15042072815129545
2015,PHO.OL,Photocure ASA,Pharmaceuticals,Health Care,134.72,8.22,138.08,31.34,0.0,210.06,0.0,0.09406836142054646
2016,PHO.OL,Photocure ASA,Pharmaceuticals,Health Care,143.63,9.34,139.76000000000002,22.96,0.0,251.94,0.0,0.06942129078351982
2017,PHO.OL,Photocure ASA,Pharmaceuticals,Health Care,150.91,12.01,172.81,32.59,0.0,218.08,0.0,-0.006052824651504004
2018,PHO.OL,Photocure ASA,Pharmaceuticals,Health Care,181.51,17.15,177.82,19.15,0.0,176.34,0.0,0.032267211069524765
2019,PHO.OL,Photocure ASA,Pharmaceuticals,Health Care,281.56,22.51,205.34,13.64,0.24,208.59,0.0,0.3217316266359846
2020,PHO.OL,Photocure ASA,Pharmaceuticals,Health Care,256.48,18.51,248.43,13.84,0.19,508.13,0.0,0.006277921004467408
2021,PHO.OL,Photocure ASA,Pharmaceuticals,Health Care,360.54,24.05,327.49,4.32,22.42,502.63,0.0,-0.018104768915504464
2022,PHO.OL,Photocure ASA,Pharmaceuticals,Health Care,393.13,22.7,404.06,3.34,26.38,462.73,0.0,-0.12246882631340093
2023,PHO.OL,Photocure ASA,Pharmaceuticals,Health Care,500.66,26.14,434.1,2.07,27.020000000000003,482.85,0.0,0.03203893548721136
2024,PHO.OL,Photocure ASA,Pharmaceuticals,Health Care,525.39,30.72,458.05,3.63,28.03,501.72,0.0,0.02435621462170123
