Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2003,UPM.HE,UPM-Kymmene Oyj,Paper & Forest Products,Materials,78328.83,0.0,136.06,0.0,1880.79,58732.95,268.61,1.293389191743405
2004,UPM.HE,UPM-Kymmene Oyj,Paper & Forest Products,Materials,82167.35,0.0,125.51,0.0,1690.2,62492.42,214.18,1.2813904756437124
2005,UPM.HE,UPM-Kymmene Oyj,Paper & Forest Products,Materials,74871.6,0.0,0.0,0.0,0.0,58501.31,167.67,1.2761701328368076
2006,UPM.HE,UPM-Kymmene Oyj,Paper & Forest Products,Materials,80616.16,0.0,128.7,353.93,1528.34,59802.18,148.05,1.3229815798871831
2007,UPM.HE,UPM-Kymmene Oyj,Paper & Forest Products,Materials,80389.13,0.0,2651.6,400.54,1770.4,53677.03,103.07,1.4199986612148363
2008,UPM.HE,UPM-Kymmene Oyj,Paper & Forest Products,Materials,77916.31,0.0,2651.84,403.54,1754.17,59277.9,135.91,1.244051509236657
2009,UPM.HE,UPM-Kymmene Oyj,Paper & Forest Products,Materials,67365.31,977.45,7487.95,418.91,1806.53,54623.11,132.7,1.050341324509673
2010,UPM.HE,UPM-Kymmene Oyj,Paper & Forest Products,Materials,71418.71,0.0,17278.46,360.13,1656.62,55239.15,124.61,0.954482860268161
2011,UPM.HE,UPM-Kymmene Oyj,Paper & Forest Products,Materials,78451.39,0.0,19760.9,389.61,1480.51,74372.89,46.42,0.7739871546779995
2012,UPM.HE,UPM-Kymmene Oyj,Paper & Forest Products,Materials,78414.52,44655.619999999995,24364.4,0.0,1270.54,54718.39,44.04,0.14834915105118615
2013,UPM.HE,UPM-Kymmene Oyj,Paper & Forest Products,Materials,78507.65,45516.32,24831.35,0.0,1140.06,62110.49,50.03,0.1129321311983876
2014,UPM.HE,UPM-Kymmene Oyj,Paper & Forest Products,Materials,82462.9,46303.9,25521.04,0.0,1236.78,67592.83,18.08,0.1390482689849906
2015,UPM.HE,UPM-Kymmene Oyj,Paper & Forest Products,Materials,90680.97,50904.06999999999,24597.82,0.0,1091.25,76243.41,19.2,0.18472787647839498
2016,UPM.HE,UPM-Kymmene Oyj,Paper & Forest Products,Materials,91135.49,49933.18,27762.33,0.0,1030.99,74765.62,27.24,0.16591142523497568
2017,UPM.HE,UPM-Kymmene Oyj,Paper & Forest Products,Materials,93395.56,51045.67,28195.95,0.0,709.1,85258.84,39.38,0.15762157756633138
2018,UPM.HE,UPM-Kymmene Oyj,Paper & Forest Products,Materials,100652.05,54949.12,28679.550000000003,0.0,422.46,97015.95,49.54,0.17102803478352605
2019,UPM.HE,UPM-Kymmene Oyj,Paper & Forest Products,Materials,100792.1,54294.63,29692.22,0.0,443.02,99016.05,1111.99,0.16341306591040836
2020,UPM.HE,UPM-Kymmene Oyj,Paper & Forest Products,Materials,92005.22,48801.37,30250.19,0.0,503.99,97962.8,1697.14,0.12492150808037814
2021,UPM.HE,UPM-Kymmene Oyj,Paper & Forest Products,Materials,99726.73,55340.51,27009.75,0.0,477.6,108584.53,2613.0,0.151971631024538
2022,UPM.HE,UPM-Kymmene Oyj,Paper & Forest Products,Materials,118298.93,63186.97,32400.99,0.0,635.9,131074.32,3942.08,0.16349917491504729
2023,UPM.HE,UPM-Kymmene Oyj,Paper & Forest Products,Materials,119321.47,68444.44,37826.96,0.0,673.04,124836.23,4138.46,0.09596479743428729
2024,UPM.HE,UPM-Kymmene Oyj,Paper & Forest Products,Materials,120135.11,51962.88,50359.369999999995,0.0,824.99,131072.09,4718.55,0.12510339446076707
