Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2015,BIOAb.ST,BioArctic AB,Biotechnology & Medical Research,Health Care,39.75,0.0,42.38,36.56,0.29,113.33,0.0,0.29683225977234623
2016,BIOAb.ST,BioArctic AB,Biotechnology & Medical Research,Health Care,103.71,0.23,68.56,52.7,0.49,57.62,0.0,1.5121485595279416
2017,BIOAb.ST,BioArctic AB,Biotechnology & Medical Research,Health Care,136.25,0.0,72.45,0.0,0.63,636.55,0.0,0.09923808027649046
2018,BIOAb.ST,BioArctic AB,Biotechnology & Medical Research,Health Care,668.61,0.0,88.05,0.0,1.28,993.17,0.0,0.5832636910095956
2019,BIOAb.ST,BioArctic AB,Biotechnology & Medical Research,Health Care,262.21,0.0,95.33,0.0,1.11,913.75,0.0,0.18141723666210668
2020,BIOAb.ST,BioArctic AB,Biotechnology & Medical Research,Health Care,63.81,0.0,91.81,0.0,1.73,947.4,0.0,-0.03138062064597847
2021,BIOAb.ST,BioArctic AB,Biotechnology & Medical Research,Health Care,23.2,0.0,98.46,0.0,0.99,768.39,0.0,-0.09923346217415634
2022,BIOAb.ST,BioArctic AB,Biotechnology & Medical Research,Health Care,216.91,0.0,149.17,0.0,2.01,740.06,0.0,0.08881712293597818
2023,BIOAb.ST,BioArctic AB,Biotechnology & Medical Research,Health Care,613.09,0.0,258.15,0.0,10.33,1053.65,0.0,0.32706306648317757
2024,BIOAb.ST,BioArctic AB,Biotechnology & Medical Research,Health Care,261.73,27.44,470.48,316.43,1.88,920.09,0.0,0.08516558162788423
