Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2011,IMMUN.ST,Mendus AB (publ),Biotechnology & Medical Research,Health Care,0.0,0.0,2.37,0.0,0.0,3.34,0.0,-0.7095808383233534
2012,IMMUN.ST,Mendus AB (publ),Biotechnology & Medical Research,Health Care,0.0,0.0,3.66,0.0,0.0,3.81,0.0,-0.9606299212598426
2013,IMMUN.ST,Mendus AB (publ),Biotechnology & Medical Research,Health Care,0.0,0.0,6.08,0.0,0.0,22.27,0.0,-0.27301302200269423
2014,IMMUN.ST,Mendus AB (publ),Biotechnology & Medical Research,Health Care,0.0,0.0,15.86,0.0,0.0,91.95,0.0,-0.17248504622077215
2015,IMMUN.ST,Mendus AB (publ),Biotechnology & Medical Research,Health Care,0.0,0.0,33.53,0.0,0.02,61.19,0.0,-0.5482922046085963
2016,IMMUN.ST,Mendus AB (publ),Biotechnology & Medical Research,Health Care,0.0,0.0,34.92,0.0,0.09,97.09,0.0,-0.3605932639818725
2017,IMMUN.ST,Mendus AB (publ),Biotechnology & Medical Research,Health Care,0.0,0.0,78.29,0.0,0.26,189.68,0.0,-0.4141185153943484
2018,IMMUN.ST,Mendus AB (publ),Biotechnology & Medical Research,Health Care,0.0,0.0,91.8,66.42,0.01,396.24,0.0,-0.06407732687260245
2019,IMMUN.ST,Mendus AB (publ),Biotechnology & Medical Research,Health Care,0.0,0.0,57.27,45.58,0.11,-5.32,0.0,2.2180451127819554
2020,IMMUN.ST,Mendus AB (publ),Biotechnology & Medical Research,Health Care,0.0,0.0,88.04999999999998,49.01,0.09,690.31,0.0,-0.05668467789833552
2021,IMMUN.ST,Mendus AB (publ),Biotechnology & Medical Research,Health Care,0.0,0.0,130.42999999999998,85.99,3.33,639.85,0.0,-0.07465812299757753
2022,IMMUN.ST,Mendus AB (publ),Biotechnology & Medical Research,Health Care,1.7,0.0,130.23,82.71,0.0,484.22,0.0,-0.09462640948329269
2023,IMMUN.ST,Mendus AB (publ),Biotechnology & Medical Research,Health Care,0.0,0.0,129.66,92.22,3.1,709.49,0.0,-0.05713963551283316
2024,IMMUN.ST,Mendus AB (publ),Biotechnology & Medical Research,Health Care,0.0,0.0,138.01,102.79,1.24,663.27,0.0,-0.05497007251948677
