Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,NOBI.ST,Nobia AB,Homebuilding & Construction Supplies,Other,10403.04,6352.67,2595.03,0.0,94.51,2329.12,0.0,0.5842678779968403
2005,NOBI.ST,Nobia AB,Homebuilding & Construction Supplies,Other,10746.59,6546.25,2776.04,0.0,0.0,2697.77,0.0,0.527954569885498
2006,NOBI.ST,Nobia AB,Homebuilding & Construction Supplies,Other,13565.88,8288.33,3440.63,0.0,1.740000000000009,3393.52,0.0,0.540789504703081
2007,NOBI.ST,Nobia AB,Homebuilding & Construction Supplies,Other,13984.11,8879.83,3319.64,0.0,110.08,3490.14,0.0,0.47979737202519124
2008,NOBI.ST,Nobia AB,Homebuilding & Construction Supplies,Other,13677.33,8690.85,4305.65,0.0,139.42,3688.51,0.0,0.14678284727437366
2009,NOBI.ST,Nobia AB,Homebuilding & Construction Supplies,Other,12689.02,8210.25,3394.88,0.0,95.47,3178.19,0.0,0.3110009156154919
2010,NOBI.ST,Nobia AB,Homebuilding & Construction Supplies,Other,11828.74,7181.23,3514.61,0.0,75.58,2985.61,0.0,0.35413868522680464
2011,NOBI.ST,Nobia AB,Homebuilding & Construction Supplies,Other,11326.51,6966.57,4189.79,0.0,79.46000000000001,3055.2,0.0,0.029683817753338747
2012,NOBI.ST,Nobia AB,Homebuilding & Construction Supplies,Other,10607.81,6490.33,4309.13,0.0,90.24,2274.47,0.0,-0.12393656544161961
2013,NOBI.ST,Nobia AB,Homebuilding & Construction Supplies,Other,10625.35,6271.6,3757.18,0.0,88.44,2972.5,0.0,0.17094365012615648
2014,NOBI.ST,Nobia AB,Homebuilding & Construction Supplies,Other,10481.93,6240.84,3438.25,0.0,71.65,3058.58,0.0,0.23906191762190304
2015,NOBI.ST,Nobia AB,Homebuilding & Construction Supplies,Other,11727.59,7036.93,3583.48,0.0,64.06,3995.78,0.0,0.26105541346120154
2016,NOBI.ST,Nobia AB,Homebuilding & Construction Supplies,Other,12419.78,7575.79,3615.56,0.0,56.96,3238.51,0.0,0.36173116649323317
2017,NOBI.ST,Nobia AB,Homebuilding & Construction Supplies,Other,12340.6,7485.31,3632.26,0.0,41.64,4156.68,0.0,0.2842148060471337
2018,NOBI.ST,Nobia AB,Homebuilding & Construction Supplies,Other,12369.81,7603.19,3774.9,0.0,39.33,3802.93,0.0,0.25043584814866426
2019,NOBI.ST,Nobia AB,Homebuilding & Construction Supplies,Other,12963.03,8026.28,3995.0,0.0,87.47,4010.38,0.0,0.21301722031328724
2020,NOBI.ST,Nobia AB,Homebuilding & Construction Supplies,Other,13040.18,8491.83,4326.26,0.0,93.14,4212.31,0.0,0.030612656713299862
2021,NOBI.ST,Nobia AB,Homebuilding & Construction Supplies,Other,13749.28,8459.63,4376.64,0.0,100.21,4796.37,0.0,0.16946148858407528
2022,NOBI.ST,Nobia AB,Homebuilding & Construction Supplies,Other,14184.71,9089.08,5051.92,0.0,107.37,4438.07,0.0,-0.014344072986681345
2023,NOBI.ST,Nobia AB,Homebuilding & Construction Supplies,Other,11616.87,7524.29,4619.08,0.0,294.61,4357.28,0.0,-0.1884455440091064
2024,NOBI.ST,Nobia AB,Homebuilding & Construction Supplies,Other,10717.12,6808.8,4319.19,0.0,313.23,4445.49,0.0,-0.16288418149630277
