Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2005,CATE.ST,Catena AB,Real Estate Operations,Real Estate,12.45,0.0,17.84,0.0,0.0,450.38,0.0,-0.011967671743860741
2006,CATE.ST,Catena AB,Real Estate Operations,Real Estate,153.98,0.0,20.98,0.0,0.0,751.9,0.0,0.17688522409894933
2007,CATE.ST,Catena AB,Real Estate Operations,Real Estate,155.73,0.0,15.05,0.0,0.0,845.85,0.0,0.16631790506591
2008,CATE.ST,Catena AB,Real Estate Operations,Real Estate,161.9,0.0,14.06,0.0,0.0,716.79,0.0,0.20625287741179427
2009,CATE.ST,Catena AB,Real Estate Operations,Real Estate,22.42,0.0,8.46,0.0,0.0,714.14,0.0,0.01954798778950906
2010,CATE.ST,Catena AB,Real Estate Operations,Real Estate,23.03,0.0,12.35,0.0,0.0,732.94,0.0,0.014571451960597049
2011,CATE.ST,Catena AB,Real Estate Operations,Real Estate,23.31,0.0,10.91,0.0,0.0,258.08,0.0,0.04804711717296962
2012,CATE.ST,Catena AB,Real Estate Operations,Real Estate,245.97,87.06,28.71,0.0,65.92,622.93,6.25,0.10216472233701006
2013,CATE.ST,Catena AB,Real Estate Operations,Real Estate,285.92,86.19,42.959999999999994,0.0,80.05,1542.33,5.09,0.04957929973762783
2014,CATE.ST,Catena AB,Real Estate Operations,Real Estate,396.18,97.0,67.61,0.0,87.36,1897.83,4.6,0.07580305188627176
2015,CATE.ST,Catena AB,Real Estate Operations,Real Estate,443.82,107.94,71.52,0.0,90.16,2588.57,4.6,0.067176467412472
2016,CATE.ST,Catena AB,Real Estate Operations,Real Estate,772.41,204.74,109.68,0.0,230.08,3698.35,4.17,0.061555373097241864
2017,CATE.ST,Catena AB,Real Estate Operations,Real Estate,863.76,213.81,96.73,0.0,206.36,4599.47,0.0,0.07541303671944811
2018,CATE.ST,Catena AB,Real Estate Operations,Real Estate,1021.41,246.38,96.19,0.0,222.22000000000003,5180.64,0.0,0.08813968930479629
2019,CATE.ST,Catena AB,Real Estate Operations,Real Estate,1100.79,260.66,106.09,0.0,221.39,5924.15,0.0,0.08653562114396156
2020,CATE.ST,Catena AB,Real Estate Operations,Real Estate,1293.58,266.21,123.33,0.0,250.55,7925.9,0.0,0.08244994259327014
2021,CATE.ST,Catena AB,Real Estate Operations,Real Estate,1390.46,292.64,128.38,0.0,246.24,10965.51,0.0,0.06595224481123087
2022,CATE.ST,Catena AB,Real Estate Operations,Real Estate,1467.02,307.85,142.51999999999998,0.0,208.08,15716.31,0.0,0.05144782712990518
2023,CATE.ST,Catena AB,Real Estate Operations,Real Estate,1799.46,359.29,173.17000000000002,0.0,500.62999999999994,17508.64,0.0,0.0437709610797869
2024,CATE.ST,Catena AB,Real Estate Operations,Real Estate,2230.28,410.87,209.51,0.0,669.18,23747.98,0.0,0.039612632316517044
