Comparison,alpha_difference,t_stat,p_value,n_obs
Method2_PostMean vs Method1_Raw,0.0004251377586397525,0.09507652823465026,0.9243055107245057,192.0
Method3_ProbQ5 vs Method1_Raw,0.0004974030665442965,0.117445665283793,0.9065706254083223,192.0
Method4_ProbMedian vs Method1_Raw,-0.0005742023436922337,-0.12634272642836278,0.8995292628110929,192.0
