Year,Ticker,firm_idx,sigma_mean,sigma_median,sigma_std,sigma_q05,sigma_q95,n_draws
2009,AAB.CO,2,0.11240165544894547,0.10467284371107549,0.038966143406762424,0.06415625722010011,0.1871652930865975,8000
2009,ABB.ST,4,0.095448854418861,0.08683654663073317,0.03935477353776733,0.04914869315107989,0.17083066807773298,8000
2009,ACG1V.HE,9,0.1243921475546237,0.11219419152775771,0.05338841782150865,0.06308308152278394,0.22713089594575592,8000
2009,ACTI.ST,11,0.05535839530610775,0.04495771855731269,0.03652973251990884,0.021002670389795038,0.12480308114906628,8000
2009,ADDTb.ST,12,0.051980193930361594,0.043179197846546544,0.03084083649489636,0.021334288570350645,0.11140578685408846,8000
2009,AFAGR.HE,13,0.1693977853597753,0.16335011746625672,0.04051649227434926,0.11450848534029963,0.24472905085761887,8000
2009,AFGA.OL,14,0.027379726712234487,0.021152234980650567,0.02103381282586733,0.008898934837587965,0.06617366104951201,8000
2009,AFK.OL,15,0.1408694186686161,0.12987808780236448,0.050780257730311605,0.08110325667485636,0.23619156268772043,8000
2009,AFRY.ST,16,0.030423332968716,0.023902143707588155,0.022128138625504872,0.010889490837189793,0.07328294742473924,8000
2009,AGATE.CO,17,0.1400818616072579,0.12796882344647487,0.057504941600479316,0.0721732187045728,0.24809670712294618,8000
2009,AGFEb.CO,18,0.24744773992752203,0.24165478980830873,0.04977716402694198,0.17833291754898994,0.3377448156806832,8000
2009,AKAST.OL,19,0.0817588118149997,0.07215382560211929,0.04006042679362835,0.039435557094036996,0.15909327694154002,8000
2009,AKVA.OL,24,0.05891143144836285,0.05103530870244896,0.03127361070094102,0.025720095386616935,0.11868476721474887,8000
2009,ALFA.ST,25,0.034515521392443405,0.02740715431123003,0.026315082914090234,0.009211444763078898,0.08727089683557618,8000
2009,ALIVsdb.ST,28,0.033768870198898314,0.02722796388116109,0.022580578239349003,0.011870120778529884,0.07764956647292638,8000
2009,ALKb.CO,29,0.07606953572559734,0.06472586618758884,0.04464556688038323,0.029637066451493565,0.16125848737669032,8000
2009,AMBUb.CO,34,0.06209272763432286,0.05068648646849982,0.038934604268138766,0.02568005924150283,0.13829526424745367,8000
2009,ANODb.ST,37,0.12172226766111054,0.1096801552347394,0.05334628761253494,0.06001964655400791,0.22678802004003398,8000
